LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,DO
1658874882.372755,191070.000,29083,4,DO,2,100,EA
1658874882.372755,191070.000,29083,4,DO,2,100,1
1658874882.372755,191070.000,29083,4,DO,2,100,EL
1658874882.372755,191070.000,29083,4,DO,2,100,1
