LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EA
1658874893.207580,201638.500,30697,2,EA,1,100,0.420063
1658874893.274730,201704.000,30697,2,EA,1,100,0.421037
1658874893.341368,201769.000,30714,2,EA,1,100,0.422136
1658874893.408006,201834.000,30714,2,EA,1,100,0.424280
1658874893.474644,201899.000,30731,1,EA,1,100,0.425590
1658874893.540770,201963.500,30745,2,EA,1,100,0.428700
1658874893.606895,202028.000,30745,2,EA,1,100,0.430322
1658874893.672508,202092.000,30763,1,EA,1,100,0.431817
1658874893.739146,202157.000,30779,2,EA,1,100,0.434485
1658874893.805784,202222.000,30779,2,EA,1,100,0.435839
1658874893.871909,202286.500,30801,2,EA,1,100,0.437591
1658874893.938035,202351.000,30801,2,EA,1,100,0.439806
1658874894.005698,202417.000,30818,1,EA,1,100,0.441757
1658874894.072336,202482.000,30836,2,EA,1,100,0.444099
1658874894.138974,202547.000,30836,2,EA,1,100,0.445634
1658874894.202536,202609.000,30850,1,EA,1,100,0.447036
1658874894.270199,202675.000,30868,2,EA,1,100,0.448822
1658874894.337862,202741.000,30868,2,EA,1,100,0.450121
1658874894.404500,202806.000,30884,1,EA,1,100,0.451873
1658874894.470626,202870.500,30903,2,EA,1,100,0.452692
1658874894.536751,202935.000,30903,2,EA,1,100,0.453646
1658874894.604414,203001.000,30922,2,EA,1,100,0.455418
1658874894.672078,203067.000,30922,2,EA,1,100,0.456481
1658874894.738716,203132.000,30937,1,EA,1,100,0.457152
1658874894.804328,203196.000,30953,2,EA,1,100,0.457863
1658874894.869941,203260.000,30953,2,EA,1,100,0.458674
1658874894.938630,203327.000,30970,1,EA,1,100,0.459306
1658874895.005268,203392.000,30988,2,EA,1,100,0.459645
1658874895.071906,203457.000,30988,2,EA,1,100,0.460296
1658874895.138031,203521.500,31003,2,EA,1,100,0.460993
1658874895.204156,203586.000,31003,2,EA,1,100,0.461427
1658874895.268744,203649.000,31019,1,EA,1,100,0.460659
1658874895.335382,203714.000,31037,2,EA,1,100,0.459948
1658874895.402020,203779.000,31037,2,EA,1,100,0.460508
1658874895.467633,203843.000,31053,1,EA,1,100,0.459713
1658874895.534783,203908.500,31070,2,EA,1,100,0.459683
1658874895.601934,203974.000,31070,2,EA,1,100,0.459509
1658874895.668572,204039.000,31085,1,EA,1,100,0.459381
1658874895.735210,204104.000,31102,2,EA,1,100,0.459027
1658874895.801848,204169.000,31102,2,EA,1,100,0.458238
1658874895.869511,204235.000,31118,1,EA,1,100,0.458613
1658874895.936661,204300.500,31136,2,EA,1,100,0.457960
1658874896.003812,204366.000,31136,2,EA,1,100,0.457100
1658874896.069425,204430.000,31151,2,EA,1,100,0.456600
1658874896.135038,204494.000,31151,2,EA,1,100,0.455774
1658874896.200650,204558.000,31168,1,EA,1,100,0.454169
1658874896.266263,204622.000,31185,2,EA,1,100,0.453654
1658874896.331876,204686.000,31185,2,EA,1,100,0.452582
1658874896.399539,204752.000,31202,1,EA,1,100,0.451450
1658874896.466690,204817.500,31218,2,EA,1,100,0.450803
1658874896.533840,204883.000,31218,2,EA,1,100,0.449016
1658874896.601504,204949.000,31235,1,EA,1,100,0.448074
1658874896.667629,205013.500,31252,2,EA,1,100,0.447809
1658874896.733754,205078.000,31252,2,EA,1,100,0.446708
1658874896.801418,205144.000,31269,1,EA,1,100,0.445996
1658874896.868056,205209.000,31285,2,EA,1,100,0.444557
1658874896.934694,205274.000,31285,2,EA,1,100,0.444233
1658874897.001844,205339.500,31301,2,EA,1,100,0.443360
1658874897.068995,205405.000,31301,2,EA,1,100,0.442651
1658874897.134608,205469.000,31318,1,EA,1,100,0.441555
1658874897.200220,205533.000,31335,2,EA,1,100,0.440574
1658874897.265833,205597.000,31335,2,EA,1,100,0.439930
1658874897.333496,205663.000,31352,1,EA,1,100,0.439343
1658874897.400134,205728.000,31369,2,EA,1,100,0.438091
1658874897.466772,205793.000,31369,2,EA,1,100,0.437646
1658874897.531360,205856.000,31383,1,EA,1,100,0.437310
1658874897.598511,205921.500,31401,2,EA,1,100,0.436301
1658874897.665661,205987.000,31401,2,EA,1,100,0.435724
1658874897.733324,206053.000,31417,1,EA,1,100,0.435331
1658874897.799450,206117.500,31434,2,EA,1,100,0.435391
1658874897.865575,206182.000,31434,2,EA,1,100,0.434121
1658874897.932726,206247.500,31449,2,EA,1,100,0.433234
1658874897.999876,206313.000,31449,2,EA,1,100,0.433543
1658874898.067539,206379.000,31467,1,EA,1,100,0.432611
1658874898.133152,206443.000,31483,2,EA,1,100,0.431837
1658874898.198765,206507.000,31483,2,EA,1,100,0.431803
1658874898.266428,206573.000,31500,1,EA,1,100,0.431863
1658874898.333066,206638.000,31517,2,EA,1,100,0.431803
1658874898.399704,206703.000,31517,2,EA,1,100,0.430733
1658874898.463267,206765.000,31532,1,EA,1,100,0.430329
1658874898.529392,206829.500,31548,2,EA,1,100,0.429794
1658874898.595517,206894.000,31548,2,EA,1,100,0.429530
1658874898.663181,206960.000,31566,2,EA,1,100,0.429563
1658874898.730844,207026.000,31566,2,EA,1,100,0.429424
1658874898.796457,207090.000,31582,1,EA,1,100,0.428622
1658874898.863607,207155.500,31597,2,EA,1,100,0.428477
1658874898.930758,207221.000,31597,2,EA,1,100,0.427587
1658874898.998421,207287.000,31614,1,EA,1,100,0.427078
1658874899.064717,207351.667,31637,3,EA,1,100,0.427600
1658874899.131013,207416.333,31637,3,EA,1,100,0.427169
1658874899.197310,207481.000,31637,3,EA,1,100,0.426778
1658874899.264460,207546.500,31655,2,EA,1,100,0.426083
1658874899.331611,207612.000,31655,2,EA,1,100,0.425538
1658874899.397224,207676.000,31671,2,EA,1,100,0.426213
1658874899.462837,207740.000,31671,2,EA,1,100,0.426518
1658874899.527424,207803.000,31686,1,EA,1,100,0.425668
1658874899.594062,207868.000,31703,2,EA,1,100,0.424435
1658874899.660700,207933.000,31703,2,EA,1,100,0.424274
1658874899.726825,207997.500,31720,2,EA,1,100,0.424505
1658874899.792951,208062.000,31720,2,EA,1,100,0.423593
1658874899.861639,208129.000,31736,1,EA,1,100,0.423612
1658874899.928790,208194.500,31752,2,EA,1,100,0.423683
1658874899.995940,208260.000,31752,2,EA,1,100,0.423048
1658874900.062578,208325.000,31769,1,EA,1,100,0.423234
1658874900.129729,208390.500,31786,2,EA,1,100,0.422825
1658874900.196880,208456.000,31786,2,EA,1,100,0.421805
1658874900.263518,208521.000,31802,1,EA,1,100,0.422180
1658874900.330156,208586.000,31820,2,EA,1,100,0.421779
1658874900.396794,208651.000,31820,2,EA,1,100,0.421506
1658874900.462406,208715.000,31834,1,EA,1,100,0.421214
1658874900.528532,208779.500,31851,2,EA,1,100,0.421411
1658874900.594657,208844.000,31851,2,EA,1,100,0.421271
1658874900.660783,208908.500,31868,2,EA,1,100,0.421964
1658874900.726908,208973.000,31868,2,EA,1,100,0.422123
1658874900.795596,209040.000,31885,1,EA,1,100,0.422244
1658874900.861722,209104.500,31899,2,EA,1,100,0.422199
1658874900.927847,209169.000,31899,2,EA,1,100,0.423080
1658874900.994485,209234.000,31917,1,EA,1,100,0.423734
1658874901.061636,209299.500,31934,2,EA,1,100,0.425338
1658874901.128786,209365.000,31934,2,EA,1,100,0.425908
1658874901.194399,209429.000,31951,1,EA,1,100,0.426941
1658874901.260525,209493.500,31968,2,EA,1,100,0.428464
1658874901.326650,209558.000,31968,2,EA,1,100,0.429200
1658874901.394313,209624.000,31983,1,EA,1,100,0.430442
1658874901.460438,209688.500,31999,2,EA,1,100,0.431218
1658874901.526564,209753.000,31999,2,EA,1,100,0.431643
1658874901.593202,209818.000,32017,2,EA,1,100,0.432685
1658874901.659840,209883.000,32017,2,EA,1,100,0.434135
1658874901.728528,209950.000,32033,1,EA,1,100,0.434762
1658874901.794653,210014.500,32049,2,EA,1,100,0.436131
1658874901.860779,210079.000,32049,2,EA,1,100,0.436873
1658874901.924341,210141.000,32064,1,EA,1,100,0.437338
1658874901.992517,210207.500,32085,2,EA,1,100,0.438352
1658874902.060693,210274.000,32085,2,EA,1,100,0.437906
1658874902.126306,210338.000,32101,1,EA,1,100,0.438002
1658874902.192944,210403.000,32118,2,EA,1,100,0.438888
1658874902.259582,210468.000,32118,2,EA,1,100,0.438888
1658874902.326220,210533.000,32133,2,EA,1,100,0.438978
1658874902.392858,210598.000,32133,2,EA,1,100,0.439419
1658874902.459496,210663.000,32150,1,EA,1,100,0.439488
1658874902.525621,210727.500,32166,2,EA,1,100,0.439239
1658874902.591746,210792.000,32166,2,EA,1,100,0.439419
1658874902.660435,210859.000,32184,1,EA,1,100,0.439102
1658874902.726560,210923.500,32199,2,EA,1,100,0.438757
1658874902.792686,210988.000,32199,2,EA,1,100,0.438826
1658874902.859324,211053.000,32215,2,EA,1,100,0.439005
1658874902.925961,211118.000,32215,2,EA,1,100,0.439005
1658874902.991574,211182.000,32232,1,EA,1,100,0.437714
1658874903.057187,211246.000,32250,2,EA,1,100,0.437954
1658874903.122800,211310.000,32250,2,EA,1,100,0.437755
1658874903.190463,211376.000,32266,1,EA,1,100,0.437119
1658874903.257614,211441.500,32283,2,EA,1,100,0.436505
1658874903.324764,211507.000,32283,2,EA,1,100,0.435832
1658874903.391402,211572.000,32298,1,EA,1,100,0.435378
1658874903.458040,211637.000,32315,2,EA,1,100,0.434965
1658874903.524678,211702.000,32315,2,EA,1,100,0.434155
1658874903.592341,211768.000,32331,1,EA,1,100,0.434142
1658874903.658979,211833.000,32349,2,EA,1,100,0.433429
1658874903.725617,211898.000,32349,2,EA,1,100,0.432310
1658874903.792255,211963.000,32363,2,EA,1,100,0.431843
1658874903.858893,212028.000,32363,2,EA,1,100,0.431138
1658874903.923481,212091.000,32380,1,EA,1,100,0.430687
1658874903.989094,212155.000,32397,2,EA,1,100,0.429503
1658874904.054707,212219.000,32397,2,EA,1,100,0.428464
1658874904.123395,212286.000,32415,1,EA,1,100,0.428418
1658874904.189520,212350.500,32431,2,EA,1,100,0.428064
1658874904.255646,212415.000,32431,2,EA,1,100,0.427339
1658874904.322284,212480.000,32452,3,EA,1,100,0.427234
1658874904.388922,212545.000,32452,3,EA,1,100,0.425765
1658874904.455560,212610.000,32452,3,EA,1,100,0.425008
1658874904.522198,212675.000,32469,1,EA,1,100,0.424970
1658874904.588323,212739.500,32486,2,EA,1,100,0.424834
1658874904.654449,212804.000,32486,2,EA,1,100,0.424274
1658874904.722112,212870.000,32501,2,EA,1,100,0.423061
1658874904.789775,212936.000,32501,2,EA,1,100,0.422646
1658874904.855388,213000.000,32517,1,EA,1,100,0.422876
1658874904.921513,213064.500,32535,2,EA,1,100,0.423023
1658874904.987638,213129.000,32535,2,EA,1,100,0.422027
1658874905.055302,213195.000,32552,1,EA,1,100,0.421684
1658874905.121427,213259.500,32569,2,EA,1,100,0.420638
1658874905.187552,213324.000,32569,2,EA,1,100,0.420613
1658874905.251115,213386.000,32583,1,EA,1,100,0.420423
1658874905.318778,213452.000,32601,2,EA,1,100,0.420120
1658874905.386441,213518.000,32601,2,EA,1,100,0.419251
1658874905.453079,213583.000,32617,2,EA,1,100,0.419352
1658874905.519717,213648.000,32617,2,EA,1,100,0.417706
1658874905.586355,213713.000,32634,1,EA,1,100,0.417438
1658874905.653506,213778.500,32650,2,EA,1,100,0.417238
1658874905.720656,213844.000,32650,2,EA,1,100,0.417313
1658874905.788320,213910.000,32666,1,EA,1,100,0.416648
1658874905.853932,213974.000,32682,2,EA,1,100,0.415917
1658874905.919545,214038.000,32682,2,EA,1,100,0.416289
1658874905.988234,214105.000,32700,1,EA,1,100,0.416276
1658874906.054359,214169.500,32717,2,EA,1,100,0.416561
1658874906.120484,214234.000,32717,2,EA,1,100,0.416208
1658874906.184047,214296.000,32732,1,EA,1,100,0.416090
1658874906.251197,214361.500,32749,2,EA,1,100,0.415466
1658874906.318348,214427.000,32749,2,EA,1,100,0.415250
1658874906.384986,214492.000,32766,2,EA,1,100,0.415029
1658874906.451624,214557.000,32766,2,EA,1,100,0.415207
1658874906.518262,214622.000,32782,1,EA,1,100,0.415547
1658874906.585925,214688.000,32798,2,EA,1,100,0.415127
1658874906.653588,214754.000,32798,2,EA,1,100,0.415164
1658874906.720226,214819.000,32814,1,EA,1,100,0.415325
1658874906.786864,214884.000,32831,2,EA,1,100,0.415263
1658874906.853502,214949.000,32831,2,EA,1,100,0.414838
1658874906.920140,215014.000,32847,1,EA,1,100,0.414826
1658874906.987291,215079.500,32866,2,EA,1,100,0.414900
1658874907.054441,215145.000,32866,2,EA,1,100,0.414623
1658874907.120054,215209.000,32880,2,EA,1,100,0.414937
1658874907.185667,215273.000,32880,2,EA,1,100,0.414894
1658874907.251280,215337.000,32897,1,EA,1,100,0.414212
1658874907.316893,215401.000,32914,2,EA,1,100,0.414291
1658874907.382505,215465.000,32914,2,EA,1,100,0.413979
1658874907.451194,215532.000,32931,1,EA,1,100,0.413166
1658874907.517832,215597.000,32946,2,EA,1,100,0.412965
1658874907.584470,215662.000,32946,2,EA,1,100,0.413044
1658874907.652133,215728.000,32963,1,EA,1,100,0.412313
1658874907.718258,215792.500,32979,2,EA,1,100,0.412150
1658874907.784384,215857.000,32979,2,EA,1,100,0.412046
1658874907.852047,215923.000,32996,1,EA,1,100,0.412691
1658874907.918172,215987.500,33013,2,EA,1,100,0.411695
1658874907.984298,216052.000,33013,2,EA,1,100,0.411138
1658874908.050936,216117.000,33029,2,EA,1,100,0.410806
1658874908.117573,216182.000,33029,2,EA,1,100,0.411180
1658874908.183186,216246.000,33045,1,EA,1,100,0.410601
1658874908.249312,216310.500,33063,2,EA,1,100,0.410306
1658874908.315437,216375.000,33063,2,EA,1,100,0.409669
1658874908.383100,216441.000,33079,1,EA,1,100,0.409136
1658874908.450251,216506.500,33096,2,EA,1,100,0.409190
1658874908.517401,216572.000,33096,2,EA,1,100,0.408801
1658874908.580964,216634.000,33110,1,EA,1,100,0.408449
1658874908.648627,216700.000,33128,2,EA,1,100,0.408282
1658874908.716290,216766.000,33128,2,EA,1,100,0.407154
1658874908.783441,216831.500,33144,2,EA,1,100,0.407248
1658874908.850591,216897.000,33144,2,EA,1,100,0.406828
1658874908.916204,216961.000,33161,1,EA,1,100,0.406592
1658874908.982842,217026.000,33177,2,EA,1,100,0.406444
1658874909.049480,217091.000,33177,2,EA,1,100,0.406899
1658874909.117143,217157.000,33194,1,EA,1,100,0.406249
1658874909.182756,217221.000,33210,2,EA,1,100,0.405108
1658874909.248369,217285.000,33210,2,EA,1,100,0.405266
1658874909.316032,217351.000,33228,1,EA,1,100,0.404874
1658874909.382670,217416.000,33244,2,EA,1,100,0.404511
1658874909.449308,217481.000,33244,2,EA,1,100,0.403833
1658874909.515434,217545.500,33259,2,EA,1,100,0.403670
1658874909.581559,217610.000,33259,2,EA,1,100,0.403193
1658874909.648197,217675.000,33281,2,EA,1,100,0.402978
1658874909.714835,217740.000,33281,2,EA,1,100,0.402967
1658874909.780960,217804.500,33298,2,EA,1,100,0.402654
1658874909.847086,217869.000,33298,2,EA,1,100,0.401706
1658874909.913724,217934.000,33313,1,EA,1,100,0.401383
1658874909.980874,217999.500,33332,2,EA,1,100,0.401239
1658874910.048025,218065.000,33332,2,EA,1,100,0.400642
1658874910.113638,218129.000,33348,1,EA,1,100,0.400515
1658874910.180276,218194.000,33365,2,EA,1,100,0.400601
1658874910.246914,218259.000,33365,2,EA,1,100,0.400206
1658874910.313552,218324.000,33380,1,EA,1,100,0.399509
1658874910.379677,218388.500,33397,2,EA,1,100,0.399857
1658874910.445802,218453.000,33397,2,EA,1,100,0.399606
1658874910.512440,218518.000,33413,2,EA,1,100,0.399532
1658874910.579078,218583.000,33413,2,EA,1,100,0.398769
1658874910.647767,218650.000,33431,1,EA,1,100,0.398264
1658874910.713380,218714.000,33446,2,EA,1,100,0.398473
1658874910.778992,218778.000,33446,2,EA,1,100,0.397562
1658874910.843580,218841.000,33462,1,EA,1,100,0.397443
1658874910.911756,218907.500,33479,2,EA,1,100,0.397009
1658874910.979932,218974.000,33479,2,EA,1,100,0.396402
1658874911.045544,219038.000,33497,1,EA,1,100,0.396581
1658874911.112182,219103.000,33513,2,EA,1,100,0.396508
1658874911.178820,219168.000,33513,2,EA,1,100,0.396082
1658874911.246484,219234.000,33528,1,EA,1,100,0.395544
1658874911.312609,219298.500,33545,2,EA,1,100,0.395998
1658874911.378734,219363.000,33545,2,EA,1,100,0.395108
1658874911.445372,219428.000,33562,2,EA,1,100,0.395008
1658874911.512010,219493.000,33562,2,EA,1,100,0.394913
1658874911.580699,219560.000,33578,1,EA,1,100,0.394490
1658874911.646824,219624.500,33595,2,EA,1,100,0.394323
1658874911.712950,219689.000,33595,2,EA,1,100,0.394212
1658874911.777537,219752.000,33610,1,EA,1,100,0.393818
1658874911.844175,219817.000,33627,2,EA,1,100,0.393613
1658874911.910813,219882.000,33627,2,EA,1,100,0.393254
1658874911.977451,219947.000,33644,1,EA,1,100,0.393475
1658874912.044089,220012.000,33662,2,EA,1,100,0.393857
1658874912.110727,220077.000,33662,2,EA,1,100,0.392856
1658874912.177365,220142.000,33676,2,EA,1,100,0.393082
1658874912.244003,220207.000,33676,2,EA,1,100,0.393099
1658874912.310641,220272.000,33694,1,EA,1,100,0.392327
1658874912.377792,220337.500,33710,2,EA,1,100,0.392663
1658874912.444942,220403.000,33710,2,EA,1,100,0.392151
1658874912.512605,220469.000,33727,1,EA,1,100,0.391751
1658874912.578731,220533.500,33743,2,EA,1,100,0.391992
1658874912.644856,220598.000,33743,2,EA,1,100,0.391712
1658874912.709444,220661.000,33759,1,EA,1,100,0.390908
1658874912.775569,220725.500,33775,2,EA,1,100,0.391115
1658874912.841695,220790.000,33775,2,EA,1,100,0.390449
1658874912.909358,220856.000,33792,1,EA,1,100,0.390003
