LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,HR
1658875284.288004,583106,27073,1,HR,1,100,64
1658875285.212734,584008,27224,1,HR,1,100,64
1658875286.824348,585580,27474,1,HR,1,100,61
1658875287.631181,586367,27607,1,HR,1,100,63
1658875288.439038,587155,27732,1,HR,1,100,64
1658875289.369919,588063,27880,1,HR,1,100,64
1658875290.301826,588972,28033,1,HR,1,100,64
1658875291.224506,589872,28183,1,HR,1,100,64
1658875292.138984,590764,28334,1,HR,1,100,64
1658875293.029883,591633,28467,1,HR,1,100,65
1658875293.912580,592494,28624,1,HR,1,100,65
1658875294.757345,593318,28758,1,HR,1,100,66
1658875295.574429,594115,28891,1,HR,1,100,67
1658875296.423294,594943,29025,1,HR,1,100,68
1658875298.068740,596548,29274,1,HR,1,100,64
1658875299.675228,598115,29547,1,HR,1,100,61
1658875301.445748,599842,29828,1,HR,1,100,58
1658875302.976372,601335,30060,1,HR,1,100,56
1658875303.824212,602162,30201,1,HR,1,100,57
1658875305.518867,603815,30466,1,HR,1,100,55
1658875306.277515,604555,30598,1,HR,1,100,58
1658875308.613946,606834,30965,1,HR,1,100,54
1658875309.381820,607583,31090,1,HR,1,100,57
1658875311.802317,609944,31470,1,HR,1,100,53
1658875314.913799,612979,31970,1,HR,1,100,49
1658875315.668346,613715,32089,1,HR,1,100,53
1658875316.519262,614545,32225,1,HR,1,100,55
1658875318.729593,616701,32576,1,HR,1,100,52
1658875319.529249,617481,32716,1,HR,1,100,54
1658875320.267392,618201,32832,1,HR,1,100,58
1658875321.058847,618973,32968,1,HR,1,100,60
1658875321.871830,619766,33084,1,HR,1,100,62
1658875322.681738,620556,33218,1,HR,1,100,63
1658875323.479344,621334,33353,1,HR,1,100,65
1658875325.101210,622916,33608,1,HR,1,100,61
1658875326.631833,624409,33841,1,HR,1,100,59
1658875327.430464,625188,33975,1,HR,1,100,61
1658875328.236271,625974,34107,1,HR,1,100,62
1658875329.009272,626728,34226,1,HR,1,100,64
1658875329.840709,627539,34359,1,HR,1,100,65
1658875330.740834,628417,34500,1,HR,1,100,66
1658875333.186961,630803,34899,1,HR,1,100,61
1658875334.632493,632213,35133,1,HR,1,100,58
1658875335.447527,633008,35241,1,HR,1,100,60
1658875336.338425,633877,35391,1,HR,1,100,61
1658875337.773705,635277,35623,1,HR,1,100,59
1658875339.306379,636772,35855,1,HR,1,100,57
1658875340.721155,638152,36082,1,HR,1,100,55
1658875342.858696,640237,36428,1,HR,1,100,52
1658875343.630672,640990,36547,1,HR,1,100,55
1658875344.514394,641852,36681,1,HR,1,100,57
1658875345.355058,642672,36815,1,HR,1,100,58
1658875346.203923,643500,36936,1,HR,1,100,60
1658875347.006655,644283,37055,1,HR,1,100,62
1658875347.897554,645152,37207,1,HR,1,100,62
1658875348.656202,645892,37324,1,HR,1,100,64
1658875349.421001,646638,37443,1,HR,1,100,66
1658875350.910616,648091,37697,1,HR,1,100,63
1658875351.718473,648879,37800,1,HR,1,100,65
1658875354.054904,651158,38180,1,HR,1,100,60
1658875355.708551,652771,38431,1,HR,1,100,57
1658875358.132124,655135,38818,1,HR,1,100,53
1658875359.534597,656503,39020,1,HR,1,100,52
1658875360.381412,657329,39171,1,HR,1,100,54
1658875361.748004,658662,39315,1,HR,1,100,53
1658875363.961410,660821,39663,1,HR,1,100,50
1658875364.768242,661608,39798,1,HR,1,100,53
1658875366.225051,663029,40030,1,HR,1,100,52
1658875367.039060,663823,40153,1,HR,1,100,54
1658875367.913556,664676,40303,1,HR,1,100,56
1658875369.619488,666340,40570,1,HR,1,100,54
1658875370.899963,667589,40786,1,HR,1,100,53
1658875371.618628,668290,40904,1,HR,1,100,56
1658875373.162579,669796,41127,1,HR,1,100,54
1658875375.459027,672036,41494,1,HR,1,100,51
1658875376.219725,672778,41628,1,HR,1,100,54
1658875377.067565,673605,41760,1,HR,1,100,56
1658875379.487037,675965,42132,1,HR,1,100,53
1658875381.132483,677570,42398,1,HR,1,100,51
1658875381.827568,678248,42516,1,HR,1,100,55
1658875382.667207,679067,42639,1,HR,1,100,57
1658875384.155797,680519,42888,1,HR,1,100,55
1658875384.963654,681307,43006,1,HR,1,100,58
1658875385.771512,682095,43139,1,HR,1,100,60
1658875388.107942,684374,43494,1,HR,1,100,56
1658875389.516567,685748,43727,1,HR,1,100,54
1658875390.404390,686614,43861,1,HR,1,100,56
1658875391.252230,687441,43995,1,HR,1,100,58
1658875392.141078,688308,44143,1,HR,1,100,59
1658875393.665551,689795,44384,1,HR,1,100,57
1658875401.720546,697652,45662,1,HR,1,100,51
1658875402.609394,698519,45798,1,HR,1,100,53
1658875403.539250,699426,45948,1,HR,1,100,54
1658875404.419897,700285,46088,1,HR,1,100,56
1658875405.267737,701112,46224,1,HR,1,100,58
1658875408.571956,704335,46753,1,HR,1,100,53
1658875409.783743,705517,46944,1,HR,1,100,53
1658875413.412950,709057,47510,1,HR,1,100,48
1658875415.375183,710971,47832,1,HR,1,100,46
1658875416.356299,711928,47968,1,HR,1,100,48
1658875417.232845,712783,48123,1,HR,1,100,51
1658875418.038652,713569,48257,1,HR,1,100,54
1658875418.969533,714477,48407,1,HR,1,100,55
1658875419.768164,715256,48513,1,HR,1,100,57
1658875420.585248,716053,48649,1,HR,1,100,59
1658875421.382854,716831,48782,1,HR,1,100,61
1658875422.229669,717657,48916,1,HR,1,100,62
1658875423.079560,718486,49048,1,HR,1,100,63
1658875423.879215,719266,49184,1,HR,1,100,65
1658875424.688098,720055,49322,1,HR,1,100,66
1658875425.543115,720889,49457,1,HR,1,100,67
1658875426.377627,721703,49591,1,HR,1,100,67
1658875427.151653,722458,49708,1,HR,1,100,69
1658875428.081510,723365,49857,1,HR,1,100,68
1658875428.921148,724184,49991,1,HR,1,100,69
1658875429.730031,724973,50126,1,HR,1,100,69
1658875430.569670,725792,50248,1,HR,1,100,70
1658875431.335494,726539,50381,1,HR,1,100,71
1658875432.266376,727447,50517,1,HR,1,100,70
1658875433.001444,728164,50650,1,HR,1,100,72
1658875434.563848,729688,50900,1,HR,1,100,68
1658875436.052438,731140,51122,1,HR,1,100,64
1658875436.944362,732010,51273,1,HR,1,100,65
1658875437.756321,732802,51395,1,HR,1,100,66
1658875438.503691,733531,51529,1,HR,1,100,68
1658875439.356658,734363,51662,1,HR,1,100,68
1658875440.212699,735198,51797,1,HR,1,100,68
1658875441.018507,735984,51918,1,HR,1,100,69
1658875441.816112,736762,52035,1,HR,1,100,70
1658875442.666003,737591,52185,1,HR,1,100,70
1658875443.462583,738368,52304,1,HR,1,100,71
1658875444.268390,739154,52438,1,HR,1,100,71
1658875445.842072,740689,52675,1,HR,1,100,67
1658875446.606871,741435,52811,1,HR,1,100,69
1658875448.179528,742969,53059,1,HR,1,100,65
1658875449.028393,743797,53195,1,HR,1,100,66
1658875449.798318,744548,53312,1,HR,1,100,67
1658875450.713822,745441,53462,1,HR,1,100,67
1658875451.604720,746310,53601,1,HR,1,100,67
1658875452.537652,747220,53752,1,HR,1,100,67
1658875453.451105,748111,53902,1,HR,1,100,67
1658875454.227181,748868,54021,1,HR,1,100,68
1658875455.066820,749687,54155,1,HR,1,100,69
1658875455.874678,750475,54272,1,HR,1,100,69
1658875456.596418,751179,54382,1,HR,1,100,71
1658875457.445284,752007,54518,1,HR,1,100,71
1658875458.337208,752877,54651,1,HR,1,100,71
1658875459.102007,753623,54768,1,HR,1,100,72
1658875459.908839,754410,54901,1,HR,1,100,72
1658875460.801788,755281,55052,1,HR,1,100,72
1658875461.635276,756094,55176,1,HR,1,100,72
1658875462.447234,756886,55294,1,HR,1,100,72
1658875463.253041,757672,55428,1,HR,1,100,72
1658875464.143939,758541,55564,1,HR,1,100,72
1658875464.902587,759281,55696,1,HR,1,100,73
1658875465.710445,760069,55830,1,HR,1,100,73
1658875466.525479,760864,55951,1,HR,1,100,73
1658875467.313858,761633,56073,1,HR,1,100,73
1658875468.091984,762392,56160,1,HR,1,100,74
1658875469.662591,763924,56377,1,HR,1,100,70
1658875470.468397,764710,56511,1,HR,1,100,70
1658875471.267028,765489,56630,1,HR,1,100,71
1658875472.115894,766317,56751,1,HR,1,100,71
1658875473.004742,767184,56902,1,HR,1,100,71
1658875473.812599,767972,57036,1,HR,1,100,71
1658875474.729128,768866,57189,1,HR,1,100,71
1658875475.492902,769611,57307,1,HR,1,100,72
1658875476.306911,770405,57424,1,HR,1,100,72
1658875476.990719,771072,57541,1,HR,1,100,74
1658875477.955432,772013,57681,1,HR,1,100,73
1658875478.762264,772800,57815,1,HR,1,100,73
1658875479.617281,773634,57948,1,HR,1,100,73
1658875480.450768,774447,58082,1,HR,1,100,72
1658875481.257601,775234,58217,1,HR,1,100,73
1658875482.102365,776058,58351,1,HR,1,100,73
1658875483.594031,777513,58582,1,HR,1,100,69
1658875484.323973,778225,58703,1,HR,1,100,71
1658875485.040588,778924,58820,1,HR,1,100,72
1658875485.891504,779754,58971,1,HR,1,100,72
1658875486.780352,780621,59105,1,HR,1,100,72
1658875487.617941,781438,59238,1,HR,1,100,72
1658875488.468857,782268,59363,1,HR,1,100,72
1658875489.276714,783056,59496,1,HR,1,100,72
1658875490.124554,783883,59630,1,HR,1,100,72
1658875491.779227,785497,59896,1,HR,1,100,68
1658875492.539925,786239,60012,1,HR,1,100,69
1658875493.344707,787024,60139,1,HR,1,100,70
1658875494.160766,787820,60256,1,HR,1,100,70
1658875494.927616,788568,60390,1,HR,1,100,71
1658875495.685238,789307,60507,1,HR,1,100,72
1658875496.531028,790132,60642,1,HR,1,100,72
1658875498.140592,791702,60915,1,HR,1,100,68
1658875499.404663,792935,61083,1,HR,1,100,66
1658875501.047034,794537,61348,1,HR,1,100,62
1658875502.296752,795756,61548,1,HR,1,100,61
1658875504.553217,797957,61903,1,HR,1,100,57
1658875507.246417,800584,62335,1,HR,1,100,53
1658875509.583873,802864,62691,1,HR,1,100,49
1658875510.912532,804160,62890,1,HR,1,100,49
1658875511.887497,805111,63059,1,HR,1,100,51
1658875513.407868,806594,63293,1,HR,1,100,49
1658875515.548485,808682,63631,1,HR,1,100,47
1658875516.311234,809426,63748,1,HR,1,100,51
1658875518.200677,811269,64049,1,HR,1,100,48
1658875519.498580,812535,64241,1,HR,1,100,48
1658875522.153848,815125,64673,1,HR,1,100,45
1658875523.042696,815992,64823,1,HR,1,100,48
1658875523.777765,816709,64939,1,HR,1,100,52
1658875524.490278,817404,65032,1,HR,1,100,56
1658875525.214070,818110,65150,1,HR,1,100,59
1658875525.938886,818817,65266,1,HR,1,100,62
1658875526.702660,819562,65387,1,HR,1,100,64
1658875528.253787,821075,100,1,HR,1,100,61
1658875528.925293,821730,216,1,HR,1,100,64
1658875531.745618,824481,669,1,HR,1,100,59
1658875532.471459,825189,787,1,HR,1,100,62
1658875533.192175,825892,904,1,HR,1,100,65
1658875534.084099,826762,1040,1,HR,1,100,65
1658875534.974997,827631,1197,1,HR,1,100,65
1658875535.862820,828497,1329,1,HR,1,100,66
1658875536.693232,829307,1463,1,HR,1,100,66
1658875537.584131,830176,1614,1,HR,1,100,67
1658875538.357132,830930,1732,1,HR,1,100,68
1658875539.113729,831668,1849,1,HR,1,100,69
1658875539.920561,832455,1983,1,HR,1,100,70
1658875540.728419,833243,2126,1,HR,1,100,71
1658875541.543453,834038,2242,1,HR,1,100,71
1658875542.301075,834777,2378,1,HR,1,100,72
1658875543.105857,835562,2495,1,HR,1,100,72
1658875544.554465,836975,2727,1,HR,1,100,69
1658875545.322339,837724,2866,1,HR,1,100,70
1658875546.004097,838389,2952,1,HR,1,100,72
1658875546.685855,839054,3069,1,HR,1,100,74
1658875547.422974,839773,3186,1,HR,1,100,75
1658875548.215453,840546,3320,1,HR,1,100,75
1658875548.906438,841220,3420,1,HR,1,100,77
1658875549.795286,842087,3556,1,HR,1,100,76
1658875550.529330,842803,3690,1,HR,1,100,77
1658875551.201860,843459,3796,1,HR,1,100,78
1658875552.016894,844254,3930,1,HR,1,100,78
1658875552.858583,845075,4064,1,HR,1,100,77
1658875553.668491,845865,4198,1,HR,1,100,77
1658875554.555289,846730,4333,1,HR,1,100,76
1658875555.321114,847477,4467,1,HR,1,100,76
1658875556.119744,848256,4590,1,HR,1,100,76
1658875556.885569,849003,4708,1,HR,1,100,76
1658875557.661645,849760,4842,1,HR,1,100,77
1658875558.465401,850544,4975,1,HR,1,100,76
1658875559.266083,851325,5093,1,HR,1,100,76
1658875560.112898,852151,5229,1,HR,1,100,76
1658875560.993544,853010,5362,1,HR,1,100,75
1658875561.767570,853765,5501,1,HR,1,100,75
1658875562.609259,854586,5637,1,HR,1,100,75
1658875563.372008,855330,5756,1,HR,1,100,75
1658875564.186017,856124,5891,1,HR,1,100,75
1658875564.900581,856821,6006,1,HR,1,100,76
1658875565.703312,857604,6142,1,HR,1,100,76
1658875566.515271,858396,6266,1,HR,1,100,76
1658875567.248289,859111,6384,1,HR,1,100,77
1658875568.121759,859963,6535,1,HR,1,100,76
1658875569.743625,861545,6784,1,HR,1,100,71
1658875570.502273,862285,6917,1,HR,1,100,72
1658875571.234266,862999,7037,1,HR,1,100,74
1658875572.072879,863817,7156,1,HR,1,100,73
1658875572.805897,864532,7288,1,HR,1,100,74
1658875573.688594,865393,7426,1,HR,1,100,74
1658875574.453393,866139,7547,1,HR,1,100,74
1658875575.268427,866934,7681,1,HR,1,100,74
1658875576.017848,867665,7814,1,HR,1,100,75
1658875576.866714,868493,7951,1,HR,1,100,75
1658875578.314296,869905,8183,1,HR,1,100,71
1658875579.048339,870621,8301,1,HR,1,100,72
1658875580.535904,872072,8535,1,HR,1,100,68
1658875581.395021,872910,8669,1,HR,1,100,69
1658875582.159821,873656,8807,1,HR,1,100,70
1658875582.990232,874466,8942,1,HR,1,100,70
1658875583.765283,875222,9059,1,HR,1,100,71
1658875584.656182,876091,9193,1,HR,1,100,71
1658875585.453788,876869,9326,1,HR,1,100,71
1658875586.993638,878371,9576,1,HR,1,100,68
1658875587.758437,879117,9703,1,HR,1,100,69
1658875588.473001,879814,9819,1,HR,1,100,71
1658875589.364925,880684,9955,1,HR,1,100,70
1658875591.701355,882963,10340,1,HR,1,100,65
1658875592.432323,883676,10456,1,HR,1,100,67
1658875593.146887,884373,10564,1,HR,1,100,69
1658875593.994728,885200,10698,1,HR,1,100,69
1658875594.644704,885834,10797,1,HR,1,100,72
1658875596.167126,887319,11049,1,HR,1,100,68
1658875599.750200,890814,11618,1,HR,1,100,62
1658875600.483217,891529,11737,1,HR,1,100,65
1658875601.291075,892317,11871,1,HR,1,100,66
1658875602.130713,893136,12004,1,HR,1,100,67
1658875602.894487,893881,12123,1,HR,1,100,68
1658875603.668513,894636,12244,1,HR,1,100,69
1658875604.561462,895507,12394,1,HR,1,100,69
1658875605.316010,896243,12515,1,HR,1,100,70
1658875606.048002,896957,12631,1,HR,1,100,72
1658875606.880465,897769,12784,1,HR,1,100,72
1658875607.695498,898564,12900,1,HR,1,100,72
1658875608.576145,899423,13040,1,HR,1,100,72
1658875609.271230,900101,13157,1,HR,1,100,74
1658875610.069861,900880,13292,1,HR,1,100,74
1658875610.914626,901704,13426,1,HR,1,100,74
1658875612.525215,903275,13690,1,HR,1,100,69
1658875614.060964,904773,13914,1,HR,1,100,66
1658875615.668478,906341,14161,1,HR,1,100,62
1658875616.433277,907087,14296,1,HR,1,100,64
1658875617.247285,907881,14414,1,HR,1,100,66
1658875618.098201,908711,14563,1,HR,1,100,66
1658875618.889656,909483,14687,1,HR,1,100,67
1658875619.777479,910349,14823,1,HR,1,100,67
1658875620.591487,911143,14939,1,HR,1,100,68
1658875621.390118,911922,15072,1,HR,1,100,69
1658875622.240009,912751,15208,1,HR,1,100,69
1658875623.055043,913546,15341,1,HR,1,100,70
1658875623.844446,914316,15475,1,HR,1,100,71
1658875624.652304,915104,15614,1,HR,1,100,71
1658875625.424279,915857,15732,1,HR,1,100,72
1658875626.230086,916643,15866,1,HR,1,100,72
1658875627.803768,918178,16119,1,HR,1,100,68
1658875628.651608,919005,16251,1,HR,1,100,69
1658875629.403080,919738,16375,1,HR,1,100,70
1658875630.249895,920564,16494,1,HR,1,100,70
1658875631.139769,921432,16628,1,HR,1,100,70
1658875632.754458,923007,16881,1,HR,1,100,66
1658875633.560265,923793,17015,1,HR,1,100,67
1658875634.333266,924547,17134,1,HR,1,100,69
1658875635.131897,925326,17240,1,HR,1,100,69
1658875635.983838,926157,17391,1,HR,1,100,70
1658875637.628258,927761,17640,1,HR,1,100,66
1658875638.361276,928476,17761,1,HR,1,100,68
1658875639.127100,929223,17895,1,HR,1,100,69
1658875639.926756,930003,18018,1,HR,1,100,70
1658875641.531194,931568,18282,1,HR,1,100,66
1658875642.305220,932323,18399,1,HR,1,100,67
1658875643.152035,933149,18535,1,HR,1,100,68
1658875644.758523,934716,18800,1,HR,1,100,64
1658875645.532549,935471,18906,1,HR,1,100,66
1658875646.288121,936208,19039,1,HR,1,100,68
1658875647.053946,936955,19156,1,HR,1,100,69
1658875648.624552,938487,19405,1,HR,1,100,65
1658875649.433435,939276,19539,1,HR,1,100,66
1658875650.242317,940065,19674,1,HR,1,100,67
1658875651.927746,941709,19944,1,HR,1,100,64
1658875654.357470,944079,20329,1,HR,1,100,59
1658875660.513795,950084,21310,1,HR,1,100,53
1658875663.385380,952885,21764,1,HR,1,100,50
1658875664.134800,953616,21898,1,HR,1,100,53
1658875664.863718,954327,22000,1,HR,1,100,57
1658875665.713608,955156,22150,1,HR,1,100,58
1658875666.604507,956025,22271,1,HR,1,100,60
1658875667.453372,956853,22407,1,HR,1,100,61
1658875668.324792,957703,22540,1,HR,1,100,62
1658875669.256699,958612,22691,1,HR,1,100,62
1658875670.106590,959441,22841,1,HR,1,100,63
1658875671.022093,960334,22992,1,HR,1,100,63
1658875671.794069,961087,23113,1,HR,1,100,65
1658875673.242676,962500,23345,1,HR,1,100,63
1658875673.965442,963205,23466,1,HR,1,100,65
1658875674.738443,963959,23583,1,HR,1,100,67
1658875675.539124,964740,23717,1,HR,1,100,68
