LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,RD
1658875067.453109,371601.000,57985,2,RD,1,100,TU
1658875070.066344,374150.000,58819,2,RD,1,100,TL
1658875072.679578,376699.000,58819,2,RD,1,100,TU
1658875075.314854,379269.500,59669,2,RD,1,100,TL
1658875077.950130,381840.000,59669,2,RD,1,100,TU
1658875080.569516,384395.000,60498,2,RD,1,100,TL
1658875083.188902,386950.000,60498,2,RD,1,100,TU
1658875085.828279,389524.500,61357,2,RD,1,100,TL
1658875088.467656,392099.000,61357,2,RD,1,100,TU
1658875091.112671,394679.000,62205,2,RD,1,100,TL
1658875093.757687,397259.000,62205,2,RD,1,100,TU
1658875096.395014,399831.500,63025,2,RD,1,100,TL
1658875099.032340,402404.000,63025,2,RD,1,100,TU
1658875101.655314,404962.500,63846,2,RD,1,100,TL
1658875104.278288,407521.000,63846,2,RD,1,100,TU
1658875106.892035,410070.500,64674,2,RD,1,100,TL
1658875109.505782,412620.000,64674,2,RD,1,100,TU
1658875112.144646,415194.000,65524,2,RD,1,100,TL
1658875114.783511,417768.000,65524,2,RD,1,100,TU
1658875117.421863,420341.500,839,2,RD,1,100,TL
1658875120.060215,422915.000,839,2,RD,1,100,TU
1658875122.682163,425472.500,1671,2,RD,1,100,TL
1658875125.304112,428030.000,1671,2,RD,1,100,TU
1658875127.927598,430589.000,2510,2,RD,1,100,TL
1658875130.551085,433148.000,2510,2,RD,1,100,TU
1658875133.176109,435708.500,3348,2,RD,1,100,TL
1658875135.801133,438269.000,3348,2,RD,1,100,TU
1658875138.423082,440826.500,4183,2,RD,1,100,TL
1658875141.045030,443384.000,4183,2,RD,1,100,TU
1658875143.664928,445939.500,5023,2,RD,1,100,TL
1658875146.284827,448495.000,5023,2,RD,1,100,TU
1658875148.907800,451053.500,5863,2,RD,1,100,TL
1658875151.530774,453612.000,5863,2,RD,1,100,TU
1658875154.150672,456167.500,6705,2,RD,1,100,TL
1658875156.770571,458723.000,6705,2,RD,1,100,TU
1658875159.388418,461276.500,7538,2,RD,1,100,TL
1658875162.006266,463830.000,7538,2,RD,1,100,TU
1658875164.623601,466383.000,8372,2,RD,1,100,TL
1658875167.240937,468936.000,8372,2,RD,1,100,TU
1658875169.860835,471491.500,9209,2,RD,1,100,TL
1658875172.480733,474047.000,9209,2,RD,1,100,TU
1658875175.104220,476606.000,10041,2,RD,1,100,TL
1658875177.727706,479165.000,10041,2,RD,1,100,TU
1658875180.359394,481732.000,10874,2,RD,1,100,TL
1658875182.991082,484299.000,10874,2,RD,1,100,TU
1658875185.631997,486875.000,11717,2,RD,1,100,TL
1658875188.272912,489451.000,11717,2,RD,1,100,TU
1658875190.887684,492001.500,12547,2,RD,1,100,TL
1658875193.502456,494552.000,12547,2,RD,1,100,TU
1658875196.120304,497105.500,13380,2,RD,1,100,TL
1658875198.738152,499659.000,13380,2,RD,1,100,TU
1658875201.377529,502233.500,14215,2,RD,1,100,TL
1658875204.016906,504808.000,14215,2,RD,1,100,TU
1658875206.636292,507363.000,15048,2,RD,1,100,TL
1658875209.255677,509918.000,15048,2,RD,1,100,TU
1658875211.873525,512471.500,15882,2,RD,1,100,TL
1658875214.491373,515025.000,15882,2,RD,1,100,TU
1658875217.109733,517579.000,16719,2,RD,1,100,TL
1658875219.728094,520133.000,16719,2,RD,1,100,TU
1658875222.346967,522687.500,17553,2,RD,1,100,TL
1658875224.965840,525242.000,17553,2,RD,1,100,TU
1658875227.584200,527796.000,18387,2,RD,1,100,TL
1658875230.202560,530350.000,18387,2,RD,1,100,TU
1658875232.820408,532903.500,19222,2,RD,1,100,TL
1658875235.438256,535457.000,19222,2,RD,1,100,TU
1658875238.066356,538020.500,20060,2,RD,1,100,TL
1658875240.694456,540584.000,20060,2,RD,1,100,TU
1658875243.312304,543137.500,20899,2,RD,1,100,TL
1658875245.930151,545691.000,20899,2,RD,1,100,TU
1658875248.548512,548245.000,21739,2,RD,1,100,TL
1658875251.166872,550799.000,21739,2,RD,1,100,TU
1658875253.803686,553371.000,22597,2,RD,1,100,TL
1658875256.440500,555943.000,22597,2,RD,1,100,TU
1658875259.058348,558496.500,23437,2,RD,1,100,TL
1658875261.676196,561050.000,23437,2,RD,1,100,TU
1658875264.294556,563604.000,24276,2,RD,1,100,TL
1658875266.912917,566158.000,24276,2,RD,1,100,TU
1658875269.557932,568738.000,25123,2,RD,1,100,TL
1658875272.202948,571318.000,25123,2,RD,1,100,TU
1658875274.821821,573872.500,25961,2,RD,1,100,TL
1658875277.440694,576427.000,25961,2,RD,1,100,TU
1658875280.059054,578981.000,26803,2,RD,1,100,TL
1658875282.677415,581535.000,26803,2,RD,1,100,TU
1658875285.296288,584089.500,27644,2,RD,1,100,TL
1658875287.915161,586644.000,27644,2,RD,1,100,TU
1658875290.532496,589197.000,28487,2,RD,1,100,TL
1658875293.149831,591750.000,28487,2,RD,1,100,TU
1658875295.768704,594304.500,29325,2,RD,1,100,TL
1658875298.387577,596859.000,29325,2,RD,1,100,TU
1658875301.007988,599415.000,30163,2,RD,1,100,TL
1658875303.628399,601971.000,30163,2,RD,1,100,TU
1658875306.244196,604522.500,31000,2,RD,1,100,TL
1658875308.859994,607074.000,31000,2,RD,1,100,TU
1658875311.495783,609645.000,31835,2,RD,1,100,TL
1658875314.131571,612216.000,31835,2,RD,1,100,TU
1658875316.754033,614774.000,32677,2,RD,1,100,TL
1658875319.376494,617332.000,32677,2,RD,1,100,TU
1658875322.019459,619910.000,33536,2,RD,1,100,TL
1658875324.662424,622488.000,33536,2,RD,1,100,TU
1658875327.294112,625055.000,34378,2,RD,1,100,TL
1658875329.925800,627622.000,34378,2,RD,1,100,TU
1658875332.543648,630175.500,35201,2,RD,1,100,TL
1658875335.161496,632729.000,35201,2,RD,1,100,TU
1658875337.794722,635297.500,36043,2,RD,1,100,TL
1658875340.427948,637866.000,36043,2,RD,1,100,TU
1658875343.078602,640451.500,36866,2,RD,1,100,TL
1658875345.729256,643037.000,36866,2,RD,1,100,TU
1658875348.347104,645590.500,37692,2,RD,1,100,TL
1658875350.964952,648144.000,37692,2,RD,1,100,TU
1658875353.601253,650715.500,38517,2,RD,1,100,TL
1658875356.237555,653287.000,38517,2,RD,1,100,TU
1658875358.855915,655841.000,39277,2,RD,1,100,TL
1658875361.474275,658395.000,39277,2,RD,1,100,TU
1658875364.102888,660959.000,40116,2,RD,1,100,TL
1658875366.731500,663523.000,40116,2,RD,1,100,TU
1658875369.373953,666100.500,40957,2,RD,1,100,TL
1658875372.016405,668678.000,40957,2,RD,1,100,TU
1658875374.655782,671252.500,41797,2,RD,1,100,TL
1658875377.295159,673827.000,41797,2,RD,1,100,TU
1658875379.930948,676398.000,42634,2,RD,1,100,TL
1658875382.566737,678969.000,42634,2,RD,1,100,TU
1658875385.185097,681523.000,43455,2,RD,1,100,TL
1658875387.803458,684077.000,43455,2,RD,1,100,TU
1658875390.444373,686653.000,44296,2,RD,1,100,TL
1658875393.085288,689229.000,44296,2,RD,1,100,TU
1658875395.731328,691810.000,45128,2,RD,1,100,TL
1658875398.377369,694391.000,45128,2,RD,1,100,TU
1658875401.017771,696966.500,45967,2,RD,1,100,TL
1658875403.658174,699542.000,45967,2,RD,1,100,TU
1658875406.294475,702113.500,46804,2,RD,1,100,TL
1658875408.930776,704685.000,46804,2,RD,1,100,TU
1658875411.571691,707261.000,47644,2,RD,1,100,TL
1658875414.212606,709837.000,47644,2,RD,1,100,TU
1658875416.832504,712392.500,48476,2,RD,1,100,TL
1658875419.452403,714948.000,48476,2,RD,1,100,TU
1658875422.078452,717509.500,49317,2,RD,1,100,TL
1658875424.704501,720071.000,49317,2,RD,1,100,TU
1658875427.333114,722635.000,50160,2,RD,1,100,TL
1658875429.961726,725199.000,50160,2,RD,1,100,TU
1658875432.603666,727776.000,51002,2,RD,1,100,TL
1658875435.245606,730353.000,51002,2,RD,1,100,TU
1658875437.853715,732897.000,51830,2,RD,1,100,TL
1658875440.461823,735441.000,51830,2,RD,1,100,TU
1658875443.101200,738015.500,52670,2,RD,1,100,TL
1658875445.740577,740590.000,52670,2,RD,1,100,TU
1658875448.377904,743162.500,53513,2,RD,1,100,TL
1658875451.015230,745735.000,53513,2,RD,1,100,TU
1658875453.648456,748303.500,54343,2,RD,1,100,TL
1658875456.281682,750872.000,54343,2,RD,1,100,TU
1658875458.899017,753425.000,55155,2,RD,1,100,TL
1658875461.516352,755978.000,55155,2,RD,1,100,TU
1658875464.133175,758530.500,55985,2,RD,1,100,TL
1658875466.749998,761083.000,55985,2,RD,1,100,TU
1658875469.379635,763648.000,56746,2,RD,1,100,TL
1658875472.009273,766213.000,56746,2,RD,1,100,TU
1658875474.628659,768768.000,57577,2,RD,1,100,TL
1658875477.248044,771323.000,57577,2,RD,1,100,TU
1658875479.888446,773898.500,58422,2,RD,1,100,TL
1658875482.528848,776474.000,58422,2,RD,1,100,TU
1658875485.142083,779023.000,59258,2,RD,1,100,TL
1658875487.755317,781572.000,59258,2,RD,1,100,TU
1658875490.377266,784129.500,60082,2,RD,1,100,TL
1658875492.999215,786687.000,60082,2,RD,1,100,TU
1658875495.618088,789241.500,60910,2,RD,1,100,TL
1658875498.236961,791796.000,60910,2,RD,1,100,TU
1658875500.855321,794350.000,61733,2,RD,1,100,TL
1658875503.473681,796904.000,61733,2,RD,1,100,TU
1658875506.092555,799458.500,62552,2,RD,1,100,TL
1658875508.711427,802013.000,62552,2,RD,1,100,TU
1658875511.325175,804562.500,63377,2,RD,1,100,TL
1658875513.938921,807112.000,63377,2,RD,1,100,TU
1658875516.557282,809666.000,64202,2,RD,1,100,TL
1658875519.175642,812220.000,64202,2,RD,1,100,TU
1658875521.795028,814775.000,65027,2,RD,1,100,TL
1658875524.414414,817330.000,65027,2,RD,1,100,TU
1658875527.064043,819914.500,336,2,RD,1,100,TL
1658875529.713672,822499.000,336,2,RD,1,100,TU
1658875532.326394,825047.500,1174,2,RD,1,100,TL
1658875534.939115,827596.000,1174,2,RD,1,100,TU
1658875537.556963,830149.500,2021,2,RD,1,100,TL
1658875540.174811,832703.000,2021,2,RD,1,100,TU
1658875542.794197,835258.000,2862,2,RD,1,100,TL
1658875545.413582,837813.000,2862,2,RD,1,100,TU
1658875548.054497,840389.000,3709,2,RD,1,100,TL
1658875550.695412,842965.000,3709,2,RD,1,100,TU
1658875553.312234,845517.500,4551,2,RD,1,100,TL
1658875555.929057,848070.000,4551,2,RD,1,100,TU
1658875558.547417,850624.000,5398,2,RD,1,100,TL
1658875561.165778,853178.000,5398,2,RD,1,100,TU
1658875563.786701,855734.500,6245,2,RD,1,100,TL
1658875566.407625,858291.000,6245,2,RD,1,100,TU
1658875569.032649,860851.500,7102,2,RD,1,100,TL
1658875571.657673,863412.000,7102,2,RD,1,100,TU
1658875574.289361,865979.000,7946,2,RD,1,100,TL
1658875576.921049,868546.000,7946,2,RD,1,100,TU
1658875579.575292,871135.000,8803,2,RD,1,100,TL
1658875582.229534,873724.000,8803,2,RD,1,100,TU
1658875584.845331,876275.500,9646,2,RD,1,100,TL
1658875587.461129,878827.000,9646,2,RD,1,100,TU
1658875590.075901,881377.500,10493,2,RD,1,100,TL
1658875592.690673,883928.000,10493,2,RD,1,100,TU
1658875595.309546,886482.500,11317,2,RD,1,100,TL
1658875597.928419,889037.000,11317,2,RD,1,100,TU
1658875600.576511,891620.000,12174,2,RD,1,100,TL
1658875603.224602,894203.000,12174,2,RD,1,100,TU
1658875605.838861,896753.000,13019,2,RD,1,100,TL
1658875608.453121,899303.000,13019,2,RD,1,100,TU
1658875611.078658,901864.000,13858,2,RD,1,100,TL
1658875613.704195,904425.000,13858,2,RD,1,100,TU
1658875616.326656,906983.000,14683,2,RD,1,100,TL
1658875618.949117,909541.000,14683,2,RD,1,100,TU
1658875621.574141,912101.500,15526,2,RD,1,100,TL
1658875624.199166,914662.000,15526,2,RD,1,100,TU
1658875626.820089,917218.500,16371,2,RD,1,100,TL
1658875629.441012,919775.000,16371,2,RD,1,100,TU
1658875632.068600,922338.000,17186,2,RD,1,100,TL
1658875634.696187,924901.000,17186,2,RD,1,100,TU
1658875637.304295,927445.000,18014,2,RD,1,100,TL
1658875639.912404,929989.000,18014,2,RD,1,100,TU
1658875642.524613,932537.000,18851,2,RD,1,100,TL
1658875645.136822,935085.000,18851,2,RD,1,100,TU
1658875647.769023,937652.500,19691,2,RD,1,100,TL
1658875650.401223,940220.000,19691,2,RD,1,100,TU
1658875653.020609,942775.000,20531,2,RD,1,100,TL
1658875655.639995,945330.000,20531,2,RD,1,100,TU
1658875658.263481,947889.000,21365,2,RD,1,100,TL
1658875660.886967,950448.000,21365,2,RD,1,100,TU
1658875663.504303,953001.000,22201,2,RD,1,100,TL
1658875666.121638,955554.000,22201,2,RD,1,100,TU
1658875668.769729,958137.000,23043,2,RD,1,100,TL
1658875671.417820,960720.000,23043,2,RD,1,100,TU
1658875674.033105,963271.000,23885,2,RD,1,100,TL
1658875676.648390,965822.000,23885,2,RD,1,100,TU
1658875679.270851,968380.000,24731,2,RD,1,100,TL
1658875681.893312,970938.000,24731,2,RD,1,100,TU
1658875684.516799,973497.000,25578,2,RD,1,100,TL
1658875687.140285,976056.000,25578,2,RD,1,100,TU
1658875689.769923,978621.000,26422,2,RD,1,100,TL
1658875692.399560,981186.000,26422,2,RD,1,100,TU
1658875695.017408,983739.500,27266,2,RD,1,100,TL
1658875697.635256,986293.000,27266,2,RD,1,100,TU
1658875700.279759,988872.500,28110,2,RD,1,100,TL
1658875702.924262,991452.000,28110,2,RD,1,100,TU
1658875705.537497,994001.000,28955,2,RD,1,100,TL
1658875708.150731,996550.000,28955,2,RD,1,100,TU
1658875710.775755,999110.500,29802,2,RD,1,100,TL
1658875713.400779,1001671.000,29802,2,RD,1,100,TU
1658875716.017089,1004223.000,30643,2,RD,1,100,TL
1658875718.633399,1006775.000,30643,2,RD,1,100,TU
1658875721.252272,1009329.500,31485,2,RD,1,100,TL
1658875723.871145,1011884.000,31485,2,RD,1,100,TU
1658875726.488993,1014437.500,32328,2,RD,1,100,TL
1658875729.106841,1016991.000,32328,2,RD,1,100,TU
1658875731.752369,1019571.500,33171,2,RD,1,100,TL
1658875734.397897,1022152.000,33171,2,RD,1,100,TU
1658875737.014720,1024704.500,33984,2,RD,1,100,TL
1658875739.631543,1027257.000,33984,2,RD,1,100,TU
1658875742.241702,1029803.000,34810,2,RD,1,100,TL
1658875744.851860,1032349.000,34810,2,RD,1,100,TU
1658875747.476372,1034909.000,35639,2,RD,1,100,TL
1658875750.100884,1037469.000,35639,2,RD,1,100,TU
1658875752.725395,1040029.000,36466,2,RD,1,100,TL
1658875755.349907,1042589.000,36466,2,RD,1,100,TU
1658875757.966217,1045141.000,37294,2,RD,1,100,TL
1658875760.582527,1047693.000,37294,2,RD,1,100,TU
1658875763.190635,1050237.000,38120,2,RD,1,100,TL
1658875765.798744,1052781.000,38120,2,RD,1,100,TU
1658875768.451448,1055368.500,38961,2,RD,1,100,TL
1658875771.104153,1057956.000,38961,2,RD,1,100,TU
1658875773.723026,1060510.500,39792,2,RD,1,100,TL
1658875776.341899,1063065.000,39792,2,RD,1,100,TU
1658875778.982301,1065640.500,40634,2,RD,1,100,TL
1658875781.622704,1068216.000,40634,2,RD,1,100,TU
1658875784.272332,1070800.500,41481,2,RD,1,100,TL
1658875786.921962,1073385.000,41481,2,RD,1,100,TU
1658875789.539297,1075938.000,42309,2,RD,1,100,TL
1658875792.156632,1078491.000,42309,2,RD,1,100,TU
1658875794.770379,1081040.500,43136,2,RD,1,100,TL
1658875797.384126,1083590.000,43136,2,RD,1,100,TU
1658875800.016839,1086158.000,43982,2,RD,1,100,TL
1658875802.649552,1088726.000,43982,2,RD,1,100,TU
1658875805.274577,1091286.500,44809,2,RD,1,100,TL
1658875807.899601,1093847.000,44809,2,RD,1,100,TU
1658875810.518986,1096402.000,45637,2,RD,1,100,TL
1658875813.138372,1098957.000,45637,2,RD,1,100,TU
1658875815.752119,1101506.500,46464,2,RD,1,100,TL
1658875818.365866,1104056.000,46464,2,RD,1,100,TU
1658875820.987815,1106613.500,47294,2,RD,1,100,TL
1658875823.609763,1109171.000,47294,2,RD,1,100,TU
1658875826.223510,1111720.500,48127,2,RD,1,100,TL
1658875828.837257,1114270.000,48127,2,RD,1,100,TU
1658875831.470996,1116839.000,48975,2,RD,1,100,TL
1658875834.104734,1119408.000,48975,2,RD,1,100,TU
1658875836.744111,1121982.500,49812,2,RD,1,100,TL
1658875839.383488,1124557.000,49812,2,RD,1,100,TU
1658875842.010563,1127119.500,50628,2,RD,1,100,TL
1658875844.637638,1129682.000,50628,2,RD,1,100,TU
1658875847.274451,1132254.000,51457,2,RD,1,100,TL
1658875849.911266,1134826.000,51457,2,RD,1,100,TU
1658875852.546542,1137396.500,52266,2,RD,1,100,TL
1658875855.181818,1139967.000,52266,2,RD,1,100,TU
1658875857.799153,1142520.000,53034,2,RD,1,100,TL
1658875860.416488,1145073.000,53034,2,RD,1,100,TU
1658875863.041513,1147633.500,53856,2,RD,1,100,TL
1658875865.666537,1150194.000,53856,2,RD,1,100,TU
1658875868.292586,1152755.500,54691,2,RD,1,100,TL
1658875870.918636,1155317.000,54691,2,RD,1,100,TU
1658875873.571853,1157905.000,55526,2,RD,1,100,TL
1658875876.225070,1160493.000,55526,2,RD,1,100,TU
1658875878.834204,1163038.000,56341,2,RD,1,100,TL
1658875881.443337,1165583.000,56341,2,RD,1,100,TU
1658875884.067336,1168142.500,57169,2,RD,1,100,TL
1658875886.691335,1170702.000,57169,2,RD,1,100,TU
1658875889.314309,1173260.500,57998,2,RD,1,100,TL
1658875891.937283,1175819.000,57998,2,RD,1,100,TU
1658875894.555644,1178373.000,58829,2,RD,1,100,TL
1658875897.174004,1180927.000,58829,2,RD,1,100,TU
1658875899.790827,1183479.500,59661,2,RD,1,100,TL
1658875902.407649,1186032.000,59661,2,RD,1,100,TU
1658875905.022421,1188582.500,60493,2,RD,1,100,TL
1658875907.637193,1191133.000,60493,2,RD,1,100,TU
1658875910.258630,1193690.000,61312,2,RD,1,100,TL
1658875912.880066,1196247.000,61312,2,RD,1,100,TU
1658875915.496376,1198799.000,62140,2,RD,1,100,TL
1658875918.112686,1201351.000,62140,2,RD,1,100,TU
1658875920.748474,1203922.000,62986,2,RD,1,100,TL
1658875923.384263,1206493.000,62986,2,RD,1,100,TU
1658875925.995960,1209040.500,63810,2,RD,1,100,TL
1658875928.607656,1211588.000,63810,2,RD,1,100,TU
1658875931.259849,1214175.000,64653,2,RD,1,100,TL
1658875933.912040,1216762.000,64653,2,RD,1,100,TU
1658875936.564233,1219349.000,65502,2,RD,1,100,TL
1658875939.216424,1221936.000,65502,2,RD,1,100,TU
1658875941.860415,1224515.000,810,2,RD,1,100,TL
1658875944.504405,1227094.000,810,2,RD,1,100,TU
1658875947.122253,1229647.500,1637,2,RD,1,100,TL
1658875949.740101,1232201.000,1637,2,RD,1,100,TU
1658875952.400495,1234796.000,2466,2,RD,1,100,TL
1658875955.060888,1237391.000,2466,2,RD,1,100,TU
1658875957.706929,1239972.000,3316,2,RD,1,100,TL
1658875960.352970,1242553.000,3316,2,RD,1,100,TU
1658875962.988759,1245124.000,4082,2,RD,1,100,TL
1658875965.624547,1247695.000,4082,2,RD,1,100,TU
1658875968.244958,1250251.000,4924,2,RD,1,100,TL
1658875970.865369,1252807.000,4924,2,RD,1,100,TU
1658875973.487830,1255365.000,5769,2,RD,1,100,TL
1658875976.110291,1257923.000,5769,2,RD,1,100,TU
1658875978.731728,1260480.000,6598,2,RD,1,100,TL
1658875981.353164,1263037.000,6598,2,RD,1,100,TU
1658875983.971011,1265590.500,7441,2,RD,1,100,TL
1658875986.588859,1268144.000,7441,2,RD,1,100,TU
1658875989.215934,1270706.500,8285,2,RD,1,100,TL
1658875991.843009,1273269.000,8285,2,RD,1,100,TU
1658875994.464957,1275826.500,9131,2,RD,1,100,TL
1658875997.086906,1278384.000,9131,2,RD,1,100,TU
1658875999.736535,1280968.500,9979,2,RD,1,100,TL
1658876002.386164,1283553.000,9979,2,RD,1,100,TU
1658876004.993760,1286096.500,10822,2,RD,1,100,TL
1658876007.601355,1288640.000,10822,2,RD,1,100,TU
1658876010.219716,1291194.000,11665,2,RD,1,100,TL
1658876012.838076,1293748.000,11665,2,RD,1,100,TU
1658876015.455924,1296301.500,12507,2,RD,1,100,TL
1658876018.073772,1298855.000,12507,2,RD,1,100,TU
1658876020.704435,1301421.000,13365,2,RD,1,100,TL
1658876023.335098,1303987.000,13365,2,RD,1,100,TU
1658876025.953970,1306541.500,14211,2,RD,1,100,TL
1658876028.572844,1309096.000,14211,2,RD,1,100,TU
1658876031.210170,1311668.500,15066,2,RD,1,100,TL
1658876033.847497,1314241.000,15066,2,RD,1,100,TU
1658876036.465345,1316794.500,15910,2,RD,1,100,TL
1658876039.083192,1319348.000,15910,2,RD,1,100,TU
1658876041.701553,1321902.000,16756,2,RD,1,100,TL
1658876044.319913,1324456.000,16756,2,RD,1,100,TU
1658876046.938786,1327010.500,17603,2,RD,1,100,TL
1658876049.557659,1329565.000,17603,2,RD,1,100,TU
1658876052.176020,1332119.000,18446,2,RD,1,100,TL
1658876054.794380,1334673.000,18446,2,RD,1,100,TU
1658876057.434782,1337248.500,19292,2,RD,1,100,TL
1658876060.075185,1339824.000,19292,2,RD,1,100,TU
1658876062.695596,1342380.000,20133,2,RD,1,100,TL
1658876065.316006,1344936.000,20133,2,RD,1,100,TU
1658876067.934367,1347490.000,20970,2,RD,1,100,TL
1658876070.552727,1350044.000,20970,2,RD,1,100,TU
1658876073.170575,1352597.500,21811,2,RD,1,100,TL
1658876075.788423,1355151.000,21811,2,RD,1,100,TU
1658876078.407296,1357705.500,22653,2,RD,1,100,TL
1658876081.026169,1360260.000,22653,2,RD,1,100,TU
1658876083.665033,1362834.000,23513,2,RD,1,100,TL
1658876086.303898,1365408.000,23513,2,RD,1,100,TU
1658876088.922258,1367962.000,24358,2,RD,1,100,TL
1658876091.540618,1370516.000,24358,2,RD,1,100,TU
1658876094.158979,1373070.000,25202,2,RD,1,100,TL
1658876096.777339,1375624.000,25202,2,RD,1,100,TU
1658876099.429531,1378211.000,26064,2,RD,1,100,TL
1658876102.081723,1380798.000,26064,2,RD,1,100,TU
1658876104.699571,1383351.500,26906,2,RD,1,100,TL
1658876107.317419,1385905.000,26906,2,RD,1,100,TU
1658876109.936805,1388460.000,27747,2,RD,1,100,TL
1658876112.556190,1391015.000,27747,2,RD,1,100,TU
1658876115.198130,1393592.000,28608,2,RD,1,100,TL
1658876117.840070,1396169.000,28608,2,RD,1,100,TU
1658876120.487649,1398751.500,29467,2,RD,1,100,TL
1658876123.135227,1401334.000,29467,2,RD,1,100,TU
1658876125.754613,1403889.000,30314,2,RD,1,100,TL
1658876128.373999,1406444.000,30314,2,RD,1,100,TU
1658876130.991847,1408997.500,31161,2,RD,1,100,TL
1658876133.609694,1411551.000,31161,2,RD,1,100,TU
1658876136.229080,1414106.000,32003,2,RD,1,100,TL
1658876138.848465,1416661.000,32003,2,RD,1,100,TU
1658876141.466313,1419214.500,32849,2,RD,1,100,TL
1658876144.084161,1421768.000,32849,2,RD,1,100,TU
1658876146.720975,1424340.000,33694,2,RD,1,100,TL
1658876149.357789,1426912.000,33694,2,RD,1,100,TU
1658876152.003317,1429492.500,34537,2,RD,1,100,TL
1658876154.648846,1432073.000,34537,2,RD,1,100,TU
1658876157.279508,1434639.000,35383,2,RD,1,100,TL
1658876159.910171,1437205.000,35383,2,RD,1,100,TU
1658876162.540322,1439770.500,36211,2,RD,1,100,TL
