LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,SF
1658874901.326650,209558.000,31964,1,SF,1,100,5.0887
1658874901.659840,209883.000,32013,1,SF,1,100,5.0298
1658874902.060693,210274.000,32079,1,SF,1,100,4.9716
1658874902.392858,210598.000,32129,1,SF,1,100,6.9964
1658874902.660435,210859.000,32180,1,SF,1,100,6.9154
1658874902.991574,211182.000,32228,1,SF,1,100,6.8354
1658874903.324764,211507.000,32279,1,SF,1,100,6.7563
1658874903.725617,211898.000,32345,1,SF,1,100,6.6782
1658874904.054707,212219.000,32393,1,SF,1,100,6.6009
1658874904.455560,212610.000,32448,1,SF,1,100,6.5246
1658874904.654449,212804.000,32482,1,SF,1,100,6.4491
1658874904.987638,213129.000,32531,1,SF,1,100,6.3745
1658874905.386441,213518.000,32597,1,SF,1,100,6.3008
1658874905.720656,213844.000,32646,1,SF,1,100,6.2279
1658874905.988234,214105.000,32696,1,SF,1,100,6.1558
1658874906.318348,214427.000,32745,1,SF,1,100,6.0846
1658874906.653588,214754.000,32794,1,SF,1,100,6.0142
1658874907.054441,215145.000,32862,1,SF,1,100,5.9447
1658874907.382505,215465.000,32910,1,SF,1,100,5.8759
1658874907.652133,215728.000,32959,1,SF,1,100,5.8079
1658874907.984298,216052.000,33009,1,SF,1,100,5.7407
1658874908.315437,216375.000,33059,1,SF,1,100,5.6743
1658874908.716290,216766.000,33124,1,SF,1,100,5.6087
1658874909.049480,217091.000,33173,1,SF,1,100,5.5438
1658874909.316032,217351.000,33224,1,SF,1,100,5.4797
1658874909.714835,217740.000,33277,1,SF,1,100,5.4163
1658874910.048025,218065.000,33328,1,SF,1,100,5.3536
1658874910.313552,218324.000,33376,1,SF,1,100,5.2917
1658874910.647767,218650.000,33427,1,SF,1,100,5.2305
1658874910.979932,218974.000,33475,1,SF,1,100,5.1700
1658874911.378734,219363.000,33541,1,SF,1,100,5.1102
1658874911.712950,219689.000,33591,1,SF,1,100,5.0510
1658874911.977451,219947.000,33640,1,SF,1,100,4.9926
1658874912.310641,220272.000,33690,1,SF,1,100,4.9349
1658874912.644856,220598.000,33739,1,SF,1,100,4.8778
1658874913.041609,220985.000,33806,1,SF,1,100,4.8213
1658874913.375824,221311.000,33855,1,SF,1,100,4.7656
1658874913.642376,221571.000,33903,1,SF,1,100,4.7104
1658874913.974540,221895.000,33954,1,SF,1,100,4.6560
1658874914.306705,222219.000,34003,1,SF,1,100,4.6021
1658874914.641945,222546.000,34052,1,SF,1,100,4.5489
1658874915.039723,222934.000,34108,1,SF,1,100,4.4962
1658874915.370862,223257.000,34159,1,SF,1,100,4.4442
1658874915.639465,223519.000,34208,1,SF,1,100,4.3928
1658874915.972655,223844.000,34258,1,SF,1,100,4.3420
1658874916.300719,224164.000,34308,1,SF,1,100,4.2918
1658874916.703622,224557.000,34373,1,SF,1,100,4.2421
1658874917.038863,224884.000,34421,1,SF,1,100,4.1930
1658874917.303364,225142.000,34473,1,SF,1,100,4.1445
1658874917.636554,225467.000,34521,1,SF,1,100,4.0966
1658874917.969744,225792.000,34570,1,SF,1,100,4.0492
1658874918.369572,226182.000,34637,1,SF,1,100,4.0024
1658874918.700712,226505.000,34686,1,SF,1,100,3.9561
1658874918.967264,226765.000,34735,1,SF,1,100,3.9103
1658874919.301479,227091.000,34786,1,SF,1,100,3.8651
1658874919.629543,227411.000,34835,1,SF,1,100,3.8204
1658874919.963758,227737.000,34883,1,SF,1,100,3.7762
1658874920.297973,228063.000,34924,1,SF,1,100,3.7325
1658874920.631163,228388.000,34972,1,SF,1,100,3.6893
1658874921.029966,228777.000,35040,1,SF,1,100,3.6466
1658874921.364181,229103.000,35089,1,SF,1,100,3.6044
1658874921.629708,229362.000,35137,1,SF,1,100,3.5627
1658874921.959822,229684.000,35188,1,SF,1,100,3.5215
1658874922.295062,230011.000,35237,1,SF,1,100,3.4808
1658874922.629277,230337.000,35287,1,SF,1,100,3.4405
1658874923.025005,230723.000,35354,1,SF,1,100,3.4007
1658874923.359220,231049.000,35404,1,SF,1,100,3.3614
1658874923.693435,231375.000,35453,1,SF,1,100,3.3225
1658874923.957937,231633.000,35503,1,SF,1,100,3.2841
1658874924.290101,231957.000,35555,1,SF,1,100,3.2461
1658874924.622266,232281.000,35603,1,SF,1,100,3.2085
1658874924.954431,232605.000,35654,1,SF,1,100,3.1714
1658874925.355284,232996.000,35724,1,SF,1,100,5.2170
1658874925.621836,233256.000,35763,1,SF,1,100,5.1566
1658874925.956051,233582.000,35814,1,SF,1,100,5.0970
1658874926.287191,233905.000,35863,1,SF,1,100,5.0380
1658874926.687018,234295.000,35928,1,SF,1,100,4.9797
1658874927.021234,234621.000,35978,1,SF,1,100,4.9221
1658874927.351348,234943.000,36030,1,SF,1,100,6.9474
1658874927.618925,235204.000,36081,1,SF,1,100,8.9493
1658874927.950065,235527.000,36131,1,SF,1,100,8.8458
1658874928.283255,235852.000,36181,1,SF,1,100,8.7435
1658874928.683083,236242.000,36246,1,SF,1,100,8.6423
1658874928.948609,236501.000,36294,1,SF,1,100,8.5423
1658874929.283850,236828.000,36346,1,SF,1,100,8.4435
1658874929.612939,237149.000,36394,1,SF,1,100,8.3458
1658874930.014817,237541.000,36460,1,SF,1,100,8.2493
1658874930.348007,237866.000,36512,1,SF,1,100,8.1539
1658874930.743734,238252.000,36567,1,SF,1,100,8.0596
1658874930.944674,238448.000,36599,1,SF,1,100,7.9663
1658874931.277864,238773.000,36650,1,SF,1,100,7.8742
1658874931.609003,239096.000,36699,1,SF,1,100,7.7831
1658874931.941168,239420.000,36749,1,SF,1,100,7.6930
1658874932.342021,239811.000,36816,1,SF,1,100,7.6040
1658874932.608573,240071.000,36866,1,SF,1,100,7.5161
1658874932.937662,240392.000,36916,1,SF,1,100,7.4291
1658874933.273927,240720.000,36967,1,SF,1,100,7.3432
1658874933.672730,241109.000,37033,1,SF,1,100,7.2582
1658874934.002845,241431.000,37081,1,SF,1,100,7.1743
1658874934.271447,241693.000,37133,1,SF,1,100,7.0913
1658874934.604637,242018.000,37183,1,SF,1,100,7.0093
1658874934.935776,242341.000,37232,1,SF,1,100,6.9282
1658874935.268966,242666.000,37282,1,SF,1,100,6.8480
1658874935.668794,243056.000,37350,1,SF,1,100,6.7688
1658874936.000959,243380.000,37388,1,SF,1,100,6.6905
1658874936.333124,243704.000,37438,1,SF,1,100,6.6131
1658874936.599676,243964.000,37488,1,SF,1,100,6.5366
1658874936.932866,244289.000,37538,1,SF,1,100,6.4610
1658874937.266056,244614.000,37589,1,SF,1,100,6.3863
1658874937.663833,245002.000,37655,1,SF,1,100,6.3124
1658874937.998049,245328.000,37703,1,SF,1,100,6.2394
1658874938.262550,245586.000,37753,1,SF,1,100,6.1672
1658874938.594715,245910.000,37803,1,SF,1,100,6.0958
1658874938.928930,246236.000,37854,1,SF,1,100,6.0253
1658874939.325682,246623.000,37920,1,SF,1,100,5.9556
1658874939.657847,246947.000,37970,1,SF,1,100,5.8867
1658874939.926449,247209.000,38021,1,SF,1,100,5.8186
1658874940.259639,247534.000,38070,1,SF,1,100,5.7513
1658874940.591804,247858.000,38119,1,SF,1,100,5.6848
1658874940.992657,248249.000,38186,1,SF,1,100,5.6190
1658874941.259209,248509.000,38226,1,SF,1,100,5.5540
1658874941.590349,248832.000,38274,1,SF,1,100,5.4898
1658874941.922513,249156.000,38325,1,SF,1,100,5.4263
1658874942.255703,249481.000,38374,1,SF,1,100,5.3635
1658874942.653481,249869.000,38439,1,SF,1,100,5.3014
1658874942.986671,250194.000,38488,1,SF,1,100,5.2401
1658874943.253223,250454.000,38539,1,SF,1,100,5.1795
1658874943.585388,250778.000,38588,1,SF,1,100,5.1196
1658874943.919603,251104.000,38636,1,SF,1,100,5.0604
1658874944.318406,251493.000,38704,1,SF,1,100,5.0018
1658874944.651596,251818.000,38753,1,SF,1,100,4.9440
1658874944.917122,252077.000,38801,1,SF,1,100,4.8868
1658874945.248262,252400.000,38853,1,SF,1,100,4.8302
1658874945.583502,252727.000,38901,1,SF,1,100,4.7744
1658874945.982305,253116.000,38966,1,SF,1,100,4.7191
1658874946.247832,253375.000,39018,1,SF,1,100,4.6645
1658874946.648685,253766.000,39057,1,SF,1,100,4.6106
1658874946.916262,254027.000,39106,1,SF,1,100,4.5572
1658874947.248427,254351.000,39157,1,SF,1,100,4.5045
1658874947.579566,254674.000,39208,1,SF,1,100,4.4524
1658874947.911731,254998.000,39256,1,SF,1,100,4.4009
1658874948.312584,255389.000,39324,1,SF,1,100,4.3500
1658874948.577086,255647.000,39373,1,SF,1,100,4.2997
1658874948.911301,255973.000,39423,1,SF,1,100,4.2499
1658874949.244491,256298.000,39475,1,SF,1,100,4.2008
1658874949.643294,256687.000,39540,1,SF,1,100,4.1522
1658874949.976484,257012.000,39590,1,SF,1,100,4.1042
1658874950.243036,257272.000,39640,1,SF,1,100,4.0567
1658874950.576226,257597.000,39690,1,SF,1,100,4.0097
1658874950.908390,257921.000,39739,1,SF,1,100,3.9634
1658874951.306168,258309.000,39805,1,SF,1,100,3.9175
1658874951.773659,258765.000,39859,1,SF,1,100,3.8722
1658874951.904884,258893.000,39876,1,SF,1,100,3.8274
1658874952.305737,259284.000,39944,1,SF,1,100,3.7831
1658874952.638927,259609.000,39993,1,SF,1,100,3.7394
1658874952.903429,259867.000,40041,1,SF,1,100,3.6961
1658874953.237644,260193.000,40093,1,SF,1,100,3.6533
1658874953.570834,260518.000,40141,1,SF,1,100,3.6111
1658874953.967587,260905.000,40206,1,SF,1,100,3.5693
1658874954.368440,261296.000,40256,1,SF,1,100,3.5280
1658874954.569379,261492.000,40289,1,SF,1,100,3.4872
1658874954.969207,261882.000,40356,1,SF,1,100,3.4469
1658874955.301372,262206.000,40404,1,SF,1,100,3.4070
1658874955.568949,262467.000,40453,1,SF,1,100,3.3676
1658874955.902139,262792.000,40503,1,SF,1,100,3.3286
1658874956.230203,263112.000,40557,1,SF,1,100,5.3724
1658874956.634131,263506.000,40622,1,SF,1,100,5.3102
1658874957.030884,263893.000,40676,1,SF,1,100,5.2488
1658874957.231823,264089.000,40711,1,SF,1,100,5.1881
1658874957.565013,264414.000,40759,1,SF,1,100,5.1281
1658874957.963815,264803.000,40827,1,SF,1,100,5.0687
1658874958.297005,265128.000,40876,1,SF,1,100,5.0101
1658874958.562532,265387.000,40926,1,SF,1,100,4.9521
1658874958.895722,265712.000,40975,1,SF,1,100,4.8949
1658874959.228912,266037.000,41024,1,SF,1,100,4.8382
1658874959.558001,266358.000,41075,1,SF,1,100,4.7823
1658874959.959880,266750.000,41141,1,SF,1,100,4.7269
1658874960.295120,267077.000,41189,1,SF,1,100,4.6723
1658874960.559622,267335.000,41240,1,SF,1,100,4.6182
1658874960.891786,267659.000,41290,1,SF,1,100,4.5648
1658874961.226002,267985.000,41340,1,SF,1,100,4.5120
1658874961.624804,268374.000,41409,1,SF,1,100,4.4598
1658874961.954919,268696.000,41457,1,SF,1,100,4.4082
1658874962.288109,269021.000,41496,1,SF,1,100,4.3572
1658874962.620273,269345.000,41546,1,SF,1,100,4.3068
1658874962.951413,269668.000,41595,1,SF,1,100,4.2570
1658874963.220015,269930.000,41646,1,SF,1,100,4.2077
1658874963.553205,270255.000,41697,1,SF,1,100,4.1591
1658874963.950983,270643.000,41763,1,SF,1,100,4.1109
1658874964.286223,270970.000,41813,1,SF,1,100,4.0634
1658874964.552775,271230.000,41862,1,SF,1,100,4.0164
1658874964.884940,271554.000,41910,1,SF,1,100,3.9699
1658874965.217104,271878.000,41962,1,SF,1,100,3.9240
1658874965.551320,272204.000,42010,1,SF,1,100,3.8786
1658874965.948072,272591.000,42076,1,SF,1,100,3.8337
1658874966.281262,272916.000,42125,1,SF,1,100,3.7894
1658874966.548839,273177.000,42175,1,SF,1,100,3.7456
1658874966.881004,273501.000,42224,1,SF,1,100,3.7022
1658874967.214194,273826.000,42273,1,SF,1,100,3.6594
1658874967.611971,274214.000,42329,1,SF,1,100,3.6171
1658874967.877498,274473.000,42361,1,SF,1,100,3.5752
1658874968.279377,274865.000,42428,1,SF,1,100,3.5339
1658874968.541828,275121.000,42478,1,SF,1,100,3.4930
1658874968.876043,275447.000,42526,1,SF,1,100,3.4526
1658874969.211283,275774.000,42577,1,SF,1,100,3.4126
1658874969.608036,276161.000,42643,1,SF,1,100,3.3732
1658874969.941226,276486.000,42691,1,SF,1,100,3.3341
1658874970.208803,276747.000,42741,1,SF,1,100,3.2956
1658874970.541992,277072.000,42791,1,SF,1,100,3.2574
1658874970.873132,277395.000,42840,1,SF,1,100,3.2198
1658874971.272960,277785.000,42906,1,SF,1,100,3.1825
1658874971.605125,278109.000,42954,1,SF,1,100,3.1457
1658874971.869626,278367.000,43005,1,SF,1,100,3.1093
1658874972.203841,278693.000,43054,1,SF,1,100,3.0733
1658874972.538057,279019.000,43103,1,SF,1,100,3.0378
1658874972.868171,279341.000,43141,1,SF,1,100,3.0026
1658874973.270049,279733.000,43207,1,SF,1,100,2.9679
1658874973.603239,280058.000,43257,1,SF,1,100,2.9336
1658874973.868766,280317.000,43306,1,SF,1,100,2.8996
1658874974.200931,280641.000,43356,1,SF,1,100,2.8661
1658874974.533096,280965.000,43405,1,SF,1,100,2.8329
1658874974.932924,281355.000,43472,1,SF,1,100,2.8002
1658874975.266114,281680.000,43521,1,SF,1,100,2.7678
1658874975.531640,281939.000,43569,1,SF,1,100,2.7358
1658874975.865855,282265.000,43620,1,SF,1,100,2.7041
1658874976.195970,282587.000,43669,1,SF,1,100,2.6728
1658874976.597848,282979.000,43734,1,SF,1,100,2.6419
1658874976.932063,283305.000,43786,1,SF,1,100,2.6114
1658874977.197590,283564.000,43836,1,SF,1,100,2.5811
1658874977.528729,283887.000,43885,1,SF,1,100,2.5513
1658874977.995195,284342.000,43941,1,SF,1,100,2.5218
1658874978.194084,284536.000,43976,1,SF,1,100,2.4926
1658874978.526249,284860.000,44026,1,SF,1,100,2.4638
1658874978.860464,285186.000,44075,1,SF,1,100,2.4353
1658874979.259267,285575.000,44141,1,SF,1,100,2.4071
1658874979.590406,285898.000,44189,1,SF,1,100,2.3792
1658874979.857984,286159.000,44240,1,SF,1,100,2.3517
1658874980.190148,286483.000,44289,1,SF,1,100,2.3245
1658874980.523338,286808.000,44340,1,SF,1,100,2.2976
1658874980.922141,287197.000,44408,1,SF,1,100,2.2711
1658874981.255331,287522.000,44456,1,SF,1,100,2.2448
1658874981.519833,287780.000,44505,1,SF,1,100,2.2188
1658874981.853023,288105.000,44555,1,SF,1,100,2.1931
1658874982.187238,288431.000,44605,1,SF,1,100,2.1678
1658874982.520428,288756.000,44653,1,SF,1,100,2.1427
1658874982.917180,289143.000,44721,1,SF,1,100,2.1179
1658874983.184757,289404.000,44759,1,SF,1,100,2.0934
1658874983.515897,289727.000,44808,1,SF,1,100,2.0692
1658874983.849087,290052.000,44859,1,SF,1,100,2.0453
1658874984.181251,290376.000,44908,1,SF,1,100,2.0216
1658874984.582104,290767.000,44975,1,SF,1,100,1.9982
1658874984.847631,291026.000,45024,1,SF,1,100,1.9751
1658874985.178771,291349.000,45075,1,SF,1,100,1.9522
1658874985.511961,291674.000,45124,1,SF,1,100,1.9297
1658874985.910764,292063.000,45190,1,SF,1,100,1.9073
1658874986.242928,292387.000,45239,1,SF,1,100,1.8853
1658874986.510505,292648.000,45289,1,SF,1,100,1.8635
1658874986.844721,292974.000,45337,1,SF,1,100,1.8419
1658874987.177911,293299.000,45387,1,SF,1,100,1.8206
1658874987.577739,293689.000,45454,1,SF,1,100,1.7995
1658874987.911954,294015.000,45502,1,SF,1,100,1.7787
1658874988.176455,294273.000,45552,1,SF,1,100,1.7581
1658874988.507595,294596.000,45591,1,SF,1,100,1.7378
1658874988.842835,294923.000,45641,1,SF,1,100,1.7177
1658874989.176025,295248.000,45691,1,SF,1,100,1.6978
1658874989.571752,295634.000,45758,1,SF,1,100,1.6782
1658874989.906992,295961.000,45806,1,SF,1,100,1.6588
1658874990.173544,296221.000,45856,1,SF,1,100,1.6396
1658874990.506734,296546.000,45906,1,SF,1,100,1.6206
1658874990.838899,296870.000,45955,1,SF,1,100,1.6019
1658874991.238727,297260.000,46021,1,SF,1,100,1.5833
1658874991.504254,297519.000,46069,1,SF,1,100,1.5650
1658874991.837444,297844.000,46120,1,SF,1,100,1.5469
1658874992.170634,298169.000,46169,1,SF,1,100,1.5290
1658874992.569437,298558.000,46234,1,SF,1,100,1.5113
1658874992.902627,298883.000,46284,1,SF,1,100,1.4939
1658874993.169178,299143.000,46334,1,SF,1,100,1.4766
1658874993.502368,299468.000,46383,1,SF,1,100,1.4595
1658874993.835558,299793.000,46421,1,SF,1,100,1.4426
1658874994.166698,300116.000,46471,1,SF,1,100,1.4259
1658874994.498863,300440.000,46519,1,SF,1,100,1.4094
1658874994.899716,300831.000,46587,1,SF,1,100,1.3931
1658874995.230855,301154.000,46636,1,SF,1,100,1.3770
1658874995.497407,301414.000,46684,1,SF,1,100,1.3611
1658874995.832648,301741.000,46735,1,SF,1,100,1.3453
1658874996.161737,302062.000,46784,1,SF,1,100,1.3298
1658874996.563615,302454.000,46849,1,SF,1,100,1.3144
1658874996.896805,302779.000,46899,1,SF,1,100,1.2992
1658874997.161307,303037.000,46949,1,SF,1,100,1.2842
1658874997.493471,303361.000,46998,1,SF,1,100,1.2693
1658874997.825636,303685.000,47047,1,SF,1,100,1.2546
1658874998.156776,304008.000,47098,1,SF,1,100,1.2401
1658874998.557629,304399.000,47165,1,SF,1,100,1.2258
1658874998.958482,304790.000,47222,1,SF,1,100,3.2938
1658874999.157371,304984.000,47259,1,SF,1,100,5.3380
1658874999.487485,305306.000,47307,1,SF,1,100,5.2762
1658874999.823751,305634.000,47357,1,SF,1,100,5.2152
1658875000.223579,306024.000,47424,1,SF,1,100,5.1549
1658875000.552668,306345.000,47472,1,SF,1,100,5.0952
1658875000.821270,306607.000,47521,1,SF,1,100,5.0363
1658875001.154460,306932.000,47572,1,SF,1,100,4.9780
1658875001.486625,307256.000,47621,1,SF,1,100,4.9204
1658875001.885427,307645.000,47687,1,SF,1,100,4.8635
1658875002.218617,307970.000,47737,1,SF,1,100,4.8073
1658875002.486195,308231.000,47788,1,SF,1,100,4.7517
1658875002.814259,308551.000,47836,1,SF,1,100,4.6967
1658875003.149499,308878.000,47886,1,SF,1,100,4.6424
1658875003.552402,309271.000,47953,1,SF,1,100,4.5887
1658875003.881492,309592.000,48001,1,SF,1,100,4.5356
1658875004.282345,309983.000,48056,1,SF,1,100,4.4831
1658875004.484309,310180.000,48088,1,SF,1,100,4.4312
1658875004.882087,310568.000,48156,1,SF,1,100,4.3800
1658875005.213226,310891.000,48206,1,SF,1,100,4.3293
1658875005.481829,311153.000,48255,1,SF,1,100,4.2792
1658875005.815019,311478.000,48307,1,SF,1,100,4.2297
1658875006.142057,311797.000,48357,1,SF,1,100,4.1808
1658875006.544961,312190.000,48422,1,SF,1,100,4.1324
1658875006.880201,312517.000,48471,1,SF,1,100,4.0846
1658875007.143678,312774.000,48522,1,SF,1,100,4.0374
1658875007.476868,313099.000,48572,1,SF,1,100,3.9907
1658875007.810057,313424.000,48622,1,SF,1,100,3.9445
1658875008.209885,313814.000,48689,1,SF,1,100,3.8989
1658875008.541025,314137.000,48739,1,SF,1,100,3.8538
1658875008.807577,314397.000,48788,1,SF,1,100,3.8092
1658875009.142817,314724.000,48839,1,SF,1,100,3.7651
1658875009.539570,315111.000,48895,1,SF,1,100,5.8038
1658875009.806122,315371.000,48945,1,SF,1,100,5.7367
1658875010.138286,315695.000,48997,1,SF,1,100,5.6703
1658875010.471476,316020.000,49046,1,SF,1,100,5.6047
1658875010.802616,316343.000,49096,1,SF,1,100,5.5399
1658875011.203469,316734.000,49162,1,SF,1,100,5.4758
1658875011.468996,316993.000,49210,1,SF,1,100,5.4125
1658875011.799110,317315.000,49261,1,SF,1,100,5.3499
1658875012.134351,317642.000,49310,1,SF,1,100,5.2880
1658875012.533153,318031.000,49375,1,SF,1,100,5.2268
1658875012.865318,318355.000,49424,1,SF,1,100,5.1663
1658875013.132895,318616.000,49477,1,SF,1,100,5.1066
1658875013.467110,318942.000,49526,1,SF,1,100,5.0475
1658875013.799275,319266.000,49574,1,SF,1,100,4.9891
1658875014.198078,319655.000,49642,1,SF,1,100,4.9314
1658875014.463604,319914.000,49691,1,SF,1,100,4.8743
1658875014.795769,320238.000,49728,1,SF,1,100,4.8180
1658875015.196622,320629.000,49794,1,SF,1,100,4.7622
1658875015.529812,320954.000,49842,1,SF,1,100,4.7071
1658875015.796364,321214.000,49893,1,SF,1,100,4.6527
1658875016.127504,321537.000,49942,1,SF,1,100,4.5989
1658875016.461719,321863.000,49991,1,SF,1,100,4.5457
1658875016.861547,322253.000,50059,1,SF,1,100,4.4931
1658875017.127074,322512.000,50109,1,SF,1,100,4.4411
1658875017.459239,322836.000,50158,1,SF,1,100,4.3897
1658875017.790378,323159.000,50207,1,SF,1,100,4.3389
1658875018.192256,323551.000,50274,1,SF,1,100,4.2887
1658875018.524421,323875.000,50323,1,SF,1,100,4.2391
1658875018.789948,324134.000,50371,1,SF,1,100,4.1901
1658875019.125188,324461.000,50423,1,SF,1,100,4.1416
1658875019.455303,324783.000,50471,1,SF,1,100,4.0937
1658875019.856156,325174.000,50537,1,SF,1,100,4.0464
1658875020.121683,325433.000,50576,1,SF,1,100,3.9995
1658875020.453847,325757.000,50627,1,SF,1,100,3.9533
1658875020.786012,326081.000,50675,1,SF,1,100,3.9076
1658875021.185840,326471.000,50741,1,SF,1,100,3.8623
1658875021.518005,326795.000,50791,1,SF,1,100,3.8177
1658875021.782506,327053.000,50840,1,SF,1,100,3.7735
1658875022.117747,327380.000,50890,1,SF,1,100,3.7299
1658875022.450937,327705.000,50940,1,SF,1,100,3.6867
1658875022.779001,328025.000,50989,1,SF,1,100,3.6441
1658875023.182929,328419.000,51055,1,SF,1,100,3.6019
1658875023.516119,328744.000,51103,1,SF,1,100,3.5602
1658875023.780621,329002.000,51154,1,SF,1,100,3.5191
1658875024.113811,329327.000,51203,1,SF,1,100,3.4783
1658875024.447001,329652.000,51252,1,SF,1,100,3.4381
1658875024.845803,330041.000,51320,1,SF,1,100,3.3983
1658875025.244606,330430.000,51374,1,SF,1,100,3.3590
1658875025.510133,330689.000,51408,1,SF,1,100,3.3202
1658875025.842298,331013.000,51456,1,SF,1,100,3.2818
1658875026.106799,331271.000,51506,1,SF,1,100,3.2438
1658875026.442039,331598.000,51556,1,SF,1,100,3.2063
1658875026.776255,331924.000,51607,1,SF,1,100,3.1692
1658875027.175057,332313.000,51673,1,SF,1,100,3.1325
1658875027.441609,332573.000,51707,1,SF,1,100,3.0963
1658875027.843488,332965.000,51773,1,SF,1,100,3.0605
1658875028.175653,333289.000,51821,1,SF,1,100,3.0251
1658875028.439129,333546.000,51874,1,SF,1,100,2.9901
1658875028.773344,333872.000,51922,1,SF,1,100,2.9555
1658875029.107559,334198.000,51972,1,SF,1,100,2.9213
1658875029.502261,334583.000,52039,1,SF,1,100,2.8875
1658875029.770864,334845.000,52071,1,SF,1,100,2.8541
1658875030.105079,335171.000,52120,1,SF,1,100,2.8211
1658875030.502856,335559.000,52178,1,SF,1,100,6.9529
1658875030.838097,335886.000,52229,1,SF,1,100,6.8725
1658875031.172312,336212.000,52280,1,SF,1,100,8.8753
1658875031.436813,336470.000,52328,1,SF,1,100,8.7726
1658875031.768978,336794.000,52381,1,SF,1,100,10.7534
1658875032.103193,337120.000,52430,1,SF,1,100,10.6290
1658875032.436383,337445.000,52482,1,SF,1,100,12.5883
1658875032.833135,337832.000,52549,1,SF,1,100,12.4426
1658875033.167351,338158.000,52599,1,SF,1,100,14.3810
1658875033.432877,338417.000,52648,1,SF,1,100,14.2146
1658875033.766067,338742.000,52700,1,SF,1,100,16.1324
1658875034.097207,339065.000,52752,1,SF,1,100,18.0280
1658875034.497035,339455.000,52805,1,SF,1,100,17.8195
1658875034.762562,339714.000,52855,1,SF,1,100,19.6956
1658875035.093701,340037.000,52907,1,SF,1,100,19.4678
1658875035.427916,340363.000,52957,1,SF,1,100,21.3248
1658875035.763157,340690.000,52997,1,SF,1,100,21.0781
