LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,TL
1658874998.913373,304746.000,47219,1,TL,1,100,2022-07-26_18-36-38-905038
1658875004.165472,309869.000,48050,1,TL,1,100,2022-07-26_18-36-39-077447
1658875004.210581,309913.000,48053,1,TL,1,100,2022-07-26_18-36-44-200771
1658875009.436024,315010.000,48887,1,TL,1,100,2022-07-26_18-36-44-349856
1658875009.465755,315039.000,48890,1,TL,1,100,2022-07-26_18-36-49-454816
1658875014.692224,320137.000,49722,1,TL,1,100,2022-07-26_18-36-49-625275
1658875014.719904,320164.000,49725,1,TL,1,100,2022-07-26_18-36-54-712987
1658875019.954575,325270.000,50554,1,TL,1,100,2022-07-26_18-36-54-873003
1658875019.997633,325312.000,50557,1,TL,1,100,2022-07-26_18-36-59-972871
1658875025.183094,330370.000,51368,1,TL,1,100,2022-07-26_18-37-00-172364
1658875025.210775,330397.000,51371,1,TL,1,100,2022-07-26_18-37-05-204957
1658875030.419815,335478.000,52170,1,TL,1,100,2022-07-26_18-37-05-406206
1658875030.448521,335506.000,52173,1,TL,1,100,2022-07-26_18-37-10-440790
1658875035.657561,340587.000,52991,1,TL,1,100,2022-07-26_18-37-10-618162
1658875035.754955,340682.000,52994,1,TL,1,100,2022-07-26_18-37-15-746945
1658875041.150582,345945.000,53821,1,TL,1,100,2022-07-26_18-37-15-839037
1658875041.279757,346071.000,53824,1,TL,1,100,2022-07-26_18-37-21-268995
1658875046.441638,351106.000,54620,1,TL,1,100,2022-07-26_18-37-21-376111
1658875046.499049,351162.000,54623,1,TL,1,100,2022-07-26_18-37-26-489385
1658875051.669132,356205.000,55445,1,TL,1,100,2022-07-26_18-37-26-688193
1658875051.696813,356232.000,55448,1,TL,1,100,2022-07-26_18-37-31-690537
1658875056.915080,361322.000,56281,1,TL,1,100,2022-07-26_18-37-31-850379
1658875056.944811,361351.000,56284,1,TL,1,100,2022-07-26_18-37-36-935888
1658875062.160002,366438.000,57124,1,TL,1,100,2022-07-26_18-37-37-132557
1658875062.187683,366465.000,57127,1,TL,1,100,2022-07-26_18-37-42-175819
1658875067.446958,371595.000,57983,1,TL,1,100,2022-07-26_18-37-42-365798
1658875067.510520,371657.000,57986,1,TL,1,100,2022-07-26_18-37-47-487606
1658875072.675477,376695.000,58817,1,TL,1,100,2022-07-26_18-37-47-686663
1658875072.707258,376726.000,58820,1,TL,1,100,2022-07-26_18-37-52-703569
1658875077.938853,381829.000,59667,1,TL,1,100,2022-07-26_18-37-52-900288
1658875077.978836,381868.000,59670,1,TL,1,100,2022-07-26_18-37-57-969502
1658875083.183776,386945.000,60496,1,TL,1,100,2022-07-26_18-37-58-130719
1658875083.213506,386974.000,60499,1,TL,1,100,2022-07-26_18-38-03-200405
1658875088.464580,392096.000,61355,1,TL,1,100,2022-07-26_18-38-03-359137
1658875088.499437,392130.000,61358,1,TL,1,100,2022-07-26_18-38-08-481781
1658875093.751536,397253.000,62203,1,TL,1,100,2022-07-26_18-38-08-678131
1658875093.818174,397318.000,62206,1,TL,1,100,2022-07-26_18-38-13-802198
1658875099.028239,402400.000,63023,1,TL,1,100,2022-07-26_18-38-13-932249
1658875099.056945,402428.000,63026,1,TL,1,100,2022-07-26_18-38-19-041884
1658875104.272137,407515.000,63844,1,TL,1,100,2022-07-26_18-38-19-225344
1658875104.360304,407601.000,63847,1,TL,1,100,2022-07-26_18-38-24-342596
1658875109.501681,412616.000,64672,1,TL,1,100,2022-07-26_18-38-24-450313
1658875109.584722,412697.000,64675,1,TL,1,100,2022-07-26_18-38-29-569613
1658875114.779410,417764.000,65522,1,TL,1,100,2022-07-26_18-38-29-673969
1658875114.812216,417796.000,65525,1,TL,1,100,2022-07-26_18-38-34-798898
1658875120.056114,422911.000,837,1,TL,1,100,2022-07-26_18-38-35-005115
1658875120.084819,422939.000,840,1,TL,1,100,2022-07-26_18-38-40-067333
1658875125.297961,428024.000,1669,1,TL,1,100,2022-07-26_18-38-40-218025
1658875125.354347,428079.000,1672,1,TL,1,100,2022-07-26_18-38-45-340857
1658875130.546984,433144.000,2508,1,TL,1,100,2022-07-26_18-38-45-439886
1658875130.581841,433178.000,2511,1,TL,1,100,2022-07-26_18-38-50-565518
1658875135.794982,438263.000,3346,1,TL,1,100,2022-07-26_18-38-50-663712
1658875135.825738,438293.000,3349,1,TL,1,100,2022-07-26_18-38-55-815780
1658875141.038879,443378.000,4181,1,TL,1,100,2022-07-26_18-38-55-895396
1658875141.115769,443453.000,4184,1,TL,1,100,2022-07-26_18-39-01-099649
1658875146.280726,448491.000,5021,1,TL,1,100,2022-07-26_18-39-01-210521
1658875146.310457,448520.000,5024,1,TL,1,100,2022-07-26_18-39-06-295667
1658875151.526673,453608.000,5861,1,TL,1,100,2022-07-26_18-39-06-433888
1658875151.555379,453636.000,5864,1,TL,1,100,2022-07-26_18-39-11-542838
1658875156.767495,458720.000,6703,1,TL,1,100,2022-07-26_18-39-11-657297
1658875156.797226,458749.000,6706,1,TL,1,100,2022-07-26_18-39-16-783722
1658875162.002166,463826.000,7536,1,TL,1,100,2022-07-26_18-39-16-877606
1658875162.034972,463858.000,7539,1,TL,1,100,2022-07-26_18-39-22-018133
1658875167.236836,468932.000,8370,1,TL,1,100,2022-07-26_18-39-22-103088
1658875167.264516,468959.000,8373,1,TL,1,100,2022-07-26_18-39-27-252512
1658875172.474582,474041.000,9207,1,TL,1,100,2022-07-26_18-39-27-322947
1658875172.557623,474122.000,9210,1,TL,1,100,2022-07-26_18-39-32-545770
1658875177.722580,479160.000,10039,1,TL,1,100,2022-07-26_18-39-32-648364
1658875177.792294,479228.000,10042,1,TL,1,100,2022-07-26_18-39-37-776775
1658875182.986981,484295.000,10872,1,TL,1,100,2022-07-26_18-39-37-869791
1658875183.016712,484324.000,10875,1,TL,1,100,2022-07-26_18-39-43-000912
1658875188.266761,489445.000,11715,1,TL,1,100,2022-07-26_18-39-43-093152
1658875188.324172,489501.000,11718,1,TL,1,100,2022-07-26_18-39-48-309923
1658875193.495280,494545.000,12545,1,TL,1,100,2022-07-26_18-39-48-417273
1658875193.550641,494599.000,12548,1,TL,1,100,2022-07-26_18-39-53-538089
1658875198.733026,499654.000,13378,1,TL,1,100,2022-07-26_18-39-53-639794
1658875198.762757,499683.000,13381,1,TL,1,100,2022-07-26_18-39-58-750605
1658875204.012805,504804.000,14213,1,TL,1,100,2022-07-26_18-39-58-810663
1658875204.045611,504836.000,14216,1,TL,1,100,2022-07-26_18-40-04-030008
1658875209.251576,509914.000,15046,1,TL,1,100,2022-07-26_18-40-04-089690
1658875209.280282,509942.000,15049,1,TL,1,100,2022-07-26_18-40-09-268649
1658875214.487272,515021.000,15880,1,TL,1,100,2022-07-26_18-40-09-330437
1658875214.514952,515048.000,15883,1,TL,1,100,2022-07-26_18-40-14-501850
1658875219.722968,520128.000,16717,1,TL,1,100,2022-07-26_18-40-14-567913
1658875219.752698,520157.000,16720,1,TL,1,100,2022-07-26_18-40-19-736827
1658875224.961739,525238.000,17551,1,TL,1,100,2022-07-26_18-40-19-794423
1658875224.994545,525270.000,17554,1,TL,1,100,2022-07-26_18-40-24-978926
1658875230.198460,530346.000,18385,1,TL,1,100,2022-07-26_18-40-25-045827
1658875230.229216,530376.000,18388,1,TL,1,100,2022-07-26_18-40-30-214299
1658875235.434155,535453.000,19220,1,TL,1,100,2022-07-26_18-40-30-281969
1658875235.463886,535482.000,19223,1,TL,1,100,2022-07-26_18-40-35-449092
1658875240.690355,540580.000,20058,1,TL,1,100,2022-07-26_18-40-35-534187
1658875240.719060,540608.000,20061,1,TL,1,100,2022-07-26_18-40-40-706978
1658875245.927076,545688.000,20897,1,TL,1,100,2022-07-26_18-40-40-774565
1658875245.955781,545716.000,20900,1,TL,1,100,2022-07-26_18-40-45-944654
1658875251.163797,550796.000,21737,1,TL,1,100,2022-07-26_18-40-46-012601
1658875251.192502,550824.000,21740,1,TL,1,100,2022-07-26_18-40-51-178949
1658875256.436399,555939.000,22595,1,TL,1,100,2022-07-26_18-40-51-248778
1658875256.464080,555966.000,22598,1,TL,1,100,2022-07-26_18-40-56-450334
1658875261.672095,561046.000,23435,1,TL,1,100,2022-07-26_18-40-56-516477
1658875261.703876,561077.000,23438,1,TL,1,100,2022-07-26_18-41-01-686044
1658875266.908816,566154.000,24274,1,TL,1,100,2022-07-26_18-41-01-750016
1658875266.929320,566174.000,24277,1,TL,1,100,2022-07-26_18-41-06-921320
1658875272.198847,571314.000,25121,1,TL,1,100,2022-07-26_18-41-06-981960
1658875272.227553,571342.000,25124,1,TL,1,100,2022-07-26_18-41-12-209953
1658875277.437618,576424.000,25959,1,TL,1,100,2022-07-26_18-41-12-282916
1658875277.470425,576456.000,25962,1,TL,1,100,2022-07-26_18-41-17-450889
1658875282.673314,581531.000,26801,1,TL,1,100,2022-07-26_18-41-17-520629
1658875282.702019,581559.000,26804,1,TL,1,100,2022-07-26_18-41-22-685941
1658875287.909010,586638.000,27642,1,TL,1,100,2022-07-26_18-41-22-751542
1658875287.938740,586667.000,27645,1,TL,1,100,2022-07-26_18-41-27-926828
1658875293.145730,591746.000,28485,1,TL,1,100,2022-07-26_18-41-27-989950
1658875293.174436,591774.000,28488,1,TL,1,100,2022-07-26_18-41-33-160986
1658875298.382451,596854.000,29323,1,TL,1,100,2022-07-26_18-41-33-226060
1658875298.411157,596882.000,29326,1,TL,1,100,2022-07-26_18-41-38-399173
1658875303.623273,601966.000,30161,1,TL,1,100,2022-07-26_18-41-38-463738
1658875303.653004,601995.000,30164,1,TL,1,100,2022-07-26_18-41-43-644636
1658875308.856918,607071.000,30998,1,TL,1,100,2022-07-26_18-41-43-709520
1658875308.884598,607098.000,31001,1,TL,1,100,2022-07-26_18-41-48-876828
1658875314.127470,612212.000,31833,1,TL,1,100,2022-07-26_18-41-48-935500
1658875314.154126,612238.000,31836,1,TL,1,100,2022-07-26_18-41-54-145023
1658875319.372393,617328.000,32675,1,TL,1,100,2022-07-26_18-41-54-200744
1658875319.402124,617357.000,32678,1,TL,1,100,2022-07-26_18-41-59-395763
1658875324.658324,622484.000,33534,1,TL,1,100,2022-07-26_18-41-59-462813
1658875324.692155,622517.000,33537,1,TL,1,100,2022-07-26_18-42-04-686763
1658875329.921700,627618.000,34376,1,TL,1,100,2022-07-26_18-42-04-833970
1658875329.951430,627647.000,34379,1,TL,1,100,2022-07-26_18-42-09-946448
1658875335.157395,632725.000,35199,1,TL,1,100,2022-07-26_18-42-10-098276
1658875335.185076,632752.000,35202,1,TL,1,100,2022-07-26_18-42-15-182306
1658875340.423847,637862.000,36041,1,TL,1,100,2022-07-26_18-42-15-335775
1658875340.454603,637892.000,36044,1,TL,1,100,2022-07-26_18-42-20-450019
1658875345.724130,643032.000,36864,1,TL,1,100,2022-07-26_18-42-20-598605
1658875345.752836,643060.000,36867,1,TL,1,100,2022-07-26_18-42-25-753218
1658875350.961876,648141.000,37690,1,TL,1,100,2022-07-26_18-42-25-910836
1658875350.990582,648169.000,37693,1,TL,1,100,2022-07-26_18-42-30-989074
1658875356.234479,653284.000,38515,1,TL,1,100,2022-07-26_18-42-31-179921
1658875356.266260,653315.000,38518,1,TL,1,100,2022-07-26_18-42-36-261934
1658875361.470175,658391.000,39275,1,TL,1,100,2022-07-26_18-42-36-429845
1658875361.499905,658420.000,39278,1,TL,1,100,2022-07-26_18-42-41-499338
1658875366.720223,663512.000,40114,1,TL,1,100,2022-07-26_18-42-41-642796
1658875366.757130,663548.000,40117,1,TL,1,100,2022-07-26_18-42-46-757901
1658875372.013330,668675.000,40955,1,TL,1,100,2022-07-26_18-42-46-911174
1658875372.042035,668703.000,40958,1,TL,1,100,2022-07-26_18-42-52-040105
1658875377.291059,673823.000,41795,1,TL,1,100,2022-07-26_18-42-52-199866
1658875377.320789,673852.000,41798,1,TL,1,100,2022-07-26_18-42-57-317249
1658875382.562636,678965.000,42632,1,TL,1,100,2022-07-26_18-42-57-468444
1658875382.589291,678991.000,42635,1,TL,1,100,2022-07-26_18-43-02-588672
1658875387.799357,684073.000,43453,1,TL,1,100,2022-07-26_18-43-02-746356
1658875387.827038,684100.000,43456,1,TL,1,100,2022-07-26_18-43-07-824854
1658875393.081187,689225.000,44294,1,TL,1,100,2022-07-26_18-43-07-983311
1658875393.111943,689255.000,44297,1,TL,1,100,2022-07-26_18-43-13-109271
1658875398.373268,694387.000,45126,1,TL,1,100,2022-07-26_18-43-13-265845
1658875398.402999,694416.000,45129,1,TL,1,100,2022-07-26_18-43-18-394799
1658875403.654073,699538.000,45965,1,TL,1,100,2022-07-26_18-43-18-550762
1658875403.685854,699569.000,45968,1,TL,1,100,2022-07-26_18-43-23-680543
1658875408.926676,704681.000,46802,1,TL,1,100,2022-07-26_18-43-23-827717
1658875408.955381,704709.000,46805,1,TL,1,100,2022-07-26_18-43-28-953622
1658875414.208505,709833.000,47642,1,TL,1,100,2022-07-26_18-43-29-111856
1658875414.238236,709862.000,47645,1,TL,1,100,2022-07-26_18-43-34-236200
1658875419.448302,714944.000,48474,1,TL,1,100,2022-07-26_18-43-34-386707
1658875419.477007,714972.000,48477,1,TL,1,100,2022-07-26_18-43-39-473830
1658875424.701426,720068.000,49315,1,TL,1,100,2022-07-26_18-43-39-630044
1658875424.734232,720100.000,49318,1,TL,1,100,2022-07-26_18-43-44-731490
1658875429.957625,725195.000,50158,1,TL,1,100,2022-07-26_18-43-44-877022
1658875429.987356,725224.000,50161,1,TL,1,100,2022-07-26_18-43-49-982604
1658875435.239455,730347.000,51000,1,TL,1,100,2022-07-26_18-43-50-137368
1658875435.316345,730422.000,51003,1,TL,1,100,2022-07-26_18-43-55-308457
1658875440.533587,735511.000,51831,1,TL,1,100,2022-07-26_18-44-00-528206
1658875445.736476,740586.000,52668,1,TL,1,100,2022-07-26_18-44-00-658912
1658875445.768257,740617.000,52671,1,TL,1,100,2022-07-26_18-44-05-761747
1658875451.009079,745729.000,53511,1,TL,1,100,2022-07-26_18-44-05-915351
1658875451.083919,745802.000,53514,1,TL,1,100,2022-07-26_18-44-11-077950
1658875456.278606,750869.000,54341,1,TL,1,100,2022-07-26_18-44-11-198698
1658875456.307312,750897.000,54344,1,TL,1,100,2022-07-26_18-44-16-306685
1658875461.512252,755974.000,55153,1,TL,1,100,2022-07-26_18-44-16-504405
1658875461.541982,756003.000,55156,1,TL,1,100,2022-07-26_18-44-21-536203
1658875466.745897,761079.000,55983,1,TL,1,100,2022-07-26_18-44-21-726625
1658875466.778703,761111.000,55986,1,TL,1,100,2022-07-26_18-44-26-769815
1658875472.005172,766209.000,56744,1,TL,1,100,2022-07-26_18-44-26-947082
1658875472.047205,766250.000,56747,1,TL,1,100,2022-07-26_18-44-32-035708
1658875477.244968,771320.000,57575,1,TL,1,100,2022-07-26_18-44-32-194216
1658875477.272649,771347.000,57578,1,TL,1,100,2022-07-26_18-44-37-268217
1658875482.510395,776456.000,58420,1,TL,1,100,2022-07-26_18-44-37-491340
1658875482.553453,776498.000,58423,1,TL,1,100,2022-07-26_18-44-42-549023
1658875487.751217,781568.000,59256,1,TL,1,100,2022-07-26_18-44-42-717374
1658875487.842459,781657.000,59259,1,TL,1,100,2022-07-26_18-44-47-837693
1658875492.992038,786680.000,60080,1,TL,1,100,2022-07-26_18-44-47-941745
1658875493.062777,786749.000,60083,1,TL,1,100,2022-07-26_18-44-53-060140
1658875498.229784,791789.000,60908,1,TL,1,100,2022-07-26_18-44-53-186433
1658875498.296422,791854.000,60911,1,TL,1,100,2022-07-26_18-44-58-290486
1658875503.468555,796899.000,61731,1,TL,1,100,2022-07-26_18-44-58-420940
1658875503.511614,796941.000,61734,1,TL,1,100,2022-07-26_18-45-03-507124
1658875508.704251,802006.000,62550,1,TL,1,100,2022-07-26_18-45-03-704770
1658875508.746284,802047.000,62553,1,TL,1,100,2022-07-26_18-45-08-731083
1658875513.934821,807108.000,63375,1,TL,1,100,2022-07-26_18-45-08-934842
1658875513.965577,807138.000,63378,1,TL,1,100,2022-07-26_18-45-13-961140
1658875519.171542,812216.000,64200,1,TL,1,100,2022-07-26_18-45-14-156411
1658875519.274062,812316.000,64203,1,TL,1,100,2022-07-26_18-45-19-269148
1658875524.409288,817325.000,65025,1,TL,1,100,2022-07-26_18-45-19-376280
1658875524.440044,817355.000,65028,1,TL,1,100,2022-07-26_18-45-24-435173
1658875529.702394,822488.000,334,1,TL,1,100,2022-07-26_18-45-24-600190
1658875529.739302,822524.000,337,1,TL,1,100,2022-07-26_18-45-29-734593
1658875534.936040,827593.000,1172,1,TL,1,100,2022-07-26_18-45-29-791815
1658875534.965770,827622.000,1175,1,TL,1,100,2022-07-26_18-45-34-958382
1658875540.170710,832699.000,2019,1,TL,1,100,2022-07-26_18-45-35-032672
1658875540.199416,832727.000,2022,1,TL,1,100,2022-07-26_18-45-40-196409
1658875545.407431,837807.000,2860,1,TL,1,100,2022-07-26_18-45-40-263741
1658875545.491497,837889.000,2863,1,TL,1,100,2022-07-26_18-45-45-488492
1658875550.691311,842961.000,3707,1,TL,1,100,2022-07-26_18-45-45-593248
1658875550.721042,842990.000,3710,1,TL,1,100,2022-07-26_18-45-50-719079
1658875555.924956,848066.000,4549,1,TL,1,100,2022-07-26_18-45-50-846146
1658875555.953662,848094.000,4552,1,TL,1,100,2022-07-26_18-45-55-947565
1658875561.160652,853173.000,5396,1,TL,1,100,2022-07-26_18-45-56-036685
1658875561.189358,853201.000,5399,1,TL,1,100,2022-07-26_18-46-01-187025
1658875566.404549,858288.000,6243,1,TL,1,100,2022-07-26_18-46-01-361092
1658875566.432230,858315.000,6246,1,TL,1,100,2022-07-26_18-46-06-432740
1658875576.946679,868571.000,7947,1,TL,1,100,2022-07-26_18-46-16-944257
1658875582.223383,873718.000,8801,1,TL,1,100,2022-07-26_18-46-17-016240
1658875582.254139,873748.000,8804,1,TL,1,100,2022-07-26_18-46-22-250393
1658875587.457028,878823.000,9644,1,TL,1,100,2022-07-26_18-46-22-321432
1658875587.486759,878852.000,9647,1,TL,1,100,2022-07-26_18-46-27-481651
1658875592.686573,883924.000,10491,1,TL,1,100,2022-07-26_18-46-27-575623
1658875597.925344,889034.000,11315,1,TL,1,100,2022-07-26_18-46-32-900243
1658875597.954049,889062.000,11318,1,TL,1,100,2022-07-26_18-46-37-950801
1658875603.220501,894199.000,12172,1,TL,1,100,2022-07-26_18-46-38-021009
1658875603.249207,894227.000,12175,1,TL,1,100,2022-07-26_18-46-43-248768
1658875608.449020,899299.000,13017,1,TL,1,100,2022-07-26_18-46-43-345211
1658875608.480801,899330.000,13020,1,TL,1,100,2022-07-26_18-46-48-478123
1658875613.698043,904419.000,13856,1,TL,1,100,2022-07-26_18-46-48-567570
1658875613.790311,904509.000,13859,1,TL,1,100,2022-07-26_18-46-53-786131
1658875618.943991,909536.000,14681,1,TL,1,100,2022-07-26_18-46-53-892849
1658875619.015755,909606.000,14684,1,TL,1,100,2022-07-26_18-46-59-008359
1658875624.196090,914659.000,15524,1,TL,1,100,2022-07-26_18-46-59-115482
1658875624.227871,914690.000,15527,1,TL,1,100,2022-07-26_18-47-04-224943
1658875629.436912,919771.000,16369,1,TL,1,100,2022-07-26_18-47-04-337569
1658875629.570188,919901.000,16372,1,TL,1,100,2022-07-26_18-47-09-561891
1658875634.690036,924895.000,17184,1,TL,1,100,2022-07-26_18-47-09-662103
1658875634.791530,924994.000,17187,1,TL,1,100,2022-07-26_18-47-14-785256
1658875639.908303,929985.000,18012,1,TL,1,100,2022-07-26_18-47-14-875947
1658875639.938034,930014.000,18015,1,TL,1,100,2022-07-26_18-47-19-933411
1658875645.222939,935169.000,18852,1,TL,1,100,2022-07-26_18-47-25-222838
1658875650.397123,940216.000,19689,1,TL,1,100,2022-07-26_18-47-25-330072
1658875650.427879,940246.000,19692,1,TL,1,100,2022-07-26_18-47-30-423200
1658875655.636919,945327.000,20529,1,TL,1,100,2022-07-26_18-47-30-484655
1658875655.664599,945354.000,20532,1,TL,1,100,2022-07-26_18-47-35-661396
1658875660.876715,950438.000,21363,1,TL,1,100,2022-07-26_18-47-35-774640
1658875660.909522,950470.000,21366,1,TL,1,100,2022-07-26_18-47-40-911001
1658875666.116512,955549.000,22199,1,TL,1,100,2022-07-26_18-47-40-975019
1658875666.215956,955646.000,22202,1,TL,1,100,2022-07-26_18-47-46-215578
1658875671.411669,960714.000,23041,1,TL,1,100,2022-07-26_18-47-46-321710
1658875671.443450,960745.000,23044,1,TL,1,100,2022-07-26_18-47-51-443237
1658875676.644289,965818.000,23883,1,TL,1,100,2022-07-26_18-47-51-525374
1658875676.672995,965846.000,23886,1,TL,1,100,2022-07-26_18-47-56-674329
1658875681.889212,970934.000,24729,1,TL,1,100,2022-07-26_18-47-56-771915
1658875681.920993,970965.000,24732,1,TL,1,100,2022-07-26_18-48-01-920450
1658875687.134134,976050.000,25576,1,TL,1,100,2022-07-26_18-48-01-992901
1658875687.209999,976124.000,25579,1,TL,1,100,2022-07-26_18-48-07-207339
1658875692.394434,981181.000,26420,1,TL,1,100,2022-07-26_18-48-07-313884
1658875692.445694,981231.000,26423,1,TL,1,100,2022-07-26_18-48-12-439355
1658875697.631155,986289.000,27264,1,TL,1,100,2022-07-26_18-48-12-532358
1658875697.658836,986316.000,27267,1,TL,1,100,2022-07-26_18-48-17-657223
1658875702.917086,991445.000,28108,1,TL,1,100,2022-07-26_18-48-17-759749
1658875702.984749,991511.000,28111,1,TL,1,100,2022-07-26_18-48-22-984543
1658875708.146630,996546.000,28953,1,TL,1,100,2022-07-26_18-48-23-084159
1658875708.204041,996602.000,28956,1,TL,1,100,2022-07-26_18-48-28-204251
1658875713.394628,1001665.000,29800,1,TL,1,100,2022-07-26_18-48-28-275841
1658875713.432561,1001702.000,29803,1,TL,1,100,2022-07-26_18-48-33-426253
1658875718.630324,1006772.000,30641,1,TL,1,100,2022-07-26_18-48-33-528834
1658875718.661080,1006802.000,30644,1,TL,1,100,2022-07-26_18-48-38-657027
1658875723.867045,1011880.000,31483,1,TL,1,100,2022-07-26_18-48-38-752552
1658875723.902927,1011915.000,31486,1,TL,1,100,2022-07-26_18-48-43-897613
1658875729.103765,1016988.000,32326,1,TL,1,100,2022-07-26_18-48-43-974743
1658875729.201159,1017083.000,32329,1,TL,1,100,2022-07-26_18-48-49-196257
1658875734.393797,1022148.000,33169,1,TL,1,100,2022-07-26_18-48-49-299275
1658875734.423527,1022177.000,33172,1,TL,1,100,2022-07-26_18-48-54-419403
1658875739.628467,1027254.000,33982,1,TL,1,100,2022-07-26_18-48-54-624410
1658875739.657173,1027282.000,33985,1,TL,1,100,2022-07-26_18-48-59-652946
1658875744.881591,1032378.000,34811,1,TL,1,100,2022-07-26_18-49-04-870942
1658875750.097808,1037466.000,35637,1,TL,1,100,2022-07-26_18-49-05-071043
1658875750.195202,1037561.000,35640,1,TL,1,100,2022-07-26_18-49-10-189393
1658875755.343756,1042583.000,36464,1,TL,1,100,2022-07-26_18-49-10-291078
1658875755.410394,1042648.000,36467,1,TL,1,100,2022-07-26_18-49-15-407255
1658875760.576376,1047687.000,37292,1,TL,1,100,2022-07-26_18-49-15-539131
1658875760.610207,1047720.000,37295,1,TL,1,100,2022-07-26_18-49-20-612541
1658875765.825399,1052807.000,38121,1,TL,1,100,2022-07-26_18-49-25-825669
1658875771.100052,1057952.000,38959,1,TL,1,100,2022-07-26_18-49-26-057914
1658875771.128758,1057980.000,38962,1,TL,1,100,2022-07-26_18-49-31-127268
1658875776.338823,1063062.000,39790,1,TL,1,100,2022-07-26_18-49-31-289448
1658875776.390083,1063112.000,39793,1,TL,1,100,2022-07-26_18-49-36-385334
1658875781.648334,1068241.000,40635,1,TL,1,100,2022-07-26_18-49-41-645738
1658875786.915810,1073379.000,41479,1,TL,1,100,2022-07-26_18-49-41-836105
1658875786.957844,1073420.000,41482,1,TL,1,100,2022-07-26_18-49-46-950968
1658875792.146380,1078481.000,42307,1,TL,1,100,2022-07-26_18-49-47-155047
