LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EL
1658874890.743512,199235.000,30302,1,EL,1,100,-16194.000000
1658874890.809124,199299.000,30318,2,EL,1,100,-16193.599609
1658874890.874737,199363.000,30318,2,EL,1,100,-16196.750000
1658874890.943426,199430.000,30335,1,EL,1,100,-16198.049805
1658874891.010576,199495.500,30353,2,EL,1,100,-16192.650391
1658874891.077727,199561.000,30353,2,EL,1,100,-16192.049805
1658874891.144365,199626.000,30368,1,EL,1,100,-16193.150391
1658874891.211515,199691.500,30384,2,EL,1,100,-16191.349609
1658874891.278666,199757.000,30384,2,EL,1,100,-16189.700195
1658874891.345304,199822.000,30402,2,EL,1,100,-16190.299805
1658874891.411942,199887.000,30402,2,EL,1,100,-16188.849609
1658874891.477555,199951.000,30418,1,EL,1,100,-16187.349609
1658874891.544705,200016.500,30433,2,EL,1,100,-16191.500000
1658874891.611856,200082.000,30433,2,EL,1,100,-16191.849609
1658874891.676444,200145.000,30450,1,EL,1,100,-16191.099609
1658874891.742569,200209.500,30467,2,EL,1,100,-16192.700195
1658874891.808694,200274.000,30467,2,EL,1,100,-16187.700195
1658874891.877383,200341.000,30483,1,EL,1,100,-16187.250000
1658874891.943508,200405.500,30501,2,EL,1,100,-16181.650391
1658874892.009634,200470.000,30501,2,EL,1,100,-16182.150391
1658874892.076272,200535.000,30516,1,EL,1,100,-16181.849609
1658874892.143422,200600.500,30533,2,EL,1,100,-16185.599609
1658874892.210573,200666.000,30533,2,EL,1,100,-16180.599609
1658874892.277211,200731.000,30550,2,EL,1,100,-16179.700195
1658874892.343849,200796.000,30550,2,EL,1,100,-16184.849609
1658874892.409461,200860.000,30567,1,EL,1,100,-16188.150391
1658874892.477125,200926.000,30582,2,EL,1,100,-16182.150391
1658874892.544788,200992.000,30582,2,EL,1,100,-16179.849609
1658874892.609375,201055.000,30598,1,EL,1,100,-16181.250000
1658874892.674988,201119.000,30615,2,EL,1,100,-16184.700195
1658874892.740601,201183.000,30615,2,EL,1,100,-16181.500000
1658874892.809289,201250.000,30632,1,EL,1,100,-16186.549805
1658874892.875415,201314.500,30648,2,EL,1,100,-16184.500000
1658874892.941540,201379.000,30648,2,EL,1,100,-16189.150391
1658874893.007666,201443.500,30664,2,EL,1,100,-16191.799805
1658874893.073791,201508.000,30664,2,EL,1,100,-16194.750000
1658874893.140429,201573.000,30681,1,EL,1,100,-16202.599609
1658874893.207580,201638.500,30698,2,EL,1,100,-16211.950195
1658874893.274730,201704.000,30698,2,EL,1,100,-16219.650391
1658874893.341368,201769.000,30715,2,EL,1,100,-16228.299805
1658874893.408006,201834.000,30715,2,EL,1,100,-16245.049805
1658874893.474644,201899.000,30732,1,EL,1,100,-16255.200195
1658874893.540770,201963.500,30746,2,EL,1,100,-16279.049805
1658874893.606895,202028.000,30746,2,EL,1,100,-16291.349609
1658874893.672508,202092.000,30764,1,EL,1,100,-16302.599609
1658874893.739146,202157.000,30780,2,EL,1,100,-16322.500000
1658874893.805784,202222.000,30780,2,EL,1,100,-16332.500000
1658874893.871909,202286.500,30802,2,EL,1,100,-16345.349609
1658874893.938035,202351.000,30802,2,EL,1,100,-16361.450195
1658874894.005698,202417.000,30819,1,EL,1,100,-16375.500000
1658874894.072336,202482.000,30837,2,EL,1,100,-16392.199219
1658874894.138974,202547.000,30837,2,EL,1,100,-16403.050781
1658874894.202536,202609.000,30851,1,EL,1,100,-16412.900391
1658874894.270199,202675.000,30869,2,EL,1,100,-16425.349609
1658874894.337862,202741.000,30869,2,EL,1,100,-16434.349609
1658874894.404500,202806.000,30885,1,EL,1,100,-16446.400391
1658874894.470626,202870.500,30904,2,EL,1,100,-16452.000000
1658874894.536751,202935.000,30904,2,EL,1,100,-16458.500000
1658874894.604414,203001.000,30923,2,EL,1,100,-16470.500000
1658874894.672078,203067.000,30923,2,EL,1,100,-16477.650391
1658874894.738716,203132.000,30938,1,EL,1,100,-16482.150391
1658874894.804328,203196.000,30954,2,EL,1,100,-16486.900391
1658874894.869941,203260.000,30954,2,EL,1,100,-16492.300781
1658874894.938630,203327.000,30971,1,EL,1,100,-16496.500000
1658874895.005268,203392.000,30989,2,EL,1,100,-16498.750000
1658874895.071906,203457.000,30989,2,EL,1,100,-16503.050781
1658874895.138031,203521.500,31004,2,EL,1,100,-16507.650391
1658874895.204156,203586.000,31004,2,EL,1,100,-16510.500000
1658874895.268744,203649.000,31020,1,EL,1,100,-16505.449219
1658874895.335382,203714.000,31038,2,EL,1,100,-16500.750000
1658874895.402020,203779.000,31038,2,EL,1,100,-16504.449219
1658874895.467633,203843.000,31054,1,EL,1,100,-16499.199219
1658874895.534783,203908.500,31071,2,EL,1,100,-16499.000000
1658874895.601934,203974.000,31071,2,EL,1,100,-16497.849609
1658874895.668572,204039.000,31086,1,EL,1,100,-16497.000000
1658874895.735210,204104.000,31103,2,EL,1,100,-16494.650391
1658874895.801848,204169.000,31103,2,EL,1,100,-16489.400391
1658874895.869511,204235.000,31119,1,EL,1,100,-16491.900391
1658874895.936661,204300.500,31137,2,EL,1,100,-16487.550781
1658874896.003812,204366.000,31137,2,EL,1,100,-16481.800781
1658874896.069425,204430.000,31152,2,EL,1,100,-16478.449219
1658874896.135038,204494.000,31152,2,EL,1,100,-16472.900391
1658874896.200650,204558.000,31169,1,EL,1,100,-16462.050781
1658874896.266263,204622.000,31186,2,EL,1,100,-16458.550781
1658874896.331876,204686.000,31186,2,EL,1,100,-16451.250000
1658874896.399539,204752.000,31203,1,EL,1,100,-16443.500000
1658874896.466690,204817.500,31219,2,EL,1,100,-16439.050781
1658874896.533840,204883.000,31219,2,EL,1,100,-16426.699219
1658874896.601504,204949.000,31236,1,EL,1,100,-16420.150391
1658874896.667629,205013.500,31253,2,EL,1,100,-16418.300781
1658874896.733754,205078.000,31253,2,EL,1,100,-16410.599609
1658874896.801418,205144.000,31270,1,EL,1,100,-16405.599609
1658874896.868056,205209.000,31286,2,EL,1,100,-16395.449219
1658874896.934694,205274.000,31286,2,EL,1,100,-16393.150391
1658874897.001844,205339.500,31302,2,EL,1,100,-16386.949219
1658874897.068995,205405.000,31302,2,EL,1,100,-16381.900391
1658874897.134608,205469.000,31319,1,EL,1,100,-16374.049805
1658874897.200220,205533.000,31336,2,EL,1,100,-16367.000000
1658874897.265833,205597.000,31336,2,EL,1,100,-16362.349609
1658874897.333496,205663.000,31353,1,EL,1,100,-16358.099609
1658874897.400134,205728.000,31370,2,EL,1,100,-16349.000000
1658874897.466772,205793.000,31370,2,EL,1,100,-16345.750000
1658874897.531360,205856.000,31384,1,EL,1,100,-16343.299805
1658874897.598511,205921.500,31402,2,EL,1,100,-16335.900391
1658874897.665661,205987.000,31402,2,EL,1,100,-16331.650391
1658874897.733324,206053.000,31418,1,EL,1,100,-16328.750000
1658874897.799450,206117.500,31435,2,EL,1,100,-16329.200195
1658874897.865575,206182.000,31435,2,EL,1,100,-16319.799805
1658874897.932726,206247.500,31450,2,EL,1,100,-16313.200195
1658874897.999876,206313.000,31450,2,EL,1,100,-16315.500000
1658874898.067539,206379.000,31468,1,EL,1,100,-16308.549805
1658874898.133152,206443.000,31484,2,EL,1,100,-16302.750000
1658874898.198765,206507.000,31484,2,EL,1,100,-16302.500000
1658874898.266428,206573.000,31501,1,EL,1,100,-16302.950195
1658874898.333066,206638.000,31518,2,EL,1,100,-16302.500000
1658874898.399704,206703.000,31518,2,EL,1,100,-16294.450195
1658874898.463267,206765.000,31533,1,EL,1,100,-16291.400391
1658874898.529392,206829.500,31549,2,EL,1,100,-16287.349609
1658874898.595517,206894.000,31549,2,EL,1,100,-16285.349609
1658874898.663181,206960.000,31567,2,EL,1,100,-16285.599609
1658874898.730844,207026.000,31567,2,EL,1,100,-16284.549805
1658874898.796457,207090.000,31583,1,EL,1,100,-16278.450195
1658874898.863607,207155.500,31598,2,EL,1,100,-16277.349609
1658874898.930758,207221.000,31598,2,EL,1,100,-16270.549805
1658874898.998421,207287.000,31615,1,EL,1,100,-16266.650391
1658874899.064717,207351.667,31638,3,EL,1,100,-16270.650391
1658874899.131013,207416.333,31638,3,EL,1,100,-16267.349609
1658874899.197310,207481.000,31638,3,EL,1,100,-16264.349609
1658874899.264460,207546.500,31656,2,EL,1,100,-16259.000000
1658874899.331611,207612.000,31656,2,EL,1,100,-16254.799805
1658874899.397224,207676.000,31672,2,EL,1,100,-16260.000000
1658874899.462837,207740.000,31672,2,EL,1,100,-16262.349609
1658874899.527424,207803.000,31687,1,EL,1,100,-16255.799805
1658874899.594062,207868.000,31704,2,EL,1,100,-16246.250000
1658874899.660700,207933.000,31704,2,EL,1,100,-16245.000000
1658874899.726825,207997.500,31721,2,EL,1,100,-16246.799805
1658874899.792951,208062.000,31721,2,EL,1,100,-16239.700195
1658874899.861639,208129.000,31737,1,EL,1,100,-16239.849609
1658874899.928790,208194.500,31753,2,EL,1,100,-16240.400391
1658874899.995940,208260.000,31753,2,EL,1,100,-16235.450195
1658874900.062578,208325.000,31770,1,EL,1,100,-16236.900391
1658874900.129729,208390.500,31787,2,EL,1,100,-16233.700195
1658874900.196880,208456.000,31787,2,EL,1,100,-16225.700195
1658874900.263518,208521.000,31803,1,EL,1,100,-16228.650391
1658874900.330156,208586.000,31821,2,EL,1,100,-16225.500000
1658874900.396794,208651.000,31821,2,EL,1,100,-16223.349609
1658874900.462406,208715.000,31835,1,EL,1,100,-16221.049805
1658874900.528532,208779.500,31852,2,EL,1,100,-16222.599609
1658874900.594657,208844.000,31852,2,EL,1,100,-16221.500000
1658874900.660783,208908.500,31869,2,EL,1,100,-16226.950195
1658874900.726908,208973.000,31869,2,EL,1,100,-16228.200195
1658874900.795596,209040.000,31886,1,EL,1,100,-16229.150391
1658874900.861722,209104.500,31900,2,EL,1,100,-16228.799805
1658874900.927847,209169.000,31900,2,EL,1,100,-16235.700195
1658874900.994485,209234.000,31918,1,EL,1,100,-16240.799805
1658874901.061636,209299.500,31935,2,EL,1,100,-16253.250000
1658874901.128786,209365.000,31935,2,EL,1,100,-16257.650391
1658874901.194399,209429.000,31952,1,EL,1,100,-16265.599609
1658874901.260525,209493.500,31969,2,EL,1,100,-16277.250000
1658874901.326650,209558.000,31969,2,EL,1,100,-16282.849609
1658874901.394313,209624.000,31984,1,EL,1,100,-16292.250000
1658874901.460438,209688.500,32000,2,EL,1,100,-16298.099609
1658874901.526564,209753.000,32000,2,EL,1,100,-16301.299805
1658874901.593202,209818.000,32018,2,EL,1,100,-16309.099609
1658874901.659840,209883.000,32018,2,EL,1,100,-16319.900391
1658874901.728528,209950.000,32034,1,EL,1,100,-16324.549805
1658874901.794653,210014.500,32050,2,EL,1,100,-16334.650391
1658874901.860779,210079.000,32050,2,EL,1,100,-16340.099609
1658874901.924341,210141.000,32065,1,EL,1,100,-16343.500000
1658874901.992517,210207.500,32086,2,EL,1,100,-16350.900391
1658874902.060693,210274.000,32086,2,EL,1,100,-16347.650391
1658874902.126306,210338.000,32102,1,EL,1,100,-16348.349609
1658874902.192944,210403.000,32119,2,EL,1,100,-16354.799805
1658874902.259582,210468.000,32119,2,EL,1,100,-16354.799805
1658874902.326220,210533.000,32134,2,EL,1,100,-16355.450195
1658874902.392858,210598.000,32134,2,EL,1,100,-16358.650391
1658874902.459496,210663.000,32151,1,EL,1,100,-16359.150391
1658874902.525621,210727.500,32167,2,EL,1,100,-16357.349609
1658874902.591746,210792.000,32167,2,EL,1,100,-16358.650391
1658874902.660435,210859.000,32185,1,EL,1,100,-16356.349609
1658874902.726560,210923.500,32200,2,EL,1,100,-16353.849609
1658874902.792686,210988.000,32200,2,EL,1,100,-16354.349609
1658874902.859324,211053.000,32216,2,EL,1,100,-16355.650391
1658874902.925961,211118.000,32216,2,EL,1,100,-16355.650391
1658874902.991574,211182.000,32233,1,EL,1,100,-16346.250000
1658874903.057187,211246.000,32251,2,EL,1,100,-16348.000000
1658874903.122800,211310.000,32251,2,EL,1,100,-16346.549805
1658874903.190463,211376.000,32267,1,EL,1,100,-16341.900391
1658874903.257614,211441.500,32284,2,EL,1,100,-16337.400391
1658874903.324764,211507.000,32284,2,EL,1,100,-16332.450195
1658874903.391402,211572.000,32299,1,EL,1,100,-16329.099609
1658874903.458040,211637.000,32316,2,EL,1,100,-16326.049805
1658874903.524678,211702.000,32316,2,EL,1,100,-16320.049805
1658874903.592341,211768.000,32332,1,EL,1,100,-16319.950195
1658874903.658979,211833.000,32350,2,EL,1,100,-16314.650391
1658874903.725617,211898.000,32350,2,EL,1,100,-16306.299805
1658874903.792255,211963.000,32364,2,EL,1,100,-16302.799805
1658874903.858893,212028.000,32364,2,EL,1,100,-16297.500000
1658874903.923481,212091.000,32381,1,EL,1,100,-16294.099609
1658874903.989094,212155.000,32398,2,EL,1,100,-16285.150391
1658874904.054707,212219.000,32398,2,EL,1,100,-16277.250000
1658874904.123395,212286.000,32416,1,EL,1,100,-16276.900391
1658874904.189520,212350.500,32432,2,EL,1,100,-16274.200195
1658874904.255646,212415.000,32432,2,EL,1,100,-16268.650391
1658874904.322284,212480.000,32453,3,EL,1,100,-16267.849609
1658874904.388922,212545.000,32453,3,EL,1,100,-16256.549805
1658874904.455560,212610.000,32453,3,EL,1,100,-16250.700195
1658874904.522198,212675.000,32470,1,EL,1,100,-16250.400391
1658874904.588323,212739.500,32487,2,EL,1,100,-16249.349609
1658874904.654449,212804.000,32487,2,EL,1,100,-16245.000000
1658874904.722112,212870.000,32502,2,EL,1,100,-16235.549805
1658874904.789775,212936.000,32502,2,EL,1,100,-16232.299805
1658874904.855388,213000.000,32518,1,EL,1,100,-16234.099609
1658874904.921513,213064.500,32536,2,EL,1,100,-16235.250000
1658874904.987638,213129.000,32536,2,EL,1,100,-16227.450195
1658874905.055302,213195.000,32553,1,EL,1,100,-16224.750000
1658874905.121427,213259.500,32570,2,EL,1,100,-16216.500000
1658874905.187552,213324.000,32570,2,EL,1,100,-16216.299805
1658874905.251115,213386.000,32584,1,EL,1,100,-16214.799805
1658874905.318778,213452.000,32602,2,EL,1,100,-16212.400391
1658874905.386441,213518.000,32602,2,EL,1,100,-16205.500000
1658874905.453079,213583.000,32618,2,EL,1,100,-16206.299805
1658874905.519717,213648.000,32618,2,EL,1,100,-16193.150391
1658874905.586355,213713.000,32635,1,EL,1,100,-16191.000000
1658874905.653506,213778.500,32651,2,EL,1,100,-16189.400391
1658874905.720656,213844.000,32651,2,EL,1,100,-16190.000000
1658874905.788320,213910.000,32667,1,EL,1,100,-16184.650391
1658874905.853932,213974.000,32683,2,EL,1,100,-16178.750000
1658874905.919545,214038.000,32683,2,EL,1,100,-16181.750000
1658874905.988234,214105.000,32701,1,EL,1,100,-16181.650391
1658874906.054359,214169.500,32718,2,EL,1,100,-16183.950195
1658874906.120484,214234.000,32718,2,EL,1,100,-16181.099609
1658874906.184047,214296.000,32733,1,EL,1,100,-16180.150391
1658874906.251197,214361.500,32750,2,EL,1,100,-16175.099609
1658874906.318348,214427.000,32750,2,EL,1,100,-16173.349609
1658874906.384986,214492.000,32767,2,EL,1,100,-16171.549805
1658874906.451624,214557.000,32767,2,EL,1,100,-16173.000000
1658874906.518262,214622.000,32783,1,EL,1,100,-16175.750000
1658874906.585925,214688.000,32799,2,EL,1,100,-16172.349609
1658874906.653588,214754.000,32799,2,EL,1,100,-16172.650391
1658874906.720226,214819.000,32815,1,EL,1,100,-16173.950195
1658874906.786864,214884.000,32832,2,EL,1,100,-16173.450195
1658874906.853502,214949.000,32832,2,EL,1,100,-16170.000000
1658874906.920140,215014.000,32848,1,EL,1,100,-16169.900391
1658874906.987291,215079.500,32867,2,EL,1,100,-16170.500000
1658874907.054441,215145.000,32867,2,EL,1,100,-16168.250000
1658874907.120054,215209.000,32881,2,EL,1,100,-16170.799805
1658874907.185667,215273.000,32881,2,EL,1,100,-16170.450195
1658874907.251280,215337.000,32898,1,EL,1,100,-16164.900391
1658874907.316893,215401.000,32915,2,EL,1,100,-16165.549805
1658874907.382505,215465.000,32915,2,EL,1,100,-16163.000000
1658874907.451194,215532.000,32932,1,EL,1,100,-16156.349609
1658874907.517832,215597.000,32947,2,EL,1,100,-16154.700195
1658874907.584470,215662.000,32947,2,EL,1,100,-16155.349609
1658874907.652133,215728.000,32964,1,EL,1,100,-16149.349609
1658874907.718258,215792.500,32980,2,EL,1,100,-16148.000000
1658874907.784384,215857.000,32980,2,EL,1,100,-16147.150391
1658874907.852047,215923.000,32997,1,EL,1,100,-16152.450195
1658874907.918172,215987.500,33014,2,EL,1,100,-16144.250000
1658874907.984298,216052.000,33014,2,EL,1,100,-16139.650391
1658874908.050936,216117.000,33030,2,EL,1,100,-16136.900391
1658874908.117573,216182.000,33030,2,EL,1,100,-16140.000000
1658874908.183186,216246.000,33046,1,EL,1,100,-16135.200195
1658874908.249312,216310.500,33064,2,EL,1,100,-16132.750000
1658874908.315437,216375.000,33064,2,EL,1,100,-16127.450195
1658874908.383100,216441.000,33080,1,EL,1,100,-16123.000000
1658874908.450251,216506.500,33097,2,EL,1,100,-16123.450195
1658874908.517401,216572.000,33097,2,EL,1,100,-16120.200195
1658874908.580964,216634.000,33111,1,EL,1,100,-16117.250000
1658874908.648627,216700.000,33129,2,EL,1,100,-16115.849609
1658874908.716290,216766.000,33129,2,EL,1,100,-16106.349609
1658874908.783441,216831.500,33145,2,EL,1,100,-16107.150391
1658874908.850591,216897.000,33145,2,EL,1,100,-16103.599609
1658874908.916204,216961.000,33162,1,EL,1,100,-16101.599609
1658874908.982842,217026.000,33178,2,EL,1,100,-16100.349609
1658874909.049480,217091.000,33178,2,EL,1,100,-16104.200195
1658874909.117143,217157.000,33195,1,EL,1,100,-16098.700195
1658874909.182756,217221.000,33211,2,EL,1,100,-16089.000000
1658874909.248369,217285.000,33211,2,EL,1,100,-16090.349609
1658874909.316032,217351.000,33229,1,EL,1,100,-16087.000000
1658874909.382670,217416.000,33245,2,EL,1,100,-16083.900391
1658874909.449308,217481.000,33245,2,EL,1,100,-16078.099609
1658874909.515434,217545.500,33260,2,EL,1,100,-16076.700195
1658874909.581559,217610.000,33260,2,EL,1,100,-16072.599609
1658874909.648197,217675.000,33282,2,EL,1,100,-16070.750000
1658874909.714835,217740.000,33282,2,EL,1,100,-16070.650391
1658874909.780960,217804.500,33299,2,EL,1,100,-16067.950195
1658874909.847086,217869.000,33299,2,EL,1,100,-16059.750000
1658874909.913724,217934.000,33314,1,EL,1,100,-16056.950195
1658874909.980874,217999.500,33333,2,EL,1,100,-16055.700195
1658874910.048025,218065.000,33333,2,EL,1,100,-16050.500000
1658874910.113638,218129.000,33349,1,EL,1,100,-16049.400391
1658874910.180276,218194.000,33366,2,EL,1,100,-16050.150391
1658874910.246914,218259.000,33366,2,EL,1,100,-16046.700195
1658874910.313552,218324.000,33381,1,EL,1,100,-16040.599609
1658874910.379677,218388.500,33398,2,EL,1,100,-16043.650391
1658874910.445802,218453.000,33398,2,EL,1,100,-16041.450195
1658874910.512440,218518.000,33414,2,EL,1,100,-16040.799805
1658874910.579078,218583.000,33414,2,EL,1,100,-16034.099609
1658874910.647767,218650.000,33432,1,EL,1,100,-16029.650391
1658874910.713380,218714.000,33447,2,EL,1,100,-16031.500000
1658874910.778992,218778.000,33447,2,EL,1,100,-16023.450195
