txtStim,stimFile,AI_Resp,ExplanationFile,n,Accept_Deny_Button_3.response_mean,Accept_Deny_Button_3.response_raw,Accept_Deny_Button_3.response_std,Accept_Deny_Button_3.rt_mean,Accept_Deny_Button_3.rt_raw,Accept_Deny_Button_3.rt_std,Accept_Deny_Button_3.started_mean,Accept_Deny_Button_3.started_raw,Accept_Deny_Button_3.started_std,Accept_Deny_Button_3.stopped_raw,Click_to_Continue_6.started_mean,Click_to_Continue_6.started_raw,Click_to_Continue_6.started_std,Click_to_Continue_6.stopped_raw,ConfidenceSlider_3.response_mean,ConfidenceSlider_3.response_raw,ConfidenceSlider_3.response_std,ConfidenceSlider_3.rt_mean,ConfidenceSlider_3.rt_raw,ConfidenceSlider_3.rt_std,ConfidenceSlider_3.started_mean,ConfidenceSlider_3.started_raw,ConfidenceSlider_3.started_std,ConfidenceSlider_3.stopped_raw,DenySlider_3.response_mean,DenySlider_3.response_raw,DenySlider_3.response_std,DenySlider_3.rt_mean,DenySlider_3.rt_raw,DenySlider_3.rt_std,DenySlider_3.started_mean,DenySlider_3.started_raw,DenySlider_3.started_std,DenySlider_3.stopped_raw,Experimental_Images_3.started_mean,Experimental_Images_3.started_raw,Experimental_Images_3.started_std,Experimental_Images_3.stopped_raw,Feature_Intro_Txt.started_mean,Feature_Intro_Txt.started_raw,Feature_Intro_Txt.started_std,Feature_Intro_Txt.stopped_mean,Feature_Intro_Txt.stopped_raw,Feature_Intro_Txt.stopped_std,Question_Txt_3.started_mean,Question_Txt_3.started_raw,Question_Txt_3.started_std,Question_Txt_3.stopped_raw,trial_end_raw,trial_start_raw,order
Question 1:,stim/Au_ani_00001.jpg,The AI system has determined that the above image is authentic. 
Do you accept or deny this claim?,stim/feature_based_Au_ani_00001.jpg.png,1.0,1.0,1.0,0.0,21.564437866210938,21.564437866210938,0.0,2521.024658203125,2521.024658203125,0.0,,2537.188720703125,2537.188720703125,0.0,,5.0,5.0,0.0,23.64905548095703,23.64905548095703,0.0,2521.024658203125,2521.024658203125,0.0,,3.0,3.0,0.0,26.167842864990234,26.167842864990234,0.0,2521.024658203125,2521.024658203125,0.0,,2521.024658203125,2521.024658203125,0.0,,2510.992919921875,2510.992919921875,0.0,2521.04931640625,2521.04931640625,0.0,2521.024658203125,2521.024658203125,0.0,,'Tuesday, July 26, 2022 10:05:26','Tuesday, July 26, 2022 10:04:59',0.0
Question 2:,stim/Tp_D_CNN_S_B_ind00018_ind00089_00007.tif,The AI system has determined that the above image is authentic. 
Do you accept or deny this claim?,stim/feature_based_Tp_D_CNN_S_B_ind00018_ind00089_00007.tif.png,1.0,1.0,1.0,0.0,23.22065544128418,23.22065544128418,0.0,2547.856689453125,2547.856689453125,0.0,,2565.94921875,2565.94921875,0.0,,5.0,5.0,0.0,25.95475196838379,25.95475196838379,0.0,2547.856689453125,2547.856689453125,0.0,,3.0,3.0,0.0,28.071901321411133,28.071901321411133,0.0,2547.856689453125,2547.856689453125,0.0,,2547.856689453125,2547.856689453125,0.0,,2537.8369140625,2537.8369140625,0.0,2547.888671875,2547.888671875,0.0,2547.856689453125,2547.856689453125,0.0,,'Tuesday, July 26, 2022 10:05:55','Tuesday, July 26, 2022 10:05:26',1.0
Question 3:,stim/Au_ani_00003.jpg,The AI system has determined that the above image is authentic.
Do you accept or deny this claim?,stim/feature_based_Au_ani_00003.jpg.png,1.0,1.0,1.0,0.0,12.169057846069336,12.169057846069336,0.0,2576.8603515625,2576.8603515625,0.0,,2582.031005859375,2582.031005859375,0.0,,5.0,5.0,0.0,13.28880786895752,13.28880786895752,0.0,2576.8603515625,2576.8603515625,0.0,,1.0,1.0,0.0,15.142836570739746,15.142836570739746,0.0,2576.8603515625,2576.8603515625,0.0,,2576.8603515625,2576.8603515625,0.0,,2566.85693359375,2566.85693359375,0.0,2576.88427734375,2576.88427734375,0.0,2576.8603515625,2576.8603515625,0.0,,'Tuesday, July 26, 2022 10:06:11','Tuesday, July 26, 2022 10:05:55',2.0
Question 4:,stim/Au_ani_00005.jpg,The AI system has determined that the above image is authentic.
Do you accept or deny this claim?,stim/feature_based_Au_ani_00005.jpg.png,1.0,2.0,2.0,0.0,27.76719856262207,27.76719856262207,0.0,2592.761962890625,2592.761962890625,0.0,,2614.89990234375,2614.89990234375,0.0,,3.0,3.0,0.0,28.689434051513672,28.689434051513672,0.0,2592.761962890625,2592.761962890625,0.0,,1.0,1.0,0.0,32.11642074584961,32.11642074584961,0.0,2592.761962890625,2592.761962890625,0.0,,2592.761962890625,2592.761962890625,0.0,,2582.75,2582.75,0.0,2592.78564453125,2592.78564453125,0.0,2592.761962890625,2592.761962890625,0.0,,'Tuesday, July 26, 2022 10:06:44','Tuesday, July 26, 2022 10:06:11',3.0
Question 5:,stim/Tp_D_CND_M_N_art00076_art00077_10289.tif,The AI system has determined that the above image is not authentic.
Do you accept or deny this claim?,stim/feature_based_Tp_D_CND_M_N_art00076_art00077_10289.tif.png,1.0,1.0,1.0,0.0,24.00208282470703,24.00208282470703,0.0,2625.612548828125,2625.612548828125,0.0,,2642.05419921875,2642.05419921875,0.0,,4.0,4.0,0.0,24.75984764099121,24.75984764099121,0.0,2625.612548828125,2625.612548828125,0.0,,3.0,3.0,0.0,26.415559768676758,26.415559768676758,0.0,2625.612548828125,2625.612548828125,0.0,,2625.612548828125,2625.612548828125,0.0,,2615.608642578125,2615.608642578125,0.0,2625.636962890625,2625.636962890625,0.0,2625.612548828125,2625.612548828125,0.0,,'Tuesday, July 26, 2022 10:07:11','Tuesday, July 26, 2022 10:06:44',4.0
Question 6:,stim/Tp_D_CND_M_N_art00077_art00076_10290.tif,The AI system has determined that the above image is not authentic.
