LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,TH
1660673735.909847,8331369.000,23687,1,TH,1,100,33.833
1660673736.013474,8331470.000,23704,1,TH,1,100,33.879
1660673736.117100,8331571.000,23721,1,TH,1,100,33.879
1660673736.221753,8331673.000,23737,1,TH,1,100,33.926
1660673736.427980,8331874.000,23770,1,TH,1,100,33.926
1660673736.531606,8331975.000,23787,1,TH,1,100,33.842
1660673736.636259,8332077.000,23804,1,TH,1,100,33.842
1660673736.842486,8332278.000,23835,1,TH,1,100,33.987
1660673736.946112,8332379.000,23852,1,TH,1,100,33.987
1660673737.049739,8332480.000,23869,1,TH,1,100,33.882
1660673737.153365,8332581.000,23888,1,TH,1,100,33.882
1660673737.360618,8332783.000,23920,1,TH,1,100,33.953
1660673737.464245,8332884.000,23937,1,TH,1,100,33.953
1660673737.567871,8332985.000,23954,1,TH,1,100,33.889
1660673737.779228,8333191.000,23986,1,TH,1,100,33.889
1660673737.882855,8333292.000,24002,1,TH,1,100,33.938
1660673737.986481,8333393.000,24020,1,TH,1,100,33.946
1660673738.090108,8333494.000,24036,1,TH,1,100,33.963
1660673738.297360,8333696.000,24067,1,TH,1,100,33.956
1660673738.400987,8333797.000,24086,1,TH,1,100,33.953
1660673738.504613,8333898.000,24102,1,TH,1,100,33.953
1660673738.617474,8334008.000,24118,1,TH,1,100,33.897
1660673738.815493,8334201.000,24151,1,TH,1,100,33.897
1660673738.919119,8334302.000,24167,1,TH,1,100,33.943
1660673739.022746,8334403.000,24185,1,TH,1,100,33.943
1660673739.231025,8334606.000,24216,1,TH,1,100,33.934
1660673739.333625,8334706.000,24233,1,TH,1,100,33.941
1660673739.438278,8334808.000,24256,1,TH,1,100,33.847
1660673739.559346,8334926.000,24272,1,TH,1,100,33.840
1660673739.766599,8335128.000,24304,1,TH,1,100,33.872
1660673739.870226,8335229.000,24321,1,TH,1,100,33.872
1660673739.972826,8335329.000,24338,1,TH,1,100,33.914
1660673740.078505,8335432.000,24354,1,TH,1,100,33.914
1660673740.283706,8335632.000,24386,1,TH,1,100,33.909
1660673740.387332,8335733.000,24404,1,TH,1,100,33.916
1660673740.490959,8335834.000,24421,1,TH,1,100,33.852
1660673740.699238,8336037.000,24453,1,TH,1,100,33.852
1660673740.801838,8336137.000,24469,1,TH,1,100,33.995
1660673740.905465,8336238.000,24486,1,TH,1,100,33.995
1660673741.013195,8336343.000,24502,1,TH,1,100,33.978
1660673741.216344,8336541.000,24534,1,TH,1,100,33.978
1660673741.319971,8336642.000,24552,1,TH,1,100,33.938
1660673741.423597,8336743.000,24569,1,TH,1,100,33.938
1660673741.631876,8336946.000,24601,1,TH,1,100,33.916
1660673741.734476,8337046.000,24618,1,TH,1,100,33.909
1660673741.838103,8337147.000,24634,1,TH,1,100,33.953
1660673741.951989,8337258.000,24651,1,TH,1,100,33.960
1660673742.158216,8337459.000,24683,1,TH,1,100,33.858
1660673742.262869,8337561.000,24699,1,TH,1,100,33.850
1660673742.365469,8337661.000,24717,1,TH,1,100,34.000
1660673742.474226,8337767.000,24733,1,TH,1,100,34.000
1660673742.691739,8337979.000,24766,1,TH,1,100,33.929
1660673742.795365,8338080.000,24783,1,TH,1,100,33.936
1660673742.897966,8338180.000,24799,1,TH,1,100,33.911
1660673743.114453,8338391.000,24831,1,TH,1,100,33.911
1660673743.216027,8338490.000,24848,1,TH,1,100,33.975
1660673743.319654,8338591.000,24865,1,TH,1,100,33.968
1660673743.424306,8338693.000,24883,1,TH,1,100,33.914
1660673743.631559,8338895.000,24917,1,TH,1,100,33.914
1660673743.734160,8338995.000,24933,1,TH,1,100,33.909
1660673743.837786,8339096.000,24950,1,TH,1,100,33.916
1660673743.942439,8339198.000,24965,1,TH,1,100,33.874
1660673744.148666,8339399.000,24998,1,TH,1,100,33.867
1660673744.252292,8339500.000,25015,1,TH,1,100,33.948
1660673744.355919,8339601.000,25032,1,TH,1,100,33.948
1660673744.563171,8339803.000,25064,1,TH,1,100,33.982
1660673744.675006,8339912.000,25087,1,TH,1,100,33.990
1660673744.778632,8340013.000,25103,1,TH,1,100,33.924
1660673744.892519,8340124.000,25120,1,TH,1,100,33.917
1660673745.098746,8340325.000,25152,1,TH,1,100,33.933
1660673745.202373,8340426.000,25168,1,TH,1,100,33.941
1660673745.307025,8340528.000,25186,1,TH,1,100,33.938
1660673745.410651,8340629.000,25203,1,TH,1,100,33.938
1660673745.616878,8340830.000,25234,1,TH,1,100,33.872
1660673745.720505,8340931.000,25252,1,TH,1,100,33.872
1660673745.824131,8341032.000,25268,1,TH,1,100,33.877
1660673746.031384,8341234.000,25300,1,TH,1,100,33.877
1660673746.135011,8341335.000,25317,1,TH,1,100,33.892
1660673746.239663,8341437.000,25333,1,TH,1,100,33.892
1660673746.343290,8341538.000,25351,1,TH,1,100,33.960
1660673746.549517,8341739.000,25383,1,TH,1,100,33.960
1660673746.653143,8341840.000,25400,1,TH,1,100,33.968
1660673746.757796,8341942.000,25417,1,TH,1,100,33.968
1660673746.964023,8342143.000,25449,1,TH,1,100,33.948
1660673747.067649,8342244.000,25465,1,TH,1,100,33.948
1660673747.173327,8342347.000,25482,1,TH,1,100,33.899
1660673747.285162,8342456.000,25500,1,TH,1,100,33.899
1660673747.492415,8342658.000,25533,1,TH,1,100,33.955
1660673747.595016,8342758.000,25550,1,TH,1,100,33.948
1660673747.698642,8342859.000,25567,1,TH,1,100,33.821
1660673747.803294,8342961.000,25583,1,TH,1,100,33.828
1660673748.010547,8343163.000,25616,1,TH,1,100,33.931
1660673748.113148,8343263.000,25632,1,TH,1,100,33.931
1660673748.216774,8343364.000,25649,1,TH,1,100,33.892
1660673748.426079,8343568.000,25684,1,TH,1,100,33.892
1660673748.528680,8343668.000,25700,1,TH,1,100,33.997
1660673748.632306,8343769.000,25718,1,TH,1,100,33.990
1660673748.736959,8343871.000,25733,1,TH,1,100,33.931
1660673748.945238,8344074.000,25765,1,TH,1,100,33.938
1660673749.048864,8344175.000,25783,1,TH,1,100,33.975
1660673749.151465,8344275.000,25799,1,TH,1,100,33.975
1660673749.358718,8344477.000,25831,1,TH,1,100,33.845
1660673749.462344,8344578.000,25849,1,TH,1,100,33.845
1660673749.565971,8344679.000,25865,1,TH,1,100,33.946
1660673749.675753,8344786.000,25883,1,TH,1,100,33.946
1660673749.914812,8345019.000,25919,1,TH,1,100,33.904
1660673750.019465,8345121.000,25936,1,TH,1,100,33.904
1660673750.122065,8345221.000,25953,1,TH,1,100,33.931
1660673750.225692,8345322.000,25969,1,TH,1,100,33.931
1660673750.332396,8345426.000,25986,1,TH,1,100,33.867
1660673750.536571,8345625.000,26019,1,TH,1,100,33.867
1660673750.640198,8345726.000,26036,1,TH,1,100,33.955
1660673750.743824,8345827.000,26053,1,TH,1,100,33.955
1660673750.956207,8346034.000,26085,1,TH,1,100,33.877
1660673751.058808,8346134.000,26103,1,TH,1,100,33.877
1660673751.162434,8346235.000,26120,1,TH,1,100,33.882
1660673751.267087,8346337.000,26135,1,TH,1,100,33.882
1660673751.473313,8346538.000,26169,1,TH,1,100,33.923
1660673751.576940,8346639.000,26186,1,TH,1,100,33.923
1660673751.680566,8346740.000,26203,1,TH,1,100,33.842
1660673751.887819,8346942.000,26234,1,TH,1,100,33.843
1660673751.992472,8347044.000,26252,1,TH,1,100,33.901
1660673752.095072,8347144.000,26268,1,TH,1,100,33.901
1660673752.199725,8347246.000,26284,1,TH,1,100,33.990
1660673752.405952,8347447.000,26318,1,TH,1,100,33.990
1660673752.509578,8347548.000,26334,1,TH,1,100,33.965
1660673752.626543,8347662.000,26352,1,TH,1,100,33.965
1660673752.732221,8347765.000,26367,1,TH,1,100,33.978
1660673752.937422,8347965.000,26399,1,TH,1,100,33.978
1660673753.040023,8348065.000,26417,1,TH,1,100,33.889
1660673753.143649,8348166.000,26433,1,TH,1,100,33.889
1660673753.350902,8348368.000,26465,1,TH,1,100,33.980
1660673753.455554,8348470.000,26483,1,TH,1,100,33.980
1660673753.558155,8348570.000,26499,1,TH,1,100,33.916
1660673753.663834,8348673.000,26516,1,TH,1,100,33.916
1660673753.870060,8348874.000,26548,1,TH,1,100,33.821
1660673753.972661,8348974.000,26565,1,TH,1,100,33.821
1660673754.076288,8349075.000,26582,1,TH,1,100,33.897
1660673754.283540,8349277.000,26614,1,TH,1,100,33.896
1660673754.398453,8349389.000,26631,1,TH,1,100,33.955
1660673754.502079,8349490.000,26648,1,TH,1,100,33.955
1660673754.604680,8349590.000,26664,1,TH,1,100,34.024
1660673754.812959,8349793.000,26696,1,TH,1,100,34.024
1660673754.915559,8349893.000,26713,1,TH,1,100,33.904
1660673755.019186,8349994.000,26730,1,TH,1,100,33.904
1660673755.151541,8350123.000,26752,1,TH,1,100,33.926
1660673755.357767,8350324.000,26784,1,TH,1,100,33.926
1660673755.461394,8350425.000,26801,1,TH,1,100,33.874
1660673755.578358,8350539.000,26818,1,TH,1,100,33.874
1660673755.681985,8350640.000,26835,1,TH,1,100,33.928
1660673755.888212,8350841.000,26866,1,TH,1,100,33.928
1660673755.991838,8350942.000,26884,1,TH,1,100,33.950
1660673756.095465,8351043.000,26900,1,TH,1,100,33.950
1660673756.201143,8351146.000,26917,1,TH,1,100,33.916
1660673756.407370,8351347.000,26950,1,TH,1,100,33.916
1660673756.512023,8351449.000,26966,1,TH,1,100,33.923
1660673756.616675,8351551.000,26984,1,TH,1,100,33.923
1660673756.821876,8351751.000,27015,1,TH,1,100,33.918
1660673756.925503,8351852.000,27031,1,TH,1,100,33.918
1660673757.030155,8351954.000,27049,1,TH,1,100,33.958
1660673757.133782,8352055.000,27065,1,TH,1,100,33.958
1660673757.340008,8352256.000,27097,1,TH,1,100,33.899
1660673757.443635,8352357.000,27115,1,TH,1,100,33.899
1660673757.548287,8352459.000,27131,1,TH,1,100,33.938
1660673757.754514,8352660.000,27163,1,TH,1,100,33.938
1660673757.858141,8352761.000,27180,1,TH,1,100,33.923
1660673757.963820,8352864.000,27197,1,TH,1,100,33.923
1660673758.066420,8352964.000,27214,1,TH,1,100,33.960
1660673758.273673,8353166.000,27245,1,TH,1,100,33.960
1660673758.377299,8353267.000,27263,1,TH,1,100,33.901
1660673758.481952,8353369.000,27280,1,TH,1,100,33.901
1660673758.688179,8353570.000,27312,1,TH,1,100,33.953
1660673758.791805,8353671.000,27328,1,TH,1,100,33.953
1660673758.895432,8353772.000,27345,1,TH,1,100,33.953
1660673758.999058,8353873.000,27362,1,TH,1,100,33.953
1660673759.206311,8354075.000,27393,1,TH,1,100,33.977
1660673759.309938,8354176.000,27411,1,TH,1,100,33.977
1660673759.414590,8354278.000,27428,1,TH,1,100,34.021
1660673759.620817,8354479.000,27460,1,TH,1,100,34.029
1660673759.724444,8354580.000,27477,1,TH,1,100,33.982
1660673759.828070,8354681.000,27493,1,TH,1,100,33.975
1660673759.931696,8354782.000,27510,1,TH,1,100,33.901
1660673760.138949,8354984.000,27542,1,TH,1,100,33.908
1660673760.242576,8355085.000,27558,1,TH,1,100,34.024
1660673760.393399,8355232.000,27581,1,TH,1,100,34.024
1660673760.498051,8355334.000,27598,1,TH,1,100,34.004
1660673760.600652,8355434.000,27615,1,TH,1,100,34.004
1660673760.807904,8355636.000,27647,1,TH,1,100,33.911
1660673760.912557,8355738.000,27663,1,TH,1,100,33.911
1660673761.015157,8355838.000,27681,1,TH,1,100,34.004
1660673761.123914,8355944.000,27696,1,TH,1,100,34.004
1660673761.327063,8356142.000,27729,1,TH,1,100,33.906
1660673761.431715,8356244.000,27747,1,TH,1,100,33.906
1660673761.547654,8356357.000,27763,1,TH,1,100,33.962
1660673761.657437,8356464.000,27780,1,TH,1,100,33.962
1660673761.858533,8356660.000,27812,1,TH,1,100,33.923
1660673761.962160,8356761.000,27829,1,TH,1,100,33.923
1660673762.064760,8356861.000,27846,1,TH,1,100,33.867
1660673762.276117,8357067.000,27877,1,TH,1,100,33.867
1660673762.378718,8357167.000,27895,1,TH,1,100,33.970
1660673762.482344,8357268.000,27912,1,TH,1,100,33.970
1660673762.590075,8357373.000,27927,1,TH,1,100,34.036
1660673762.794250,8357572.000,27960,1,TH,1,100,34.036
1660673762.896850,8357672.000,27977,1,TH,1,100,33.975
1660673763.000477,8357773.000,27994,1,TH,1,100,33.975
1660673763.207730,8357975.000,28025,1,TH,1,100,33.906
1660673763.312382,8358077.000,28043,1,TH,1,100,33.906
1660673763.414983,8358177.000,28060,1,TH,1,100,33.931
1660673763.520661,8358280.000,28076,1,TH,1,100,33.931
1660673763.725862,8358480.000,28109,1,TH,1,100,33.928
1660673763.829489,8358581.000,28125,1,TH,1,100,33.928
1660673763.933115,8358682.000,28142,1,TH,1,100,33.933
1660673764.141394,8358885.000,28174,1,TH,1,100,33.933
1660673764.245020,8358986.000,28190,1,TH,1,100,33.918
1660673764.347621,8359086.000,28208,1,TH,1,100,33.918
1660673764.453300,8359189.000,28224,1,TH,1,100,33.903
1660673764.674917,8359405.000,28257,1,TH,1,100,33.903
1660673764.777517,8359505.000,28274,1,TH,1,100,33.962
1660673764.881143,8359606.000,28290,1,TH,1,100,33.962
1660673764.986822,8359709.000,28307,1,TH,1,100,33.962
1660673765.202283,8359919.000,28339,1,TH,1,100,33.962
1660673765.306935,8360021.000,28356,1,TH,1,100,33.896
1660673765.410562,8360122.000,28374,1,TH,1,100,33.896
1660673765.520344,8360229.000,28389,1,TH,1,100,33.979
1660673765.736831,8360440.000,28427,1,TH,1,100,33.979
1660673765.840458,8360541.000,28444,1,TH,1,100,33.955
1660673765.943058,8360641.000,28461,1,TH,1,100,33.955
1660673766.053867,8360749.000,28477,1,TH,1,100,33.928
1660673766.253938,8360944.000,28509,1,TH,1,100,33.928
1660673766.357564,8361045.000,28527,1,TH,1,100,33.908
1660673766.461191,8361146.000,28544,1,TH,1,100,33.908
1660673766.668444,8361348.000,28576,1,TH,1,100,33.967
1660673766.773096,8361450.000,28592,1,TH,1,100,33.967
1660673766.875697,8361550.000,28609,1,TH,1,100,33.950
1660673766.985479,8361657.000,28625,1,TH,1,100,33.957
1660673767.187602,8361854.000,28657,1,TH,1,100,33.950
1660673767.290203,8361954.000,28675,1,TH,1,100,33.950
1660673767.393829,8362055.000,28692,1,TH,1,100,33.950
1660673767.613394,8362269.000,28724,1,TH,1,100,33.950
1660673767.717021,8362370.000,28741,1,TH,1,100,33.915
1660673767.821673,8362472.000,28757,1,TH,1,100,33.915
1660673767.924273,8362572.000,28774,1,TH,1,100,33.915
1660673768.131526,8362774.000,28806,1,TH,1,100,33.915
1660673768.241309,8362881.000,28822,1,TH,1,100,33.925
1660673768.343910,8362981.000,28840,1,TH,1,100,33.925
1660673768.451640,8363086.000,28856,1,TH,1,100,33.964
1660673768.654789,8363284.000,28889,1,TH,1,100,33.964
1660673768.758415,8363385.000,28906,1,TH,1,100,33.927
1660673768.862042,8363486.000,28922,1,TH,1,100,33.927
1660673769.070321,8363689.000,28956,1,TH,1,100,33.906
1660673769.172921,8363789.000,28973,1,TH,1,100,33.906
1660673769.276548,8363890.000,28990,1,TH,1,100,33.950
1660673769.382226,8363993.000,29007,1,TH,1,100,33.950
1660673769.588453,8364194.000,29039,1,TH,1,100,33.989
1660673769.691054,8364294.000,29056,1,TH,1,100,33.989
1660673769.794680,8364395.000,29073,1,TH,1,100,33.969
1660673770.019375,8364614.000,29105,1,TH,1,100,33.969
1660673770.120950,8364713.000,29121,1,TH,1,100,33.994
1660673770.224576,8364814.000,29138,1,TH,1,100,33.994
1660673770.328202,8364915.000,29155,1,TH,1,100,33.942
1660673770.535455,8365117.000,29187,1,TH,1,100,33.942
1660673770.651394,8365230.000,29205,1,TH,1,100,33.967
1660673770.753994,8365330.000,29221,1,TH,1,100,33.967
1660673770.878141,8365451.000,29243,1,TH,1,100,33.930
1660673770.982794,8365553.000,29260,1,TH,1,100,33.930
1660673771.189021,8365754.000,29291,1,TH,1,100,33.913
1660673771.292647,8365855.000,29309,1,TH,1,100,33.913
1660673771.396274,8365956.000,29326,1,TH,1,100,33.935
1660673771.603527,8366158.000,29358,1,TH,1,100,33.935
1660673771.707153,8366259.000,29377,1,TH,1,100,34.014
1660673771.810779,8366360.000,29393,1,TH,1,100,34.013
1660673771.914406,8366461.000,29410,1,TH,1,100,33.972
1660673772.121659,8366663.000,29442,1,TH,1,100,33.979
1660673772.225285,8366764.000,29458,1,TH,1,100,33.981
1660673772.329938,8366866.000,29476,1,TH,1,100,33.981
1660673772.442798,8366976.000,29492,1,TH,1,100,33.913
1660673772.646973,8367175.000,29525,1,TH,1,100,33.913
1660673772.749574,8367275.000,29542,1,TH,1,100,33.976
1660673772.853200,8367376.000,29558,1,TH,1,100,33.976
1660673773.063531,8367581.000,29590,1,TH,1,100,33.915
1660673773.167158,8367682.000,29607,1,TH,1,100,33.915
1660673773.269758,8367782.000,29624,1,TH,1,100,33.930
1660673773.376463,8367886.000,29641,1,TH,1,100,33.930
1660673773.580638,8368085.000,29673,1,TH,1,100,33.949
1660673773.684264,8368186.000,29690,1,TH,1,100,33.949
1660673773.787891,8368287.000,29707,1,TH,1,100,33.888
1660673773.996170,8368490.000,29739,1,TH,1,100,33.888
1660673774.098770,8368590.000,29755,1,TH,1,100,33.937
1660673774.202396,8368691.000,29774,1,TH,1,100,33.937
1660673774.318335,8368804.000,29791,1,TH,1,100,33.922
1660673774.524562,8369005.000,29823,1,TH,1,100,33.922
1660673774.629215,8369107.000,29841,1,TH,1,100,33.893
1660673774.731815,8369207.000,29857,1,TH,1,100,33.893
1660673774.841598,8369314.000,29873,1,TH,1,100,33.993
1660673775.042694,8369510.000,29906,1,TH,1,100,33.993
1660673775.147347,8369612.000,29922,1,TH,1,100,33.966
1660673775.249947,8369712.000,29939,1,TH,1,100,33.966
1660673775.457200,8369914.000,29972,1,TH,1,100,34.025
1660673775.561853,8370016.000,29988,1,TH,1,100,34.025
1660673775.664453,8370116.000,30006,1,TH,1,100,33.949
1660673775.773210,8370222.000,30021,1,TH,1,100,33.949
1660673775.975333,8370419.000,30054,1,TH,1,100,33.885
1660673776.124103,8370564.000,30076,1,TH,1,100,33.885
1660673776.227730,8370665.000,30092,1,TH,1,100,33.942
1660673776.332382,8370767.000,30110,1,TH,1,100,33.942
1660673776.442165,8370874.000,30126,1,TH,1,100,33.966
1660673776.644288,8371071.000,30159,1,TH,1,100,33.966
1660673776.745862,8371170.000,30176,1,TH,1,100,34.027
1660673776.849489,8371271.000,30192,1,TH,1,100,34.027
1660673777.056742,8371473.000,30224,1,TH,1,100,33.993
1660673777.161394,8371575.000,30241,1,TH,1,100,34.000
1660673777.265021,8371676.000,30258,1,TH,1,100,34.025
1660673777.374803,8371783.000,30277,1,TH,1,100,34.025
1660673777.575900,8371979.000,30309,1,TH,1,100,34.000
1660673777.679527,8372080.000,30326,1,TH,1,100,33.993
1660673777.782127,8372180.000,30343,1,TH,1,100,33.939
1660673777.989380,8372382.000,30375,1,TH,1,100,33.946
1660673778.094033,8372484.000,30391,1,TH,1,100,33.995
1660673778.242803,8372629.000,30408,1,TH,1,100,33.995
1660673778.346430,8372730.000,30426,1,TH,1,100,33.995
1660673778.449030,8372830.000,30443,1,TH,1,100,33.995
1660673778.657309,8373033.000,30475,1,TH,1,100,34.025
1660673778.760936,8373134.000,30493,1,TH,1,100,34.025
1660673778.863536,8373234.000,30510,1,TH,1,100,34.039
1660673778.971267,8373339.000,30526,1,TH,1,100,34.039
1660673779.175442,8373538.000,30558,1,TH,1,100,33.897
1660673779.278042,8373638.000,30576,1,TH,1,100,33.897
1660673779.381668,8373739.000,30593,1,TH,1,100,33.981
1660673779.589947,8373942.000,30624,1,TH,1,100,33.981
1660673779.693574,8374043.000,30642,1,TH,1,100,33.932
1660673779.797200,8374144.000,30658,1,TH,1,100,33.932
1660673779.905957,8374250.000,30674,1,TH,1,100,34.042
1660673780.109106,8374448.000,30709,1,TH,1,100,34.042
1660673780.210680,8374547.000,30725,1,TH,1,100,33.951
1660673780.314307,8374648.000,30743,1,TH,1,100,33.951
1660673780.521560,8374850.000,30775,1,TH,1,100,34.035
1660673780.626212,8374952.000,30792,1,TH,1,100,34.035
1660673780.728813,8375052.000,30809,1,TH,1,100,34.071
1660673780.837569,8375158.000,30824,1,TH,1,100,34.078
1660673781.040718,8375356.000,30857,1,TH,1,100,34.010
1660673781.143319,8375456.000,30874,1,TH,1,100,34.010
1660673781.246945,8375557.000,30890,1,TH,1,100,33.958
1660673781.376222,8375683.000,30914,1,TH,1,100,33.951
1660673781.582448,8375884.000,30945,1,TH,1,100,33.973
1660673781.686075,8375985.000,30962,1,TH,1,100,33.980
1660673781.789701,8376086.000,30979,1,TH,1,100,33.914
1660673781.996954,8376288.000,31011,1,TH,1,100,33.914
1660673782.100581,8376389.000,31027,1,TH,1,100,33.980
1660673782.204207,8376490.000,31044,1,TH,1,100,33.980
1660673782.307834,8376591.000,31061,1,TH,1,100,33.887
1660673782.516113,8376794.000,31095,1,TH,1,100,33.887
1660673782.619739,8376895.000,31113,1,TH,1,100,33.944
1660673782.722340,8376995.000,31129,1,TH,1,100,33.944
1660673782.833148,8377103.000,31145,1,TH,1,100,33.980
1660673783.033219,8377298.000,31178,1,TH,1,100,33.980
1660673783.136846,8377399.000,31194,1,TH,1,100,34.051
1660673783.240472,8377500.000,31213,1,TH,1,100,34.051
1660673783.447725,8377702.000,31246,1,TH,1,100,34.010
1660673783.551352,8377803.000,31262,1,TH,1,100,34.010
1660673783.654978,8377904.000,31280,1,TH,1,100,33.998
1660673783.764761,8378011.000,31295,1,TH,1,100,33.998
1660673783.978170,8378219.000,31328,1,TH,1,100,34.022
1660673784.081796,8378320.000,31345,1,TH,1,100,34.022
1660673784.186449,8378422.000,31361,1,TH,1,100,34.022
1660673784.392676,8378623.000,31394,1,TH,1,100,34.022
1660673784.496302,8378724.000,31411,1,TH,1,100,33.796
1660673784.600955,8378826.000,31428,1,TH,1,100,33.796
1660673784.703555,8378926.000,31445,1,TH,1,100,33.971
1660673784.910808,8379128.000,31476,1,TH,1,100,33.971
1660673785.015460,8379230.000,31493,1,TH,1,100,33.978
1660673785.118061,8379330.000,31510,1,TH,1,100,33.978
1660673785.325314,8379532.000,31542,1,TH,1,100,34.032
1660673785.428940,8379633.000,31559,1,TH,1,100,34.039
1660673785.532567,8379734.000,31576,1,TH,1,100,34.007
1660673785.636193,8379835.000,31593,1,TH,1,100,34.007
1660673785.843446,8380037.000,31624,1,TH,1,100,34.004
1660673785.948099,8380139.000,31642,1,TH,1,100,34.004
1660673786.050699,8380239.000,31658,1,TH,1,100,34.017
1660673786.257952,8380441.000,31690,1,TH,1,100,34.017
1660673786.361579,8380542.000,31708,1,TH,1,100,33.980
1660673786.465205,8380643.000,31724,1,TH,1,100,33.980
1660673786.599612,8380774.000,31747,1,TH,1,100,34.007
1660673786.702212,8380874.000,31763,1,TH,1,100,34.007
1660673786.909465,8381076.000,31794,1,TH,1,100,33.990
1660673787.013092,8381177.000,31812,1,TH,1,100,33.990
1660673787.116718,8381278.000,31828,1,TH,1,100,33.906
1660673787.228553,8381387.000,31844,1,TH,1,100,33.906
1660673787.428624,8381582.000,31878,1,TH,1,100,34.002
1660673787.532250,8381683.000,31894,1,TH,1,100,34.002
1660673787.634851,8381783.000,31912,1,TH,1,100,33.975
1660673787.842103,8381985.000,31943,1,TH,1,100,33.975
1660673787.946756,8382087.000,31960,1,TH,1,100,33.997
1660673788.049356,8382187.000,31977,1,TH,1,100,33.997
1660673788.160165,8382295.000,31992,1,TH,1,100,34.031
1660673788.361262,8382491.000,32026,1,TH,1,100,34.031
1660673788.464888,8382592.000,32045,1,TH,1,100,34.000
1660673788.567489,8382692.000,32061,1,TH,1,100,34.007
1660673788.780898,8382900.000,32093,1,TH,1,100,33.989
1660673788.883498,8383000.000,32110,1,TH,1,100,33.982
1660673788.987125,8383101.000,32127,1,TH,1,100,33.985
1660673789.092803,8383204.000,32143,1,TH,1,100,33.985
1660673789.298004,8383404.000,32176,1,TH,1,100,34.000
1660673789.405735,8383509.000,32193,1,TH,1,100,34.007
1660673789.508335,8383609.000,32212,1,TH,1,100,33.947
1660673789.715588,8383811.000,32244,1,TH,1,100,33.947
1660673789.819215,8383912.000,32260,1,TH,1,100,34.036
1660673789.922841,8384013.000,32278,1,TH,1,100,34.036
1660673790.026468,8384114.000,32294,1,TH,1,100,33.960
1660673790.233721,8384316.000,32325,1,TH,1,100,33.960
1660673790.337347,8384417.000,32344,1,TH,1,100,34.058
1660673790.440974,8384518.000,32360,1,TH,1,100,34.058
1660673790.648226,8384720.000,32392,1,TH,1,100,34.063
