LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,AK
1660674107.534921,8693575.000,16763,2,AK,1,100,RD
1660674110.144051,8696118.000,17534,2,AK,1,100,16761
1660674112.753181,8698661.000,17534,2,AK,1,100,RD
1660674112.795248,8698702.000,17537,2,AK,1,100,17535
1660674112.837314,8698743.000,17537,2,AK,1,100,RD
1660674115.424385,8701264.500,18368,2,AK,1,100,17535
1660674118.011456,8703786.000,18368,2,AK,1,100,RD
1660674118.037106,8703811.000,18371,2,AK,1,100,18369
1660674118.062756,8703836.000,18371,2,AK,1,100,RD
1660674120.655983,8706363.500,19199,2,AK,1,100,18369
1660674123.249210,8708891.000,19199,2,AK,1,100,RD
1660674123.269730,8708911.000,19202,2,AK,1,100,19200
1660674123.290250,8708931.000,19202,2,AK,1,100,RD
1660674125.898867,8711473.500,20033,2,AK,1,100,20031
1660674128.507484,8714016.000,20033,2,AK,1,100,RD
1660674131.136621,8716578.500,20864,2,AK,1,100,20031
1660674133.765759,8719141.000,20864,2,AK,1,100,RD
1660674133.780123,8719155.000,20867,2,AK,1,100,20865
1660674133.794487,8719169.000,20867,2,AK,1,100,RD
1660674136.405156,8721713.500,21701,2,AK,1,100,20865
1660674139.015825,8724258.000,21701,2,AK,1,100,RD
1660674139.043014,8724284.500,21704,2,AK,1,100,21702
1660674139.070203,8724311.000,21704,2,AK,1,100,RD
1660674141.661891,8726837.000,22535,2,AK,1,100,21702
1660674144.253579,8729363.000,22535,2,AK,1,100,RD
1660674146.896567,8731939.000,23362,2,AK,1,100,22536
1660674149.539555,8734515.000,23362,2,AK,1,100,RD
1660674149.573926,8734548.500,23365,2,AK,1,100,23363
1660674149.608298,8734582.000,23365,2,AK,1,100,RD
1660674152.201012,8737109.000,24197,2,AK,1,100,23363
1660674154.793726,8739636.000,24197,2,AK,1,100,RD
1660674154.814246,8739656.000,24200,2,AK,1,100,24198
1660674154.834766,8739676.000,24200,2,AK,1,100,RD
1660674157.430558,8742206.000,25029,2,AK,1,100,24198
1660674160.026350,8744736.000,25029,2,AK,1,100,RD
1660674160.040201,8744749.500,25032,2,AK,1,100,25030
1660674160.054052,8744763.000,25032,2,AK,1,100,RD
1660674162.691910,8747334.000,25880,2,AK,1,100,25030
1660674165.329768,8749905.000,25880,2,AK,1,100,RD
1660674165.344646,8749919.500,25883,2,AK,1,100,25881
1660674165.359522,8749934.000,25883,2,AK,1,100,RD
1660674167.996868,8752504.500,26732,2,AK,1,100,25881
1660674170.634213,8755075.000,26732,2,AK,1,100,RD
1660674170.649090,8755089.500,26735,2,AK,1,100,26733
1660674170.663967,8755104.000,26735,2,AK,1,100,RD
1660674173.274636,8757648.500,27568,2,AK,1,100,26733
1660674175.885305,8760193.000,27568,2,AK,1,100,RD
1660674175.903260,8760210.500,27571,2,AK,1,100,27569
1660674175.921215,8760228.000,27571,2,AK,1,100,RD
1660674178.521624,8762762.500,28400,2,AK,1,100,27569
1660674181.122033,8765297.000,28400,2,AK,1,100,RD
1660674183.746040,8767854.500,29213,2,AK,1,100,28401
1660674186.370048,8770412.000,29213,2,AK,1,100,RD
1660674186.377230,8770419.000,29215,2,AK,1,100,28401
1660674186.384412,8770426.000,29215,2,AK,1,100,RD
1660674186.398263,8770439.500,29218,2,AK,1,100,29216
1660674186.412114,8770453.000,29218,2,AK,1,100,RD
1660674189.017653,8772992.500,30044,2,AK,1,100,29216
1660674191.623192,8775532.000,30044,2,AK,1,100,RD
1660674191.657050,8775565.000,30047,2,AK,1,100,30045
1660674191.690908,8775598.000,30047,2,AK,1,100,RD
1660674194.277466,8778119.000,30857,2,AK,1,100,30045
1660674196.864024,8780640.000,30857,2,AK,1,100,RD
1660674196.891726,8780667.000,30860,2,AK,1,100,30858
1660674196.919428,8780694.000,30860,2,AK,1,100,RD
1660674199.514707,8783223.500,31671,2,AK,1,100,30858
1660674202.109986,8785753.000,31671,2,AK,1,100,RD
1660674202.128454,8785771.000,31674,2,AK,1,100,31672
1660674202.146923,8785789.000,31674,2,AK,1,100,RD
1660674204.743741,8788320.000,32487,2,AK,1,100,31672
1660674207.340559,8790851.000,32487,2,AK,1,100,RD
1660674207.355948,8790866.000,32490,2,AK,1,100,32488
1660674207.371339,8790881.000,32490,2,AK,1,100,RD
1660674209.980982,8793424.500,33324,2,AK,1,100,32488
1660674212.590625,8795968.000,33324,2,AK,1,100,RD
1660674212.606015,8795983.000,33327,2,AK,1,100,33325
1660674212.621405,8795998.000,33327,2,AK,1,100,RD
1660674215.305946,8798614.500,34121,2,AK,1,100,33325
1660674217.990488,8801231.000,34121,2,AK,1,100,RD
1660674218.006904,8801247.000,34124,2,AK,1,100,34122
1660674218.023320,8801263.000,34124,2,AK,1,100,RD
1660674220.628346,8803802.000,34891,2,AK,1,100,34122
1660674223.233372,8806341.000,34891,2,AK,1,100,RD
1660674223.286724,8806393.000,34894,2,AK,1,100,34892
1660674223.340076,8806445.000,34894,2,AK,1,100,RD
1660674225.912270,8808952.000,35707,2,AK,1,100,34892
1660674228.484464,8811459.000,35707,2,AK,1,100,RD
1660674228.520374,8811494.000,35710,2,AK,1,100,35708
1660674228.556285,8811529.000,35710,2,AK,1,100,RD
1660674231.167467,8814074.000,36541,2,AK,1,100,35708
1660674233.778649,8816619.000,36541,2,AK,1,100,RD
1660674233.793526,8816633.500,36544,2,AK,1,100,36542
1660674233.808403,8816648.000,36544,2,AK,1,100,RD
1660674236.413429,8819187.000,37361,2,AK,1,100,36542
1660674239.018455,8821726.000,37361,2,AK,1,100,RD
1660674241.643488,8824284.500,38172,2,AK,1,100,37362
1660674244.268521,8826843.000,38172,2,AK,1,100,RD
1660674244.301353,8826875.000,38175,2,AK,1,100,38173
1660674244.334186,8826907.000,38175,2,AK,1,100,RD
1660674246.919204,8829426.500,38988,2,AK,1,100,38173
1660674249.504223,8831946.000,38988,2,AK,1,100,RD
1660674249.519100,8831960.500,38991,2,AK,1,100,38989
1660674249.533978,8831975.000,38991,2,AK,1,100,RD
1660674252.164654,8834539.000,39826,2,AK,1,100,38989
1660674254.795330,8837103.000,39826,2,AK,1,100,RD
1660674254.809694,8837117.000,39829,2,AK,1,100,39827
1660674254.824058,8837131.000,39829,2,AK,1,100,RD
1660674257.434727,8839675.500,40643,2,AK,1,100,39827
1660674260.045396,8842220.000,40643,2,AK,1,100,RD
1660674260.084384,8842258.000,40646,2,AK,1,100,40644
1660674260.123373,8842296.000,40646,2,AK,1,100,RD
1660674262.724294,8844831.000,41480,2,AK,1,100,40644
1660674265.325217,8847366.000,41480,2,AK,1,100,RD
1660674265.340607,8847381.000,41483,2,AK,1,100,41481
1660674265.355997,8847396.000,41483,2,AK,1,100,RD
1660674267.956406,8849930.500,42305,2,AK,1,100,41481
1660674270.556815,8852465.000,42305,2,AK,1,100,RD
1660674270.572205,8852480.000,42308,2,AK,1,100,42306
1660674270.587595,8852495.000,42308,2,AK,1,100,RD
1660674273.214167,8855055.000,43127,2,AK,1,100,42306
1660674275.840739,8857615.000,43127,2,AK,1,100,RD
1660674275.865363,8857639.000,43130,2,AK,1,100,43128
1660674275.889987,8857663.000,43130,2,AK,1,100,RD
1660674278.508864,8860215.500,43960,2,AK,1,100,43128
1660674281.127742,8862768.000,43960,2,AK,1,100,RD
1660674281.172886,8862812.000,43963,2,AK,1,100,43961
1660674281.218030,8862856.000,43963,2,AK,1,100,RD
1660674283.813822,8865386.000,44794,2,AK,1,100,43961
1660674286.409614,8867916.000,44794,2,AK,1,100,RD
1660674286.437829,8867943.500,44797,2,AK,1,100,44795
1660674286.466044,8867971.000,44797,2,AK,1,100,RD
1660674289.054141,8870493.500,45611,2,AK,1,100,44795
1660674291.642238,8873016.000,45611,2,AK,1,100,RD
1660674291.661732,8873035.000,45614,2,AK,1,100,45612
1660674291.681226,8873054.000,45614,2,AK,1,100,RD
1660674294.281122,8875588.000,46429,2,AK,1,100,45612
1660674296.881018,8878122.000,46429,2,AK,1,100,RD
1660674296.896921,8878137.500,46432,2,AK,1,100,46430
1660674296.912824,8878153.000,46432,2,AK,1,100,RD
1660674299.522468,8880696.500,47250,2,AK,1,100,46430
1660674302.132111,8883240.000,47250,2,AK,1,100,RD
1660674302.172125,8883279.000,47253,2,AK,1,100,47251
1660674302.212139,8883318.000,47253,2,AK,1,100,RD
1660674304.793054,8885833.500,48068,2,AK,1,100,47251
1660674307.373969,8888349.000,48068,2,AK,1,100,RD
1660674307.402697,8888377.000,48071,2,AK,1,100,48069
1660674307.431425,8888405.000,48071,2,AK,1,100,RD
1660674310.023113,8890931.000,48869,2,AK,1,100,48069
1660674312.614801,8893457.000,48869,2,AK,1,100,RD
1660674312.645581,8893487.000,48872,2,AK,1,100,48870
1660674312.676361,8893517.000,48872,2,AK,1,100,RD
1660674315.261893,8896037.000,49691,2,AK,1,100,48870
1660674317.847425,8898557.000,49691,2,AK,1,100,RD
1660674320.492979,8901135.500,50528,2,AK,1,100,49692
1660674323.138532,8903714.000,50528,2,AK,1,100,RD
1660674323.149818,8903725.000,50530,2,AK,1,100,49692
1660674323.161104,8903736.000,50530,2,AK,1,100,RD
1660674323.201631,8903775.500,50533,2,AK,1,100,50531
1660674323.242158,8903815.000,50533,2,AK,1,100,RD
1660674325.801014,8906309.000,51348,2,AK,1,100,50531
1660674328.359870,8908803.000,51348,2,AK,1,100,RD
1660674328.404501,8908846.500,51351,2,AK,1,100,51349
1660674328.449132,8908890.000,51351,2,AK,1,100,RD
1660674331.041846,8911417.000,52185,2,AK,1,100,51349
1660674333.634560,8913944.000,52185,2,AK,1,100,RD
1660674336.269341,8916512.000,53018,2,AK,1,100,52186
1660674338.904121,8919080.000,53018,2,AK,1,100,RD
1660674338.911303,8919087.000,53020,2,AK,1,100,52186
1660674338.918485,8919094.000,53020,2,AK,1,100,RD
1660674341.559934,8921668.500,53849,2,AK,1,100,53021
1660674344.201383,8924243.000,53849,2,AK,1,100,RD
1660674344.209591,8924251.000,53851,2,AK,1,100,53021
1660674344.217799,8924259.000,53851,2,AK,1,100,RD
1660674344.233189,8924274.000,53854,2,AK,1,100,53852
1660674344.248579,8924289.000,53854,2,AK,1,100,RD
1660674346.869509,8926843.500,54684,2,AK,1,100,53852
1660674349.490438,8929398.000,54684,2,AK,1,100,RD
1660674352.115984,8931957.000,55505,2,AK,1,100,54685
1660674354.741530,8934516.000,55505,2,AK,1,100,RD
1660674354.756407,8934530.500,55508,2,AK,1,100,55506
1660674354.771284,8934545.000,55508,2,AK,1,100,RD
1660674357.366563,8937074.500,56321,2,AK,1,100,55506
1660674359.961842,8939604.000,56321,2,AK,1,100,RD
1660674362.602778,8942178.000,57154,2,AK,1,100,56322
1660674365.243714,8944752.000,57154,2,AK,1,100,RD
1660674365.250896,8944759.000,57156,2,AK,1,100,56322
1660674365.258078,8944766.000,57156,2,AK,1,100,RD
1660674367.894397,8947335.500,57991,2,AK,1,100,57157
1660674370.530717,8949905.000,57991,2,AK,1,100,RD
1660674370.537899,8949912.000,57993,2,AK,1,100,57157
1660674370.545081,8949919.000,57993,2,AK,1,100,RD
1660674373.157802,8952465.500,58815,2,AK,1,100,57994
1660674375.770523,8955012.000,58815,2,AK,1,100,RD
1660674375.777705,8955019.000,58817,2,AK,1,100,57994
1660674375.784887,8955026.000,58817,2,AK,1,100,RD
1660674375.813615,8955054.000,58820,2,AK,1,100,58818
1660674375.842343,8955082.000,58820,2,AK,1,100,RD
1660674378.435570,8957609.500,59638,2,AK,1,100,58818
