LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,B%
1660673826.184927,8419356.000,38004,1,B%,1,100,20
1660673827.185281,8420331.000,38170,1,B%,1,100,20
1660673828.184610,8421305.000,38318,1,B%,1,100,20
1660673829.181887,8422277.000,38473,1,B%,1,100,20
1660673830.180189,8423250.000,38638,1,B%,1,100,19
1660673831.177466,8424222.000,38787,1,B%,1,100,20
1660673832.179873,8425199.000,38954,1,B%,1,100,20
1660673833.177149,8426171.000,39101,1,B%,1,100,19
1660673834.180582,8427149.000,39255,1,B%,1,100,20
1660673835.177858,8428121.000,39421,1,B%,1,100,20
1660673836.176161,8429094.000,39586,1,B%,1,100,19
1660673837.174464,8430067.000,39734,1,B%,1,100,19
1660673838.175844,8431043.000,39899,1,B%,1,100,20
1660673839.173121,8432015.000,40048,1,B%,1,100,19
1660673840.170397,8432987.000,40204,1,B%,1,100,20
1660673841.169726,8433961.000,40352,1,B%,1,100,20
1660673842.172133,8434938.000,40516,1,B%,1,100,20
1660673843.170435,8435911.000,40665,1,B%,1,100,20
1660673844.170790,8436886.000,40829,1,B%,1,100,20
1660673845.168067,8437858.000,40984,1,B%,1,100,20
1660673846.166369,8438831.000,41149,1,B%,1,100,19
1660673847.164672,8439804.000,41298,1,B%,1,100,19
1660673848.161948,8440776.000,41463,1,B%,1,100,19
1660673849.162303,8441751.000,41609,1,B%,1,100,19
1660673850.160606,8442724.000,41747,1,B%,1,100,19
1660673851.158908,8443697.000,41912,1,B%,1,100,19
1660673852.159263,8444672.000,42077,1,B%,1,100,19
1660673853.159617,8445647.000,42225,1,B%,1,100,19
1660673854.159972,8446622.000,42390,1,B%,1,100,19
1660673855.156223,8447593.000,42544,1,B%,1,100,19
1660673856.155551,8448567.000,42692,1,B%,1,100,19
1660673857.154880,8449541.000,42857,1,B%,1,100,19
1660673858.153183,8450514.000,43022,1,B%,1,100,19
1660673859.151485,8451487.000,43173,1,B%,1,100,19
1660673860.149788,8452460.000,43338,1,B%,1,100,19
1660673861.147064,8453432.000,43491,1,B%,1,100,19
1660673862.148445,8454408.000,43640,1,B%,1,100,19
1660673863.144696,8455379.000,43805,1,B%,1,100,19
1660673864.147102,8456356.000,43952,1,B%,1,100,19
1660673865.145405,8457329.000,44118,1,B%,1,100,19
1660673866.144733,8458303.000,44274,1,B%,1,100,19
1660673867.143036,8459276.000,44423,1,B%,1,100,19
1660673868.144417,8460252.000,44587,1,B%,1,100,19
1660673869.141693,8461224.000,44754,1,B%,1,100,19
1660673870.139996,8462197.000,44903,1,B%,1,100,19
1660673871.138299,8463170.000,45058,1,B%,1,100,19
1660673872.140705,8464147.000,45223,1,B%,1,100,19
1660673873.137982,8465119.000,45371,1,B%,1,100,18
1660673874.138336,8466094.000,45536,1,B%,1,100,19
1660673875.135613,8467066.000,45684,1,B%,1,100,19
1660673876.133916,8468039.000,45850,1,B%,1,100,19
1660673877.132218,8469012.000,46004,1,B%,1,100,19
1660673878.129495,8469984.000,46169,1,B%,1,100,19
1660673879.129849,8470959.000,46317,1,B%,1,100,18
1660673880.128152,8471932.000,46484,1,B%,1,100,19
1660673881.126455,8472905.000,46634,1,B%,1,100,19
1660673882.126809,8473880.000,46787,1,B%,1,100,19
1660673883.127164,8474855.000,46955,1,B%,1,100,19
1660673884.126493,8475829.000,47103,1,B%,1,100,20
1660673885.122743,8476800.000,47253,1,B%,1,100,20
1660673886.122072,8477774.000,47417,1,B%,1,100,21
1660673887.121400,8478748.000,47571,1,B%,1,100,20
1660673888.120729,8479722.000,47719,1,B%,1,100,21
1660673889.119032,8480695.000,47886,1,B%,1,100,21
1660673890.118360,8481669.000,48034,1,B%,1,100,21
1660673891.115637,8482641.000,48200,1,B%,1,100,21
1660673892.118043,8483618.000,48354,1,B%,1,100,21
1660673893.114294,8484589.000,48502,1,B%,1,100,21
1660673894.116701,8485566.000,48650,1,B%,1,100,22
1660673895.113977,8486538.000,48816,1,B%,1,100,22
1660673896.113306,8487512.000,48981,1,B%,1,100,21
1660673897.110583,8488484.000,49129,1,B%,1,100,21
1660673898.111963,8489460.000,49283,1,B%,1,100,21
1660673899.110266,8490433.000,49431,1,B%,1,100,21
1660673900.107543,8491405.000,49596,1,B%,1,100,21
1660673901.106871,8492379.000,49760,1,B%,1,100,21
1660673902.109278,8493356.000,49908,1,B%,1,100,20
1660673903.106554,8494328.000,50064,1,B%,1,100,21
1660673904.106909,8495303.000,50212,1,B%,1,100,21
1660673905.104186,8496275.000,50378,1,B%,1,100,21
1660673906.102488,8497248.000,50543,1,B%,1,100,21
1660673907.100791,8498221.000,50693,1,B%,1,100,20
1660673908.098067,8499193.000,50846,1,B%,1,100,20
1660673909.098422,8500168.000,50998,1,B%,1,100,20
1660673910.097751,8501142.000,51163,1,B%,1,100,20
1660673911.096053,8502115.000,51310,1,B%,1,100,20
1660673912.097434,8503091.000,51474,1,B%,1,100,21
1660673913.097789,8504066.000,51632,1,B%,1,100,21
1660673914.097117,8505040.000,51782,1,B%,1,100,21
1660673915.093368,8506011.000,51930,1,B%,1,100,21
1660673916.092696,8506985.000,52095,1,B%,1,100,20
1660673917.090999,8507958.000,52261,1,B%,1,100,21
1660673918.089302,8508931.000,52411,1,B%,1,100,21
1660673919.088630,8509905.000,52566,1,B%,1,100,21
1660673920.087959,8510879.000,52716,1,B%,1,100,20
1660673921.086262,8511852.000,52884,1,B%,1,100,20
1660673922.087642,8512828.000,53049,1,B%,1,100,20
1660673923.083893,8513799.000,53197,1,B%,1,100,19
1660673924.085273,8514775.000,53351,1,B%,1,100,20
1660673925.082550,8515747.000,53500,1,B%,1,100,20
1660673926.080853,8516720.000,53665,1,B%,1,100,20
1660673927.080181,8517694.000,53813,1,B%,1,100,20
1660673928.079510,8518668.000,53978,1,B%,1,100,20
1660673929.076786,8519640.000,54118,1,B%,1,100,21
1660673930.073037,8520611.000,54283,1,B%,1,100,21
1660673931.073392,8521586.000,54432,1,B%,1,100,21
1660673932.074772,8522562.000,54596,1,B%,1,100,20
1660673933.074101,8523536.000,54761,1,B%,1,100,20
1660673934.074455,8524511.000,54917,1,B%,1,100,20
1660673935.072758,8525484.000,55065,1,B%,1,100,21
1660673936.071061,8526457.000,55230,1,B%,1,100,21
1660673937.068337,8527429.000,55378,1,B%,1,100,21
1660673938.065614,8528401.000,55542,1,B%,1,100,21
1660673939.064943,8529375.000,55707,1,B%,1,100,21
1660673940.063245,8530348.000,55843,1,B%,1,100,20
1660673941.061548,8531321.000,56009,1,B%,1,100,20
1660673942.062928,8532297.000,56176,1,B%,1,100,21
1660673943.062257,8533271.000,56323,1,B%,1,100,20
1660673944.061586,8534245.000,56487,1,B%,1,100,20
1660673945.057836,8535216.000,56640,1,B%,1,100,20
1660673946.059217,8536192.000,56807,1,B%,1,100,19
1660673947.056494,8537164.000,56957,1,B%,1,100,19
1660673948.056848,8538139.000,57122,1,B%,1,100,18
1660673949.055151,8539112.000,57270,1,B%,1,100,18
1660673950.054479,8540086.000,57427,1,B%,1,100,19
1660673951.051756,8541058.000,57576,1,B%,1,100,18
1660673952.052110,8542033.000,57743,1,B%,1,100,18
1660673953.049387,8543005.000,57890,1,B%,1,100,18
1660673954.050768,8543981.000,58054,1,B%,1,100,18
1660673955.048044,8544953.000,58229,1,B%,1,100,18
1660673956.046347,8545926.000,58344,1,B%,1,100,18
1660673957.044650,8546899.000,58509,1,B%,1,100,18
1660673958.043978,8547873.000,58658,1,B%,1,100,18
1660673959.041255,8548845.000,58823,1,B%,1,100,18
1660673960.037505,8549816.000,58970,1,B%,1,100,17
1660673961.037860,8550791.000,59127,1,B%,1,100,17
1660673962.039241,8551767.000,59292,1,B%,1,100,18
1660673963.038569,8552741.000,59441,1,B%,1,100,18
1660673964.039950,8553717.000,59604,1,B%,1,100,18
1660673965.038253,8554690.000,59769,1,B%,1,100,18
1660673966.037581,8555664.000,59906,1,B%,1,100,18
1660673967.035884,8556637.000,60071,1,B%,1,100,18
1660673968.033160,8557609.000,60218,1,B%,1,100,18
1660673969.032489,8558583.000,60384,1,B%,1,100,18
1660673970.031818,8559557.000,60551,1,B%,1,100,18
1660673971.030120,8560530.000,60707,1,B%,1,100,18
1660673972.031501,8561506.000,60855,1,B%,1,100,18
1660673973.029804,8562479.000,61024,1,B%,1,100,18
1660673974.029132,8563453.000,61173,1,B%,1,100,17
1660673975.024357,8564423.000,61340,1,B%,1,100,17
1660673976.023685,8565397.000,61490,1,B%,1,100,17
1660673977.021988,8566370.000,61645,1,B%,1,100,17
1660673978.020291,8567343.000,61793,1,B%,1,100,18
1660673979.018593,8568316.000,61961,1,B%,1,100,18
1660673980.016896,8569289.000,62126,1,B%,1,100,18
1660673981.014172,8570261.000,62276,1,B%,1,100,18
1660673982.015553,8571237.000,62430,1,B%,1,100,17
1660673983.011804,8572208.000,62595,1,B%,1,100,17
1660673984.014210,8573185.000,62743,1,B%,1,100,17
1660673985.011487,8574157.000,62908,1,B%,1,100,17
1660673986.009789,8575130.000,63075,1,B%,1,100,17
1660673987.008092,8576103.000,63214,1,B%,1,100,17
1660673988.008447,8577078.000,63378,1,B%,1,100,17
1660673989.005723,8578050.000,63543,1,B%,1,100,17
1660673990.001974,8579021.000,63694,1,B%,1,100,17
1660673991.000277,8579994.000,63842,1,B%,1,100,17
1660673992.001657,8580970.000,64015,1,B%,1,100,17
1660673992.999960,8581943.000,64165,1,B%,1,100,17
1660673994.000314,8582918.000,64314,1,B%,1,100,17
1660673994.997591,8583890.000,64481,1,B%,1,100,17
1660673995.996920,8584864.000,64630,1,B%,1,100,17
1660673996.995222,8585837.000,64796,1,B%,1,100,17
1660673997.993525,8586810.000,64948,1,B%,1,100,17
1660673998.994905,8587786.000,65113,1,B%,1,100,17
1660673999.994234,8588760.000,65262,1,B%,1,100,17
1660674000.990485,8589731.000,65428,1,B%,1,100,17
1660674001.991865,8590707.000,59,1,B%,1,100,17
1660674002.992220,8591682.000,215,1,B%,1,100,17
1660674003.992575,8592657.000,380,1,B%,1,100,17
1660674004.989851,8593629.000,528,1,B%,1,100,17
1660674005.989180,8594603.000,695,1,B%,1,100,17
1660674006.988508,8595577.000,844,1,B%,1,100,17
1660674007.988863,8596552.000,1013,1,B%,1,100,17
1660674008.987166,8597525.000,1177,1,B%,1,100,17
1660674009.986494,8598499.000,1327,1,B%,1,100,17
1660674010.983771,8599471.000,1492,1,B%,1,100,17
1660674011.985152,8600447.000,1641,1,B%,1,100,17
1660674012.982428,8601419.000,1809,1,B%,1,100,17
1660674013.985861,8602397.000,1942,1,B%,1,100,16
1660674014.984164,8603370.000,2108,1,B%,1,100,17
1660674015.981440,8604342.000,2275,1,B%,1,100,17
1660674016.979743,8605315.000,2424,1,B%,1,100,17
1660674017.981123,8606291.000,2590,1,B%,1,100,17
1660674018.980452,8607265.000,2746,1,B%,1,100,17
1660674019.977728,8608237.000,2909,1,B%,1,100,17
1660674020.975005,8609209.000,3061,1,B%,1,100,16
1660674021.976386,8610185.000,3227,1,B%,1,100,16
1660674022.974688,8611158.000,3392,1,B%,1,100,17
1660674023.974017,8612132.000,3545,1,B%,1,100,17
1660674024.971293,8613104.000,3712,1,B%,1,100,17
1660674025.970622,8614078.000,3863,1,B%,1,100,17
1660674026.966873,8615049.000,4010,1,B%,1,100,17
1660674027.964149,8616021.000,4174,1,B%,1,100,16
1660674028.964504,8616996.000,4344,1,B%,1,100,16
1660674029.963833,8617970.000,4493,1,B%,1,100,17
1660674030.961109,8618942.000,4660,1,B%,1,100,16
1660674031.961464,8619917.000,4808,1,B%,1,100,17
1660674032.959766,8620890.000,4973,1,B%,1,100,16
1660674033.961147,8621866.000,5143,1,B%,1,100,17
1660674034.959450,8622839.000,5292,1,B%,1,100,17
1660674035.957752,8623812.000,5440,1,B%,1,100,17
1660674036.956055,8624785.000,5605,1,B%,1,100,16
1660674037.956410,8625760.000,5754,1,B%,1,100,16
1660674038.954712,8626733.000,5921,1,B%,1,100,16
1660674039.953015,8627706.000,6073,1,B%,1,100,16
1660674040.952343,8628680.000,6239,1,B%,1,100,17
1660674041.952698,8629655.000,6404,1,B%,1,100,17
1660674042.948949,8630626.000,6553,1,B%,1,100,16
1660674043.950329,8631602.000,6717,1,B%,1,100,16
1660674044.949658,8632576.000,6871,1,B%,1,100,16
1660674045.947961,8633549.000,7036,1,B%,1,100,16
1660674046.945237,8634521.000,7185,1,B%,1,100,16
1660674047.943540,8635494.000,7350,1,B%,1,100,16
1660674048.943894,8636469.000,7498,1,B%,1,100,16
1660674049.943223,8637443.000,7670,1,B%,1,100,16
1660674050.941526,8638416.000,7819,1,B%,1,100,16
1660674051.942906,8639392.000,7983,1,B%,1,100,16
1660674052.941209,8640365.000,8147,1,B%,1,100,16
1660674053.940537,8641339.000,8295,1,B%,1,100,16
1660674054.935762,8642309.000,8465,1,B%,1,100,16
1660674055.935091,8643283.000,8616,1,B%,1,100,16
1660674056.934419,8644257.000,8764,1,B%,1,100,16
1660674057.933748,8645231.000,8928,1,B%,1,100,16
1660674058.932050,8646204.000,9095,1,B%,1,100,16
1660674059.932405,8647179.000,9244,1,B%,1,100,16
1660674060.929682,8648151.000,9399,1,B%,1,100,16
1660674061.931062,8649127.000,9547,1,B%,1,100,16
1660674062.928339,8650099.000,9715,1,B%,1,100,16
1660674063.930746,8651076.000,9882,1,B%,1,100,15
1660674064.929048,8652049.000,10030,1,B%,1,100,15
1660674065.925299,8653020.000,10202,1,B%,1,100,16
1660674066.923601,8653993.000,10350,1,B%,1,100,16
1660674067.924982,8654969.000,10514,1,B%,1,100,16
1660674068.924311,8655943.000,10681,1,B%,1,100,16
1660674069.921587,8656915.000,10829,1,B%,1,100,16
1660674070.918864,8657887.000,10999,1,B%,1,100,16
1660674071.920244,8658863.000,11148,1,B%,1,100,16
1660674072.919573,8659837.000,11313,1,B%,1,100,16
1660674073.919928,8660812.000,11460,1,B%,1,100,15
1660674074.918231,8661785.000,11626,1,B%,1,100,16
1660674075.917559,8662759.000,11796,1,B%,1,100,16
1660674076.913810,8663730.000,11945,1,B%,1,100,16
1660674077.911086,8664702.000,12093,1,B%,1,100,16
1660674078.912467,8665678.000,12258,1,B%,1,100,16
1660674079.912822,8666653.000,12423,1,B%,1,100,16
1660674080.910098,8667625.000,12574,1,B%,1,100,16
1660674081.910453,8668600.000,12726,1,B%,1,100,16
1660674082.906703,8669571.000,12891,1,B%,1,100,16
1660674083.908084,8670547.000,13056,1,B%,1,100,16
1660674084.906387,8671520.000,13205,1,B%,1,100,16
1660674085.905715,8672494.000,13370,1,B%,1,100,16
1660674086.904018,8673467.000,13525,1,B%,1,100,15
1660674087.904372,8674442.000,13688,1,B%,1,100,15
1660674088.900623,8675413.000,13855,1,B%,1,100,16
1660674089.897900,8676385.000,14004,1,B%,1,100,16
1660674090.898254,8677360.000,14171,1,B%,1,100,16
1660674091.898609,8678335.000,14324,1,B%,1,100,16
1660674092.897938,8679309.000,14489,1,B%,1,100,16
1660674093.899318,8680285.000,14637,1,B%,1,100,15
1660674094.896595,8681257.000,14803,1,B%,1,100,15
1660674095.894897,8682230.000,14953,1,B%,1,100,15
1660674096.893200,8683203.000,15104,1,B%,1,100,15
1660674097.890477,8684175.000,15259,1,B%,1,100,16
1660674098.891857,8685151.000,15424,1,B%,1,100,15
1660674099.891186,8686125.000,15573,1,B%,1,100,16
1660674100.887436,8687096.000,15740,1,B%,1,100,16
1660674101.889843,8688073.000,15888,1,B%,1,100,15
1660674102.889172,8689047.000,16046,1,B%,1,100,15
1660674103.888500,8690021.000,16211,1,B%,1,100,15
1660674104.885777,8690993.000,16359,1,B%,1,100,15
1660674105.884079,8691966.000,16524,1,B%,1,100,15
1660674106.883408,8692940.000,16677,1,B%,1,100,15
1660674107.883763,8693915.000,16847,1,B%,1,100,15
1660674108.882065,8694888.000,16997,1,B%,1,100,15
1660674109.879342,8695860.000,17147,1,B%,1,100,15
1660674110.877645,8696833.000,17313,1,B%,1,100,15
1660674111.877999,8697808.000,17417,1,B%,1,100,15
1660674112.874250,8698779.000,17572,1,B%,1,100,16
1660674113.876657,8699756.000,17720,1,B%,1,100,16
1660674114.873933,8700728.000,17886,1,B%,1,100,18
1660674115.871210,8701700.000,18051,1,B%,1,100,18
1660674116.868486,8702672.000,18199,1,B%,1,100,18
1660674117.868841,8703647.000,18366,1,B%,1,100,18
1660674118.868170,8704621.000,18520,1,B%,1,100,18
1660674119.866472,8705594.000,18685,1,B%,1,100,18
1660674120.862723,8706565.000,18832,1,B%,1,100,18
1660674121.864103,8707541.000,18996,1,B%,1,100,18
1660674122.862406,8708514.000,19163,1,B%,1,100,18
1660674123.862761,8709489.000,19317,1,B%,1,100,18
1660674124.861063,8710462.000,19484,1,B%,1,100,17
1660674125.860392,8711436.000,19632,1,B%,1,100,17
1660674126.858695,8712409.000,19799,1,B%,1,100,18
1660674127.856997,8713382.000,19947,1,B%,1,100,18
1660674128.856326,8714356.000,20116,1,B%,1,100,18
1660674129.856680,8715331.000,20264,1,B%,1,100,18
1660674130.853957,8716303.000,20429,1,B%,1,100,18
1660674131.853286,8717277.000,20580,1,B%,1,100,18
1660674132.850562,8718249.000,20729,1,B%,1,100,18
1660674133.850917,8719224.000,20901,1,B%,1,100,18
1660674134.848193,8720196.000,21051,1,B%,1,100,18
1660674135.847522,8721170.000,21216,1,B%,1,100,18
1660674136.845825,8722143.000,21367,1,B%,1,100,17
1660674137.846179,8723118.000,21531,1,B%,1,100,18
1660674138.843456,8724090.000,21698,1,B%,1,100,18
1660674139.840733,8725062.000,21854,1,B%,1,100,18
1660674140.840061,8726036.000,22001,1,B%,1,100,19
1660674141.841442,8727012.000,22165,1,B%,1,100,19
1660674142.839744,8727985.000,22332,1,B%,1,100,18
1660674143.840099,8728960.000,22481,1,B%,1,100,19
1660674144.837376,8729932.000,22637,1,B%,1,100,17
1660674145.835678,8730905.000,22802,1,B%,1,100,18
1660674146.833981,8731878.000,22950,1,B%,1,100,18
1660674147.831257,8732850.000,23115,1,B%,1,100,17
1660674148.831612,8733825.000,23264,1,B%,1,100,18
1660674149.830941,8734799.000,23436,1,B%,1,100,18
1660674150.827191,8735770.000,23584,1,B%,1,100,17
1660674151.829598,8736747.000,23749,1,B%,1,100,18
1660674152.828927,8737721.000,23898,1,B%,1,100,18
1660674153.829281,8738696.000,24061,1,B%,1,100,17
1660674154.826558,8739668.000,24217,1,B%,1,100,17
1660674155.825886,8740642.000,24381,1,B%,1,100,17
1660674156.825215,8741616.000,24546,1,B%,1,100,17
1660674157.824544,8742590.000,24697,1,B%,1,100,18
1660674158.822846,8743563.000,24862,1,B%,1,100,18
1660674159.821149,8744536.000,25009,1,B%,1,100,18
1660674160.817400,8745507.000,25180,1,B%,1,100,18
1660674161.818780,8746483.000,25330,1,B%,1,100,18
1660674162.815031,8747454.000,25496,1,B%,1,100,18
1660674163.817437,8748431.000,25663,1,B%,1,100,18
1660674164.816766,8749405.000,25813,1,B%,1,100,18
1660674165.813017,8750376.000,25983,1,B%,1,100,18
1660674166.811319,8751349.000,26133,1,B%,1,100,17
1660674167.812700,8752325.000,26297,1,B%,1,100,18
1660674168.812028,8753299.000,26464,1,B%,1,100,18
1660674169.810331,8754272.000,26614,1,B%,1,100,18
1660674170.807608,8755244.000,26784,1,B%,1,100,19
1660674171.810014,8756221.000,26934,1,B%,1,100,18
1660674172.809343,8757195.000,27102,1,B%,1,100,18
1660674173.808671,8758169.000,27269,1,B%,1,100,18
1660674174.806974,8759142.000,27417,1,B%,1,100,18
1660674175.806303,8760116.000,27589,1,B%,1,100,19
1660674176.802553,8761087.000,27738,1,B%,1,100,18
1660674177.799830,8762059.000,27887,1,B%,1,100,17
1660674178.800184,8763034.000,28053,1,B%,1,100,17
1660674179.799513,8764008.000,28218,1,B%,1,100,17
1660674180.795764,8764979.000,28366,1,B%,1,100,18
1660674181.796118,8765954.000,28520,1,B%,1,100,18
1660674182.794421,8766927.000,28668,1,B%,1,100,18
1660674183.795802,8767903.000,28833,1,B%,1,100,17
1660674184.793078,8768875.000,28981,1,B%,1,100,17
1660674185.790355,8769847.000,29147,1,B%,1,100,18
1660674186.788657,8770820.000,29301,1,B%,1,100,18
1660674187.787986,8771794.000,29466,1,B%,1,100,18
1660674188.786289,8772767.000,29615,1,B%,1,100,17
1660674189.785617,8773741.000,29778,1,B%,1,100,17
1660674190.783920,8774714.000,29928,1,B%,1,100,17
1660674191.785300,8775690.000,30082,1,B%,1,100,17
1660674192.782577,8776662.000,30231,1,B%,1,100,18
1660674193.784984,8777639.000,30395,1,B%,1,100,18
1660674194.785338,8778614.000,30560,1,B%,1,100,18
1660674195.783641,8779587.000,30708,1,B%,1,100,18
1660674196.780918,8780559.000,30878,1,B%,1,100,18
1660674197.779220,8781532.000,31027,1,B%,1,100,17
1660674198.778549,8782506.000,31174,1,B%,1,100,17
1660674199.777878,8783480.000,31338,1,B%,1,100,17
1660674200.775154,8784452.000,31503,1,B%,1,100,17
1660674201.776535,8785428.000,31652,1,B%,1,100,17
1660674202.775863,8786402.000,31790,1,B%,1,100,17
1660674203.774166,8787375.000,31954,1,B%,1,100,17
1660674204.770416,8788346.000,32104,1,B%,1,100,17
1660674205.770771,8789321.000,32269,1,B%,1,100,17
1660674206.768048,8790293.000,32420,1,B%,1,100,17
1660674207.767376,8791267.000,32573,1,B%,1,100,18
1660674208.765679,8792240.000,32725,1,B%,1,100,18
1660674209.765008,8793214.000,32889,1,B%,1,100,18
1660674210.763310,8794187.000,33056,1,B%,1,100,18
1660674211.764691,8795163.000,33204,1,B%,1,100,18
1660674212.761968,8796135.000,33362,1,B%,1,100,17
1660674213.764374,8797112.000,33527,1,B%,1,100,16
1660674214.761651,8798084.000,33675,1,B%,1,100,16
1660674215.759953,8799057.000,33840,1,B%,1,100,17
1660674216.759282,8800031.000,33989,1,B%,1,100,17
1660674217.759637,8801006.000,34143,1,B%,1,100,16
1660674218.757939,8801979.000,34197,1,B%,1,100,16
1660674219.755216,8802951.000,34362,1,B%,1,100,16
1660674220.753519,8803924.000,34510,1,B%,1,100,18
1660674221.755925,8804901.000,34676,1,B%,1,100,17
1660674222.754228,8805874.000,34823,1,B%,1,100,17
1660674223.754582,8806849.000,34978,1,B%,1,100,17
