LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,BI
1660674274.572597,8856379,42922,1,BI,1,100,1920
1660674275.666318,8857445,43106,1,BI,1,100,1080
1660674278.355477,8860066,43526,1,BI,1,100,2680
1660674280.785056,8862434,43909,1,BI,1,100,2400
1660674281.702304,8863328,44046,1,BI,1,100,920
1660674282.476938,8864083,44163,1,BI,1,100,760
1660674285.732451,8867256,44693,1,BI,1,100,3240
1660674288.552938,8870005,45130,1,BI,1,100,2800
1660674292.425080,8873779,45731,1,BI,1,100,3840
1660674295.887846,8877154,46278,1,BI,1,100,3440
1660674298.341023,8879545,46648,1,BI,1,100,2440
1660674299.837964,8881004,46898,1,BI,1,100,1480
1660674301.571912,8882694,47164,1,BI,1,100,1720
1660674303.504905,8884578,47454,1,BI,1,100,1920
1660674307.009737,8887994,48017,1,BI,1,100,3480
1660674307.940324,8888901,48156,1,BI,1,100,920
1660674309.262844,8890190,48372,1,BI,1,100,1320
1660674312.839496,8893676,48892,1,BI,1,100,3560
1660674313.647988,8894464,49026,1,BI,1,100,800
1660674315.901094,8896660,49391,1,BI,1,100,2240
1660674318.248593,8898948,49744,1,BI,1,100,2320
1660674319.005785,8899686,49878,1,BI,1,100,760
1660674321.417922,8902037,50259,1,BI,1,100,2400
1660674322.426484,8903020,50409,1,BI,1,100,1000
1660674324.248669,8904796,50700,1,BI,1,100,1800
1660674326.250404,8906747,51015,1,BI,1,100,2000
1660674328.300362,8908745,51353,1,BI,1,100,2040
1660674330.448816,8910839,51669,1,BI,1,100,2120
1660674332.093501,8912442,51936,1,BI,1,100,1640
1660674333.943388,8914245,52223,1,BI,1,100,1840
1660674336.082608,8916330,52570,1,BI,1,100,2120
1660674337.815530,8918019,52852,1,BI,1,100,1720
1660674340.637043,8920769,53285,1,BI,1,100,2800
1660674348.133033,8928075,54466,1,BI,1,100,7440
1660674349.874163,8929772,54738,1,BI,1,100,1720
1660674352.330419,8932166,55119,1,BI,1,100,2440
1660674353.613950,8933417,55334,1,BI,1,100,1280
1660674357.890338,8937585,55988,1,BI,1,100,4240
1660674361.185866,8940797,56504,1,BI,1,100,3280
1660674362.111322,8941699,56655,1,BI,1,100,920
1660674364.096641,8943634,56970,1,BI,1,100,1960
1660674366.551870,8946027,57358,1,BI,1,100,2440
1660674367.544017,8946994,57525,1,BI,1,100,1000
1660674368.634660,8948057,57693,1,BI,1,100,1080
1660674371.130929,8950490,58079,1,BI,1,100,2480
1660674372.951062,8952264,58363,1,BI,1,100,1800
1660674373.842660,8953133,58513,1,BI,1,100,880
1660674374.799922,8954066,58664,1,BI,1,100,960
1660674376.015738,8955251,58856,1,BI,1,100,1200
1660674378.952164,8958113,59319,1,BI,1,100,2920
1660674380.600953,8959720,59568,1,BI,1,100,1640
1660674383.390660,8962439,60002,1,BI,1,100,2760
1660674385.070230,8964076,60269,1,BI,1,100,1680
1660674385.890008,8964875,60402,1,BI,1,100,800
1660674386.805204,8965767,60544,1,BI,1,100,920
1660674391.032344,8969887,61221,1,BI,1,100,4200
1660674392.764240,8971575,61489,1,BI,1,100,1720
1660674394.381223,8973151,61753,1,BI,1,100,1600
1660674396.842608,8975550,62140,1,BI,1,100,2440
1660674399.022868,8977675,62473,1,BI,1,100,2160
1660674400.625488,8979237,62740,1,BI,1,100,1600
1660674404.688467,8983197,63374,1,BI,1,100,4040
1660674406.334178,8984801,63640,1,BI,1,100,1640
1660674409.164925,8987560,64074,1,BI,1,100,2800
1660674411.618103,8989951,64455,1,BI,1,100,2440
1660674412.537403,8990847,64612,1,BI,1,100,920
1660674414.317521,8992582,64880,1,BI,1,100,1760
1660674415.533337,8993767,65061,1,BI,1,100,1200
1660674416.740944,8994944,65263,1,BI,1,100,1200
1660674417.610996,8995792,65396,1,BI,1,100,880
1660674422.689720,9000742,660,1,BI,1,100,5040
1660674426.771167,9004720,1312,1,BI,1,100,4040
1660674430.104656,9007969,1842,1,BI,1,100,3320
1660674432.401881,9010208,2208,1,BI,1,100,2280
1660674434.297938,9012056,2496,1,BI,1,100,1880
1660674436.672112,9014370,2877,1,BI,1,100,2360
1660674438.333214,9015989,3143,1,BI,1,100,1640
1660674439.417701,9017046,3315,1,BI,1,100,1080
1660674445.343904,9022822,4263,1,BI,1,100,5880
1660674449.771115,9027137,4963,1,BI,1,100,4400
1660674451.218808,9028548,5195,1,BI,1,100,1440
1660674452.059106,9029367,5329,1,BI,1,100,840
1660674454.524595,9031770,5732,1,BI,1,100,2440
1660674456.211347,9033414,5997,1,BI,1,100,1680
1660674457.218884,9034396,6164,1,BI,1,100,1000
1660674459.633073,9036749,6545,1,BI,1,100,2400
1660674460.599569,9037691,6701,1,BI,1,100,960
1660674469.550434,9046415,8110,1,BI,1,100,8880
1660674470.593881,9047432,8284,1,BI,1,100,1040
1660674473.351782,9050120,8714,1,BI,1,100,2720
1660674476.041966,9052742,9149,1,BI,1,100,2680
1660674477.615858,9054276,9399,1,BI,1,100,1560
1660674478.704449,9055337,9566,1,BI,1,100,1080
1660674479.635035,9056244,9717,1,BI,1,100,920
1660674480.467125,9057055,9849,1,BI,1,100,840
1660674481.477740,9058040,10021,1,BI,1,100,1000
1660674484.068402,9060565,10435,1,BI,1,100,2560
1660674485.642293,9062099,10685,1,BI,1,100,1560
1660674487.565026,9063973,10972,1,BI,1,100,1920
1660674489.577021,9065934,11287,1,BI,1,100,2000
1660674491.228889,9067544,11553,1,BI,1,100,1640
1660674496.506657,9072688,12405,1,BI,1,100,5240
1660674499.417433,9075525,12851,1,BI,1,100,2880
1660674506.051579,9081991,13913,1,BI,1,100,6600
1660674506.985244,9082901,14063,1,BI,1,100,920
1660674509.680558,9085528,14500,1,BI,1,100,2680
1660674515.644723,9091341,15446,1,BI,1,100,5920
1660674516.617376,9092289,15596,1,BI,1,100,960
1660674518.508303,9094132,15902,1,BI,1,100,1880
1660674524.553523,9100024,16835,1,BI,1,100,6000
1660674526.166402,9101596,17084,1,BI,1,100,1600
1660674527.081598,9102488,17234,1,BI,1,100,920
1660674530.518714,9105838,17771,1,BI,1,100,3400
1660674532.250610,9107526,18037,1,BI,1,100,1720
1660674537.760256,9112896,18855,1,BI,1,100,5480
1660674555.408563,9130097,21646,1,BI,1,100,17520
1660674560.715060,9135269,22479,1,BI,1,100,5280
1660674566.362190,9140773,23390,1,BI,1,100,5600
1660674567.335868,9141722,23540,1,BI,1,100,960
1660674569.014412,9143358,23807,1,BI,1,100,1680
1660674569.907036,9144228,23958,1,BI,1,100,880
1660674571.512734,9145793,24197,1,BI,1,100,1600
1660674572.361240,9146620,24329,1,BI,1,100,840
1660674573.809958,9148032,24563,1,BI,1,100,1440
1660674574.783637,9148981,24713,1,BI,1,100,960
1660674590.451755,9164252,27207,1,BI,1,100,15560
1660674596.013727,9169673,28085,1,BI,1,100,5520
1660674597.631737,9171250,28342,1,BI,1,100,1600
1660674598.544881,9172140,28493,1,BI,1,100,920
1660674600.893405,9174429,28874,1,BI,1,100,2320
1660674601.766536,9175280,29013,1,BI,1,100,880
1660674603.431741,9176903,29278,1,BI,1,100,1640
1660674607.620919,9180986,29930,1,BI,1,100,4160
1660674611.965023,9185220,30623,1,BI,1,100,4320
1660674612.890479,9186122,30779,1,BI,1,100,920
1660674614.579283,9187768,31045,1,BI,1,100,1680
1660674615.429841,9188597,31179,1,BI,1,100,840
1660674618.092323,9191192,31615,1,BI,1,100,2640
1660674624.891656,9197819,32692,1,BI,1,100,6760
1660674625.667316,9198575,32808,1,BI,1,100,760
1660674630.209439,9203002,33506,1,BI,1,100,4520
1660674633.202295,9205919,33978,1,BI,1,100,2960
1660674637.671571,9210275,34690,1,BI,1,100,4440
1660674638.304616,9210892,34794,1,BI,1,100,640
1660674640.644933,9213173,35144,1,BI,1,100,2320
1660674641.334409,9213845,35262,1,BI,1,100,680
1660674644.065633,9216507,35684,1,BI,1,100,2720
1660674645.480494,9217886,35900,1,BI,1,100,1400
1660674648.509260,9220838,36381,1,BI,1,100,3000
1660674662.592201,9234564,38558,1,BI,1,100,14000
1660674665.854896,9237744,39076,1,BI,1,100,3240
1660674667.709912,9239552,39375,1,BI,1,100,1840
1660674673.964437,9245648,40369,1,BI,1,100,6200
1660674677.417969,9249014,40906,1,BI,1,100,3440
1660674682.498745,9253966,41704,1,BI,1,100,5040
1660674695.309440,9266452,43729,1,BI,1,100,12720
1660674696.838187,9267942,43950,1,BI,1,100,1520
1660674699.289312,9270331,44349,1,BI,1,100,2440
1660674700.104986,9271126,44483,1,BI,1,100,800
1660674701.869714,9272846,44755,1,BI,1,100,1760
1660674709.202570,9279993,45870,1,BI,1,100,7280
1660674713.557960,9284238,46556,1,BI,1,100,4320
1660674715.040537,9285683,46726,1,BI,1,100,1480
1660674716.288159,9286899,46926,1,BI,1,100,1240
1660674717.292618,9287878,47075,1,BI,1,100,1000
1660674721.083705,9291573,47659,1,BI,1,100,3760
1660674722.332353,9292790,47861,1,BI,1,100,1240
1660674723.755421,9294177,48083,1,BI,1,100,1400
1660674726.168585,9296529,48464,1,BI,1,100,2400
1660674730.388542,9300642,49115,1,BI,1,100,4200
1660674731.971667,9302185,49363,1,BI,1,100,1560
1660674734.012391,9304174,49685,1,BI,1,100,2040
1660674736.643067,9306738,50099,1,BI,1,100,2600
1660674738.359573,9308411,50388,1,BI,1,100,1720
1660674739.945776,9309957,50605,1,BI,1,100,1560
1660674741.112344,9311094,50804,1,BI,1,100,1160
1660674741.911601,9311873,50923,1,BI,1,100,800
1660674743.079195,9313011,51105,1,BI,1,100,1160
1660674744.565876,9314460,51343,1,BI,1,100,1480
1660674745.615479,9315483,51510,1,BI,1,100,1040
1660674747.439715,9317261,51791,1,BI,1,100,1800
1660674750.525937,9320269,52278,1,BI,1,100,3080
1660674751.776637,9321488,52477,1,BI,1,100,1240
1660674752.942178,9322624,52661,1,BI,1,100,1160
1660674754.076940,9323730,52843,1,BI,1,100,1120
1660674756.372112,9325967,53199,1,BI,1,100,2280
1660674757.262684,9326835,53332,1,BI,1,100,880
1660674759.604027,9329117,53701,1,BI,1,100,2320
1660674761.285649,9330756,53968,1,BI,1,100,1680
1660674762.457346,9331898,54150,1,BI,1,100,1160
1660674763.782944,9333190,54366,1,BI,1,100,1320
1660674765.997063,9335348,54720,1,BI,1,100,2200
1660674768.411252,9337701,55102,1,BI,1,100,2400
1660674774.264609,9343406,56017,1,BI,1,100,5800
1660674776.430505,9345517,56338,1,BI,1,100,2160
1660674778.486618,9347521,56670,1,BI,1,100,2040
1660674779.977403,9348974,56903,1,BI,1,100,1480
1660674783.089276,9352007,57386,1,BI,1,100,3080
1660674785.171039,9354036,57718,1,BI,1,100,2080
1660674786.745957,9355571,57958,1,BI,1,100,1560
1660674788.285990,9357072,58207,1,BI,1,100,1520
1660674790.131772,9358871,58489,1,BI,1,100,1840
1660674792.303824,9360988,58828,1,BI,1,100,2160
1660674795.402359,9364008,59325,1,BI,1,100,3080
1660674798.823058,9367342,59861,1,BI,1,100,3400
1660674802.531039,9370956,60430,1,BI,1,100,3680
1660674804.631271,9373003,60778,1,BI,1,100,2080
1660674809.091314,9377350,61463,1,BI,1,100,4440
1660674812.468921,9380642,61999,1,BI,1,100,3360
1660674817.064397,9385121,62710,1,BI,1,100,4560
1660674819.848974,9387835,63164,1,BI,1,100,2760
1660674822.304203,9390228,63544,1,BI,1,100,2440
1660674827.781016,9395566,64410,1,BI,1,100,5440
1660674830.201361,9397925,64795,1,BI,1,100,2400
1660674833.830340,9401462,65348,1,BI,1,100,3600
1660674836.329688,9403898,211,1,BI,1,100,2480
1660674837.444955,9404985,392,1,BI,1,100,1120
1660674838.376567,9405893,543,1,BI,1,100,920
1660674840.791782,9408247,928,1,BI,1,100,2400
1660674842.396454,9409811,1195,1,BI,1,100,1600
1660674844.694704,9412051,1564,1,BI,1,100,2280
1660674845.744307,9413074,1731,1,BI,1,100,1040
1660674847.923541,9415198,2079,1,BI,1,100,2160
1660674848.965962,9416214,2251,1,BI,1,100,1040
1660674850.370563,9417583,2467,1,BI,1,100,1400
1660674851.104156,9418298,2585,1,BI,1,100,720
1660674854.842917,9421942,3186,1,BI,1,100,3720
1660674856.376794,9423437,3435,1,BI,1,100,1520
1660674857.308407,9424345,3569,1,BI,1,100,920
1660674858.871012,9425868,3835,1,BI,1,100,1560
1660674860.569050,9427523,4091,1,BI,1,100,1680
1660674861.901830,9428822,4306,1,BI,1,100,1320
1660674864.430932,9431287,4720,1,BI,1,100,2520
1660674866.005849,9432822,4973,1,BI,1,100,1560
1660674868.417986,9435173,5355,1,BI,1,100,2400
1660674876.002213,9442565,6521,1,BI,1,100,7520
1660674877.401684,9443929,6754,1,BI,1,100,1400
1660674880.743381,9447186,7289,1,BI,1,100,3320
1660674883.645948,9450015,7751,1,BI,1,100,2880
1660674885.430171,9451754,8034,1,BI,1,100,1760
1660674886.910696,9453197,8271,1,BI,1,100,1480
1660674889.090956,9455322,8620,1,BI,1,100,2160
1660674897.498039,9463516,9951,1,BI,1,100,8360
1660674903.178001,9469052,10849,1,BI,1,100,5640
1660674904.957093,9470786,11130,1,BI,1,100,1760
1660674905.916407,9471721,11297,1,BI,1,100,960
1660674907.697552,9473457,11570,1,BI,1,100,1760
1660674908.789221,9474521,11737,1,BI,1,100,1080
1660674910.270772,9475965,11985,1,BI,1,100,1480
1660674912.035500,9477685,12275,1,BI,1,100,1760
1660674914.656942,9480240,12686,1,BI,1,100,2600
1660674919.728483,9485183,13487,1,BI,1,100,5040
1660674922.108814,9487503,13854,1,BI,1,100,2360
1660674924.698450,9490027,14270,1,BI,1,100,2560
1660674927.460455,9492719,14718,1,BI,1,100,2760
1660674929.247755,9494461,14990,1,BI,1,100,1760
1660674933.385632,9498494,15658,1,BI,1,100,4120
1660674934.274153,9499360,15791,1,BI,1,100,880
1660674939.185637,9504147,16569,1,BI,1,100,4880
1660674949.457997,9514159,18185,1,BI,1,100,10200
1660674952.671443,9517291,18682,1,BI,1,100,3200
1660674953.717968,9518311,18832,1,BI,1,100,1040
1660674955.500139,9520048,19105,1,BI,1,100,1760
1660674957.057614,9521566,19355,1,BI,1,100,1560
1660674959.475907,9523923,19742,1,BI,1,100,2400
1660674960.447533,9524870,19877,1,BI,1,100,960
1660674962.063491,9526445,20108,1,BI,1,100,1600
1660674963.634304,9527976,20328,1,BI,1,100,1560
1660674965.889462,9530174,20664,1,BI,1,100,2240
1660674967.656243,9531896,20947,1,BI,1,100,1760
1660674969.993482,9534174,21318,1,BI,1,100,2320
1660674971.762314,9535898,21602,1,BI,1,100,1760
1660674974.907018,9538963,22097,1,BI,1,100,3120
1660674976.998016,9541001,22434,1,BI,1,100,2080
1660674979.091066,9543041,22768,1,BI,1,100,2080
1660674981.149231,9545047,23103,1,BI,1,100,2040
1660674982.590768,9546452,23335,1,BI,1,100,1440
1660674984.079501,9547903,23569,1,BI,1,100,1480
1660674985.138338,9548935,23736,1,BI,1,100,1040
1660674987.277557,9551020,24088,1,BI,1,100,2120
1660674989.930806,9553606,24502,1,BI,1,100,2640
1660674992.013595,9555636,24842,1,BI,1,100,2080
1660674995.958584,9559481,25471,1,BI,1,100,3920
1660675003.099576,9566441,26603,1,BI,1,100,7080
1660675005.944688,9569214,27048,1,BI,1,100,2840
1660675007.633492,9570860,27321,1,BI,1,100,1680
1660675011.056243,9574196,27868,1,BI,1,100,3400
1660675012.185874,9575297,28040,1,BI,1,100,1120
1660675014.568258,9577619,28420,1,BI,1,100,2360
1660675017.382589,9580362,28859,1,BI,1,100,2800
1660675019.124745,9582060,29140,1,BI,1,100,1720
1660675019.839870,9582757,29258,1,BI,1,100,720
1660675020.774560,9583668,29408,1,BI,1,100,920
1660675021.708225,9584578,29559,1,BI,1,100,920
1660675023.143605,9585977,29797,1,BI,1,100,1440
1660675033.382107,9595956,31408,1,BI,1,100,10160
1660675042.390428,9604736,32849,1,BI,1,100,8960
1660675044.363435,9606659,33141,1,BI,1,100,1960
1660675047.236248,9609459,33605,1,BI,1,100,2840
1660675055.690528,9617699,34905,1,BI,1,100,8400
1660675056.640608,9618625,35071,1,BI,1,100,960
1660675058.307866,9620250,35337,1,BI,1,100,1640
1660675059.348235,9621264,35492,1,BI,1,100,1040
1660675061.884518,9623736,35888,1,BI,1,100,2520
1660675063.490216,9625301,36155,1,BI,1,100,1600
1660675064.580859,9626364,36310,1,BI,1,100,1080
1660675066.364055,9628102,36595,1,BI,1,100,1760
1660675067.314135,9629028,36762,1,BI,1,100,960
1660675068.245748,9629936,36895,1,BI,1,100,920
1660675069.982774,9631629,37166,1,BI,1,100,1720
1660675070.900022,9632523,37317,1,BI,1,100,920
1660675075.137422,9636653,37984,1,BI,1,100,4200
1660675076.218831,9637707,38151,1,BI,1,100,1080
1660675077.465426,9638922,38350,1,BI,1,100,1240
1660675079.721611,9641121,38715,1,BI,1,100,2240
1660675083.543478,9644846,39317,1,BI,1,100,3800
1660675084.792126,9646063,39517,1,BI,1,100,1240
1660675087.338670,9648545,39902,1,BI,1,100,2520
1660675092.966306,9654030,40801,1,BI,1,100,5600
1660675114.877663,9675386,44209,1,BI,1,100,21760
1660675116.968661,9677424,44544,1,BI,1,100,2080
1660675120.962897,9681317,45156,1,BI,1,100,3960
1660675124.782713,9685040,45724,1,BI,1,100,3800
1660675127.472898,9687662,46161,1,BI,1,100,2680
1660675129.811162,9689941,46510,1,BI,1,100,2320
1660675132.433630,9692497,46925,1,BI,1,100,2600
1660675134.723673,9694729,47280,1,BI,1,100,2280
1660675136.863919,9696815,47629,1,BI,1,100,2120
1660675140.973068,9700820,48201,1,BI,1,100,4080
1660675144.148552,9703915,48687,1,BI,1,100,3160
1660675149.021049,9708664,49455,1,BI,1,100,4840
1660675149.951635,9709571,49606,1,BI,1,100,920
1660675151.443446,9711025,49838,1,BI,1,100,1480
1660675153.298463,9712833,50137,1,BI,1,100,1840
1660675156.032765,9715498,50556,1,BI,1,100,2720
1660675158.485943,9717889,50954,1,BI,1,100,2440
1660675161.116619,9720453,51324,1,BI,1,100,2600
1660675162.123130,9721434,51491,1,BI,1,100,1000
1660675165.371461,9724600,51993,1,BI,1,100,3240
1660675166.620108,9725817,52193,1,BI,1,100,1240
1660675169.250785,9728381,52608,1,BI,1,100,2600
1660675170.615371,9729711,52815,1,BI,1,100,1360
1660675171.908137,9730971,53032,1,BI,1,100,1280
1660675172.798709,9731839,53165,1,BI,1,100,880
1660675173.870884,9732884,53333,1,BI,1,100,1080
1660675175.929049,9734890,53654,1,BI,1,100,2040
1660675177.215659,9736144,53853,1,BI,1,100,1280
1660675181.287872,9740113,54487,1,BI,1,100,4040
1660675182.289253,9741089,54654,1,BI,1,100,1000
1660675183.781064,9742543,54884,1,BI,1,100,1480
1660675186.242449,9744942,55272,1,BI,1,100,2440
1660675189.138860,9747765,55720,1,BI,1,100,2880
1660675190.796884,9749381,55974,1,BI,1,100,1640
1660675192.437466,9750980,56241,1,BI,1,100,1640
1660675193.888237,9752394,56474,1,BI,1,100,1440
1660675198.879750,9757259,57226,1,BI,1,100,4960
1660675200.661920,9758996,57506,1,BI,1,100,1760
1660675207.428421,9765591,58558,1,BI,1,100,6720
1660675213.230478,9771246,59457,1,BI,1,100,5760
1660675216.436743,9774371,59971,1,BI,1,100,3200
1660675217.642298,9775546,60160,1,BI,1,100,1200
1660675219.864625,9777712,60511,1,BI,1,100,2200
1660675221.472374,9779279,60758,1,BI,1,100,1600
1660675223.036005,9780803,61016,1,BI,1,100,1560
1660675224.810993,9782533,61297,1,BI,1,100,1760
1660675225.749788,9783448,61448,1,BI,1,100,920
1660675227.433461,9785089,61702,1,BI,1,100,1680
1660675230.695131,9788268,62216,1,BI,1,100,3240
1660675240.808459,9798125,63780,1,BI,1,100,10040
1660675243.540710,9800788,64199,1,BI,1,100,2720
1660675249.973760,9807058,65213,1,BI,1,100,6400
1660675254.127027,9811106,329,1,BI,1,100,4120
