RD,TS_received,TS_sent,AK,RoundTrip,
10640763,10640787,2022-08-16_14-55-05-357035,10640791,24,
10645891,10645917,2022-08-16_14-55-10-617141,10645921,26,
10651000,10651024,2022-08-16_14-55-15-855357,10651027,24,
10656174,10656200,2022-08-16_14-55-21-162677,10656203,26,
10661329,10661353,2022-08-16_14-55-26-450794,10661364,24,
10666435,10666460,2022-08-16_14-55-31-684563,10666464,25,
10671545,10671568,2022-08-16_14-55-36-924802,10671572,23,
10676652,10676679,2022-08-16_14-55-42-164577,10676683,27,
10681768,10681792,2022-08-16_14-55-47-412545,10681795,24,
10686876,10686904,2022-08-16_14-55-52-652486,10686908,28,
10691984,10692008,2022-08-16_14-55-57-894057,10692012,24,
10697158,10697183,2022-08-16_14-56-03-204252,10697188,25,
10702265,10702289,2022-08-16_14-56-08-440015,10702293,24,
10707373,10707397,2022-08-16_14-56-13-675026,10707401,24,
10712481,10712515,2022-08-16_14-56-18-924642,10712519,34,
10717595,10717619,2022-08-16_14-56-24-165211,10717623,24,
10722697,10722722,2022-08-16_14-56-29-398871,10722725,25,
10727805,10727830,2022-08-16_14-56-34-639681,10727833,25,
10732913,10732937,2022-08-16_14-56-39-875768,10732940,24,
10738021,10738047,2022-08-16_14-56-45-113855,10738051,26,
10743130,10743154,2022-08-16_14-56-50-358332,10743159,24,
10748263,10748287,2022-08-16_14-56-55-622535,10748291,24,
10753371,10753395,2022-08-16_14-57-00-860185,10753399,24,
10758479,10758503,2022-08-16_14-57-06-098638,10758506,24,
10763586,10763611,2022-08-16_14-57-11-339067,10763614,25,
10768694,10768717,2022-08-16_14-57-16-578831,10768720,23,
10773840,10773866,2022-08-16_14-57-21-857827,10773870,26,
10779016,10779040,2022-08-16_14-57-27-163036,10779043,24,
10784122,10784148,2022-08-16_14-57-32-401934,10784151,26,
10789293,10789319,2022-08-16_14-57-37-708603,10789322,26,
10794394,10794420,2022-08-16_14-57-42-941944,10794423,26,
10799502,10799528,2022-08-16_14-57-48-178432,10799531,26,
10804655,10804679,2022-08-16_14-57-53-464232,10804682,24,
10809763,10809813,2022-08-16_14-57-58-731458,10809817,50,
10814875,10814903,2022-08-16_14-58-03-947953,10814906,28,
10820004,10820030,2022-08-16_14-58-09-207605,10820033,26,
10825133,10825158,2022-08-16_14-58-14-470813,10825161,25,
10830264,10830288,2022-08-16_14-58-19-733388,10830292,24,
10835412,10835437,2022-08-16_14-58-25-013202,10835440,25,
10840554,10840579,2022-08-16_14-58-30-283208,10840583,25,
10845695,10845719,2022-08-16_14-58-35-560682,10845723,24,
10850808,10850834,2022-08-16_14-58-40-804965,10850837,26,
10855938,10855964,2022-08-16_14-58-46-067418,10855967,26,
10861079,10861107,2022-08-16_14-58-51-337418,10861110,28,
10866204,10866229,2022-08-16_14-58-56-597298,10866233,25,
10871331,10871360,2022-08-16_14-59-01-855753,10871364,29,
10876461,10876486,2022-08-16_14-59-07-115127,10876489,25,
10881568,10881591,2022-08-16_14-59-12-351373,10881594,23,
10886725,10886751,2022-08-16_14-59-17-641415,10886754,26,
10891832,10891857,2022-08-16_14-59-22-882282,10891862,25,
10896958,10896981,2022-08-16_14-59-28-136541,10896984,23,
10902120,10902146,2022-08-16_14-59-33-430949,10902149,26,
10907254,10907285,2022-08-16_14-59-38-696190,10907288,31,
10912393,10912417,2022-08-16_14-59-43-969737,10912422,24,
10917527,10917551,2022-08-16_14-59-49-232979,10917554,24,
10922665,10922689,2022-08-16_14-59-54-505037,10922694,24,
10927815,10927840,2022-08-16_14-59-59-785930,10927843,25,
10932974,10933001,2022-08-16_15-00-05-080357,10933005,27,
10938122,10938147,2022-08-16_15-00-10-362104,10938150,25,
10943269,10943294,2022-08-16_15-00-15-638405,10943298,25,
10948407,10948432,2022-08-16_15-00-20-907958,10948435,25,
10953516,10953543,2022-08-16_15-00-26-151946,10953546,27,
10958670,10958695,2022-08-16_15-00-31-439896,10958698,25,
10963787,10963812,2022-08-16_15-00-36-686434,10963815,25,
10968924,10968948,2022-08-16_15-00-41-957939,10968951,24,
10974058,10974084,2022-08-16_15-00-47-223385,10974088,26,
10979223,10979283,2022-08-16_15-00-52-556270,10979286,60,
10984329,10984357,2022-08-16_15-00-57-756947,10984361,28,
10989447,10989471,2022-08-16_15-01-03-006055,10989475,24,
10994566,10994628,2022-08-16_15-01-08-297573,10994633,62,
10999670,10999730,2022-08-16_15-01-13-526276,10999735,60,
11004824,11004914,2022-08-16_15-01-18-843481,11004917,90,
11009917,11009941,2022-08-16_15-01-24-003788,11009945,24,
11015083,11015108,2022-08-16_15-01-29-300415,11015111,25,
11020202,11020232,2022-08-16_15-01-34-552358,11020235,30,
11025316,11025398,2022-08-16_15-01-39-845577,11025401,82,
11030427,11030477,2022-08-16_15-01-45-065633,11030480,50,
11035534,11035567,2022-08-16_15-01-50-281745,11035571,33,
11040641,11040666,2022-08-16_15-01-55-514881,11040669,25,
11045743,11045778,2022-08-16_15-02-00-756800,11045782,35,
11050860,11050951,2022-08-16_15-02-06-057282,11050955,91,
11055961,11056034,2022-08-16_15-02-11-279578,11056038,73,
11061087,11061118,2022-08-16_15-02-16-495591,11061121,31,
11066185,11066213,2022-08-16_15-02-21-718572,11066216,28,
11071299,11071339,2022-08-16_15-02-26-975826,11071343,40,
11076407,11076498,2022-08-16_15-02-32-265926,11076502,91,
11081549,11081589,2022-08-16_15-02-37-489852,11081592,40,
11086657,11086684,2022-08-16_15-02-42-718717,11086687,27,
11091795,11091820,2022-08-16_15-02-47-986471,11091823,25,
11096895,11096919,2022-08-16_15-02-53-214354,11096922,24,
11102012,11102058,2022-08-16_15-02-58-486370,11102061,46,
11107116,11107146,2022-08-16_15-03-03-704128,11107149,30,
11112219,
