LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,T1
1660673747.531403,8342696.000,25549,1,T1,1,100,33.017
1660673747.663758,8342825.000,25566,1,T1,1,100,32.901
1660673747.798164,8342956.000,25598,1,T1,1,100,32.886
1660673747.929493,8343084.000,25615,1,T1,1,100,32.951
1660673748.062874,8343214.000,25631,1,T1,1,100,32.908
1660673748.195228,8343343.000,25648,1,T1,1,100,32.960
1660673748.329635,8343474.000,25683,1,T1,1,100,32.947
1660673748.464041,8343605.000,25699,1,T1,1,100,32.977
1660673748.597422,8343735.000,25717,1,T1,1,100,32.955
1660673748.730803,8343865.000,25749,1,T1,1,100,33.016
1660673748.863157,8343994.000,25764,1,T1,1,100,33.042
1660673748.996538,8344124.000,25782,1,T1,1,100,33.054
1660673749.128893,8344253.000,25798,1,T1,1,100,32.952
1660673749.263299,8344384.000,25830,1,T1,1,100,32.979
1660673749.396680,8344514.000,25848,1,T1,1,100,32.885
1660673749.530061,8344644.000,25864,1,T1,1,100,32.915
1660673749.663441,8344774.000,25882,1,T1,1,100,32.963
1660673749.794770,8344902.000,25918,1,T1,1,100,32.913
1660673749.929176,8345033.000,25935,1,T1,1,100,32.962
1660673750.061531,8345162.000,25952,1,T1,1,100,32.948
1660673750.195938,8345293.000,25968,1,T1,1,100,32.942
1660673750.327266,8345421.000,26002,1,T1,1,100,32.940
1660673750.460647,8345551.000,26018,1,T1,1,100,32.974
1660673750.594027,8345681.000,26035,1,T1,1,100,32.989
1660673750.727408,8345811.000,26052,1,T1,1,100,32.995
1660673750.861814,8345942.000,26084,1,T1,1,100,32.962
1660673750.994169,8346071.000,26102,1,T1,1,100,32.948
1660673751.128576,8346202.000,26119,1,T1,1,100,32.871
1660673751.260931,8346331.000,26152,1,T1,1,100,32.873
1660673751.394311,8346461.000,26168,1,T1,1,100,32.981
1660673751.526666,8346590.000,26185,1,T1,1,100,32.956
1660673751.660046,8346720.000,26202,1,T1,1,100,33.016
1660673751.794453,8346851.000,26233,1,T1,1,100,33.043
1660673751.927834,8346981.000,26251,1,T1,1,100,33.054
1660673752.062240,8347112.000,26267,1,T1,1,100,32.988
1660673752.194595,8347241.000,26300,1,T1,1,100,32.995
1660673752.327975,8347371.000,26317,1,T1,1,100,33.069
1660673752.460330,8347500.000,26333,1,T1,1,100,32.994
1660673752.593711,8347630.000,26351,1,T1,1,100,32.998
1660673752.727091,8347760.000,26383,1,T1,1,100,33.034
1660673752.860472,8347890.000,26398,1,T1,1,100,32.873
1660673752.995904,8348022.000,26416,1,T1,1,100,32.981
1660673753.127233,8348150.000,26432,1,T1,1,100,32.956
1660673753.261640,8348281.000,26464,1,T1,1,100,32.981
1660673753.393994,8348410.000,26482,1,T1,1,100,32.921
1660673753.527375,8348540.000,26498,1,T1,1,100,32.930
1660673753.658704,8348668.000,26531,1,T1,1,100,33.005
1660673753.792084,8348798.000,26547,1,T1,1,100,33.038
1660673753.926491,8348929.000,26564,1,T1,1,100,33.052
1660673754.059871,8349059.000,26581,1,T1,1,100,33.093
1660673754.193252,8349189.000,26613,1,T1,1,100,33.005
1660673754.324581,8349317.000,26630,1,T1,1,100,32.967
1660673754.457961,8349447.000,26647,1,T1,1,100,32.986
1660673754.590316,8349576.000,26663,1,T1,1,100,32.958
1660673754.723696,8349706.000,26695,1,T1,1,100,32.876
1660673754.857077,8349836.000,26712,1,T1,1,100,32.946
1660673754.989432,8349965.000,26729,1,T1,1,100,32.977
1660673755.123838,8350096.000,26751,1,T1,1,100,32.919
1660673755.256193,8350225.000,26783,1,T1,1,100,33.036
1660673755.390599,8350356.000,26800,1,T1,1,100,32.980
1660673755.523980,8350486.000,26817,1,T1,1,100,32.991
1660673755.657361,8350616.000,26834,1,T1,1,100,33.067
1660673755.790741,8350746.000,26865,1,T1,1,100,33.135
1660673755.924122,8350876.000,26883,1,T1,1,100,33.023
1660673756.057503,8351006.000,26899,1,T1,1,100,33.010
1660673756.189857,8351135.000,26916,1,T1,1,100,32.969
1660673756.324264,8351266.000,26949,1,T1,1,100,32.916
1660673756.455592,8351394.000,26965,1,T1,1,100,32.963
1660673756.589999,8351525.000,26983,1,T1,1,100,32.949
1660673756.723380,8351655.000,27014,1,T1,1,100,32.978
1660673756.855734,8351784.000,27030,1,T1,1,100,32.919
1660673756.988089,8351913.000,27048,1,T1,1,100,32.930
1660673757.120444,8352042.000,27064,1,T1,1,100,32.970
1660673757.254850,8352173.000,27096,1,T1,1,100,32.987
1660673757.388231,8352303.000,27114,1,T1,1,100,33.030
1660673757.522637,8352434.000,27130,1,T1,1,100,33.084
1660673757.654992,8352563.000,27162,1,T1,1,100,32.965
1660673757.789399,8352694.000,27179,1,T1,1,100,33.056
1660673757.921753,8352823.000,27196,1,T1,1,100,32.953
1660673758.054108,8352952.000,27213,1,T1,1,100,32.909
1660673758.188514,8353083.000,27244,1,T1,1,100,32.890
1660673758.320869,8353212.000,27262,1,T1,1,100,32.952
1660673758.456302,8353344.000,27279,1,T1,1,100,33.050
1660673758.588656,8353473.000,27311,1,T1,1,100,32.986
1660673758.722037,8353603.000,27327,1,T1,1,100,32.994
1660673758.855417,8353733.000,27344,1,T1,1,100,33.033
1660673758.986746,8353861.000,27361,1,T1,1,100,32.979
1660673759.120127,8353991.000,27392,1,T1,1,100,33.026
1660673759.253507,8354121.000,27410,1,T1,1,100,33.082
1660673759.387914,8354252.000,27427,1,T1,1,100,32.965
1660673759.520269,8354381.000,27459,1,T1,1,100,32.985
1660673759.654675,8354512.000,27476,1,T1,1,100,32.958
1660673759.786004,8354640.000,27492,1,T1,1,100,32.946
1660673759.919384,8354770.000,27509,1,T1,1,100,32.977
1660673760.053791,8354901.000,27541,1,T1,1,100,33.025
1660673760.186146,8355030.000,27557,1,T1,1,100,33.082
1660673760.319526,8355160.000,27580,1,T1,1,100,33.035
1660673760.451881,8355289.000,27597,1,T1,1,100,32.944
1660673760.586287,8355420.000,27614,1,T1,1,100,32.976
1660673760.718642,8355549.000,27646,1,T1,1,100,33.096
1660673760.852023,8355679.000,27662,1,T1,1,100,33.042
1660673760.985403,8355809.000,27680,1,T1,1,100,33.089
1660673761.118784,8355939.000,27712,1,T1,1,100,33.038
1660673761.252165,8356069.000,27728,1,T1,1,100,32.946
1660673761.384519,8356198.000,27746,1,T1,1,100,32.977
1660673761.518926,8356329.000,27762,1,T1,1,100,32.954
1660673761.651280,8356458.000,27795,1,T1,1,100,33.051
1660673761.785687,8356589.000,27811,1,T1,1,100,32.951
1660673761.918042,8356718.000,27828,1,T1,1,100,32.979
1660673762.051422,8356848.000,27845,1,T1,1,100,33.026
1660673762.186855,8356980.000,27876,1,T1,1,100,33.011
1660673762.318184,8357108.000,27894,1,T1,1,100,33.040
1660673762.451564,8357238.000,27911,1,T1,1,100,33.053
1660673762.583919,8357367.000,27944,1,T1,1,100,32.987
1660673762.718325,8357498.000,27959,1,T1,1,100,33.030
1660673762.850680,8357627.000,27976,1,T1,1,100,33.013
1660673762.985087,8357758.000,27993,1,T1,1,100,33.041
1660673763.117441,8357887.000,28024,1,T1,1,100,33.053
1660673763.249796,8358016.000,28042,1,T1,1,100,32.952
1660673763.384202,8358147.000,28059,1,T1,1,100,32.979
1660673763.515531,8358275.000,28092,1,T1,1,100,32.920
1660673763.647886,8358404.000,28108,1,T1,1,100,32.965
1660673763.780240,8358533.000,28124,1,T1,1,100,33.021
1660673763.915673,8358665.000,28141,1,T1,1,100,33.044
1660673764.049054,8358795.000,28173,1,T1,1,100,32.984
1660673764.182434,8358925.000,28189,1,T1,1,100,33.028
1660673764.315815,8359055.000,28207,1,T1,1,100,33.048
1660673764.448169,8359184.000,28240,1,T1,1,100,33.056
1660673764.581550,8359314.000,28256,1,T1,1,100,33.024
1660673764.713905,8359443.000,28273,1,T1,1,100,32.975
1660673764.848311,8359574.000,28289,1,T1,1,100,32.918
1660673764.981692,8359704.000,28322,1,T1,1,100,32.929
1660673765.116098,8359835.000,28338,1,T1,1,100,33.005
1660673765.248453,8359964.000,28355,1,T1,1,100,33.073
1660673765.379782,8360092.000,28373,1,T1,1,100,33.032
1660673765.515214,8360224.000,28411,1,T1,1,100,32.907
1660673765.646543,8360352.000,28426,1,T1,1,100,32.960
1660673765.780950,8360483.000,28443,1,T1,1,100,33.054
1660673765.913304,8360612.000,28460,1,T1,1,100,33.023
1660673766.047711,8360743.000,28492,1,T1,1,100,32.975
1660673766.180065,8360872.000,28508,1,T1,1,100,32.989
1660673766.313446,8361002.000,28526,1,T1,1,100,33.066
1660673766.446827,8361132.000,28543,1,T1,1,100,33.029
1660673766.578155,8361260.000,28575,1,T1,1,100,32.941
1660673766.713588,8361392.000,28591,1,T1,1,100,32.904
1660673766.845942,8361521.000,28608,1,T1,1,100,32.994
1660673766.979323,8361651.000,28641,1,T1,1,100,32.962
1660673767.111678,8361780.000,28656,1,T1,1,100,32.984
1660673767.245058,8361910.000,28674,1,T1,1,100,32.993
1660673767.378439,8362040.000,28691,1,T1,1,100,32.926
1660673767.511820,8362170.000,28723,1,T1,1,100,33.003
1660673767.646226,8362301.000,28740,1,T1,1,100,33.072
1660673767.778581,8362430.000,28756,1,T1,1,100,32.996
1660673767.911961,8362560.000,28773,1,T1,1,100,32.963
1660673768.044316,8362689.000,28805,1,T1,1,100,32.984
1660673768.177697,8362819.000,28821,1,T1,1,100,32.993
1660673768.311077,8362949.000,28839,1,T1,1,100,32.997
1660673768.445484,8363080.000,28872,1,T1,1,100,33.034
1660673768.579890,8363211.000,28888,1,T1,1,100,32.979
1660673768.710193,8363338.000,28905,1,T1,1,100,32.956
1660673768.845626,8363470.000,28921,1,T1,1,100,32.981
1660673768.976954,8363598.000,28955,1,T1,1,100,32.956
1660673769.110335,8363728.000,28972,1,T1,1,100,33.052
1660673769.243716,8363858.000,28989,1,T1,1,100,33.022
1660673769.377096,8363988.000,29022,1,T1,1,100,33.116
1660673769.510477,8364118.000,29038,1,T1,1,100,33.086
1660673769.643857,8364248.000,29055,1,T1,1,100,33.108
1660673769.777238,8364378.000,29072,1,T1,1,100,32.976
1660673769.907541,8364505.000,29104,1,T1,1,100,33.025
1660673770.041947,8364636.000,29120,1,T1,1,100,32.975
1660673770.174302,8364765.000,29137,1,T1,1,100,32.918
1660673770.307683,8364895.000,29154,1,T1,1,100,33.036
1660673770.441063,8365025.000,29186,1,T1,1,100,33.051
1660673770.574444,8365155.000,29204,1,T1,1,100,33.022
1660673770.708850,8365286.000,29220,1,T1,1,100,33.045
1660673770.841205,8365415.000,29242,1,T1,1,100,33.090
1660673770.975612,8365546.000,29259,1,T1,1,100,32.968
1660673771.107966,8365675.000,29290,1,T1,1,100,33.022
1660673771.240321,8365804.000,29308,1,T1,1,100,32.974
1660673771.373701,8365934.000,29325,1,T1,1,100,33.024
1660673771.507082,8366064.000,29357,1,T1,1,100,32.975
1660673771.640463,8366194.000,29376,1,T1,1,100,32.989
1660673771.773843,8366324.000,29392,1,T1,1,100,33.031
1660673771.907224,8366454.000,29409,1,T1,1,100,32.978
1660673772.037526,8366581.000,29441,1,T1,1,100,32.990
1660673772.172959,8366713.000,29457,1,T1,1,100,32.960
1660673772.305314,8366842.000,29475,1,T1,1,100,33.054
1660673772.437668,8366971.000,29508,1,T1,1,100,33.059
1660673772.572075,8367102.000,29524,1,T1,1,100,33.096
1660673772.704430,8367231.000,29541,1,T1,1,100,33.148
1660673772.837810,8367361.000,29557,1,T1,1,100,33.064
1660673772.971191,8367491.000,29589,1,T1,1,100,33.063
1660673773.105597,8367622.000,29606,1,T1,1,100,33.098
1660673773.236926,8367750.000,29623,1,T1,1,100,33.043
1660673773.371333,8367881.000,29656,1,T1,1,100,32.983
1660673773.503687,8368010.000,29672,1,T1,1,100,33.064
1660673773.636042,8368139.000,29689,1,T1,1,100,32.992
1660673773.770448,8368270.000,29706,1,T1,1,100,32.997
1660673773.902803,8368399.000,29738,1,T1,1,100,33.105
1660673774.038236,8368531.000,29754,1,T1,1,100,33.010
1660673774.170590,8368660.000,29773,1,T1,1,100,33.075
1660673774.304997,8368791.000,29790,1,T1,1,100,33.068
1660673774.438378,8368921.000,29822,1,T1,1,100,33.029
1660673774.569706,8369049.000,29840,1,T1,1,100,32.977
1660673774.703087,8369179.000,29856,1,T1,1,100,32.919
1660673774.836468,8369309.000,29889,1,T1,1,100,33.001
1660673774.970874,8369440.000,29905,1,T1,1,100,32.965
1660673775.105281,8369571.000,29921,1,T1,1,100,32.985
1660673775.239687,8369702.000,29938,1,T1,1,100,32.993
1660673775.369990,8369829.000,29971,1,T1,1,100,33.033
1660673775.504396,8369960.000,29987,1,T1,1,100,33.085
1660673775.636751,8370089.000,30005,1,T1,1,100,33.108
1660673775.768080,8370217.000,30037,1,T1,1,100,33.118
1660673775.903512,8370349.000,30053,1,T1,1,100,33.051
1660673776.035867,8370478.000,30075,1,T1,1,100,33.022
1660673776.170274,8370609.000,30091,1,T1,1,100,33.080
1660673776.302628,8370738.000,30109,1,T1,1,100,33.035
1660673776.436009,8370868.000,30142,1,T1,1,100,33.015
1660673776.568363,8370997.000,30158,1,T1,1,100,33.007
1660673776.701744,8371127.000,30175,1,T1,1,100,32.967
1660673776.835125,8371257.000,30191,1,T1,1,100,33.057
1660673776.967479,8371386.000,30223,1,T1,1,100,33.095
1660673777.101886,8371517.000,30240,1,T1,1,100,33.148
1660673777.234241,8371646.000,30257,1,T1,1,100,33.099
1660673777.368647,8371777.000,30292,1,T1,1,100,33.078
1660673777.501002,8371906.000,30308,1,T1,1,100,33.140
1660673777.635408,8372037.000,30325,1,T1,1,100,33.096
1660673777.768789,8372167.000,30342,1,T1,1,100,33.077
1660673777.900118,8372295.000,30374,1,T1,1,100,33.104
1660673778.033498,8372425.000,30390,1,T1,1,100,33.010
1660673778.165853,8372554.000,30407,1,T1,1,100,33.004
1660673778.299233,8372684.000,30425,1,T1,1,100,33.073
1660673778.432614,8372814.000,30442,1,T1,1,100,32.996
1660673778.567021,8372945.000,30474,1,T1,1,100,33.069
1660673778.698349,8373073.000,30492,1,T1,1,100,33.030
1660673778.832756,8373204.000,30509,1,T1,1,100,33.013
1660673778.966136,8373334.000,30542,1,T1,1,100,33.077
1660673779.097465,8373462.000,30557,1,T1,1,100,33.104
1660673779.231872,8373593.000,30575,1,T1,1,100,33.045
1660673779.364226,8373722.000,30592,1,T1,1,100,33.090
1660673779.499659,8373854.000,30623,1,T1,1,100,33.039
1660673779.633039,8373984.000,30641,1,T1,1,100,32.981
1660673779.766420,8374114.000,30657,1,T1,1,100,32.992
1660673779.899801,8374244.000,30692,1,T1,1,100,32.961
1660673780.032156,8374373.000,30708,1,T1,1,100,33.090
1660673780.165536,8374503.000,30724,1,T1,1,100,33.039
1660673780.296865,8374631.000,30742,1,T1,1,100,33.052
1660673780.431271,8374762.000,30774,1,T1,1,100,33.094
1660673780.564652,8374892.000,30791,1,T1,1,100,33.040
1660673780.699059,8375023.000,30808,1,T1,1,100,33.088
1660673780.831413,8375152.000,30841,1,T1,1,100,33.074
1660673780.963768,8375281.000,30856,1,T1,1,100,33.138
1660673781.097148,8375411.000,30873,1,T1,1,100,33.060
1660673781.228477,8375539.000,30889,1,T1,1,100,32.990
1660673781.362884,8375670.000,30913,1,T1,1,100,33.067
1660673781.495238,8375799.000,30944,1,T1,1,100,33.100
1660673781.629645,8375930.000,30961,1,T1,1,100,33.150
1660673781.763026,8376060.000,30978,1,T1,1,100,33.136
1660673781.896406,8376190.000,31010,1,T1,1,100,33.094
1660673782.028761,8376319.000,31026,1,T1,1,100,33.112
1660673782.161115,8376448.000,31043,1,T1,1,100,33.084
1660673782.294496,8376578.000,31060,1,T1,1,100,33.107
1660673782.426851,8376707.000,31094,1,T1,1,100,33.153
1660673782.561257,8376838.000,31112,1,T1,1,100,33.137
1660673782.693612,8376967.000,31128,1,T1,1,100,33.166
1660673782.826992,8377097.000,31161,1,T1,1,100,33.143
1660673782.960373,8377227.000,31177,1,T1,1,100,33.026
1660673783.092728,8377356.000,31193,1,T1,1,100,33.082
1660673783.227134,8377487.000,31212,1,T1,1,100,33.071
1660673783.359489,8377616.000,31245,1,T1,1,100,33.066
1660673783.493896,8377747.000,31261,1,T1,1,100,33.170
1660673783.625224,8377875.000,31279,1,T1,1,100,33.038
1660673783.758605,8378005.000,31311,1,T1,1,100,33.158
1660673783.891985,8378135.000,31327,1,T1,1,100,33.139
1660673784.026392,8378266.000,31344,1,T1,1,100,33.025
1660673784.160799,8378397.000,31360,1,T1,1,100,33.046
1660673784.293153,8378526.000,31393,1,T1,1,100,33.055
1660673784.427560,8378657.000,31410,1,T1,1,100,33.130
1660673784.558888,8378785.000,31427,1,T1,1,100,33.056
1660673784.692269,8378915.000,31444,1,T1,1,100,33.166
1660673784.824624,8379044.000,31475,1,T1,1,100,33.143
1660673784.958004,8379174.000,31492,1,T1,1,100,33.026
1660673785.092411,8379305.000,31509,1,T1,1,100,33.118
1660673785.225791,8379435.000,31541,1,T1,1,100,33.193
1660673785.360198,8379566.000,31558,1,T1,1,100,33.119
1660673785.492553,8379695.000,31575,1,T1,1,100,33.122
1660673785.624907,8379824.000,31592,1,T1,1,100,33.195
1660673785.757262,8379953.000,31623,1,T1,1,100,33.191
1660673785.891669,8380084.000,31641,1,T1,1,100,33.153
1660673786.025049,8380214.000,31657,1,T1,1,100,33.137
1660673786.158430,8380344.000,31689,1,T1,1,100,33.130
1660673786.292836,8380475.000,31707,1,T1,1,100,33.127
1660673786.424165,8380603.000,31723,1,T1,1,100,33.126
1660673786.558572,8380734.000,31746,1,T1,1,100,33.055
1660673786.690926,8380863.000,31762,1,T1,1,100,33.095
1660673786.824307,8380993.000,31793,1,T1,1,100,33.112
1660673786.955636,8381121.000,31811,1,T1,1,100,33.155
1660673787.089016,8381251.000,31827,1,T1,1,100,33.031
1660673787.222397,8381381.000,31860,1,T1,1,100,33.014
1660673787.355777,8381511.000,31877,1,T1,1,100,33.148
1660673787.489158,8381641.000,31893,1,T1,1,100,33.135
1660673787.620486,8381769.000,31911,1,T1,1,100,33.094
1660673787.754893,8381900.000,31942,1,T1,1,100,33.041
1660673787.887248,8382029.000,31959,1,T1,1,100,33.053
1660673788.020628,8382159.000,31976,1,T1,1,100,33.094
1660673788.154009,8382289.000,32009,1,T1,1,100,33.182
1660673788.286364,8382418.000,32025,1,T1,1,100,33.185
1660673788.420770,8382549.000,32044,1,T1,1,100,33.116
1660673788.553125,8382678.000,32060,1,T1,1,100,33.085
1660673788.687531,8382809.000,32092,1,T1,1,100,33.143
1660673788.820912,8382939.000,32109,1,T1,1,100,32.956
1660673788.954293,8383069.000,32126,1,T1,1,100,33.052
1660673789.086647,8383198.000,32158,1,T1,1,100,33.022
1660673789.220028,8383328.000,32175,1,T1,1,100,33.010
1660673789.353409,8383458.000,32192,1,T1,1,100,33.040
1660673789.485763,8383587.000,32211,1,T1,1,100,33.088
1660673789.621196,8383719.000,32243,1,T1,1,100,33.144
1660673789.752524,8383847.000,32259,1,T1,1,100,33.133
1660673789.886931,8383978.000,32277,1,T1,1,100,33.164
1660673790.020312,8384108.000,32293,1,T1,1,100,33.177
1660673790.152666,8384237.000,32324,1,T1,1,100,33.112
1660673790.283995,8384365.000,32343,1,T1,1,100,33.084
1660673790.417375,8384495.000,32359,1,T1,1,100,33.072
1660673790.551782,8384626.000,32391,1,T1,1,100,33.031
