LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,TL
1660673928.771037,8519342.000,54061,1,TL,1,100,2022-08-16_14-18-43-840153
1660673928.835675,8519405.000,54064,1,TL,1,100,2022-08-16_14-18-48-821165
1660673934.045727,8524483.000,54892,1,TL,1,100,2022-08-16_14-18-48-995742
1660673934.080611,8524517.000,54895,1,TL,1,100,2022-08-16_14-18-54-063916
1660673939.368640,8529671.000,55725,1,TL,1,100,2022-08-16_14-18-59-359341
1660673944.577666,8534748.000,56554,1,TL,1,100,2022-08-16_14-18-59-511729
1660673949.859538,8539896.000,57387,1,TL,1,100,2022-08-16_14-19-04-673105
1660673949.879032,8539915.000,57389,1,TL,1,100,2022-08-16_14-19-04-833406
1660673950.003179,8540036.000,57392,1,TL,1,100,2022-08-16_14-19-09-981435
1660673955.216309,8545117.000,58204,1,TL,1,100,2022-08-16_14-19-10-092750
1660673955.288130,8545187.000,58207,1,TL,1,100,2022-08-16_14-19-15-249146
1660673960.444829,8550213.000,59022,1,TL,1,100,2022-08-16_14-19-15-434690
1660673960.476635,8550244.000,59025,1,TL,1,100,2022-08-16_14-19-20-467324
1660673965.715416,8555350.000,59851,1,TL,1,100,2022-08-16_14-19-20-622878
1660673965.752352,8555386.000,59854,1,TL,1,100,2022-08-16_14-19-25-739514
1660673970.994210,8560495.000,60684,1,TL,1,100,2022-08-16_14-19-25-893537
1660673971.021912,8560522.000,60687,1,TL,1,100,2022-08-16_14-19-31-008295
1660673976.234016,8565602.000,61508,1,TL,1,100,2022-08-16_14-19-31-159479
1660673976.264796,8565632.000,61511,1,TL,1,100,2022-08-16_14-19-36-252254
1660673981.527175,8570761.000,62342,1,TL,1,100,2022-08-16_14-19-36-409784
1660673981.561033,8570794.000,62345,1,TL,1,100,2022-08-16_14-19-41-544795
1660673986.794683,8575895.000,63176,1,TL,1,100,2022-08-16_14-19-41-702266
1660673986.825463,8575925.000,63179,1,TL,1,100,2022-08-16_14-19-46-814233
1660673992.034489,8581002.000,63992,1,TL,1,100,2022-08-16_14-19-46-963507
1660673992.066295,8581033.000,63995,1,TL,1,100,2022-08-16_14-19-52-054419
1660673997.292764,8586127.000,64828,1,TL,1,100,2022-08-16_14-19-52-210731
1660674002.559246,8591260.000,125,1,TL,1,100,2022-08-16_14-19-57-698192
1660674002.579766,8591280.000,127,1,TL,1,100,2022-08-16_14-19-57-699032
1660674002.613624,8591313.000,130,1,TL,1,100,2022-08-16_14-20-02-597775
1660674007.824702,8596392.000,961,1,TL,1,100,2022-08-16_14-20-07-808874
1660674013.040910,8601476.000,1789,1,TL,1,100,2022-08-16_14-20-07-871800
1660674018.309445,8606611.000,2623,1,TL,1,100,2022-08-16_14-20-13-518530
1660674018.330991,8606632.000,2625,1,TL,1,100,2022-08-16_14-20-13-691636
1660674018.358693,8606659.000,2628,1,TL,1,100,2022-08-16_14-20-18-334177
1660674023.549251,8611718.000,3458,1,TL,1,100,2022-08-16_14-20-18-412451
1660674023.579005,8611747.000,3461,1,TL,1,100,2022-08-16_14-20-23-556320
1660674028.813681,8616849.000,4291,1,TL,1,100,2022-08-16_14-20-23-617811
1660674028.845487,8616880.000,4294,1,TL,1,100,2022-08-16_14-20-28-821387
1660674034.053488,8621956.000,5121,1,TL,1,100,2022-08-16_14-20-28-912178
1660674034.081190,8621983.000,5124,1,TL,1,100,2022-08-16_14-20-34-060869
1660674039.294320,8627064.000,5955,1,TL,1,100,2022-08-16_14-20-34-125932
1660674039.324074,8627093.000,5958,1,TL,1,100,2022-08-16_14-20-39-298238
1660674044.554646,8632191.000,6784,1,TL,1,100,2022-08-16_14-20-39-355688
1660674044.586452,8632222.000,6787,1,TL,1,100,2022-08-16_14-20-44-561083
1660674049.786244,8637290.000,7613,1,TL,1,100,2022-08-16_14-20-44-637684
1660674049.817024,8637320.000,7616,1,TL,1,100,2022-08-16_14-20-49-787793
1660674055.026051,8642397.000,8443,1,TL,1,100,2022-08-16_14-20-49-855653
1660674055.055805,8642426.000,8446,1,TL,1,100,2022-08-16_14-20-55-025333
1660674060.269961,8647508.000,9278,1,TL,1,100,2022-08-16_14-20-55-108705
1660674060.309975,8647547.000,9281,1,TL,1,100,2022-08-16_14-21-00-277683
1660674065.537469,8652642.000,10113,1,TL,1,100,2022-08-16_14-21-00-346198
1660674065.565171,8652669.000,10116,1,TL,1,100,2022-08-16_14-21-05-534613
1660674070.779327,8657751.000,10946,1,TL,1,100,2022-08-16_14-21-05-605258
1660674070.806003,8657777.000,10949,1,TL,1,100,2022-08-16_14-21-10-773164
1660674076.022212,8662861.000,11774,1,TL,1,100,2022-08-16_14-21-10-836360
1660674076.050940,8662889.000,11777,1,TL,1,100,2022-08-16_14-21-16-011040
1660674081.262018,8667968.000,12606,1,TL,1,100,2022-08-16_14-21-16-078964
1660674081.293824,8667999.000,12609,1,TL,1,100,2022-08-16_14-21-21-251471
1660674086.539786,8673112.000,13450,1,TL,1,100,2022-08-16_14-21-21-336187
1660674086.596216,8673167.000,13453,1,TL,1,100,2022-08-16_14-21-26-548172
1660674091.785748,8678225.000,14288,1,TL,1,100,2022-08-16_14-21-26-623011
1660674091.817554,8678256.000,14291,1,TL,1,100,2022-08-16_14-21-31-770565
1660674097.022477,8683329.000,15105,1,TL,1,100,2022-08-16_14-21-31-840020
1660674097.052231,8683358.000,15108,1,TL,1,100,2022-08-16_14-21-37-005619
1660674102.263309,8688437.000,15922,1,TL,1,100,2022-08-16_14-21-37-067307
1660674102.297167,8688470.000,15925,1,TL,1,100,2022-08-16_14-21-42-242980
1660674107.502089,8693543.000,16759,1,TL,1,100,2022-08-16_14-21-42-319626
1660674107.530817,8693571.000,16762,1,TL,1,100,2022-08-16_14-21-47-479205
1660674112.748051,8698656.000,17533,1,TL,1,100,2022-08-16_14-21-47-556732
1660674112.834236,8698740.000,17536,1,TL,1,100,2022-08-16_14-21-52-770774
1660674118.005300,8703780.000,18367,1,TL,1,100,2022-08-16_14-21-52-859190
1660674118.055574,8703829.000,18370,1,TL,1,100,2022-08-16_14-21-57-997312
1660674123.245106,8708887.000,19198,1,TL,1,100,2022-08-16_14-21-58-091648
1660674123.285120,8708926.000,19201,1,TL,1,100,2022-08-16_14-22-03-223723
1660674128.501328,8714010.000,20032,1,TL,1,100,2022-08-16_14-22-08-444658
1660674133.761654,8719137.000,20863,1,TL,1,100,2022-08-16_14-22-08-535263
1660674133.791409,8719166.000,20866,1,TL,1,100,2022-08-16_14-22-13-736146
1660674139.010695,8724253.000,21700,1,TL,1,100,2022-08-16_14-22-13-865122
1660674139.065073,8724306.000,21703,1,TL,1,100,2022-08-16_14-22-18-995754
1660674144.250501,8729360.000,22534,1,TL,1,100,2022-08-16_14-22-19-080482
1660674149.534425,8734510.000,23361,1,TL,1,100,2022-08-16_14-22-24-413766
1660674149.602142,8734576.000,23364,1,TL,1,100,2022-08-16_14-22-29-535646
1660674154.787570,8739630.000,24196,1,TL,1,100,2022-08-16_14-22-29-630253
1660674154.830662,8739672.000,24199,1,TL,1,100,2022-08-16_14-22-34-766495
1660674160.023272,8744733.000,25028,1,TL,1,100,2022-08-16_14-22-34-857822
1660674160.050974,8744760.000,25031,1,TL,1,100,2022-08-16_14-22-39-992530
1660674165.326690,8749902.000,25879,1,TL,1,100,2022-08-16_14-22-40-081195
1660674165.356444,8749931.000,25882,1,TL,1,100,2022-08-16_14-22-45-294318
1660674170.631135,8755072.000,26731,1,TL,1,100,2022-08-16_14-22-45-405066
1660674170.659863,8755100.000,26734,1,TL,1,100,2022-08-16_14-22-50-593859
1660674175.879149,8760187.000,27567,1,TL,1,100,2022-08-16_14-22-50-731450
1660674175.918137,8760225.000,27570,1,TL,1,100,2022-08-16_14-22-55-849950
1660674181.116903,8765292.000,28399,1,TL,1,100,2022-08-16_14-22-55-952791
1660674181.237972,8765410.000,28402,1,TL,1,100,2022-08-16_14-23-01-174839
1660674186.380308,8770422.000,29214,1,TL,1,100,2022-08-16_14-23-01-278241
1660674186.409036,8770450.000,29217,1,TL,1,100,2022-08-16_14-23-06-346911
1660674191.617036,8775526.000,30043,1,TL,1,100,2022-08-16_14-23-06-410640
1660674191.685778,8775593.000,30046,1,TL,1,100,2022-08-16_14-23-11-619812
1660674196.858894,8780635.000,30856,1,TL,1,100,2022-08-16_14-23-11-725783
1660674196.914298,8780689.000,30859,1,TL,1,100,2022-08-16_14-23-16-842247
1660674202.102804,8785746.000,31670,1,TL,1,100,2022-08-16_14-23-16-944023
1660674202.141793,8785784.000,31673,1,TL,1,100,2022-08-16_14-23-22-065970
1660674207.337481,8790848.000,32486,1,TL,1,100,2022-08-16_14-23-22-168550
1660674207.368261,8790878.000,32489,1,TL,1,100,2022-08-16_14-23-27-297425
1660674212.587547,8795965.000,33323,1,TL,1,100,2022-08-16_14-23-27-389340
1660674212.617301,8795994.000,33326,1,TL,1,100,2022-08-16_14-23-32-541811
1660674217.984332,8801225.000,34120,1,TL,1,100,2022-08-16_14-23-32-714249
1660674218.020242,8801260.000,34123,1,TL,1,100,2022-08-16_14-23-37-938631
1660674223.230294,8806338.000,34890,1,TL,1,100,2022-08-16_14-23-38-141637
1660674223.336998,8806442.000,34893,1,TL,1,100,2022-08-16_14-23-43-256736
1660674228.478308,8811453.000,35706,1,TL,1,100,2022-08-16_14-23-43-339934
1660674228.552181,8811525.000,35709,1,TL,1,100,2022-08-16_14-23-48-477383
1660674233.775571,8816616.000,36540,1,TL,1,100,2022-08-16_14-23-48-601179
1660674233.805325,8816645.000,36543,1,TL,1,100,2022-08-16_14-23-53-726175
1660674239.015377,8821723.000,37360,1,TL,1,100,2022-08-16_14-23-53-903185
1660674244.262365,8826837.000,38171,1,TL,1,100,2022-08-16_14-23-59-133368
1660674244.329056,8826902.000,38174,1,TL,1,100,2022-08-16_14-24-04-246412
1660674249.500119,8831942.000,38987,1,TL,1,100,2022-08-16_14-24-04-376672
1660674249.530900,8831972.000,38990,1,TL,1,100,2022-08-16_14-24-09-445120
1660674254.791226,8837099.000,39825,1,TL,1,100,2022-08-16_14-24-09-675195
1660674254.820980,8837128.000,39828,1,TL,1,100,2022-08-16_14-24-14-730849
1660674260.039240,8842214.000,40642,1,TL,1,100,2022-08-16_14-24-14-904467
1660674260.117216,8842290.000,40645,1,TL,1,100,2022-08-16_14-24-20-023691
1660674265.315983,8847357.000,41479,1,TL,1,100,2022-08-16_14-24-20-140112
1660674265.351893,8847392.000,41482,1,TL,1,100,2022-08-16_14-24-25-261099
1660674270.553737,8852462.000,42304,1,TL,1,100,2022-08-16_14-24-25-452753
1660674270.583491,8852491.000,42307,1,TL,1,100,2022-08-16_14-24-30-492876
1660674275.836635,8857611.000,43126,1,TL,1,100,2022-08-16_14-24-30-673716
1660674275.886909,8857660.000,43129,1,TL,1,100,2022-08-16_14-24-35-794411
1660674281.123637,8862764.000,43959,1,TL,1,100,2022-08-16_14-24-35-998633
1660674281.213926,8862852.000,43962,1,TL,1,100,2022-08-16_14-24-41-118228
1660674286.403458,8867910.000,44793,1,TL,1,100,2022-08-16_14-24-41-222530
1660674286.462966,8867968.000,44796,1,TL,1,100,2022-08-16_14-24-46-357792
1660674291.639160,8873013.000,45610,1,TL,1,100,2022-08-16_14-24-46-548402
1660674291.678148,8873051.000,45613,1,TL,1,100,2022-08-16_14-24-51-580206
1660674296.876914,8878118.000,46428,1,TL,1,100,2022-08-16_14-24-51-754525
1660674296.909746,8878150.000,46431,1,TL,1,100,2022-08-16_14-24-56-807862
1660674302.124929,8883233.000,47249,1,TL,1,100,2022-08-16_14-24-56-990841
1660674302.209061,8883315.000,47252,1,TL,1,100,2022-08-16_14-25-02-104090
1660674307.366787,8888342.000,48067,1,TL,1,100,2022-08-16_14-25-02-222285
1660674307.428347,8888402.000,48070,1,TL,1,100,2022-08-16_14-25-07-327014
1660674312.609671,8893452.000,48868,1,TL,1,100,2022-08-16_14-25-07-534022
1660674312.670205,8893511.000,48871,1,TL,1,100,2022-08-16_14-25-12-556341
1660674317.842295,8898552.000,49690,1,TL,1,100,2022-08-16_14-25-12-766570
1660674323.122116,8903698.000,50527,1,TL,1,100,2022-08-16_14-25-17-931198
1660674323.154948,8903730.000,50529,1,TL,1,100,2022-08-16_14-25-17-979592
1660674323.238054,8903811.000,50532,1,TL,1,100,2022-08-16_14-25-23-142036
1660674328.355766,8908799.000,51347,1,TL,1,100,2022-08-16_14-25-23-254476
1660674328.446054,8908887.000,51350,1,TL,1,100,2022-08-16_14-25-28-350299
1660674333.630456,8913940.000,52184,1,TL,1,100,2022-08-16_14-25-28-450202
1660674338.915407,8919091.000,53019,1,TL,1,100,2022-08-16_14-25-33-779133
1660674344.192149,8924234.000,53848,1,TL,1,100,2022-08-16_14-25-39-008550
1660674344.212669,8924254.000,53850,1,TL,1,100,2022-08-16_14-25-39-115285
1660674344.244475,8924285.000,53853,1,TL,1,100,2022-08-16_14-25-44-142972
1660674349.484282,8929392.000,54683,1,TL,1,100,2022-08-16_14-25-44-309877
1660674354.725114,8934500.000,55503,1,TL,1,100,2022-08-16_14-25-49-442720
1660674354.737426,8934512.000,55504,1,TL,1,100,2022-08-16_14-25-49-614089
1660674354.768206,8934542.000,55507,1,TL,1,100,2022-08-16_14-25-54-662410
1660674359.958764,8939601.000,56320,1,TL,1,100,2022-08-16_14-25-54-854598
1660674365.233454,8944742.000,57153,1,TL,1,100,2022-08-16_14-25-59-896400
1660674365.253974,8944762.000,57155,1,TL,1,100,2022-08-16_14-26-00-063731
1660674370.520457,8949895.000,57990,1,TL,1,100,2022-08-16_14-26-05-310410
1660674370.542003,8949916.000,57992,1,TL,1,100,2022-08-16_14-26-05-370755
1660674375.760263,8955002.000,58814,1,TL,1,100,2022-08-16_14-26-10-483205
1660674375.780783,8955022.000,58816,1,TL,1,100,2022-08-16_14-26-10-644695
1660674375.839265,8955079.000,58819,1,TL,1,100,2022-08-16_14-26-15-730002
1660674381.022641,8960131.000,59637,1,TL,1,100,2022-08-16_14-26-15-864426
1660674386.276812,8965252.000,60469,1,TL,1,100,2022-08-16_14-26-21-135023
1660674386.297332,8965272.000,60471,1,TL,1,100,2022-08-16_14-26-21-173426
1660674396.824140,8975532.000,62134,1,TL,1,100,2022-08-16_14-26-31-626368
1660674396.853894,8975561.000,62137,1,TL,1,100,2022-08-16_14-26-36-747756
1660674402.108065,8980682.000,62971,1,TL,1,100,2022-08-16_14-26-36-939843
1660674402.165521,8980738.000,62974,1,TL,1,100,2022-08-16_14-26-42-058034
1660674407.349923,8985791.000,63790,1,TL,1,100,2022-08-16_14-26-42-199795
1660674412.582547,8990891.000,64605,1,TL,1,100,2022-08-16_14-26-47-378408
1660674412.614353,8990922.000,64607,1,TL,1,100,2022-08-16_14-26-47-481757
1660674412.730292,8991035.000,64610,1,TL,1,100,2022-08-16_14-26-52-620748
1660674417.834666,8996010.000,65433,1,TL,1,100,2022-08-16_14-26-52-720769
1660674423.088836,9001131.000,726,1,TL,1,100,2022-08-16_14-26-57-838780
1660674423.112434,9001154.000,728,1,TL,1,100,2022-08-16_14-26-57-970408
1660674423.155526,9001196.000,731,1,TL,1,100,2022-08-16_14-27-03-048058
1660674428.331720,9006241.000,1559,1,TL,1,100,2022-08-16_14-27-03-151977
1660674433.576656,9011353.000,2375,1,TL,1,100,2022-08-16_14-27-10-034352
1660674433.605384,9011381.000,2378,1,TL,1,100,2022-08-16_14-27-13-494052
1660674438.867763,9016510.000,3227,1,TL,1,100,2022-08-16_14-27-13-595451
1660674438.932401,9016573.000,3230,1,TL,1,100,2022-08-16_14-27-18-819099
1660674444.108595,9021618.000,4058,1,TL,1,100,2022-08-16_14-27-18-919625
1660674444.151687,9021660.000,4061,1,TL,1,100,2022-08-16_14-27-24-040894
1660674449.350453,9026727.000,4889,1,TL,1,100,2022-08-16_14-27-24-140623
1660674449.392519,9026768.000,4892,1,TL,1,100,2022-08-16_14-27-29-266362
1660674454.583077,9031827.000,5727,1,TL,1,100,2022-08-16_14-27-29-367417
1660674454.610779,9031854.000,5730,1,TL,1,100,2022-08-16_14-27-34-498135
1660674459.824935,9036936.000,6564,1,TL,1,100,2022-08-16_14-27-34-586227
1660674459.855716,9036966.000,6567,1,TL,1,100,2022-08-16_14-27-39-744002
1660674465.064742,9042043.000,7395,1,TL,1,100,2022-08-16_14-27-39-808581
1660674465.094496,9042072.000,7398,1,TL,1,100,2022-08-16_14-27-44-979075
1660674470.305574,9047151.000,8228,1,TL,1,100,2022-08-16_14-27-45-050211
1660674470.385602,9047229.000,8231,1,TL,1,100,2022-08-16_14-27-50-253301
1660674475.553588,9052266.000,9061,1,TL,1,100,2022-08-16_14-27-50-355372
1660674475.599758,9052311.000,9064,1,TL,1,100,2022-08-16_14-27-55-476982
1660674480.793394,9057373.000,9900,1,TL,1,100,2022-08-16_14-27-55-578928
1660674480.825201,9057404.000,9903,1,TL,1,100,2022-08-16_14-28-00-700316
1660674486.030123,9062477.000,10735,1,TL,1,100,2022-08-16_14-28-00-800295
1660674486.058851,9062505.000,10738,1,TL,1,100,2022-08-16_14-28-05-931860
1660674491.301735,9067615.000,11570,1,TL,1,100,2022-08-16_14-28-06-025145
1660674491.402283,9067713.000,11573,1,TL,1,100,2022-08-16_14-28-11-259460
1660674496.586685,9072766.000,12400,1,TL,1,100,2022-08-16_14-28-11-450054
1660674496.623622,9072802.000,12403,1,TL,1,100,2022-08-16_14-28-16-490634
1660674501.823414,9077870.000,13232,1,TL,1,100,2022-08-16_14-28-16-569908
1660674501.851116,9077897.000,13235,1,TL,1,100,2022-08-16_14-28-21-720205
1660674507.107338,9083020.000,14081,1,TL,1,100,2022-08-16_14-28-21-793419
1660674507.150430,9083062.000,14084,1,TL,1,100,2022-08-16_14-28-27-019703
1660674512.340988,9088121.000,14913,1,TL,1,100,2022-08-16_14-28-27-120280
1660674512.397418,9088176.000,14916,1,TL,1,100,2022-08-16_14-28-32-255128
1660674517.581820,9093229.000,15747,1,TL,1,100,2022-08-16_14-28-32-340827
1660674517.612601,9093259.000,15750,1,TL,1,100,2022-08-16_14-28-37-476261
1660674522.838043,9098352.000,16563,1,TL,1,100,2022-08-16_14-28-37-567199
1660674522.913967,9098426.000,16566,1,TL,1,100,2022-08-16_14-28-42-779543
1660674528.073745,9103455.000,17384,1,TL,1,100,2022-08-16_14-28-42-887009
1660674528.146591,9103526.000,17387,1,TL,1,100,2022-08-16_14-28-48-008538
1660674533.342279,9108590.000,18201,1,TL,1,100,2022-08-16_14-28-48-110936
1660674533.387424,9108634.000,18204,1,TL,1,100,2022-08-16_14-28-53-241711
1660674538.588242,9113703.000,18989,1,TL,1,100,2022-08-16_14-28-53-325539
1660674538.691868,9113804.000,18992,1,TL,1,100,2022-08-16_14-28-58-557208
1660674543.848568,9118830.000,19818,1,TL,1,100,2022-08-16_14-28-58-658443
1660674543.911154,9118891.000,19821,1,TL,1,100,2022-08-16_14-29-03-776962
1660674549.092478,9123941.000,20646,1,TL,1,100,2022-08-16_14-29-03-880983
1660674549.133518,9123981.000,20649,1,TL,1,100,2022-08-16_14-29-08-999363
1660674554.332284,9129048.000,21475,1,TL,1,100,2022-08-16_14-29-09-102700
1660674554.370246,9129085.000,21478,1,TL,1,100,2022-08-16_14-29-14-228265
1660674559.569013,9134152.000,22292,1,TL,1,100,2022-08-16_14-29-14-319062
1660674559.597741,9134180.000,22295,1,TL,1,100,2022-08-16_14-29-19-466146
1660674564.851911,9139301.000,23140,1,TL,1,100,2022-08-16_14-29-19-533444
1660674564.879613,9139328.000,23143,1,TL,1,100,2022-08-16_14-29-24-745122
1660674570.097873,9144414.000,23976,1,TL,1,100,2022-08-16_14-29-24-898945
1660674575.380772,9149563.000,24813,1,TL,1,100,2022-08-16_14-29-30-094105
1660674575.415656,9149597.000,24815,1,TL,1,100,2022-08-16_14-29-30-189375
1660674575.450540,9149631.000,24818,1,TL,1,100,2022-08-16_14-29-35-316976
1660674580.630838,9154680.000,25645,1,TL,1,100,2022-08-16_14-29-35-385253
1660674580.679060,9154727.000,25648,1,TL,1,100,2022-08-16_14-29-40-543043
1660674585.869618,9159786.000,26474,1,TL,1,100,2022-08-16_14-29-40-642125
1660674585.901424,9159817.000,26477,1,TL,1,100,2022-08-16_14-29-45-765520
1660674591.104294,9164888.000,27305,1,TL,1,100,2022-08-16_14-29-45-831050
1660674591.133022,9164916.000,27308,1,TL,1,100,2022-08-16_14-29-50-996992
1660674596.345127,9169996.000,28138,1,TL,1,100,2022-08-16_14-29-51-097908
1660674596.384115,9170034.000,28141,1,TL,1,100,2022-08-16_14-29-56-247402
1660674601.583907,9175102.000,28974,1,TL,1,100,2022-08-16_14-29-56-413112
1660674601.613661,9175131.000,28977,1,TL,1,100,2022-08-16_14-30-01-477234
1660674606.824739,9180210.000,29809,1,TL,1,100,2022-08-16_14-30-01-633968
1660674606.897585,9180281.000,29812,1,TL,1,100,2022-08-16_14-30-06-763697
1660674612.067623,9185320.000,30641,1,TL,1,100,2022-08-16_14-30-06-849801
1660674612.112767,9185364.000,30644,1,TL,1,100,2022-08-16_14-30-11-976555
1660674617.313586,9190433.000,31476,1,TL,1,100,2022-08-16_14-30-12-060560
1660674617.347444,9190466.000,31479,1,TL,1,100,2022-08-16_14-30-17-210258
1660674622.553392,9195540.000,32308,1,TL,1,100,2022-08-16_14-30-17-312754
1660674622.584172,9195570.000,32311,1,TL,1,100,2022-08-16_14-30-22-444299
1660674627.821926,9200675.000,33141,1,TL,1,100,2022-08-16_14-30-22-555361
