left eye 1,left eye 2,right eye 1,right eye 2,current time
0.397012472,0.395676225,0.404332638,0.378502369,15:26.3
0.39895466,0.396455735,0.407154411,0.383906275,15:26.4
0.395231545,0.394660562,0.407967597,0.379933357,15:26.5
0.396794707,0.393710136,0.410083562,0.38018024,15:26.5
0.394433826,0.386264861,0.409241199,0.372030079,15:26.6
0.393197954,0.388893634,0.404031724,0.371927381,15:26.6
0.397951424,0.396945566,0.404914141,0.383021653,15:26.7
0.397470981,0.402392328,0.408100307,0.381797165,15:26.7
0.392033309,0.402805597,0.410377592,0.379528642,15:26.7
0.391966045,0.401703745,0.408860981,0.377285212,15:26.8
0.394824833,0.395415664,0.409200966,0.368019044,15:26.8
0.416592449,0.373609275,0.442386448,0.350139081,15:26.9
0.459355742,0.327511787,0.481097132,0.326978624,15:26.9
0.482414216,0.299817771,0.48791939,0.29033339,15:27.0
0.486988366,0.314146191,0.48915118,0.291664898,15:27.0
0.481155962,0.313354492,0.4904311,0.291885555,15:27.1
0.47694394,0.321529746,0.488520503,0.306843787,15:27.1
0.482638568,0.316845179,0.494431257,0.310176164,15:27.2
0.488391966,0.301160544,0.494440258,0.303626329,15:27.2
0.488231838,0.295770556,0.491138667,0.30216673,15:27.3
0.483888209,0.303770632,0.493462622,0.307571381,15:27.3
0.483396173,0.311165512,0.500130832,0.307517737,15:27.4
0.487960011,0.305732995,0.499214798,0.309739947,15:27.4
0.486202061,0.312166423,0.492279679,0.31473732,15:27.5
0.484503508,0.319062412,0.49218744,0.31235072,15:27.5
0.484401584,0.315974206,0.496120185,0.309959024,15:27.6
0.488965034,0.307786882,0.498557031,0.311930865,15:27.6
0.489754051,0.295538217,0.500424385,0.308463901,15:27.7
0.486847579,0.288595438,0.495771915,0.299063981,15:27.7
0.493115425,0.292794019,0.491953462,0.306270361,15:27.8
0.494662821,0.302650094,0.492621213,0.309914619,15:27.8
0.527864933,0.274337739,0.494050235,0.329184771,15:27.9
0.583793163,0.242553324,0.609726965,0.237057716,15:27.9
0.601384461,0.238392398,0.610868752,0.239670321,15:28.0
0.605086505,0.233028933,0.60743016,0.245749757,15:28.0
0.604436874,0.233477831,0.605213225,0.234076947,15:28.1
0.603000283,0.233162895,0.613100529,0.217541397,15:28.1
0.599249601,0.231176332,0.610468447,0.213635132,15:28.2
0.596545875,0.228589475,0.608346105,0.227367371,15:28.2
0.598433137,0.222037777,0.609090388,0.224200711,15:28.3
0.597642303,0.221917734,0.609061241,0.221661523,15:28.3
0.600478411,0.233647808,0.610218346,0.230186611,15:28.4
0.604909003,0.231808573,0.60757643,0.23722896,15:28.4
0.603671432,0.228640839,0.60412699,0.24916102,15:28.5
0.601428986,0.242758989,0.602587342,0.249925807,15:28.5
0.601138413,0.239494443,0.602597654,0.238545418,15:28.6
0.60030216,0.231501952,0.600473583,0.238556668,15:28.6
0.599276245,0.226427972,0.604126632,0.227827027,15:28.7
0.596650243,0.233715221,0.608191669,0.230367929,15:28.7
0.599692404,0.246443033,0.606017292,0.232620627,15:28.8
0.52695173,0.283154994,0.602223933,0.205369368,15:28.8
0.420907974,0.343460381,0.384248197,0.311761767,15:28.9
0.380115747,0.343614161,0.390598983,0.328625739,15:28.9
0.38003242,0.355625153,0.389130056,0.335045248,15:29.0
0.38100484,0.366191506,0.387622088,0.338774145,15:29.0
0.383755416,0.362609565,0.386192501,0.34101516,15:29.1
0.387812108,0.36685136,0.386108726,0.334366411,15:29.1
0.386291176,0.363742918,0.386149347,0.329706132,15:29.2
0.380227923,0.358917117,0.388405591,0.340607077,15:29.2
0.381219625,0.36054191,0.388678193,0.338943899,15:29.3
0.385517538,0.366836786,0.388554543,0.335053742,15:29.3
0.382763028,0.367620736,0.386973768,0.335999727,15:29.4
0.384158969,0.364298403,0.381350487,0.34261632,15:29.4
0.384904861,0.367677689,0.382486701,0.338535696,15:29.5
0.378130406,0.357274413,0.386853278,0.331236124,15:29.5
0.379912764,0.353369325,0.386518508,0.337150604,15:29.6
0.382207274,0.357652873,0.389222264,0.344329983,15:29.7
0.382160157,0.36084187,0.385194153,0.340053082,15:29.7
0.385998458,0.360281199,0.385381609,0.334582359,15:29.8
0.386069536,0.35877794,0.386982262,0.339302629,15:29.8
0.36954093,0.443351239,0.379496962,0.422338873,15:29.9
0.358866513,0.611680925,0.389631569,0.625588357,15:29.9
0.360298663,0.7619735,0.393120915,0.850253046,15:30.0
0.36523211,0.915204465,0.388367474,0.952103078,15:30.0
0.370277047,0.913631678,0.386115193,0.946523607,15:30.1
0.375423789,0.921404302,0.386555672,0.951436818,15:30.1
0.380300611,0.917924285,0.391258955,0.949583232,15:30.2
0.377301455,0.915908277,0.393140197,0.953372061,15:30.2
0.37526843,0.913873196,0.390937507,0.952474833,15:30.2
0.372971147,0.924146235,0.386433572,0.950829864,15:30.3
0.368837655,0.926372826,0.387140393,0.94917959,15:30.4
0.374248534,0.925330698,0.395787597,0.949427366,15:30.5
0.375472516,0.934122503,0.394946635,0.951923847,15:30.5
0.371541858,0.93692714,0.384864151,0.947883189,15:30.6
0.379124314,0.93913883,0.387770772,0.953805804,15:30.6
0.380480021,0.934759438,0.390039265,0.957586169,15:30.7
0.378543377,0.936009645,0.388554424,0.959790945,15:30.7
0.379984945,0.934695005,0.39052546,0.954243243,15:30.7
0.374053657,0.93613553,0.388485044,0.947341383,15:30.8
0.376237154,0.933355987,0.391969919,0.943585098,15:30.9
0.374473661,0.93423748,0.385402471,0.954180419,15:30.9
0.371695608,0.941419661,0.38748771,0.95841831,15:31.0
0.370634317,0.933546662,0.392593741,0.955239952,15:31.0
0.373080134,0.93058151,0.387787849,0.961569667,15:31.1
0.376270294,0.939168632,0.389689863,0.9628281,15:31.1
0.374432147,0.938539445,0.385155708,0.957680166,15:31.2
0.384218931,0.943504274,0.380641669,0.949889779,15:31.2
0.38492018,0.943043113,0.390992045,0.949395835,15:31.3
0.382615209,0.939991474,0.397456646,0.949189544,15:31.3
0.381445676,0.941129804,0.386204511,0.956493139,15:31.4
0.374656528,0.951680362,0.382691711,0.971202731,15:31.4
0.376963198,0.960482538,0.387018919,0.967674315,15:31.5
0.398378998,0.931949139,0.39601922,0.961984038,15:31.5
0.422818869,0.90810889,0.434178859,0.947024584,15:31.6
0.438775152,0.910426259,0.449779093,0.923329532,15:31.6
0.432570189,0.91509378,0.434448004,0.91319716,15:31.6
0.421872765,0.904689372,0.43329671,0.920205474,15:31.7
0.427195281,0.907991409,0.442904055,0.929037094,15:31.7
0.435296535,0.888602793,0.443576545,0.927803755,15:31.8
0.435406476,0.882403076,0.437184155,0.927329659,15:31.8
0.439675093,0.895831466,0.443553835,0.92203486,15:31.9
0.437255025,0.891309619,0.447646916,0.923504651,15:31.9
0.43472591,0.894361854,0.444450855,0.925975919,15:32.0
0.436452776,0.896414876,0.44070819,0.9165802,15:32.0
0.439950496,0.909780383,0.437869251,0.915145516,15:32.1
0.443010628,0.914578378,0.441270471,0.912926495,15:32.1
0.445677668,0.9176144,0.445303202,0.913332105,15:32.2
0.439306021,0.917194963,0.44466576,0.921162009,15:32.2
0.432702512,0.917056382,0.440833837,0.916347027,15:32.3
0.437574238,0.915647328,0.443023086,0.917961836,15:32.4
0.442063332,0.909543574,0.44434756,0.926476061,15:32.4
0.437113196,0.902338624,0.438608646,0.933216989,15:32.4
0.429771453,0.890967309,0.441439867,0.924627781,15:32.5
0.434011072,0.889936388,0.443838954,0.920086622,15:32.5
0.436123759,0.890312076,0.440667987,0.920461059,15:32.6
0.430651784,0.886880338,0.441780031,0.924476147,15:32.6
0.430418432,0.88273102,0.440934628,0.931453288,15:32.7
0.43195504,0.891735315,0.445722878,0.918187201,15:32.7
0.48306179,0.933796883,0.502598107,0.938442886,15:32.8
0.521048367,0.964832306,0.544241726,0.975459754,15:32.8
0.516670585,0.966069221,0.536125779,0.979465544,15:32.9
0.522505164,0.957734764,0.53814137,0.982791722,15:32.9
0.519963264,0.95049721,0.533400357,0.98903656,15:33.0
0.519471109,0.957119286,0.531082809,0.990897655,15:33.0
0.528999686,0.958927035,0.533718288,0.996061921,15:33.1
0.530793548,0.963150382,0.531925499,0.997096539,15:33.1
0.531515121,0.971122742,0.534343421,0.997359931,15:33.2
0.530765295,0.969751835,0.536692083,0.999307394,15:33.2
0.526901662,0.970786393,0.537822008,1.001260042,15:33.3
0.522867739,0.969687104,0.537963867,1.003143549,15:33.3
0.521217167,0.972388208,0.540667713,0.999809325,15:33.4
0.524723232,0.972873151,0.537395597,0.998907626,15:33.4
0.525245249,0.966032267,0.531399012,0.980620265,15:33.5
0.525614917,0.959162295,0.532426834,0.970748663,15:33.5
0.519251943,0.955062091,0.534519672,0.971247971,15:33.6
0.518414021,0.959004641,0.534697771,0.97404182,15:33.6
0.522527993,0.964690506,0.533710241,0.976060927,15:33.7
0.525053203,0.962834835,0.535431564,0.985523164,15:33.7
0.502963543,0.881424248,0.528409004,0.909606874,15:33.8
0.465678275,0.729898036,0.492609918,0.706015706,15:33.9
0.460174292,0.648704886,0.470156431,0.651331961,15:33.9
0.467154384,0.663982034,0.466316849,0.648446202,15:33.9
0.461864799,0.667316139,0.461718917,0.641967535,15:34.0
0.461510062,0.662541687,0.462961465,0.64278537,15:34.0
0.462867498,0.651595831,0.467698485,0.650355041,15:34.1
0.465736896,0.652442932,0.465851426,0.652703643,15:34.2
0.466177434,0.657095313,0.461536258,0.656652808,15:34.2
0.460451365,0.65856427,0.462643057,0.653727651,15:34.3
0.459570736,0.646722615,0.462765098,0.662578583,15:34.3
0.462530851,0.641849816,0.462071776,0.662323415,15:34.4
0.452850074,0.631951153,0.464444071,0.660755634,15:34.4
0.429228485,0.555439472,0.460809141,0.581707001,15:34.5
0.412607461,0.441119969,0.447505474,0.447042406,15:34.5
0.415300727,0.411476791,0.424074739,0.389424592,15:34.6
0.415011227,0.412466496,0.418687344,0.38989988,15:34.6
0.416004866,0.402318299,0.416786551,0.384119034,15:34.7
0.415569156,0.406228989,0.415669024,0.380780607,15:34.7
0.410816997,0.409994006,0.414249688,0.383846015,15:34.7
0.414502084,0.409951717,0.413987249,0.387951612,15:34.8
0.419965982,0.414821774,0.413295656,0.388204545,15:34.8
0.41575557,0.413881242,0.41314587,0.383077353,15:34.9
0.418686897,0.412284881,0.41401583,0.381242931,15:34.9
0.420079708,0.408759743,0.41257903,0.382288605,15:35.0
0.419860274,0.412957877,0.412010401,0.381398916,15:35.0
0.423385948,0.414669186,0.411922365,0.385007203,15:35.1
0.419938415,0.405698121,0.415429711,0.386762917,15:35.1
0.41796419,0.401542962,0.416237384,0.393257439,15:35.2
0.415974855,0.39943561,0.417054534,0.395429462,15:35.2
0.414153963,0.403746873,0.411723346,0.396684676,15:35.3
0.417728662,0.408293396,0.40950498,0.399408817,15:35.3
0.417977601,0.418509513,0.415546298,0.400280029,15:35.4
0.419711292,0.409663975,0.413407683,0.404286087,15:35.4
0.425878555,0.406870693,0.410870999,0.392632365,15:35.5
0.424231619,0.40984863,0.410803348,0.392847806,15:35.5
0.421800971,0.410046995,0.413757563,0.411385298,15:35.6
0.416765928,0.405663759,0.415264785,0.406559795,15:35.6
0.413892418,0.3921462,0.411787331,0.398469508,15:35.7
0.417974859,0.392975032,0.413692385,0.396943629,15:35.7
0.424299866,0.398184836,0.412098736,0.38404125,15:35.8
0.422668219,0.403006703,0.414551139,0.37853393,15:35.8
0.420840293,0.396347314,0.417870343,0.388307095,15:35.9
0.420004308,0.394340247,0.419640452,0.384333819,15:35.9
0.418100864,0.394177169,0.418565571,0.375450999,15:36.0
0.419389188,0.391628087,0.415740192,0.382377505,15:36.0
0.415721327,0.397400767,0.415126622,0.390274942,15:36.1
0.41330418,0.395566434,0.414095163,0.392092407,15:36.1
0.410915732,0.408778906,0.415185004,0.399935544,15:36.2
0.41288352,0.418404728,0.414476693,0.400293678,15:36.2
0.410379171,0.413478673,0.415456533,0.392170221,15:36.3
0.406874239,0.415416539,0.412764668,0.390752733,15:36.3
0.406442732,0.417309046,0.415125519,0.397694707,15:36.4
0.406347334,0.412259638,0.417686939,0.401441634,15:36.4
0.411861986,0.412103862,0.411613047,0.394521475,15:36.5
0.40865609,0.410127223,0.415064842,0.390451521,15:36.5
0.402449101,0.398931265,0.42293033,0.386640996,15:36.6
0.404097974,0.406484038,0.419777691,0.386796027,15:36.6
0.401848763,0.404460758,0.422658235,0.419306785,15:36.7
0.39996174,0.406508952,0.421548992,0.416401744,15:36.8
0.401402563,0.406548709,0.408951998,0.391456485,15:36.8
0.396609992,0.395415813,0.409726948,0.389765859,15:36.8
0.39979744,0.393578053,0.412292838,0.392524034,15:36.9
0.404476821,0.396652788,0.408189088,0.395058602,15:36.9
0.399972945,0.40468958,0.41152215,0.382639438,15:37.0
0.394684047,0.406509161,0.412596822,0.377516985,15:37.1
0.389982551,0.402819872,0.406947732,0.390659451,15:37.1
0.394863784,0.39846614,0.407597363,0.396988541,15:37.2
0.404227525,0.38566801,0.415172577,0.387686104,15:37.2
0.373934686,0.361637205,0.390934139,0.36656639,15:37.3
0.29284364,0.325722158,0.35174343,0.325097263,15:37.3
0.272617131,0.316342473,0.299029708,0.296470493,15:37.4
0.271322101,0.30004251,0.293667287,0.30053848,15:37.4
0.272588044,0.298731685,0.289407045,0.304493368,15:37.5
0.27594167,0.313634068,0.288033754,0.305288047,15:37.5
0.273428291,0.307637274,0.293632567,0.300945073,15:37.6
0.274994582,0.313221216,0.299220264,0.30490917,15:37.6
0.272397965,0.309037477,0.298361123,0.306813091,15:37.7
0.271317542,0.298518181,0.300738841,0.30433017,15:37.7
0.277321756,0.3106457,0.30360508,0.308615237,15:37.8
0.284710318,0.348940343,0.269326508,0.258283287,15:37.8
0.182640851,0.174698845,0.215693817,0.189430654,15:37.9
0.196490869,0.167863041,0.202072263,0.163889095,15:37.9
0.198004961,0.173648745,0.20213896,0.173686683,15:38.0
0.190677091,0.175755098,0.197879955,0.179499462,15:38.0
0.190306053,0.167073876,0.197785243,0.176708788,15:38.1
0.189369425,0.158966824,0.195736691,0.175210699,15:38.1
0.193895444,0.168895945,0.196009114,0.16158241,15:38.2
0.20270665,0.16961585,0.203168288,0.166313276,15:38.2
0.200790137,0.177088752,0.205184907,0.166196495,15:38.3
0.19553335,0.173417538,0.201036096,0.148698628,15:38.3
0.19610101,0.166630626,0.196465269,0.152197629,15:38.4
0.193555012,0.168082699,0.196143508,0.154607266,15:38.4
0.190192193,0.162389383,0.196846247,0.156191185,15:38.5
0.172658443,0.166388825,0.178839758,0.140994534,15:38.5
0.156960219,0.156025186,0.160052299,0.126399696,15:38.6
0.158156797,0.147474691,0.150622144,0.124129638,15:38.6
0.161173433,0.152350336,0.145094872,0.133319229,15:38.7
0.159813419,0.159355491,0.147650331,0.14467153,15:38.7
0.16315639,0.164930299,0.151634529,0.141231596,15:38.8
0.160247833,0.163379386,0.149807572,0.13106212,15:38.8
0.158984616,0.166232958,0.150286987,0.134156108,15:38.9
0.15675427,0.162107632,0.154901564,0.138398513,15:38.9
0.150217548,0.164872393,0.155341923,0.135676995,15:39.0
0.145589069,0.167056143,0.151795551,0.143522024,15:39.1
0.149058327,0.165664211,0.149097085,0.13918446,15:39.1
0.149818286,0.157763466,0.149179488,0.127831042,15:39.1
0.151682839,0.156319425,0.151852354,0.127591908,15:39.2
0.155600771,0.166806415,0.151865527,0.135696501,15:39.2
0.155899048,0.168647096,0.149862051,0.144919693,15:39.3
0.145193234,0.137087494,0.13671051,0.122561112,15:39.3
0.138256505,0.111529261,0.131618917,0.094937034,15:39.4
0.141759172,0.119352341,0.131712481,0.092640579,15:39.4
0.137805507,0.117886707,0.130348161,0.094808452,15:39.5
0.140232489,0.111140482,0.123782605,0.117310062,15:39.6
0.138090119,0.12434186,0.124114387,0.111679584,15:39.6
0.134182289,0.129802242,0.131588116,0.107932582,15:39.7
0.138667718,0.120471746,0.132592499,0.108293295,15:39.7
0.141665146,0.121076182,0.128003448,0.09624508,15:39.7
0.144607529,0.124495514,0.127939925,0.092950188,15:39.8
0.144873634,0.12302193,0.130026489,0.084862709,15:39.8
0.141118318,0.124440916,0.130504742,0.085870124,15:39.9
0.142345697,0.11175555,0.133009255,0.073718727,15:39.9
0.143361911,0.103889778,0.13314347,0.069573373,15:40.0
0.139714599,0.113630608,0.133125171,0.073531315,15:40.0
0.139360592,0.119525798,0.137206972,0.083154172,15:40.1
0.142191157,0.128624111,0.13629292,0.076384708,15:40.1
0.139615849,0.122013934,0.128797144,0.072774537,15:40.2
0.138971582,0.108773075,0.135833353,0.079012491,15:40.2
0.140265062,0.104704745,0.138767123,0.077079266,15:40.3
0.141202703,0.107596323,0.136234567,0.072835192,15:40.3
0.142857492,0.109197505,0.137830392,0.073119201,15:40.4
0.138067603,0.112658672,0.129887342,0.061845366,15:40.4
0.127590522,0.120645337,0.12044733,0.067226879,15:40.5
0.119287282,0.126189798,0.115475588,0.073717959,15:40.5
0.118178666,0.127168223,0.115260623,0.080114931,15:40.5
0.112064876,0.131228596,0.112220004,0.085772574,15:40.6
0.111846961,0.133201346,0.109180629,0.082320385,15:40.7
0.121681847,0.125104234,0.108679131,0.070694894,15:40.7
0.124047287,0.129232943,0.115239479,0.07316874,15:40.8
0.11789947,0.124475911,0.117535762,0.079362281,15:40.8
0.115911886,0.124229938,0.112653494,0.074689724,15:40.9
0.117738381,0.127874985,0.112053968,0.063614875,15:40.9
0.119863331,0.127175823,0.118899301,0.066777043,15:41.0
0.123284899,0.117095366,0.124638751,0.087019898,15:41.0
0.122568019,0.114708818,0.12077415,0.089784905,15:41.1
0.118581727,0.122310549,0.118033446,0.090217069,15:41.1
0.119523525,0.126965567,0.118175581,0.087878309,15:41.2
