LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,AK
1658841685.523318,1292440.000,10837,2,AK,1,100,10007
1658841685.523318,1292440.000,10837,2,AK,1,100,RD
1658841685.541259,1292457.500,10840,2,AK,1,100,10838
1658841685.559200,1292475.000,10840,2,AK,1,100,RD
1658841688.159635,1295011.500,11665,2,AK,1,100,10838
1658841690.760070,1297548.000,11665,2,AK,1,100,RD
1658841690.775448,1297563.000,11668,2,AK,1,100,11666
1658841690.790826,1297578.000,11668,2,AK,1,100,RD
1658841693.418941,1300141.500,12510,2,AK,1,100,11666
1658841696.047057,1302705.000,12510,2,AK,1,100,RD
1658841696.062948,1302720.500,12513,2,AK,1,100,12511
1658841696.078838,1302736.000,12513,2,AK,1,100,RD
1658841698.681836,1305275.000,13339,2,AK,1,100,12511
1658841701.284834,1307814.000,13339,2,AK,1,100,RD
1658841701.298674,1307827.500,13342,2,AK,1,100,13340
1658841701.312515,1307841.000,13342,2,AK,1,100,RD
1658841703.916025,1310380.500,14171,2,AK,1,100,13340
1658841706.519536,1312920.000,14171,2,AK,1,100,RD
1658841706.535426,1312935.500,14174,2,AK,1,100,14172
1658841706.551317,1312951.000,14174,2,AK,1,100,RD
1658841709.154828,1315490.500,14999,2,AK,1,100,14172
1658841711.758338,1318030.000,14999,2,AK,1,100,RD
1658841711.772178,1318043.500,15002,2,AK,1,100,15000
1658841711.786019,1318057.000,15002,2,AK,1,100,RD
1658841714.390042,1320597.000,15828,2,AK,1,100,15000
1658841716.994065,1323137.000,15828,2,AK,1,100,RD
1658841717.009955,1323152.500,15831,2,AK,1,100,15829
1658841717.025846,1323168.000,15831,2,AK,1,100,RD
1658841719.627819,1325706.000,16659,2,AK,1,100,15829
1658841722.229792,1328244.000,16659,2,AK,1,100,RD
1658841722.255422,1328269.000,16662,2,AK,1,100,16660
1658841722.281052,1328294.000,16662,2,AK,1,100,RD
1658841724.875848,1330825.000,17489,2,AK,1,100,16660
1658841727.470644,1333356.000,17489,2,AK,1,100,RD
1658841727.485510,1333370.500,17492,2,AK,1,100,17490
1658841727.500375,1333385.000,17492,2,AK,1,100,RD
1658841730.103886,1335924.500,18318,2,AK,1,100,17490
1658841732.707396,1338464.000,18318,2,AK,1,100,RD
1658841732.722775,1338479.000,18321,2,AK,1,100,18319
1658841732.738153,1338494.000,18321,2,AK,1,100,RD
1658841735.343201,1341035.000,19149,2,AK,1,100,18319
1658841737.948249,1343576.000,19149,2,AK,1,100,RD
1658841737.961064,1343588.500,19152,2,AK,1,100,19150
1658841737.973879,1343601.000,19152,2,AK,1,100,RD
1658841740.582003,1346145.000,19977,2,AK,1,100,19150
1658841743.190127,1348689.000,19977,2,AK,1,100,RD
1658841743.206018,1348704.500,19980,2,AK,1,100,19978
1658841743.221909,1348720.000,19980,2,AK,1,100,RD
1658841745.823881,1351258.000,20808,2,AK,1,100,19978
1658841748.425854,1353796.000,20808,2,AK,1,100,RD
1658841748.440719,1353810.500,20811,2,AK,1,100,20809
1658841748.455585,1353825.000,20811,2,AK,1,100,RD
1658841751.063196,1356368.500,21638,2,AK,1,100,20809
1658841753.670808,1358912.000,21638,2,AK,1,100,RD
1658841753.702589,1358943.000,21641,2,AK,1,100,21639
1658841753.734370,1358974.000,21641,2,AK,1,100,RD
1658841756.321990,1361498.000,22467,2,AK,1,100,21639
1658841758.909610,1364022.000,22467,2,AK,1,100,RD
1658841758.950618,1364062.000,22470,2,AK,1,100,22468
1658841758.991626,1364102.000,22470,2,AK,1,100,RD
1658841761.575145,1366622.000,23296,2,AK,1,100,22468
1658841764.158664,1369142.000,23296,2,AK,1,100,RD
1658841764.174042,1369157.000,23299,2,AK,1,100,23297
1658841764.189420,1369172.000,23299,2,AK,1,100,RD
1658841766.819074,1371737.000,24142,2,AK,1,100,23297
1658841769.448727,1374302.000,24142,2,AK,1,100,RD
1658841769.490761,1374343.000,24145,2,AK,1,100,24143
1658841769.532794,1374384.000,24145,2,AK,1,100,RD
1658841772.126052,1376913.500,24971,2,AK,1,100,24143
1658841774.719311,1379443.000,24971,2,AK,1,100,RD
1658841774.739815,1379463.000,24974,2,AK,1,100,24972
1658841774.760319,1379483.000,24974,2,AK,1,100,RD
1658841777.357678,1382016.500,25800,2,AK,1,100,24972
1658841779.955038,1384550.000,25800,2,AK,1,100,RD
1658841779.971953,1384566.500,25803,2,AK,1,100,25801
1658841779.988869,1384583.000,25803,2,AK,1,100,RD
1658841782.590842,1387121.000,26631,2,AK,1,100,25801
1658841785.192815,1389659.000,26631,2,AK,1,100,RD
1658841785.234848,1389700.000,26634,2,AK,1,100,26632
1658841785.276882,1389741.000,26634,2,AK,1,100,RD
1658841787.870140,1392270.500,27461,2,AK,1,100,26632
1658841790.463398,1394800.000,27461,2,AK,1,100,RD
1658841790.479802,1394816.000,27464,2,AK,1,100,27462
1658841790.496205,1394832.000,27464,2,AK,1,100,RD
1658841793.096640,1397368.500,28290,2,AK,1,100,27462
1658841795.697075,1399905.000,28290,2,AK,1,100,RD
1658841795.713478,1399921.000,28293,2,AK,1,100,28291
1658841795.729882,1399937.000,28293,2,AK,1,100,RD
1658841798.331854,1402475.000,29118,2,AK,1,100,28291
1658841800.933827,1405013.000,29118,2,AK,1,100,RD
1658841800.989701,1405067.500,29121,2,AK,1,100,29119
1658841801.045574,1405122.000,29121,2,AK,1,100,RD
1658841803.607564,1407621.000,29931,2,AK,1,100,29119
1658841806.169554,1410120.000,29931,2,AK,1,100,RD
1658841806.222864,1410172.000,29934,2,AK,1,100,29932
1658841806.276175,1410224.000,29934,2,AK,1,100,RD
1658841808.838165,1412723.000,30745,2,AK,1,100,29932
1658841811.400154,1415222.000,30745,2,AK,1,100,RD
1658841811.443726,1415264.500,30748,2,AK,1,100,30746
1658841811.487297,1415307.000,30748,2,AK,1,100,RD
1658841814.071328,1417827.500,31574,2,AK,1,100,30746
1658841816.655360,1420348.000,31574,2,AK,1,100,RD
1658841816.669713,1420362.000,31577,2,AK,1,100,31575
1658841816.684066,1420376.000,31577,2,AK,1,100,RD
1658841819.292702,1422920.500,32403,2,AK,1,100,31575
1658841821.901339,1425465.000,32403,2,AK,1,100,RD
1658841821.917230,1425480.500,32406,2,AK,1,100,32404
1658841821.933120,1425496.000,32406,2,AK,1,100,RD
1658841824.533042,1428032.000,33234,2,AK,1,100,32404
1658841827.132965,1430568.000,33234,2,AK,1,100,RD
1658841827.146292,1430581.000,33237,2,AK,1,100,33235
1658841827.159620,1430594.000,33237,2,AK,1,100,RD
1658841829.773895,1433144.000,34065,2,AK,1,100,33235
1658841832.388170,1435694.000,34065,2,AK,1,100,RD
1658841832.402523,1435708.000,34068,2,AK,1,100,34066
1658841832.416876,1435722.000,34068,2,AK,1,100,RD
1658841835.032689,1438273.500,34894,2,AK,1,100,34066
1658841837.648502,1440825.000,34894,2,AK,1,100,RD
1658841837.675670,1440851.500,34897,2,AK,1,100,34895
1658841837.702838,1440878.000,34897,2,AK,1,100,RD
1658841840.313012,1443424.000,35725,2,AK,1,100,34895
1658841842.923187,1445970.000,35725,2,AK,1,100,RD
1658841842.946767,1445993.000,35728,2,AK,1,100,35726
1658841842.970346,1446016.000,35728,2,AK,1,100,RD
1658841845.590260,1448571.500,36555,2,AK,1,100,35726
1658841848.210174,1451127.000,36555,2,AK,1,100,RD
1658841848.234266,1451150.500,36558,2,AK,1,100,36556
1658841848.258358,1451174.000,36558,2,AK,1,100,RD
1658841850.851104,1453703.000,37367,2,AK,1,100,36556
1658841853.443850,1456232.000,37367,2,AK,1,100,RD
1658841853.459741,1456247.500,37370,2,AK,1,100,37368
1658841853.475632,1456263.000,37370,2,AK,1,100,RD
1658841856.075554,1458799.000,38182,2,AK,1,100,37368
1658841858.675476,1461335.000,38182,2,AK,1,100,RD
1658841858.689317,1461348.500,38185,2,AK,1,100,38183
1658841858.703157,1461362.000,38185,2,AK,1,100,RD
1658841861.321533,1463916.000,39013,2,AK,1,100,38183
1658841863.939909,1466470.000,39013,2,AK,1,100,RD
1658841863.953236,1466483.000,39016,2,AK,1,100,39014
1658841863.966564,1466496.000,39016,2,AK,1,100,RD
1658841866.597755,1469062.500,39843,2,AK,1,100,39014
1658841869.228946,1471629.000,39843,2,AK,1,100,RD
1658841869.243299,1471643.000,39846,2,AK,1,100,39844
1658841869.257652,1471657.000,39846,2,AK,1,100,RD
1658841871.879616,1474214.500,40672,2,AK,1,100,39844
1658841874.501580,1476772.000,40672,2,AK,1,100,RD
1658841874.516446,1476786.500,40675,2,AK,1,100,40673
1658841874.531311,1476801.000,40675,2,AK,1,100,RD
1658841877.147124,1479352.500,41500,2,AK,1,100,40673
1658841879.762937,1481904.000,41500,2,AK,1,100,RD
1658841879.777290,1481918.000,41503,2,AK,1,100,41501
1658841879.791643,1481932.000,41503,2,AK,1,100,RD
1658841882.402843,1484479.000,42314,2,AK,1,100,41501
1658841885.014042,1487026.000,42314,2,AK,1,100,RD
1658841885.033521,1487045.000,42317,2,AK,1,100,42315
1658841885.053000,1487064.000,42317,2,AK,1,100,RD
1658841887.659074,1489606.000,43144,2,AK,1,100,42315
1658841890.265147,1492148.000,43144,2,AK,1,100,RD
1658841890.280525,1492163.000,43147,2,AK,1,100,43145
1658841890.295903,1492178.000,43147,2,AK,1,100,RD
1658841892.903515,1494721.500,43957,2,AK,1,100,43145
1658841895.511126,1497265.000,43957,2,AK,1,100,RD
1658841895.535218,1497288.500,43960,2,AK,1,100,43958
1658841895.559310,1497312.000,43960,2,AK,1,100,RD
1658841898.154107,1499843.000,44771,2,AK,1,100,43958
1658841900.748903,1502374.000,44771,2,AK,1,100,RD
1658841900.763768,1502388.500,44774,2,AK,1,100,44772
1658841900.778634,1502403.000,44774,2,AK,1,100,RD
1658841903.378044,1504938.500,45586,2,AK,1,100,44772
1658841905.977453,1507474.000,45586,2,AK,1,100,RD
1658841905.992831,1507489.000,45589,2,AK,1,100,45587
1658841906.008209,1507504.000,45589,2,AK,1,100,RD
1658841908.627611,1510059.000,46416,2,AK,1,100,45587
1658841911.247012,1512614.000,46416,2,AK,1,100,RD
1658841911.260852,1512627.500,46419,2,AK,1,100,46417
1658841911.274693,1512641.000,46419,2,AK,1,100,RD
1658841913.894606,1515196.500,47247,2,AK,1,100,46417
1658841916.514520,1517752.000,47247,2,AK,1,100,RD
1658841916.529386,1517766.500,47250,2,AK,1,100,47248
1658841916.544251,1517781.000,47250,2,AK,1,100,RD
1658841919.160064,1520332.500,48062,2,AK,1,100,47248
1658841921.775877,1522884.000,48062,2,AK,1,100,RD
1658841921.819961,1522927.000,48065,2,AK,1,100,48063
1658841921.864045,1522970.000,48065,2,AK,1,100,RD
1658841924.434749,1525477.500,48876,2,AK,1,100,48063
1658841927.005453,1527985.000,48876,2,AK,1,100,RD
1658841927.059276,1528037.500,48879,2,AK,1,100,48877
1658841927.113099,1528090.000,48879,2,AK,1,100,RD
1658841929.713022,1530626.000,49707,2,AK,1,100,49705
1658841932.312944,1533162.000,49707,2,AK,1,100,RD
1658841934.934395,1535719.000,50537,2,AK,1,100,49705
1658841937.555847,1538276.000,50537,2,AK,1,100,RD
1658841937.569687,1538289.500,50540,2,AK,1,100,50538
1658841937.583528,1538303.000,50540,2,AK,1,100,RD
1658841940.192677,1540848.000,51354,2,AK,1,100,50538
1658841942.801826,1543393.000,51354,2,AK,1,100,RD
1658841942.829506,1543420.000,51357,2,AK,1,100,51355
1658841942.857187,1543447.000,51357,2,AK,1,100,RD
1658841945.448395,1545974.500,52170,2,AK,1,100,51355
1658841948.039603,1548502.000,52170,2,AK,1,100,RD
1658841948.057031,1548519.000,52173,2,AK,1,100,52171
1658841948.074460,1548536.000,52173,2,AK,1,100,RD
1658841950.674895,1551072.500,52984,2,AK,1,100,52171
1658841953.275330,1553609.000,52984,2,AK,1,100,RD
1658841953.289683,1553623.000,52987,2,AK,1,100,52985
1658841953.304035,1553637.000,52987,2,AK,1,100,RD
1658841955.932151,1556200.500,53813,2,AK,1,100,52985
1658841958.560266,1558764.000,53813,2,AK,1,100,RD
1658841958.613065,1558815.500,53816,2,AK,1,100,53814
1658841958.665863,1558867.000,53816,2,AK,1,100,RD
1658841961.232466,1561370.500,54626,2,AK,1,100,53814
1658841963.799069,1563874.000,54626,2,AK,1,100,RD
1658841963.824699,1563899.000,54629,2,AK,1,100,54627
1658841963.850329,1563924.000,54629,2,AK,1,100,RD
1658841966.437949,1566448.000,55446,2,AK,1,100,54627
1658841969.025569,1568972.000,55446,2,AK,1,100,RD
1658841969.042997,1568989.000,55449,2,AK,1,100,55447
1658841969.060426,1569006.000,55449,2,AK,1,100,RD
1658841971.693155,1571574.000,56283,2,AK,1,100,55447
1658841974.325883,1574142.000,56283,2,AK,1,100,RD
1658841974.360740,1574176.000,56286,2,AK,1,100,56284
1658841974.395597,1574210.000,56286,2,AK,1,100,RD
1658841976.973990,1576725.000,57099,2,AK,1,100,56284
1658841979.552383,1579240.000,57099,2,AK,1,100,RD
1658841979.583652,1579270.500,57102,2,AK,1,100,57100
1658841979.614921,1579301.000,57102,2,AK,1,100,RD
1658841982.218944,1581841.000,57930,2,AK,1,100,57100
1658841984.822967,1584381.000,57930,2,AK,1,100,RD
1658841984.838345,1584396.000,57933,2,AK,1,100,57931
1658841984.853723,1584411.000,57933,2,AK,1,100,RD
1658841987.461847,1586955.000,58746,2,AK,1,100,57931
1658841990.069971,1589499.000,58746,2,AK,1,100,RD
1658841990.091501,1589520.000,58749,2,AK,1,100,58747
1658841990.113030,1589541.000,58749,2,AK,1,100,RD
1658841992.728843,1592092.500,59576,2,AK,1,100,58747
1658841995.344656,1594644.000,59576,2,AK,1,100,RD
1658841995.375925,1594674.500,59579,2,AK,1,100,59577
1658841995.407193,1594705.000,59579,2,AK,1,100,RD
1658841997.995326,1597229.500,60390,2,AK,1,100,59577
1658842000.583458,1599754.000,60390,2,AK,1,100,RD
1658842000.601399,1599771.500,60393,2,AK,1,100,60391
1658842000.619340,1599789.000,60393,2,AK,1,100,RD
1658842003.214137,1602320.000,61203,2,AK,1,100,60391
1658842005.808933,1604851.000,61203,2,AK,1,100,RD
1658842005.823798,1604865.500,61206,2,AK,1,100,61204
1658842005.838664,1604880.000,61206,2,AK,1,100,RD
1658842008.458065,1607435.000,62035,2,AK,1,100,61204
1658842011.077466,1609990.000,62035,2,AK,1,100,RD
1658842011.121550,1610033.000,62038,2,AK,1,100,62036
1658842011.165634,1610076.000,62038,2,AK,1,100,RD
1658842013.739413,1612586.500,62850,2,AK,1,100,62036
1658842016.313193,1615097.000,62850,2,AK,1,100,RD
1658842016.346512,1615129.500,62853,2,AK,1,100,62851
1658842016.379831,1615162.000,62853,2,AK,1,100,RD
1658842018.964888,1617683.500,63662,2,AK,1,100,62851
1658842021.549945,1620205.000,63662,2,AK,1,100,RD
1658842021.577113,1620231.500,63665,2,AK,1,100,63663
1658842021.604281,1620258.000,63665,2,AK,1,100,RD
1658842024.206254,1622796.000,64477,2,AK,1,100,63663
1658842026.808226,1625334.000,64477,2,AK,1,100,RD
1658842026.824630,1625350.000,64480,2,AK,1,100,64478
1658842026.841033,1625366.000,64480,2,AK,1,100,RD
1658842029.463510,1627924.000,65307,2,AK,1,100,64478
1658842032.085986,1630482.000,65307,2,AK,1,100,RD
1658842032.101877,1630497.500,65310,2,AK,1,100,65308
1658842032.117768,1630513.000,65310,2,AK,1,100,RD
1658842034.724354,1633055.500,586,2,AK,1,100,65308
1658842037.330940,1635598.000,586,2,AK,1,100,RD
1658842037.379637,1635645.500,589,2,AK,1,100,587
1658842037.428335,1635693.000,589,2,AK,1,100,RD
1658842040.013391,1638214.500,1417,2,AK,1,100,587
1658842042.598448,1640736.000,1417,2,AK,1,100,RD
1658842042.619465,1640756.500,1420,2,AK,1,100,1418
1658842042.640482,1640777.000,1420,2,AK,1,100,RD
1658842045.239891,1643312.500,2248,2,AK,1,100,1418
1658842047.839301,1645848.000,2248,2,AK,1,100,RD
1658842047.877234,1645885.000,2251,2,AK,1,100,2249
1658842047.915166,1645922.000,2251,2,AK,1,100,RD
1658842050.515089,1648458.000,3082,2,AK,1,100,2249
1658842053.115011,1650994.000,3082,2,AK,1,100,RD
1658842053.129876,1651008.500,3085,2,AK,1,100,3083
1658842053.144742,1651023.000,3085,2,AK,1,100,RD
1658842055.746202,1653560.500,3915,2,AK,1,100,3083
1658842058.347662,1656098.000,3915,2,AK,1,100,RD
1658842060.960912,1658647.000,4726,2,AK,1,100,3916
1658842063.574162,1661196.000,4726,2,AK,1,100,RD
1658842063.580826,1661202.500,4728,2,AK,1,100,3916
1658842063.587490,1661209.000,4728,2,AK,1,100,RD
1658842063.600817,1661222.000,4731,2,AK,1,100,4729
1658842063.614145,1661235.000,4731,2,AK,1,100,RD
1658842066.214067,1663771.000,5560,2,AK,1,100,4729
1658842068.813989,1666307.000,5560,2,AK,1,100,RD
1658842068.828855,1666321.500,5563,2,AK,1,100,5561
1658842068.843720,1666336.000,5563,2,AK,1,100,RD
1658842071.450819,1668879.000,6390,2,AK,1,100,5561
1658842074.057918,1671422.000,6390,2,AK,1,100,RD
1658842076.698336,1673997.500,7217,2,AK,1,100,6391
1658842079.338754,1676573.000,7217,2,AK,1,100,RD
1658842081.964819,1679134.500,8044,2,AK,1,100,7218
1658842084.590884,1681696.000,8044,2,AK,1,100,RD
1658842084.637018,1681741.000,8047,2,AK,1,100,8045
1658842084.683152,1681786.000,8047,2,AK,1,100,RD
1658842087.276411,1684315.500,8874,2,AK,1,100,8045
1658842089.869669,1686845.000,8874,2,AK,1,100,RD
1658842089.890686,1686865.500,8877,2,AK,1,100,8875
1658842089.911703,1686886.000,8877,2,AK,1,100,RD
1658842092.505986,1689416.500,9707,2,AK,1,100,8875
1658842095.100270,1691947.000,9707,2,AK,1,100,RD
1658842095.117186,1691963.500,9710,2,AK,1,100,9708
1658842095.134102,1691980.000,9710,2,AK,1,100,RD
1658842097.734537,1694516.500,10538,2,AK,1,100,9708
1658842100.334971,1697053.000,10538,2,AK,1,100,RD
1658842102.965650,1699619.000,11365,2,AK,1,100,10539
1658842105.596328,1702185.000,11365,2,AK,1,100,RD
1658842105.602992,1702191.500,11367,2,AK,1,100,10539
1658842105.609656,1702198.000,11367,2,AK,1,100,RD
1658842105.638362,1702226.000,11370,2,AK,1,100,11368
1658842105.667068,1702254.000,11370,2,AK,1,100,RD
1658842108.256738,1704780.000,12200,2,AK,1,100,11368
1658842110.846408,1707306.000,12200,2,AK,1,100,RD
1658842110.868963,1707328.000,12203,2,AK,1,100,12201
1658842110.891517,1707350.000,12203,2,AK,1,100,RD
1658842113.482213,1709877.000,13033,2,AK,1,100,12201
1658842116.072908,1712404.000,13033,2,AK,1,100,RD
1658842116.088286,1712419.000,13036,2,AK,1,100,13034
1658842116.103664,1712434.000,13036,2,AK,1,100,RD
1658842118.707175,1714973.500,13864,2,AK,1,100,13034
1658842121.310685,1717513.000,13864,2,AK,1,100,RD
1658842123.932137,1720070.000,14679,2,AK,1,100,13865
1658842126.553588,1722627.000,14679,2,AK,1,100,RD
1658842126.564353,1722637.500,14681,2,AK,1,100,13865
1658842126.575118,1722648.000,14681,2,AK,1,100,RD
1658842126.616638,1722688.500,14684,2,AK,1,100,14682
1658842126.658159,1722729.000,14684,2,AK,1,100,RD
1658842129.221174,1725229.000,15465,2,AK,1,100,14682
1658842131.784189,1727729.000,15465,2,AK,1,100,RD
1658842131.798542,1727743.000,15468,2,AK,1,100,15466
1658842131.812895,1727757.000,15468,2,AK,1,100,RD
1658842134.431783,1730311.500,16294,2,AK,1,100,15466
1658842137.050672,1732866.000,16294,2,AK,1,100,RD
1658842137.065025,1732880.000,16297,2,AK,1,100,16295
1658842137.079378,1732894.000,16297,2,AK,1,100,RD
1658842139.686989,1735437.500,17111,2,AK,1,100,16295
1658842142.294600,1737981.000,17111,2,AK,1,100,RD
1658842142.313054,1737999.000,17114,2,AK,1,100,17112
1658842142.331508,1738017.000,17114,2,AK,1,100,RD
1658842144.935531,1740557.000,17916,2,AK,1,100,17112
1658842147.539554,1743097.000,17916,2,AK,1,100,RD
1658842147.553907,1743111.000,17919,2,AK,1,100,17917
1658842147.568260,1743125.000,17919,2,AK,1,100,RD
1658842150.170233,1745663.000,18748,2,AK,1,100,17917
1658842152.772205,1748201.000,18748,2,AK,1,100,RD
1658842152.824491,1748252.000,18751,2,AK,1,100,18749
1658842152.876776,1748303.000,18751,2,AK,1,100,RD
1658842155.469009,1750831.500,19583,2,AK,1,100,18749
1658842158.061243,1753360.000,19583,2,AK,1,100,RD
1658842158.080722,1753379.000,19586,2,AK,1,100,19584
1658842158.100201,1753398.000,19586,2,AK,1,100,RD
1658842160.697560,1755931.500,20412,2,AK,1,100,19584
1658842163.294919,1758465.000,20412,2,AK,1,100,RD
1658842163.322600,1758492.000,20415,2,AK,1,100,20413
1658842163.350280,1758519.000,20415,2,AK,1,100,RD
1658842165.939438,1761044.500,21228,2,AK,1,100,20413
1658842168.528595,1763570.000,21228,2,AK,1,100,RD
1658842168.543461,1763584.500,21231,2,AK,1,100,21229
1658842168.558326,1763599.000,21231,2,AK,1,100,RD
1658842171.162862,1766139.500,22031,2,AK,1,100,21229
1658842173.767398,1768680.000,22031,2,AK,1,100,RD
1658842173.814045,1768725.500,22034,2,AK,1,100,22032
1658842173.860692,1768771.000,22034,2,AK,1,100,RD
1658842176.431396,1771278.500,22846,2,AK,1,100,22032
1658842179.002099,1773786.000,22846,2,AK,1,100,RD
1658842179.016965,1773800.500,22849,2,AK,1,100,22847
1658842179.031830,1773815.000,22849,2,AK,1,100,RD
1658842181.642517,1776361.500,23615,2,AK,1,100,22847
1658842184.253204,1778908.000,23615,2,AK,1,100,RD
1658842184.290112,1778944.000,23618,2,AK,1,100,23616
1658842184.327019,1778980.000,23618,2,AK,1,100,RD
1658842186.902849,1781492.500,24446,2,AK,1,100,23616
1658842189.478679,1784005.000,24446,2,AK,1,100,RD
1658842189.493032,1784019.000,24449,2,AK,1,100,24447
1658842189.507385,1784033.000,24449,2,AK,1,100,RD
1658842192.116021,1786577.500,25283,2,AK,1,100,24447
1658842194.724658,1789122.000,25283,2,AK,1,100,RD
1658842194.744137,1789141.000,25286,2,AK,1,100,25284
1658842194.763616,1789160.000,25286,2,AK,1,100,RD
1658842197.362000,1791694.500,26112,2,AK,1,100,25284
1658842199.960385,1794229.000,26112,2,AK,1,100,RD
1658842199.975250,1794243.500,26115,2,AK,1,100,26113
1658842199.990116,1794258.000,26115,2,AK,1,100,RD
1658842202.605928,1796809.500,26945,2,AK,1,100,26113
1658842205.221741,1799361.000,26945,2,AK,1,100,RD
1658842205.264287,1799402.500,26948,2,AK,1,100,26946
1658842205.306834,1799444.000,26948,2,AK,1,100,RD
1658842207.894453,1801968.000,27774,2,AK,1,100,26946
1658842210.482073,1804492.000,27774,2,AK,1,100,RD
1658842210.509241,1804518.500,27777,2,AK,1,100,27775
1658842210.536409,1804545.000,27777,2,AK,1,100,RD
1658842213.126079,1807071.000,28608,2,AK,1,100,27775
