LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,SA
1658842286.214036,1878362,39961,1,SA,1,100,0.000008
1658842287.082386,1879209,40163,1,SA,1,100,0.000104
1658842287.679056,1879791,40231,1,SA,1,100,0.000088
1658842288.477691,1880570,40350,1,SA,1,100,0.000052
1658842288.810883,1880895,40385,1,SA,1,100,0.000012
1658842289.409603,1881479,40475,1,SA,1,100,0.000017
1658842289.742795,1881804,40593,1,SA,1,100,0.000120
1658842290.277953,1882326,40630,1,SA,1,100,0.000037
1658842290.938185,1882970,40746,1,SA,1,100,0.000011
1658842291.205764,1883231,40781,1,SA,1,100,0.000037
1658842291.739897,1883752,40866,1,SA,1,100,0.000018
1658842292.068988,1884073,40968,1,SA,1,100,0.000057
1658842292.869673,1884854,41052,1,SA,1,100,0.000034
1658842293.337167,1885310,41153,1,SA,1,100,0.000077
1658842293.735972,1885699,41206,1,SA,1,100,0.000049
1658842294.202441,1886154,41289,1,SA,1,100,0.000089
1658842294.804237,1886741,41379,1,SA,1,100,0.000064
1658842295.265580,1887191,41430,1,SA,1,100,0.000006
1658842295.465495,1887386,41465,1,SA,1,100,0.000017
1658842295.666435,1887582,41532,1,SA,1,100,0.000027
1658842296.066266,1887972,41583,1,SA,1,100,0.000043
1658842296.396382,1888294,41652,1,SA,1,100,0.000063
1658842296.799288,1888687,41687,1,SA,1,100,0.000011
1658842297.394933,1889268,41774,1,SA,1,100,0.000003
1658842297.729150,1889594,41890,1,SA,1,100,0.000077
1658842298.263282,1890115,41927,1,SA,1,100,0.000023
1658842298.461147,1890308,41962,1,SA,1,100,0.000028
1658842298.661062,1890503,41996,1,SA,1,100,0.000026
1658842299.195194,1891024,42081,1,SA,1,100,0.000013
1658842299.394084,1891218,42189,1,SA,1,100,0.000105
1658842300.125056,1891931,42244,1,SA,1,100,0.000031
1658842300.656113,1892449,42360,1,SA,1,100,0.000100
1658842301.191270,1892971,42412,1,SA,1,100,0.000045
1658842301.723352,1893490,42512,1,SA,1,100,0.000040
1658842302.188796,1893944,42581,1,SA,1,100,0.000052
1658842302.916692,1894654,42698,1,SA,1,100,0.000010
1658842303.453900,1895178,42783,1,SA,1,100,0.000051
1658842303.722504,1895440,42819,1,SA,1,100,0.000037
1658842304.052620,1895762,42886,1,SA,1,100,0.000034
1658842304.384787,1896086,42938,1,SA,1,100,0.000030
1658842304.655441,1896350,42973,1,SA,1,100,0.000030
1658842304.919944,1896608,43045,1,SA,1,100,0.000104
1658842305.651941,1897322,43131,1,SA,1,100,0.000025
1658842306.249636,1897905,43231,1,SA,1,100,0.000046
1658842306.582828,1898230,43316,1,SA,1,100,0.000090
1658842307.781294,1899399,43501,1,SA,1,100,0.000066
1658842308.579929,1900178,43651,1,SA,1,100,0.000085
1658842309.114062,1900699,43703,1,SA,1,100,0.000067
1658842309.446229,1901023,43772,1,SA,1,100,0.000084
1658842310.379166,1901933,43879,1,SA,1,100,0.000020
1658842310.778996,1902323,43964,1,SA,1,100,0.000077
1658842311.311078,1902842,44032,1,SA,1,100,0.000042
1658842311.710908,1903232,44115,1,SA,1,100,0.000073
1658842312.042050,1903555,44150,1,SA,1,100,0.000019
1658842312.242990,1903751,44186,1,SA,1,100,0.000024
1658842312.707408,1904204,44287,1,SA,1,100,0.000076
1658842313.374818,1904855,44389,1,SA,1,100,0.000076
1658842313.774648,1905245,44441,1,SA,1,100,0.000039
1658842314.305705,1905763,44577,1,SA,1,100,0.000122
1658842315.104340,1906542,44695,1,SA,1,100,0.000122
1658842316.168504,1907580,44821,1,SA,1,100,0.000011
1658842316.568334,1907970,44955,1,SA,1,100,0.000070
1658842317.233693,1908619,44990,1,SA,1,100,0.000013
1658842317.432583,1908813,45057,1,SA,1,100,0.000061
1658842318.164580,1909527,45175,1,SA,1,100,0.000102
1658842318.562360,1909915,45242,1,SA,1,100,0.000042
1658842319.363045,1910696,45361,1,SA,1,100,0.000065
1658842319.695212,1911020,45395,1,SA,1,100,0.000022
1658842319.894102,1911214,45414,1,SA,1,100,0.000024
1658842320.229345,1911541,45482,1,SA,1,100,0.000038
1658842320.426184,1911733,45535,1,SA,1,100,0.000036
1658842320.756300,1912055,45575,1,SA,1,100,0.000022
1658842321.225845,1912513,45711,1,SA,1,100,0.000103
1658842321.888128,1913159,45778,1,SA,1,100,0.000063
1658842322.288983,1913550,45814,1,SA,1,100,0.000024
1658842322.752376,1914002,45896,1,SA,1,100,0.000016
1658842323.420811,1914654,45998,1,SA,1,100,0.000042
1658842323.684289,1914911,46034,1,SA,1,100,0.000007
1658842324.018506,1915237,46085,1,SA,1,100,0.000017
1658842324.219446,1915433,46155,1,SA,1,100,0.000071
1658842324.685915,1915888,46222,1,SA,1,100,0.000035
1658842325.016031,1916210,46274,1,SA,1,100,0.000028
1658842325.683440,1916861,46416,1,SA,1,100,0.000127
1658842326.481050,1917639,46501,1,SA,1,100,0.000039
1658842327.345299,1918482,46636,1,SA,1,100,0.000079
1658842327.678491,1918807,46687,1,SA,1,100,0.000035
1658842328.079346,1919198,46757,1,SA,1,100,0.000037
1658842328.409463,1919520,46858,1,SA,1,100,0.000127
1658842329.276787,1920366,46943,1,SA,1,100,0.000011
1658842330.006734,1921078,47127,1,SA,1,100,0.000100
1658842331.340527,1922379,47268,1,SA,1,100,0.000007
1658842331.538391,1922572,47385,1,SA,1,100,0.000143
1658842332.933697,1923933,47569,1,SA,1,100,0.000063
1658842333.402216,1924390,47652,1,SA,1,100,0.000126
1658842334.198801,1925167,47756,1,SA,1,100,0.000114
1658842334.665269,1925622,47807,1,SA,1,100,0.000015
1658842334.995386,1925944,47859,1,SA,1,100,0.000005
1658842335.328578,1926269,47943,1,SA,1,100,0.000063
1658842336.062625,1926985,48061,1,SA,1,100,0.000031
1658842336.461430,1927374,48133,1,SA,1,100,0.000088
1658842336.994537,1927894,48200,1,SA,1,100,0.000083
1658842337.859811,1928738,48370,1,SA,1,100,0.000038
1658842338.325255,1929192,48404,1,SA,1,100,0.000052
1658842338.725085,1929582,48471,1,SA,1,100,0.000077
1658842338.991639,1929842,48540,1,SA,1,100,0.000069
1658842339.922526,1930750,48674,1,SA,1,100,0.000040
1658842340.191129,1931012,48759,1,SA,1,100,0.000082
1658842340.720136,1931528,48793,1,SA,1,100,0.000044
1658842341.184554,1931981,48878,1,SA,1,100,0.000051
1658842341.649998,1932435,48933,1,SA,1,100,0.000051
1658842341.847862,1932628,48956,1,SA,1,100,0.000004
1658842342.184130,1932956,49041,1,SA,1,100,0.000040
1658842342.649573,1933410,49142,1,SA,1,100,0.000105
1658842343.713737,1934448,49277,1,SA,1,100,0.000041
1658842343.980291,1934708,49313,1,SA,1,100,0.000015
1658842344.311432,1935031,49396,1,SA,1,100,0.000073
1658842344.844539,1935551,49531,1,SA,1,100,0.000099
1658842345.577562,1936266,49582,1,SA,1,100,0.000044
1658842346.709389,1937370,49749,1,SA,1,100,0.000015
1658842347.174832,1937824,49856,1,SA,1,100,0.000084
1658842348.506575,1939123,50108,1,SA,1,100,0.000176
1658842349.704015,1940291,50224,1,SA,1,100,0.000011
1658842350.037207,1940616,50360,1,SA,1,100,0.000161
1658842350.902481,1941460,50413,1,SA,1,100,0.000023
1658842351.102396,1941655,50497,1,SA,1,100,0.000062
1658842351.568865,1942110,50531,1,SA,1,100,0.000019
1658842351.967670,1942499,50599,1,SA,1,100,0.000028
1658842352.168611,1942695,50635,1,SA,1,100,0.000068
1658842352.367501,1942889,50661,1,SA,1,100,0.000033
1658842352.698642,1943212,50731,1,SA,1,100,0.000045
1658842353.830469,1944316,50931,1,SA,1,100,0.000071
1658842354.362551,1944835,50999,1,SA,1,100,0.000089
1658842354.764432,1945227,51069,1,SA,1,100,0.000024
1658842355.228850,1945680,51173,1,SA,1,100,0.000116
1658842355.762983,1946201,51240,1,SA,1,100,0.000079
1658842356.226376,1946653,51308,1,SA,1,100,0.000050
1658842356.694895,1947110,51409,1,SA,1,100,0.000108
1658842357.291565,1947692,51477,1,SA,1,100,0.000039
1658842357.687294,1948078,51568,1,SA,1,100,0.000107
1658842358.222452,1948600,51638,1,SA,1,100,0.000097
1658842358.555644,1948925,51672,1,SA,1,100,0.000045
1658842358.956499,1949316,51739,1,SA,1,100,0.000049
1658842359.221002,1949574,51776,1,SA,1,100,0.000004
1658842359.420918,1949769,51809,1,SA,1,100,0.000005
1658842359.753084,1950093,51862,1,SA,1,100,0.000016
1658842360.088326,1950420,51947,1,SA,1,100,0.000074
1658842360.419468,1950743,52014,1,SA,1,100,0.000095
1658842360.882861,1951195,52067,1,SA,1,100,0.000068
1658842361.882437,1952170,52234,1,SA,1,100,0.000090
1658842362.416569,1952691,52302,1,SA,1,100,0.000029
1658842362.616484,1952886,52352,1,SA,1,100,0.000039
1658842363.080903,1953339,52393,1,SA,1,100,0.000013
1658842363.280818,1953534,52428,1,SA,1,100,0.000009
1658842363.747287,1953989,52514,1,SA,1,100,0.000022
1658842363.945151,1954182,52565,1,SA,1,100,0.000072
1658842364.480309,1954704,52666,1,SA,1,100,0.000060
1658842365.276894,1955481,52802,1,SA,1,100,0.000101
1658842366.142168,1956325,52904,1,SA,1,100,0.000032
1658842366.343108,1956521,52923,1,SA,1,100,0.000011
1658842366.677325,1956847,52990,1,SA,1,100,0.000016
1658842367.272970,1957428,53107,1,SA,1,100,0.000071
1658842367.807102,1957949,53249,1,SA,1,100,0.000165
1658842368.537049,1958661,53302,1,SA,1,100,0.000047
1658842369.337735,1959442,53436,1,SA,1,100,0.000066
1658842369.869817,1959961,53503,1,SA,1,100,0.000011
1658842370.204034,1960287,53571,1,SA,1,100,0.000024
1658842370.602839,1960676,53655,1,SA,1,100,0.000109
1658842371.135946,1961196,53723,1,SA,1,100,0.000045
1658842372.133471,1962169,53892,1,SA,1,100,0.000096
1658842372.793704,1962813,53993,1,SA,1,100,0.000036
1658842373.197635,1963207,54045,1,SA,1,100,0.000009
1658842373.399601,1963404,54084,1,SA,1,100,0.000043
1658842373.861969,1963855,54137,1,SA,1,100,0.000037
1658842374.061884,1964050,54222,1,SA,1,100,0.000137
1658842374.795931,1964766,54290,1,SA,1,100,0.000006
1658842375.127073,1965089,54360,1,SA,1,100,0.000030
1658842375.460264,1965414,54410,1,SA,1,100,0.000004
1658842375.661205,1965610,54443,1,SA,1,100,0.000037
1658842375.861120,1965805,54479,1,SA,1,100,0.000025
1658842376.192261,1966128,54547,1,SA,1,100,0.000090
1658842376.524428,1966452,54602,1,SA,1,100,0.000007
1658842376.794057,1966715,54636,1,SA,1,100,0.000022
1658842376.991922,1966908,54671,1,SA,1,100,0.000035
1658842377.257451,1967167,54722,1,SA,1,100,0.000009
1658842377.522979,1967426,54789,1,SA,1,100,0.000091
1658842378.321614,1968205,54891,1,SA,1,100,0.000043
1658842378.854721,1968725,54998,1,SA,1,100,0.000173
1658842379.853272,1969699,55150,1,SA,1,100,0.000100
1658842380.450967,1970282,55219,1,SA,1,100,0.000002
1658842380.649857,1970476,55271,1,SA,1,100,0.000028
1658842380.983049,1970801,55304,1,SA,1,100,0.000014
1658842381.450543,1971257,55406,1,SA,1,100,0.000105
1658842381.780659,1971579,55473,1,SA,1,100,0.000118
1658842382.314791,1972100,55559,1,SA,1,100,0.000097
1658842383.113427,1972879,55692,1,SA,1,100,0.000086
1658842383.712147,1973463,55762,1,SA,1,100,0.000044
1658842384.311893,1974048,55853,1,SA,1,100,0.000170
1658842385.041839,1974760,55953,1,SA,1,100,0.000036
1658842385.578022,1975283,56053,1,SA,1,100,0.000080
1658842386.042440,1975736,56123,1,SA,1,100,0.000004
1658842386.244406,1975933,56140,1,SA,1,100,0.000019
1658842386.442271,1976126,56209,1,SA,1,100,0.000041
1658842387.039966,1976709,56328,1,SA,1,100,0.000077
1658842387.506434,1977164,56347,1,SA,1,100,0.000026
1658842387.706350,1977359,56380,1,SA,1,100,0.000029
1658842388.039541,1977684,56448,1,SA,1,100,0.000012
1658842388.370683,1978007,56518,1,SA,1,100,0.000093
1658842388.838177,1978463,56601,1,SA,1,100,0.000077
1658842389.502510,1979111,56678,1,SA,1,100,0.000003
1658842389.701400,1979305,56729,1,SA,1,100,0.000063
1658842389.971030,1979568,56763,1,SA,1,100,0.000044
1658842390.502086,1980086,56849,1,SA,1,100,0.000009
1658842390.834253,1980410,56899,1,SA,1,100,0.000080
1658842391.367360,1980930,57001,1,SA,1,100,0.000026
1658842391.898417,1981448,57134,1,SA,1,100,0.000071
1658842392.630414,1982162,57203,1,SA,1,100,0.000010
1658842392.897992,1982423,57256,1,SA,1,100,0.000038
1658842393.232210,1982749,57307,1,SA,1,100,0.000089
1658842393.828879,1983331,57426,1,SA,1,100,0.000114
1658842394.760792,1984240,57533,1,SA,1,100,0.000061
1658842395.028370,1984501,57635,1,SA,1,100,0.000135
1658842395.626065,1985084,57668,1,SA,1,100,0.000022
1658842395.958232,1985408,57718,1,SA,1,100,0.000063
1658842396.157122,1985602,57788,1,SA,1,100,0.000113
1658842396.625641,1986059,57856,1,SA,1,100,0.000050
1658842397.223336,1986642,57941,1,SA,1,100,0.000037
1658842397.423252,1986837,57958,1,SA,1,100,0.000025
1658842397.623167,1987032,58058,1,SA,1,100,0.000103
1658842398.553029,1987939,58179,1,SA,1,100,0.000022
1658842398.888271,1988266,58229,1,SA,1,100,0.000049
1658842399.220438,1988590,58264,1,SA,1,100,0.000037
1658842399.752519,1989109,58354,1,SA,1,100,0.000030
1658842400.152350,1989499,58422,1,SA,1,100,0.000057
1658842400.682381,1990016,58540,1,SA,1,100,0.000072
1658842401.148850,1990471,58576,1,SA,1,100,0.000035
1658842401.548680,1990861,58662,1,SA,1,100,0.000021
1658842401.880847,1991185,58698,1,SA,1,100,0.000022
1658842402.081787,1991381,58751,1,SA,1,100,0.000110
1658842402.745095,1992028,58836,1,SA,1,100,0.000003
1658842403.079313,1992354,58920,1,SA,1,100,0.000089
1658842403.479143,1992744,58954,1,SA,1,100,0.000005
1658842403.678033,1992938,59007,1,SA,1,100,0.000052
1658842404.209090,1993456,59090,1,SA,1,100,0.000116
1658842404.543307,1993782,59161,1,SA,1,100,0.000099
1658842405.341942,1994561,59301,1,SA,1,100,0.000148
1658842406.406106,1995599,59454,1,SA,1,100,0.000052
1658842406.741348,1995926,59490,1,SA,1,100,0.000010
1658842407.006877,1996185,59524,1,SA,1,100,0.000023
1658842407.873176,1997030,59690,1,SA,1,100,0.000064
1658842408.670786,1997808,59877,1,SA,1,100,0.000169
1658842409.535035,1998651,59978,1,SA,1,100,0.000111
1658842410.134780,1999236,60069,1,SA,1,100,0.000179
1658842411.135381,2000212,60218,1,SA,1,100,0.000139
1658842411.533161,2000600,60269,1,SA,1,100,0.000073
1658842411.999630,2001055,60339,1,SA,1,100,0.000024
1658842412.199545,2001250,60423,1,SA,1,100,0.000084
1658842412.730602,2001768,60459,1,SA,1,100,0.000032
1658842413.062768,2002092,60513,1,SA,1,100,0.000007
1658842413.262683,2002287,60565,1,SA,1,100,0.000060
1658842413.595875,2002612,60615,1,SA,1,100,0.000004
1658842413.862429,2002872,60665,1,SA,1,100,0.000041
1658842414.193570,2003195,60785,1,SA,1,100,0.000165
1658842415.324373,2004298,60886,1,SA,1,100,0.000041
1658842415.592977,2004560,60925,1,SA,1,100,0.000016
1658842416.189646,2005142,61094,1,SA,1,100,0.000174
1658842417.721304,2006636,61299,1,SA,1,100,0.000150
1658842418.252361,2007154,61399,1,SA,1,100,0.000146
1658842419.119685,2008000,61501,1,SA,1,100,0.000025
1658842419.382138,2008256,61618,1,SA,1,100,0.000135
1658842420.448352,2009296,61754,1,SA,1,100,0.000162
1658842421.579154,2010399,61880,1,SA,1,100,0.000013
1658842421.779069,2010594,61982,1,SA,1,100,0.000133
1658842422.311151,2011113,62016,1,SA,1,100,0.000036
1658842422.710981,2011503,62083,1,SA,1,100,0.000097
1658842422.975485,2011761,62153,1,SA,1,100,0.000138
1658842423.378391,2012154,62189,1,SA,1,100,0.000033
1658842423.575230,2012346,62223,1,SA,1,100,0.000028
1658842423.906372,2012669,62276,1,SA,1,100,0.000017
1658842424.239563,2012994,62362,1,SA,1,100,0.000056
1658842424.639394,2013384,62414,1,SA,1,100,0.000113
1658842425.639995,2014360,62598,1,SA,1,100,0.000125
1658842426.503218,2015202,62722,1,SA,1,100,0.000122
1658842427.035300,2015721,62841,1,SA,1,100,0.000110
1658842427.634020,2016305,62876,1,SA,1,100,0.000016
1658842427.967212,2016630,62947,1,SA,1,100,0.000015
1658842428.232741,2016889,62982,1,SA,1,100,0.000036
1658842428.633596,2017280,63081,1,SA,1,100,0.000143
1658842429.364568,2017993,63150,1,SA,1,100,0.000003
1658842429.565508,2018189,63203,1,SA,1,100,0.000045
1658842429.965339,2018579,63254,1,SA,1,100,0.000024
1658842430.161153,2018770,63307,1,SA,1,100,0.000022
1658842430.695285,2019291,63425,1,SA,1,100,0.000080
1658842431.161754,2019746,63460,1,SA,1,100,0.000033
1658842431.628223,2020201,63551,1,SA,1,100,0.000042
1658842431.958339,2020523,63603,1,SA,1,100,0.000074
1658842432.890251,2021432,63739,1,SA,1,100,0.000012
1658842433.156805,2021692,63824,1,SA,1,100,0.000078
1658842433.889827,2022407,63928,1,SA,1,100,0.000083
1658842434.287607,2022795,63995,1,SA,1,100,0.000087
1658842434.686412,2023184,64048,1,SA,1,100,0.000036
1658842435.084192,2023572,64099,1,SA,1,100,0.000012
1658842435.553736,2024030,64233,1,SA,1,100,0.000082
1658842436.485648,2024939,64342,1,SA,1,100,0.000074
1658842437.281208,2025715,64428,1,SA,1,100,0.000042
1658842437.484199,2025913,64479,1,SA,1,100,0.000041
1658842438.148533,2026561,64597,1,SA,1,100,0.000054
1658842438.611926,2027013,64782,1,SA,1,100,0.000243
1658842440.013382,2028380,64884,1,SA,1,100,0.000039
1658842440.343498,2028702,64951,1,SA,1,100,0.000064
1658842440.742304,2029091,65018,1,SA,1,100,0.000063
1658842441.540939,2029870,65192,1,SA,1,100,0.000161
1658842442.406213,2030714,65279,1,SA,1,100,0.000043
1658842442.673792,2030975,65313,1,SA,1,100,0.000039
1658842442.938295,2031233,65366,1,SA,1,100,0.000046
1658842443.606729,2031885,65482,1,SA,1,100,0.000171
1658842444.603229,2032857,97,1,SA,1,100,0.000027
1658842445.200924,2033440,230,1,SA,1,100,0.000144
1658842445.868333,2034091,282,1,SA,1,100,0.000018
1658842446.199475,2034414,350,1,SA,1,100,0.000005
1658842446.864834,2035063,469,1,SA,1,100,0.000061
1658842447.199051,2035389,525,1,SA,1,100,0.000045
1658842447.663469,2035842,592,1,SA,1,100,0.000062
1658842447.931048,2036103,628,1,SA,1,100,0.000013
1658842448.396491,2036557,780,1,SA,1,100,0.000086
1658842449.063900,2037208,831,1,SA,1,100,0.000060
1658842449.395042,2037531,898,1,SA,1,100,0.000078
1658842449.795897,2037922,918,1,SA,1,100,0.000032
1658842449.995812,2038117,952,1,SA,1,100,0.000067
1658842450.194702,2038311,1004,1,SA,1,100,0.000067
1658842450.592482,2038699,1057,1,SA,1,100,0.000001
1658842450.791372,2038893,1093,1,SA,1,100,0.000018
1658842451.127640,2039221,1161,1,SA,1,100,0.000014
1658842451.526445,2039610,1231,1,SA,1,100,0.000065
1658842451.992914,2040065,1315,1,SA,1,100,0.000039
1658842452.325080,2040389,1405,1,SA,1,100,0.000153
1658842452.989414,2041037,1473,1,SA,1,100,0.000039
1658842453.323631,2041363,1523,1,SA,1,100,0.000061
1658842453.856738,2041883,1608,1,SA,1,100,0.000037
1658842454.455458,2042467,1728,1,SA,1,100,0.000049
1658842455.120817,2043116,1861,1,SA,1,100,0.000156
1658842455.786176,2043765,1963,1,SA,1,100,0.000088
1658842456.319283,2044285,2014,1,SA,1,100,0.000102
1658842456.651449,2044609,2064,1,SA,1,100,0.000044
1658842456.919028,2044870,2099,1,SA,1,100,0.000051
1658842457.384472,2045324,2187,1,SA,1,100,0.000052
1658842457.718689,2045650,2244,1,SA,1,100,0.000016
1658842458.516299,2046428,2378,1,SA,1,100,0.000024
1658842458.850516,2046754,2479,1,SA,1,100,0.000118
1658842459.448211,2047337,2513,1,SA,1,100,0.000027
1658842459.780378,2047661,2564,1,SA,1,100,0.000019
1658842460.115620,2047988,2634,1,SA,1,100,0.000039
1658842460.381149,2048247,2686,1,SA,1,100,0.000064
1658842461.182860,2049029,2822,1,SA,1,100,0.000055
1658842461.511951,2049350,2875,1,SA,1,100,0.000089
1658842461.910756,2049739,2910,1,SA,1,100,0.000006
1658842462.380300,2050197,2995,1,SA,1,100,0.000021
1658842462.709391,2050518,3067,1,SA,1,100,0.000066
1658842463.245574,2051041,3136,1,SA,1,100,0.000085
1658842463.641304,2051427,3205,1,SA,1,100,0.000031
1658842463.842244,2051623,3238,1,SA,1,100,0.000026
1658842464.040109,2051816,3309,1,SA,1,100,0.000119
1658842464.639854,2052401,3410,1,SA,1,100,0.000113
1658842465.172961,2052921,3444,1,SA,1,100,0.000038
1658842465.506153,2053246,3531,1,SA,1,100,0.000085
1658842465.836270,2053568,3584,1,SA,1,100,0.000086
1658842466.835845,2054543,3784,1,SA,1,100,0.000178
1658842467.367927,2055062,3822,1,SA,1,100,0.000050
1658842467.567842,2055257,3889,1,SA,1,100,0.000111
1658842468.433116,2056101,3998,1,SA,1,100,0.000041
1658842468.699670,2056361,4134,1,SA,1,100,0.000223
1658842469.764859,2057400,4218,1,SA,1,100,0.000088
1658842470.031412,2057660,4269,1,SA,1,100,0.000037
1658842470.894636,2058502,4422,1,SA,1,100,0.000033
1658842471.424667,2059019,4489,1,SA,1,100,0.000003
1658842471.692246,2059280,4525,1,SA,1,100,0.000038
1658842471.960850,2059542,4611,1,SA,1,100,0.000113
