LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,SF
1658841680.729455,1287764.000,10077,1,SF,1,100,0.0000
1658841681.129285,1288154.000,10142,1,SF,1,100,0.0000
1658841681.463502,1288480.000,10190,1,SF,1,100,0.0000
1658841681.728005,1288738.000,10242,1,SF,1,100,0.0000
1658841682.060172,1289062.000,10290,1,SF,1,100,0.0000
1658841682.394389,1289388.000,10339,1,SF,1,100,0.0000
1658841682.792169,1289776.000,10407,1,SF,1,100,0.0000
1658841683.124336,1290100.000,10455,1,SF,1,100,0.0000
1658841683.391915,1290361.000,10504,1,SF,1,100,0.0000
1658841683.725107,1290686.000,10555,1,SF,1,100,0.0000
1658841684.055223,1291008.000,10604,1,SF,1,100,0.0000
1658841684.458129,1291401.000,10670,1,SF,1,100,0.0000
1658841684.791321,1291726.000,10718,1,SF,1,100,0.0000
1658841685.056849,1291985.000,10769,1,SF,1,100,0.0000
1658841685.390041,1292310.000,10817,1,SF,1,100,0.0000
1658841685.724258,1292636.000,10874,1,SF,1,100,0.0000
1658841686.055400,1292959.000,10922,1,SF,1,100,0.0000
1658841686.454205,1293348.000,10988,1,SF,1,100,0.0000
1658841686.787397,1293673.000,11037,1,SF,1,100,0.0000
1658841687.053950,1293933.000,11087,1,SF,1,100,0.0000
1658841687.383041,1294254.000,11136,1,SF,1,100,0.0000
1658841687.718284,1294581.000,11186,1,SF,1,100,0.0000
1658841688.120164,1294973.000,11252,1,SF,1,100,0.0000
1658841688.450281,1295295.000,11301,1,SF,1,100,0.0000
1658841688.715809,1295554.000,11350,1,SF,1,100,0.0000
1658841689.052077,1295882.000,11401,1,SF,1,100,0.0000
1658841689.383218,1296205.000,11449,1,SF,1,100,0.0000
1658841689.780998,1296593.000,11515,1,SF,1,100,0.0000
1658841690.115215,1296919.000,11564,1,SF,1,100,0.0000
1658841690.382794,1297180.000,11614,1,SF,1,100,0.0000
1658841690.778523,1297566.000,11669,1,SF,1,100,0.0000
1658841691.047127,1297828.000,11719,1,SF,1,100,0.0000
1658841691.379294,1298152.000,11768,1,SF,1,100,0.0000
1658841691.710436,1298475.000,11817,1,SF,1,100,0.0000
1658841692.112316,1298867.000,11884,1,SF,1,100,0.0000
1658841692.445508,1299192.000,11933,1,SF,1,100,0.0000
1658841692.710011,1299450.000,11982,1,SF,1,100,0.0000
1658841693.042178,1299774.000,12033,1,SF,1,100,0.0000
1658841693.375370,1300099.000,12081,1,SF,1,100,0.0000
1658841693.774175,1300488.000,12147,1,SF,1,100,0.0000
1658841694.107367,1300813.000,12196,1,SF,1,100,0.0000
1658841694.374946,1301074.000,12246,1,SF,1,100,0.0000
1658841694.708138,1301399.000,12296,1,SF,1,100,0.0000
1658841695.041330,1301724.000,12344,1,SF,1,100,0.0000
1658841695.440135,1302113.000,12410,1,SF,1,100,0.0000
1658841695.705663,1302372.000,12461,1,SF,1,100,0.0000
1658841696.038855,1302697.000,12514,1,SF,1,100,0.0000
1658841696.369997,1303020.000,12565,1,SF,1,100,0.0000
1658841696.703189,1303345.000,12614,1,SF,1,100,0.0000
1658841697.103019,1303735.000,12679,1,SF,1,100,0.0000
1658841697.368547,1303994.000,12728,1,SF,1,100,0.0000
1658841697.702765,1304320.000,12779,1,SF,1,100,0.0000
1658841698.036982,1304646.000,12828,1,SF,1,100,0.0000
1658841698.368123,1304969.000,12876,1,SF,1,100,0.0000
1658841698.766928,1305358.000,12943,1,SF,1,100,0.0000
1658841699.033482,1305618.000,12993,1,SF,1,100,0.0000
1658841699.365649,1305942.000,13041,1,SF,1,100,0.0000
1658841699.697815,1306266.000,13093,1,SF,1,100,0.0000
1658841700.031007,1306591.000,13141,1,SF,1,100,0.0000
1658841700.430837,1306981.000,13206,1,SF,1,100,0.0000
1658841700.764030,1307306.000,13256,1,SF,1,100,0.0000
1658841701.030583,1307566.000,13306,1,SF,1,100,0.0000
1658841701.362750,1307890.000,13360,1,SF,1,100,0.0000
1658841701.694916,1308214.000,13411,1,SF,1,100,0.0000
1658841702.027083,1308538.000,13460,1,SF,1,100,0.0000
1658841702.425888,1308927.000,13526,1,SF,1,100,0.0000
