RD,TS_received,TS_sent,AK,RoundTrip,
3592239,3592347,2022-07-26_10-00-43-387343,3597373,108,
3597394,3597418,2022-07-26_10-00-48-588905,3597421,24,
3602494,3607600,2022-07-26_10-00-54-032853,3607603,5106,
3607604,3607630,2022-07-26_10-00-59-059062,3607633,26,
3612705,3617853,2022-07-26_10-01-04-434174,3617870,5148,
3617892,3617919,2022-07-26_10-01-09-602671,3617922,27,
3622945,3623013,2022-07-26_10-01-14-823253,3623019,68,
3628099,3628125,2022-07-26_10-01-20-069398,3628129,26,
3633206,3633228,2022-07-26_10-01-25-302957,3633232,22,
3638319,3638348,2022-07-26_10-01-30-546512,3638352,29,
3643440,3643495,2022-07-26_10-01-35-815742,3643501,55,
3648585,3648608,2022-07-26_10-01-41-066892,3648611,23,
3653712,3653768,2022-07-26_10-01-46-354679,3653771,56,
3658818,3658874,2022-07-26_10-01-51-585402,3658881,56,
3663926,3663965,2022-07-26_10-01-56-807969,3663969,39,
3669035,3669058,2022-07-26_10-02-02-030411,3669061,23,
3674190,3674220,2022-07-26_10-02-07-313763,3674224,30,
3679298,3679322,2022-07-26_10-02-12-552878,3679326,24,
3684427,3684451,2022-07-26_10-02-17-814190,3684456,24,
3689533,3689555,2022-07-26_10-02-23-048082,3689560,22,
3694649,3694720,2022-07-26_10-02-28-338654,3694724,71,
3699755,3699819,2022-07-26_10-02-33-566790,3699822,64,
3704865,3704916,2022-07-26_10-02-38-791737,3704919,51,
3709973,3710013,2022-07-26_10-02-44-016784,3710016,40,
3715080,3715106,2022-07-26_10-02-49-237353,3715110,26,
3720203,3720226,2022-07-26_10-02-54-488746,3720229,23,
3725308,3725332,2022-07-26_10-02-59-725668,3725336,24,
3730418,3730456,2022-07-26_10-03-04-971656,3730459,38,
3735534,3735578,2022-07-26_10-03-10-228576,3735581,44,
3740641,3740677,2022-07-26_10-03-15-450182,3740683,36,
3745746,3745780,2022-07-26_10-03-20-681764,3745783,34,
3750849,3750872,2022-07-26_10-03-25-909793,3750876,23,
3755956,3755980,2022-07-26_10-03-31-147322,3755983,24,
3761066,3761089,2022-07-26_10-03-36-388470,3761092,23,
3766173,3766198,2022-07-26_10-03-41-621821,3766201,25,
3771281,3771306,2022-07-26_10-03-46-855220,3771309,25,
3776440,3776464,2022-07-26_10-03-52-145868,3776468,24,
3781547,3781571,2022-07-26_10-03-57-381922,3781575,24,
3786704,3786730,2022-07-26_10-04-02-669896,3786733,26,
3791811,3791839,2022-07-26_10-04-07-905907,3791842,28,
3796958,3796995,2022-07-26_10-04-13-189955,3796999,37,
3802066,3802092,2022-07-26_10-04-18-416700,3802095,26,
3807175,3807199,2022-07-26_10-04-23-654554,3807201,24,
3812283,3812309,2022-07-26_10-04-28-890878,3812312,26,
3817434,3817479,2022-07-26_10-04-34-176169,3817482,45,
3822585,3822611,2022-07-26_10-04-39-453028,3822614,26,
3827734,3827760,2022-07-26_10-04-44-728668,3827764,26,
3832883,3832906,2022-07-26_10-04-50-010113,3832910,23,
3838035,3838064,2022-07-26_10-04-55-291390,3838067,29,
3843144,3843171,2022-07-26_10-05-00-527057,3843174,27,
3848290,3848326,2022-07-26_10-05-05-806277,3848330,36,
3853396,3853421,2022-07-26_10-05-11-038793,3853424,25,
3858507,3858534,2022-07-26_10-05-16-277680,3858537,27,
3863616,3863643,2022-07-26_10-05-21-515812,3863647,27,
3868733,3868758,2022-07-26_10-05-26-760686,3868761,25,
3873841,3873864,2022-07-26_10-05-31-994574,3873867,23,
3878985,3879012,2022-07-26_10-05-37-273684,3879015,27,
3884146,3884172,2022-07-26_10-05-42-562880,3884175,26,
3889312,3889336,2022-07-26_10-05-47-855620,3889341,24,
3894424,3894449,2022-07-26_10-05-53-098133,3894452,25,
3899593,3899620,2022-07-26_10-05-58-399256,3899624,27,
3904701,3904725,2022-07-26_10-06-03-632233,3904729,24,
3909864,3909907,2022-07-26_10-06-08-941198,3909910,43,
3915030,3915058,2022-07-26_10-06-14-222400,3915061,28,
3920186,3920210,2022-07-26_10-06-19-510389,3920213,24,
3925322,3925350,2022-07-26_10-06-24-774648,3925353,28,
3930457,3930483,2022-07-26_10-06-30-039305,3930486,26,
3935594,3935619,2022-07-26_10-06-35-308056,3935623,25,
3940740,3940767,2022-07-26_10-06-40-580962,3940770,27,
3945882,3945907,2022-07-26_10-06-45-856289,3945910,25,
3951020,3951045,2022-07-26_10-06-51-124460,3951048,25,
3956174,3956204,2022-07-26_10-06-56-403832,3956208,30,
3961286,3961313,2022-07-26_10-07-01-648865,3961316,27,
3966411,3966434,2022-07-26_10-07-06-897811,3966437,23,
3971568,3971591,2022-07-26_10-07-12-184282,3971595,23,
3976696,3976724,2022-07-26_10-07-17-445395,3976727,28,
3981838,3981863,2022-07-26_10-07-22-718048,3981867,25,
3986990,3987015,2022-07-26_10-07-27-998346,3987019,25,
3992127,3992153,2022-07-26_10-07-33-266672,3992157,26,
3997262,3997287,2022-07-26_10-07-38-533073,3997290,25,
4002405,4002430,2022-07-26_10-07-43-804437,4002433,25,
4007546,4007573,2022-07-26_10-07-49-078515,4007576,27,
4012700,4012727,2022-07-26_10-07-54-359874,4012730,27,
4017845,4017871,2022-07-26_10-07-59-629178,4017874,26,
4022963,4022997,2022-07-26_10-08-04-883740,4023001,34,
4028070,4028094,2022-07-26_10-08-10-112548,4028098,24,
4033208,4033233,2022-07-26_10-08-15-382075,4033236,25,
4038359,4038386,2022-07-26_10-08-20-662693,4038389,27,
4043506,4043531,2022-07-26_10-08-25-940482,4043534,25,
4048627,4048650,2022-07-26_10-08-31-183619,4048653,23,
4053734,4053763,2022-07-26_10-08-36-419551,4053768,29,
4058842,4058866,2022-07-26_10-08-41-659766,4058870,24,
4063957,4063980,2022-07-26_10-08-46-903086,4063984,23,
4069064,4069092,2022-07-26_10-08-52-141944,4069095,28,
4074210,4074237,2022-07-26_10-08-57-419723,4074240,27,
4079318,4079343,2022-07-26_10-09-02-655433,4079346,25,
4084470,4084495,2022-07-26_10-09-07-940857,4084498,25,
4089576,4089600,2022-07-26_10-09-13-171380,4089604,24,
4094685,4094724,2022-07-26_10-09-18-414707,4094729,39,
4099796,4099821,2022-07-26_10-09-23-655847,4099824,25,
4104901,4104959,2022-07-26_10-09-28-912627,4104962,58,
4110009,4110034,2022-07-26_10-09-34-121087,4110037,25,
4115119,4115146,2022-07-26_10-09-39-360454,4115149,27,
4120225,4120251,2022-07-26_10-09-44-596758,4120254,26,
4125333,4125358,2022-07-26_10-09-49-832219,4125362,25,
4130443,4130467,2022-07-26_10-09-55-071579,4130471,24,
4135559,4135581,2022-07-26_10-10-00-317378,4135585,22,
4140671,4140696,2022-07-26_10-10-05-557181,4140699,25,
4145790,4145814,2022-07-26_10-10-10-808192,4145817,24,
4150905,4150947,2022-07-26_10-10-16-060742,4150951,42,
4156007,4156029,2022-07-26_10-10-21-284396,4156032,22,
4161114,4161142,2022-07-26_10-10-26-523242,4161145,28,
4166222,4166247,2022-07-26_10-10-31-753479,4166250,25,
4171333,4171366,2022-07-26_10-10-36-997555,4171369,33,
4176439,4176490,2022-07-26_10-10-42-235413,4176493,51,
4181555,4181579,2022-07-26_10-10-47-472798,4181582,24,
4186664,4186691,2022-07-26_10-10-52-715622,4186694,27,
4191772,4191796,2022-07-26_10-10-57-947561,4191800,24,
4196943,4196968,2022-07-26_10-11-03-247440,4196971,25,
4202073,4202109,2022-07-26_10-11-08-510861,4202113,36,
4207179,4207202,2022-07-26_10-11-13-744149,4207205,23,
4212288,4212313,2022-07-26_10-11-18-984789,4212317,25,
4217437,4217461,2022-07-26_10-11-24-261523,4217464,24,
4222544,4222567,2022-07-26_10-11-29-495965,4222571,23,
4227695,4227734,2022-07-26_10-11-34-786868,4227737,39,
4232802,4232826,2022-07-26_10-11-40-015004,4232829,24,
4237953,4237978,2022-07-26_10-11-45-295548,4237982,25,
4243100,4243126,2022-07-26_10-11-50-572177,4243129,26,
4248208,4248231,2022-07-26_10-11-55-811587,4248234,23,
4253316,4253340,2022-07-26_10-12-01-046072,4253343,24,
4258457,4258481,2022-07-26_10-12-06-320346,4258484,24,
4263604,4263629,2022-07-26_10-12-11-595285,4263634,25,
4268713,4268743,2022-07-26_10-12-16-835129,4268746,30,
4273820,4273844,2022-07-26_10-12-22-071286,4273848,24,
4278929,4278956,2022-07-26_10-12-27-310445,4278959,27,
4284072,4284095,2022-07-26_10-12-32-583025,4284099,23,
4289220,4289242,2022-07-26_10-12-37-863181,4289246,22,
4294366,4294405,2022-07-26_10-12-43-143795,4294408,39,
4299507,4299533,2022-07-26_10-12-48-412910,4299537,26,
4304621,4304644,2022-07-26_10-12-53-652533,4304647,23,
4309742,4309767,2022-07-26_10-12-58-907928,4309771,25,
4314891,4314917,2022-07-26_10-13-04-183333,4314920,26,
4320050,4320078,2022-07-26_10-13-09-475588,4320081,28,
4325189,4325215,2022-07-26_10-13-14-741408,4325218,26,
4330329,4330353,2022-07-26_10-13-20-011306,4330357,24,
4335449,4335479,2022-07-26_10-13-25-259161,4335482,30,
4340586,4340609,2022-07-26_10-13-30-523648,4340613,23,
4345730,4345754,2022-07-26_10-13-35-799518,4345758,24,
4350867,4350893,2022-07-26_10-13-41-067621,4350897,26,
4355995,4356019,2022-07-26_10-13-46-321689,4356023,24,
4361147,4361170,2022-07-26_10-13-51-604063,4361173,23,
4366301,4366330,2022-07-26_10-13-56-886929,4366334,29,
4371420,4371446,2022-07-26_10-14-02-139268,4371450,26,
4376584,4376612,2022-07-26_10-14-07-431886,4376615,28,
4381744,4381769,2022-07-26_10-14-12-719729,4381773,25,
4386889,4386940,2022-07-26_10-14-17-995805,4386943,51,
4392031,4392059,2022-07-26_10-14-23-268905,4392062,28,
4397186,4397210,2022-07-26_10-14-28-550176,4397212,24,
4402312,4402335,2022-07-26_10-14-33-807308,4402339,23,
4407420,4407444,2022-07-26_10-14-39-042928,4407447,24,
4412570,4412595,2022-07-26_10-14-44-326381,4412598,25,
4417705,4417729,2022-07-26_10-14-49-590336,4417733,24,
4422832,4422857,2022-07-26_10-14-54-847967,4422860,25,
4427944,4427974,2022-07-26_10-15-00-092669,4427977,30,
4433061,4433087,2022-07-26_10-15-05-334897,4433090,26,
4438233,4438260,2022-07-26_10-15-10-636769,4438263,27,
4443340,4443363,2022-07-26_10-15-15-871090,4443367,23,
4448448,4448474,2022-07-26_10-15-21-108152,4448477,26,
4453558,4453583,2022-07-26_10-15-26-345103,4453586,25,
4458675,4458724,2022-07-26_10-15-31-613707,4458727,49,
4463782,4463818,2022-07-26_10-15-36-839021,4463822,36,
4468887,4473990,2022-07-26_10-15-42-156499,4474007,5103,
4474030,4474103,2022-07-26_10-15-47-381330,4474107,73,
4479106,4479204,2022-07-26_10-15-52-602859,4479209,98,
4484263,4484289,2022-07-26_10-15-57-825403,4484292,26,
4489365,4489390,2022-07-26_10-16-03-056681,4489394,25,
4494507,4494531,2022-07-26_10-16-08-325966,4494534,24,
4499619,4499672,2022-07-26_10-16-13-593595,4499676,53,
4504731,4504765,2022-07-26_10-16-18-817006,4504769,34,
4509838,4509863,2022-07-26_10-16-24-043095,4509866,25,
4514941,4514965,2022-07-26_10-16-29-272976,4514968,24,
4520049,4520076,2022-07-26_10-16-34-512331,4520079,27,
4525157,4525243,2022-07-26_10-16-39-807647,4525249,86,
4530271,4530329,2022-07-26_10-16-45-030048,4530332,58,
4535380,4535426,2022-07-26_10-16-50-254358,4535429,46,
4540489,4540521,2022-07-26_10-16-55-468472,4540524,32,
4545601,4545628,2022-07-26_10-17-00-708931,4545633,27,
4550707,4550732,2022-07-26_10-17-05-943105,4550735,25,
4555815,4555841,2022-07-26_10-17-11-176845,4555844,26,
4560930,4560999,2022-07-26_10-17-16-467698,4561004,69,
4566044,4566069,2022-07-26_10-17-21-667236,4566072,25,
4571153,4571183,2022-07-26_10-17-26-906082,4571186,30,
4576290,4576321,2022-07-26_10-17-32-167422,4576326,31,
4581403,4581427,2022-07-26_10-17-37-409831,4581431,24,
4586511,4586536,2022-07-26_10-17-42-646550,4586539,25,
4591628,4591657,2022-07-26_10-17-47-891780,4591660,29,
4596742,4596772,2022-07-26_10-17-53-137890,4596776,30,
4601845,4601883,2022-07-26_10-17-58-370460,4601886,38,
4606952,4606977,2022-07-26_10-18-03-604923,4606980,25,
4612088,4612115,2022-07-26_10-18-08-866028,4612126,27,
4617204,4617233,2022-07-26_10-18-14-118232,4617236,29,
4622310,4622335,2022-07-26_10-18-19-346241,4622338,25,
4627414,4627442,2022-07-26_10-18-24-581406,4627447,28,
4632555,4632579,2022-07-26_10-18-29-848559,4632582,24,
4637696,4637722,2022-07-26_10-18-35-120828,4637725,26,
4642838,4642862,2022-07-26_10-18-40-387558,4642865,24,
4647980,4648003,2022-07-26_10-18-45-661547,4648007,23,
4653086,4653204,2022-07-26_10-18-50-987591,4658183,118,
4658200,4658225,2022-07-26_10-18-56-140583,4658228,25,
4663296,4663322,2022-07-26_10-19-01-367024,4663325,26,
4668403,4668477,2022-07-26_10-19-06-650552,4668480,74,
4673519,4673573,2022-07-26_10-19-11-873331,4673576,54,
4678620,4678644,2022-07-26_10-19-17-076014,4678647,24,
4683741,4683766,2022-07-26_10-19-22-321872,4683769,25,
4688861,4688889,2022-07-26_10-19-27-573995,4688894,28,
4694146,4694171,2022-07-26_10-19-32-991590,4694174,25,
4699298,4699334,2022-07-26_10-19-38-286297,4699338,36,
4704407,4704437,2022-07-26_10-19-43-517273,4704440,30,
4709507,4709532,2022-07-26_10-19-48-741674,4709535,25,
4714622,4714646,2022-07-26_10-19-53-985295,4714649,24,
4719773,4719818,2022-07-26_10-19-59-286135,4719822,45,
4724872,4724895,2022-07-26_10-20-04-491457,4724899,23,
4730007,4730030,2022-07-26_10-20-09-755240,4730033,23,
4735148,4735175,2022-07-26_10-20-15-027943,4735178,27,
4740284,4740310,2022-07-26_10-20-20-297360,4740314,26,
4745429,4745454,2022-07-26_10-20-25-567315,4745457,25,
4750536,4750564,2022-07-26_10-20-30-805607,4750568,28,
4755680,4755705,2022-07-26_10-20-36-076624,4755708,25,
4760802,4760825,2022-07-26_10-20-41-326799,4760829,23,
4765936,4765968,2022-07-26_10-20-46-590102,4765971,32,
4771077,4771105,2022-07-26_10-20-51-862187,4771108,28,
4776228,4776252,2022-07-26_10-20-57-144695,4776255,24,
4781366,4781390,2022-07-26_10-21-02-407880,4781393,24,
4786474,4786499,2022-07-26_10-21-07-645729,4786502,25,
4791581,4791608,2022-07-26_10-21-12-882386,4791611,27,
4796723,4796747,2022-07-26_10-21-18-151436,4796751,24,
4801855,4801878,2022-07-26_10-21-23-413510,4801881,23,
4806995,4807019,2022-07-26_10-21-28-684185,4807023,24,
4812135,4812160,2022-07-26_10-21-33-949350,4812163,25,
4817273,4817296,2022-07-26_10-21-39-218656,4817300,23,
4822413,4822439,2022-07-26_10-21-44-486699,4822443,26,
4827521,4827547,2022-07-26_10-21-49-724526,4827550,26,
4832629,4832654,2022-07-26_10-21-54-960687,4832657,25,
4837737,4837764,2022-07-26_10-22-00-197176,4837767,27,
4842894,4842920,2022-07-26_10-22-05-483071,4842924,26,
4848002,4848026,2022-07-26_10-22-10-719924,4848029,24,
4853109,4853134,2022-07-26_10-22-15-959326,4853137,25,
4858217,4858241,2022-07-26_10-22-21-196482,4858244,24,
4863327,4863351,2022-07-26_10-22-26-436117,4863355,24,
4868474,4868497,2022-07-26_10-22-31-711789,4868502,23,
4873585,4873609,2022-07-26_10-22-36-953127,4873613,24,
4878694,4878718,2022-07-26_10-22-42-188224,4878722,24,
4883859,4883882,2022-07-26_10-22-47-483139,4883886,23,
4888979,4889003,2022-07-26_10-22-52-733075,4889006,24,
4894090,4894115,2022-07-26_10-22-57-975209,4894118,25,
4899210,4899235,2022-07-26_10-23-03-222906,4899238,25,
4904324,4904369,2022-07-26_10-23-08-483941,4904372,45,
4909428,4909450,2022-07-26_10-23-13-697793,4909453,22,
4914533,4914561,2022-07-26_10-23-18-933896,4914564,28,
4919672,4919696,2022-07-26_10-23-24-202006,4919700,24,
4924778,4924809,2022-07-26_10-23-29-439253,4924812,31,
4929887,4929911,2022-07-26_10-23-34-670817,4929914,24,
4935031,4935058,2022-07-26_10-23-39-949039,4935061,27,
4940140,4940192,2022-07-26_10-23-45-180060,4940196,52,
4945247,4945274,2022-07-26_10-23-50-415188,4945278,27,
4950355,4950387,2022-07-26_10-23-55-661878,4950390,32,
4955488,4955513,2022-07-26_10-24-00-918332,4955517,25,
4960596,4960624,2022-07-26_10-24-06-159171,4960628,28,
