LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,SR
1658842334.995386,1925944,47860,1,SR,1,100,0.066667
1658842335.328578,1926269,47944,1,SR,1,100,0.200000
1658842336.062625,1926985,48062,1,SR,1,100,0.266667
1658842336.461430,1927374,48134,1,SR,1,100,0.266667
1658842336.994537,1927894,48201,1,SR,1,100,0.200000
1658842337.859811,1928738,48371,1,SR,1,100,0.333333
1658842338.325255,1929192,48405,1,SR,1,100,0.133333
1658842338.725085,1929582,48472,1,SR,1,100,0.133333
1658842338.991639,1929842,48541,1,SR,1,100,0.266667
1658842339.922526,1930750,48675,1,SR,1,100,0.133333
1658842340.191129,1931012,48760,1,SR,1,100,0.400000
1658842340.720136,1931528,48794,1,SR,1,100,0.066667
1658842341.184554,1931981,48879,1,SR,1,100,0.200000
1658842341.649998,1932435,48934,1,SR,1,100,0.066667
1658842341.847862,1932628,48957,1,SR,1,100,0.066667
1658842342.184130,1932956,49042,1,SR,1,100,0.200000
1658842342.649573,1933410,49143,1,SR,1,100,0.400000
1658842343.713737,1934448,49278,1,SR,1,100,0.133333
1658842343.980291,1934708,49314,1,SR,1,100,0.066667
1658842344.311432,1935031,49397,1,SR,1,100,0.266667
1658842344.844539,1935551,49532,1,SR,1,100,0.600000
1658842345.577562,1936266,49583,1,SR,1,100,0.200000
1658842346.709389,1937370,49750,1,SR,1,100,0.066667
1658842347.174832,1937824,49857,1,SR,1,100,0.333333
1658842348.506575,1939123,50109,1,SR,1,100,0.533333
1658842349.704015,1940291,50225,1,SR,1,100,0.066667
1658842350.037207,1940616,50361,1,SR,1,100,0.600000
1658842350.902481,1941460,50414,1,SR,1,100,0.066667
1658842351.102396,1941655,50498,1,SR,1,100,0.333333
1658842351.568865,1942110,50532,1,SR,1,100,0.133333
1658842351.967670,1942499,50600,1,SR,1,100,0.066667
1658842352.168611,1942695,50636,1,SR,1,100,0.066667
1658842352.367501,1942889,50662,1,SR,1,100,0.066667
1658842352.698642,1943212,50732,1,SR,1,100,0.200000
1658842353.830469,1944316,50932,1,SR,1,100,0.266667
1658842354.362551,1944835,51000,1,SR,1,100,0.133333
1658842354.764432,1945227,51070,1,SR,1,100,0.200000
1658842355.228850,1945680,51174,1,SR,1,100,0.400000
1658842355.762983,1946201,51241,1,SR,1,100,0.200000
1658842356.226376,1946653,51309,1,SR,1,100,0.200000
1658842356.694895,1947110,51410,1,SR,1,100,0.333333
1658842357.291565,1947692,51478,1,SR,1,100,0.133333
1658842357.687294,1948078,51569,1,SR,1,100,0.400000
1658842358.222452,1948600,51639,1,SR,1,100,0.200000
1658842358.555644,1948925,51673,1,SR,1,100,0.133333
1658842358.956499,1949316,51740,1,SR,1,100,0.133333
1658842359.221002,1949574,51777,1,SR,1,100,0.066667
1658842359.420918,1949769,51810,1,SR,1,100,0.066667
1658842359.753084,1950093,51863,1,SR,1,100,0.066667
1658842360.088326,1950420,51948,1,SR,1,100,0.200000
1658842360.419468,1950743,52015,1,SR,1,100,0.333333
1658842360.882861,1951195,52068,1,SR,1,100,0.200000
1658842361.882437,1952170,52235,1,SR,1,100,0.266667
1658842362.416569,1952691,52303,1,SR,1,100,0.066667
1658842362.616484,1952886,52353,1,SR,1,100,0.200000
1658842363.080903,1953339,52394,1,SR,1,100,0.066667
1658842363.280818,1953534,52429,1,SR,1,100,0.066667
1658842363.747287,1953989,52515,1,SR,1,100,0.066667
1658842363.945151,1954182,52566,1,SR,1,100,0.266667
1658842364.480309,1954704,52667,1,SR,1,100,0.266667
1658842365.276894,1955481,52803,1,SR,1,100,0.333333
1658842366.142168,1956325,52905,1,SR,1,100,0.066667
1658842366.343108,1956521,52924,1,SR,1,100,0.066667
1658842366.677325,1956847,52991,1,SR,1,100,0.066667
1658842367.272970,1957428,53108,1,SR,1,100,0.266667
1658842367.807102,1957949,53250,1,SR,1,100,0.600000
1658842368.537049,1958661,53303,1,SR,1,100,0.133333
1658842369.337735,1959442,53437,1,SR,1,100,0.266667
1658842369.869817,1959961,53504,1,SR,1,100,0.066667
1658842370.204034,1960287,53572,1,SR,1,100,0.133333
1658842370.602839,1960676,53656,1,SR,1,100,0.266667
1658842371.135946,1961196,53724,1,SR,1,100,0.200000
1658842372.133471,1962169,53893,1,SR,1,100,0.266667
1658842372.793704,1962813,53994,1,SR,1,100,0.133333
1658842373.197635,1963207,54046,1,SR,1,100,0.066667
1658842373.399601,1963404,54085,1,SR,1,100,0.066667
1658842373.861969,1963855,54138,1,SR,1,100,0.066667
1658842374.061884,1964050,54223,1,SR,1,100,0.333333
1658842374.795931,1964766,54291,1,SR,1,100,0.066667
1658842375.127073,1965089,54361,1,SR,1,100,0.066667
1658842375.460264,1965414,54411,1,SR,1,100,0.066667
1658842375.661205,1965610,54444,1,SR,1,100,0.066667
1658842375.861120,1965805,54480,1,SR,1,100,0.066667
1658842376.192261,1966128,54548,1,SR,1,100,0.200000
1658842376.524428,1966452,54603,1,SR,1,100,0.133333
1658842376.794057,1966715,54637,1,SR,1,100,0.066667
1658842376.991922,1966908,54672,1,SR,1,100,0.133333
1658842377.257451,1967167,54723,1,SR,1,100,0.133333
1658842377.522979,1967426,54790,1,SR,1,100,0.266667
1658842378.321614,1968205,54892,1,SR,1,100,0.133333
1658842378.854721,1968725,54999,1,SR,1,100,0.333333
1658842379.853272,1969699,55151,1,SR,1,100,0.200000
1658842380.450967,1970282,55220,1,SR,1,100,0.066667
1658842380.649857,1970476,55272,1,SR,1,100,0.200000
1658842380.983049,1970801,55305,1,SR,1,100,0.066667
1658842381.450543,1971257,55407,1,SR,1,100,0.200000
1658842381.780659,1971579,55474,1,SR,1,100,0.266667
1658842382.314791,1972100,55560,1,SR,1,100,0.266667
1658842383.113427,1972879,55693,1,SR,1,100,0.333333
1658842383.712147,1973463,55763,1,SR,1,100,0.133333
1658842384.311893,1974048,55854,1,SR,1,100,0.200000
1658842385.041839,1974760,55954,1,SR,1,100,0.066667
1658842385.578022,1975283,56054,1,SR,1,100,0.200000
1658842386.042440,1975736,56124,1,SR,1,100,0.066667
1658842386.244406,1975933,56141,1,SR,1,100,0.066667
1658842386.442271,1976126,56210,1,SR,1,100,0.200000
1658842387.039966,1976709,56329,1,SR,1,100,0.333333
1658842387.506434,1977164,56348,1,SR,1,100,0.066667
1658842387.706350,1977359,56381,1,SR,1,100,0.066667
1658842388.039541,1977684,56449,1,SR,1,100,0.066667
1658842388.370683,1978007,56519,1,SR,1,100,0.200000
1658842388.838177,1978463,56602,1,SR,1,100,0.266667
1658842389.502510,1979111,56679,1,SR,1,100,0.066667
1658842389.701400,1979305,56730,1,SR,1,100,0.133333
1658842389.971030,1979568,56764,1,SR,1,100,0.133333
1658842390.502086,1980086,56850,1,SR,1,100,0.066667
1658842390.834253,1980410,56900,1,SR,1,100,0.133333
1658842391.367360,1980930,57002,1,SR,1,100,0.133333
1658842391.898417,1981448,57135,1,SR,1,100,0.466667
1658842392.630414,1982162,57204,1,SR,1,100,0.133333
1658842392.897992,1982423,57257,1,SR,1,100,0.200000
1658842393.232210,1982749,57308,1,SR,1,100,0.200000
1658842393.828879,1983331,57427,1,SR,1,100,0.266667
1658842394.760792,1984240,57534,1,SR,1,100,0.133333
1658842395.028370,1984501,57636,1,SR,1,100,0.466667
1658842395.626065,1985084,57669,1,SR,1,100,0.066667
1658842395.958232,1985408,57719,1,SR,1,100,0.066667
1658842396.157122,1985602,57789,1,SR,1,100,0.200000
1658842396.625641,1986059,57857,1,SR,1,100,0.200000
1658842397.223336,1986642,57942,1,SR,1,100,0.066667
1658842397.423252,1986837,57959,1,SR,1,100,0.066667
1658842397.623167,1987032,58059,1,SR,1,100,0.400000
1658842398.553029,1987939,58180,1,SR,1,100,0.200000
1658842398.888271,1988266,58230,1,SR,1,100,0.200000
1658842399.220438,1988590,58265,1,SR,1,100,0.133333
1658842399.752519,1989109,58355,1,SR,1,100,0.133333
1658842400.152350,1989499,58423,1,SR,1,100,0.133333
1658842400.682381,1990016,58541,1,SR,1,100,0.333333
1658842401.148850,1990471,58577,1,SR,1,100,0.133333
1658842401.548680,1990861,58663,1,SR,1,100,0.200000
1658842401.880847,1991185,58699,1,SR,1,100,0.066667
1658842402.081787,1991381,58752,1,SR,1,100,0.266667
1658842402.745095,1992028,58837,1,SR,1,100,0.066667
1658842403.079313,1992354,58921,1,SR,1,100,0.266667
1658842403.479143,1992744,58955,1,SR,1,100,0.066667
1658842403.678033,1992938,59008,1,SR,1,100,0.133333
1658842404.209090,1993456,59091,1,SR,1,100,0.200000
1658842404.543307,1993782,59162,1,SR,1,100,0.266667
1658842405.341942,1994561,59302,1,SR,1,100,0.333333
1658842406.406106,1995599,59455,1,SR,1,100,0.200000
1658842406.741348,1995926,59491,1,SR,1,100,0.133333
1658842407.006877,1996185,59525,1,SR,1,100,0.066667
1658842407.873176,1997030,59691,1,SR,1,100,0.200000
1658842408.670786,1997808,59878,1,SR,1,100,0.600000
1658842409.535035,1998651,59979,1,SR,1,100,0.333333
1658842410.134780,1999236,60070,1,SR,1,100,0.333333
1658842411.135381,2000212,60219,1,SR,1,100,0.266667
1658842411.533161,2000600,60270,1,SR,1,100,0.200000
1658842411.999630,2001055,60340,1,SR,1,100,0.066667
1658842412.199545,2001250,60424,1,SR,1,100,0.400000
1658842412.730602,2001768,60460,1,SR,1,100,0.066667
1658842413.062768,2002092,60514,1,SR,1,100,0.066667
1658842413.262683,2002287,60566,1,SR,1,100,0.200000
1658842413.595875,2002612,60616,1,SR,1,100,0.133333
1658842413.862429,2002872,60666,1,SR,1,100,0.200000
1658842414.193570,2003195,60786,1,SR,1,100,0.600000
1658842415.324373,2004298,60887,1,SR,1,100,0.133333
1658842415.592977,2004560,60926,1,SR,1,100,0.066667
1658842416.189646,2005142,61095,1,SR,1,100,0.533333
1658842417.721304,2006636,61300,1,SR,1,100,0.266667
1658842418.252361,2007154,61400,1,SR,1,100,0.333333
1658842419.119685,2008000,61502,1,SR,1,100,0.066667
1658842419.382138,2008256,61619,1,SR,1,100,0.533333
1658842420.448352,2009296,61755,1,SR,1,100,0.333333
1658842421.579154,2010399,61881,1,SR,1,100,0.066667
1658842421.779069,2010594,61983,1,SR,1,100,0.400000
1658842422.311151,2011113,62017,1,SR,1,100,0.133333
1658842422.710981,2011503,62084,1,SR,1,100,0.133333
1658842422.975485,2011761,62154,1,SR,1,100,0.266667
1658842423.378391,2012154,62190,1,SR,1,100,0.066667
1658842423.575230,2012346,62224,1,SR,1,100,0.066667
1658842423.906372,2012669,62277,1,SR,1,100,0.066667
1658842424.239563,2012994,62363,1,SR,1,100,0.266667
1658842424.639394,2013384,62415,1,SR,1,100,0.200000
1658842425.639995,2014360,62599,1,SR,1,100,0.333333
1658842426.503218,2015202,62723,1,SR,1,100,0.266667
1658842427.035300,2015721,62842,1,SR,1,100,0.466667
1658842427.634020,2016305,62877,1,SR,1,100,0.066667
1658842427.967212,2016630,62948,1,SR,1,100,0.133333
1658842428.232741,2016889,62983,1,SR,1,100,0.133333
1658842428.633596,2017280,63082,1,SR,1,100,0.333333
1658842429.364568,2017993,63151,1,SR,1,100,0.066667
1658842429.565508,2018189,63204,1,SR,1,100,0.133333
1658842429.965339,2018579,63255,1,SR,1,100,0.066667
1658842430.161153,2018770,63308,1,SR,1,100,0.133333
1658842430.695285,2019291,63426,1,SR,1,100,0.333333
1658842431.161754,2019746,63461,1,SR,1,100,0.066667
1658842431.628223,2020201,63552,1,SR,1,100,0.200000
1658842431.958339,2020523,63604,1,SR,1,100,0.200000
1658842432.890251,2021432,63740,1,SR,1,100,0.133333
1658842433.156805,2021692,63825,1,SR,1,100,0.333333
1658842433.889827,2022407,63929,1,SR,1,100,0.266667
1658842434.287607,2022795,63996,1,SR,1,100,0.266667
1658842434.686412,2023184,64049,1,SR,1,100,0.133333
1658842435.084192,2023572,64100,1,SR,1,100,0.066667
1658842435.553736,2024030,64234,1,SR,1,100,0.466667
1658842436.485648,2024939,64343,1,SR,1,100,0.266667
1658842437.281208,2025715,64429,1,SR,1,100,0.066667
1658842437.484199,2025913,64480,1,SR,1,100,0.133333
1658842438.148533,2026561,64598,1,SR,1,100,0.200000
1658842438.611926,2027013,64783,1,SR,1,100,0.866667
1658842440.013382,2028380,64885,1,SR,1,100,0.066667
1658842440.343498,2028702,64952,1,SR,1,100,0.133333
1658842440.742304,2029091,65019,1,SR,1,100,0.200000
1658842441.540939,2029870,65193,1,SR,1,100,0.466667
1658842442.406213,2030714,65280,1,SR,1,100,0.133333
1658842442.673792,2030975,65314,1,SR,1,100,0.133333
1658842442.938295,2031233,65367,1,SR,1,100,0.133333
1658842443.606729,2031885,65483,1,SR,1,100,0.266667
1658842444.603229,2032857,98,1,SR,1,100,0.200000
1658842445.200924,2033440,231,1,SR,1,100,0.400000
1658842445.868333,2034091,283,1,SR,1,100,0.066667
1658842446.199475,2034414,351,1,SR,1,100,0.133333
1658842446.864834,2035063,470,1,SR,1,100,0.200000
1658842447.199051,2035389,526,1,SR,1,100,0.200000
1658842447.663469,2035842,593,1,SR,1,100,0.133333
1658842447.931048,2036103,629,1,SR,1,100,0.066667
1658842448.396491,2036557,781,1,SR,1,100,0.533333
1658842449.063900,2037208,832,1,SR,1,100,0.200000
1658842449.395042,2037531,899,1,SR,1,100,0.266667
1658842449.795897,2037922,919,1,SR,1,100,0.066667
1658842449.995812,2038117,953,1,SR,1,100,0.066667
1658842450.194702,2038311,1005,1,SR,1,100,0.133333
1658842450.592482,2038699,1058,1,SR,1,100,0.066667
1658842450.791372,2038893,1094,1,SR,1,100,0.066667
1658842451.127640,2039221,1162,1,SR,1,100,0.133333
1658842451.526445,2039610,1232,1,SR,1,100,0.200000
1658842451.992914,2040065,1316,1,SR,1,100,0.200000
1658842452.325080,2040389,1406,1,SR,1,100,0.400000
1658842452.989414,2041037,1474,1,SR,1,100,0.200000
1658842453.323631,2041363,1524,1,SR,1,100,0.133333
1658842453.856738,2041883,1609,1,SR,1,100,0.200000
1658842454.455458,2042467,1729,1,SR,1,100,0.266667
1658842455.120817,2043116,1862,1,SR,1,100,0.400000
1658842455.786176,2043765,1964,1,SR,1,100,0.400000
1658842456.319283,2044285,2015,1,SR,1,100,0.200000
1658842456.651449,2044609,2065,1,SR,1,100,0.133333
1658842456.919028,2044870,2100,1,SR,1,100,0.066667
1658842457.384472,2045324,2188,1,SR,1,100,0.200000
1658842457.718689,2045650,2245,1,SR,1,100,0.200000
1658842458.516299,2046428,2379,1,SR,1,100,0.200000
1658842458.850516,2046754,2480,1,SR,1,100,0.466667
1658842459.448211,2047337,2514,1,SR,1,100,0.066667
1658842459.780378,2047661,2565,1,SR,1,100,0.066667
1658842460.115620,2047988,2635,1,SR,1,100,0.133333
1658842460.381149,2048247,2687,1,SR,1,100,0.266667
1658842461.182860,2049029,2823,1,SR,1,100,0.200000
1658842461.511951,2049350,2876,1,SR,1,100,0.266667
1658842461.910756,2049739,2911,1,SR,1,100,0.066667
1658842462.380300,2050197,2996,1,SR,1,100,0.066667
1658842462.709391,2050518,3068,1,SR,1,100,0.133333
1658842463.245574,2051041,3137,1,SR,1,100,0.133333
1658842463.641304,2051427,3206,1,SR,1,100,0.066667
1658842463.842244,2051623,3239,1,SR,1,100,0.066667
1658842464.040109,2051816,3310,1,SR,1,100,0.333333
1658842464.639854,2052401,3411,1,SR,1,100,0.400000
1658842465.172961,2052921,3445,1,SR,1,100,0.066667
1658842465.506153,2053246,3532,1,SR,1,100,0.200000
1658842465.836270,2053568,3585,1,SR,1,100,0.200000
1658842466.835845,2054543,3785,1,SR,1,100,0.400000
1658842467.367927,2055062,3823,1,SR,1,100,0.066667
1658842467.567842,2055257,3890,1,SR,1,100,0.333333
1658842468.433116,2056101,3999,1,SR,1,100,0.133333
1658842468.699670,2056361,4135,1,SR,1,100,0.666667
1658842469.764859,2057400,4219,1,SR,1,100,0.133333
1658842470.031412,2057660,4270,1,SR,1,100,0.200000
1658842470.894636,2058502,4423,1,SR,1,100,0.266667
1658842471.424667,2059019,4490,1,SR,1,100,0.133333
