LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,HR
1658842586.795193,2171553,23297,1,HR,1,100,73
1658842587.528215,2172268,23418,1,HR,1,100,74
1658842589.164444,2173864,23667,1,HR,1,100,70
1658842589.814425,2174498,23770,1,HR,1,100,73
1658842590.629463,2175293,23906,1,HR,1,100,73
1658842592.161121,2176787,24143,1,HR,1,100,69
1658842595.135243,2179688,24601,1,HR,1,100,63
1658842595.810854,2180347,24722,1,HR,1,100,66
1658842596.503893,2181023,24827,1,HR,1,100,69
1658842598.065282,2182546,25100,1,HR,1,100,65
1658842598.798304,2183261,25199,1,HR,1,100,67
1658842599.484167,2183930,25326,1,HR,1,100,70
1658842601.056833,2185464,25521,1,HR,1,100,66
1658842601.786780,2186176,25639,1,HR,1,100,68
1658842602.542356,2186913,25759,1,HR,1,100,69
1658842604.035056,2188369,26016,1,HR,1,100,66
1658842604.839843,2189154,26140,1,HR,1,100,67
1658842605.530832,2189828,26258,1,HR,1,100,70
1658842606.289484,2190568,26378,1,HR,1,100,71
1658842607.946217,2192184,26649,1,HR,1,100,67
1658842608.762281,2192980,26785,1,HR,1,100,68
1658842610.124780,2194309,27011,1,HR,1,100,65
1658842611.688219,2195834,27262,1,HR,1,100,62
1658842612.461224,2196588,27381,1,HR,1,100,64
1658842613.217826,2197326,27519,1,HR,1,100,66
1658842614.754610,2198825,27757,1,HR,1,100,62
1658842615.604506,2199654,27900,1,HR,1,100,64
1658842617.933773,2201926,28289,1,HR,1,100,59
1658842618.830829,2202801,28423,1,HR,1,100,60
1658842621.801875,2205699,28888,1,HR,1,100,55
1658842622.491839,2206372,29005,1,HR,1,100,59
1658842623.331483,2207191,29129,1,HR,1,100,61
1658842625.500818,2209307,29466,1,HR,1,100,57
1658842626.236916,2210025,29594,1,HR,1,100,60
1658842628.572335,2212303,29973,1,HR,1,100,56
1658842629.261274,2212975,30080,1,HR,1,100,60
1658842631.549534,2215207,30456,1,HR,1,100,56
1658842634.453942,2218040,30919,1,HR,1,100,52
1658842638.248229,2221741,31455,1,HR,1,100,47
1658842641.259259,2224678,31947,1,HR,1,100,44
1658842642.139911,2225537,32088,1,HR,1,100,47
1658842642.872933,2226252,32207,1,HR,1,100,51
1658842643.637737,2226998,32341,1,HR,1,100,55
1658842645.245260,2228566,32596,1,HR,1,100,53
1658842645.975206,2229278,32716,1,HR,1,100,56
1658842646.690800,2229976,32825,1,HR,1,100,59
1658842649.109261,2232335,33216,1,HR,1,100,55
1658842649.844334,2233052,33340,1,HR,1,100,59
1658842650.650146,2233838,33476,1,HR,1,100,61
1658842652.213585,2235363,33728,1,HR,1,100,58
1658842653.064506,2236193,33864,1,HR,1,100,60
1658842653.795477,2236906,33985,1,HR,1,100,62
1658842656.091939,2239146,34358,1,HR,1,100,58
1658842656.765499,2239803,34463,1,HR,1,100,62
1658842657.498521,2240518,34572,1,HR,1,100,64
1658842659.193187,2242171,34842,1,HR,1,100,61
1658842659.869823,2242831,34963,1,HR,1,100,64
1658842662.323140,2245224,35356,1,HR,1,100,59
1658842663.706143,2246573,35581,1,HR,1,100,58
1658842665.269582,2248098,35836,1,HR,1,100,55
1658842666.042588,2248852,35958,1,HR,1,100,58
1658842668.127856,2250886,36272,1,HR,1,100,55
1658842668.936744,2251675,36409,1,HR,1,100,57
1658842672.048244,2254710,36916,1,HR,1,100,53
1658842675.636465,2258210,37480,1,HR,1,100,48
1658842678.645444,2261145,37955,1,HR,1,100,45
1658842679.412298,2261893,38095,1,HR,1,100,49
1658842682.438706,2264845,38584,1,HR,1,100,46
1658842683.112267,2265502,38690,1,HR,1,100,51
1658842683.878095,2266249,38801,1,HR,1,100,54
1658842685.334913,2267670,39039,1,HR,1,100,53
1658842686.149952,2268465,39175,1,HR,1,100,55
1658842686.906554,2269203,39296,1,HR,1,100,58
1658842689.245049,2271484,39673,1,HR,1,100,54
1658842689.932962,2272155,39777,1,HR,1,100,58
1658842690.734673,2272937,39914,1,HR,1,100,60
1658842692.346297,2274509,40169,1,HR,1,100,58
1658842693.712896,2275842,40398,1,HR,1,100,56
1658842695.375780,2277464,40651,1,HR,1,100,54
1658842696.092399,2278163,40774,1,HR,1,100,57
1658842696.822346,2278875,40894,1,HR,1,100,60
1658842697.580998,2279615,41016,1,HR,1,100,62
1658842699.038841,2281037,41257,1,HR,1,100,60
1658842700.526415,2282488,41478,1,HR,1,100,58
1658842701.257387,2283201,41599,1,HR,1,100,61
1658842701.935048,2283862,41719,1,HR,1,100,64
1658842702.742910,2284650,41853,1,HR,1,100,65
1658842703.430823,2285321,41958,1,HR,1,100,68
1658842704.395542,2286262,42099,1,HR,1,100,67
1658842705.164447,2287012,42220,1,HR,1,100,69
1658842705.962057,2287790,42353,1,HR,1,100,69
1658842706.684827,2288495,42475,1,HR,1,100,71
1658842707.497815,2289288,42592,1,HR,1,100,72
1658842708.340534,2290110,42745,1,HR,1,100,72
1658842709.106363,2290857,42863,1,HR,1,100,72
1658842709.911150,2291642,42973,1,HR,1,100,73
1658842711.493043,2293185,43245,1,HR,1,100,69
1658842712.206586,2293881,43347,1,HR,1,100,70
1658842712.983692,2294639,43486,1,HR,1,100,71
1658842713.696210,2295334,43605,1,HR,1,100,73
1658842714.428207,2296048,43723,1,HR,1,100,74
1658842715.308859,2296907,43850,1,HR,1,100,73
1658842716.043932,2297624,43972,1,HR,1,100,75
1658842716.798484,2298360,44092,1,HR,1,100,75
1658842717.565338,2299108,44226,1,HR,1,100,76
1658842718.497250,2300017,44380,1,HR,1,100,74
1658842719.230272,2300732,44505,1,HR,1,100,75
1658842719.978673,2301462,44632,1,HR,1,100,76
1658842721.563641,2303008,44868,1,HR,1,100,71
1658842722.196193,2303625,44972,1,HR,1,100,74
1658842722.930240,2304341,45088,1,HR,1,100,75
1658842723.527936,2304924,45191,1,HR,1,100,78
1658842724.333747,2305710,45308,1,HR,1,100,78
1658842725.258483,2306612,45466,1,HR,1,100,76
1658842726.030463,2307365,45575,1,HR,1,100,77
1658842726.761435,2308078,45693,1,HR,1,100,77
1658842727.521113,2308819,45827,1,HR,1,100,78
1658842728.402790,2309679,45960,1,HR,1,100,76
1658842729.123509,2310382,46082,1,HR,1,100,77
1658842729.889338,2311129,46201,1,HR,1,100,77
1658842730.542395,2311766,46308,1,HR,1,100,79
1658842731.419971,2312622,46444,1,HR,1,100,78
1658842732.143766,2313328,46563,1,HR,1,100,79
1658842732.887041,2314053,46683,1,HR,1,100,79
1658842733.636466,2314784,46821,1,HR,1,100,79
1658842734.368463,2315498,46942,1,HR,1,100,80
1658842735.299350,2316406,47095,1,HR,1,100,78
1658842735.972910,2317063,47188,1,HR,1,100,79
1658842736.739764,2317811,47311,1,HR,1,100,79
1658842738.363691,2319395,47578,1,HR,1,100,74
1658842739.076209,2320090,47681,1,HR,1,100,75
1658842739.811281,2320807,47818,1,HR,1,100,76
1658842741.332687,2322291,48046,1,HR,1,100,72
1658842742.063659,2323004,48166,1,HR,1,100,73
1658842742.840765,2323762,48285,1,HR,1,100,74
1658842743.587115,2324490,48423,1,HR,1,100,75
1658842745.284856,2326146,48692,1,HR,1,100,70
1658842746.009677,2326853,48813,1,HR,1,100,72
1658842746.783707,2327608,48939,1,HR,1,100,72
1658842748.392255,2329177,49192,1,HR,1,100,68
1658842749.079143,2329847,49311,1,HR,1,100,71
1658842749.835745,2330585,49431,1,HR,1,100,72
1658842751.299739,2332013,49670,1,HR,1,100,68
1658842752.106576,2332800,49780,1,HR,1,100,69
1658842752.900086,2333574,49915,1,HR,1,100,70
1658842753.622856,2334279,50036,1,HR,1,100,71
1658842755.195522,2335813,50289,1,HR,1,100,67
1658842755.925468,2336525,50408,1,HR,1,100,69
1658842756.659516,2337241,50529,1,HR,1,100,71
1658842758.097880,2338644,50753,1,HR,1,100,67
1658842758.869860,2339397,50871,1,HR,1,100,69
1658842759.588529,2340098,50995,1,HR,1,100,71
1658842760.360509,2340851,51112,1,HR,1,100,72
1658842761.998789,2342449,51390,1,HR,1,100,67
1658842762.730786,2343163,51496,1,HR,1,100,69
1658842763.462783,2343877,51615,1,HR,1,100,71
1658842764.177351,2344574,51732,1,HR,1,100,72
1658842764.944205,2345322,51857,1,HR,1,100,73
1658842765.758219,2346116,51992,1,HR,1,100,73
1658842766.432804,2346774,52110,1,HR,1,100,75
1658842768.700560,2348986,52456,1,HR,1,100,69
1658842769.418204,2349686,52574,1,HR,1,100,71
1658842770.150201,2350400,52694,1,HR,1,100,73
1658842771.675708,2351888,52949,1,HR,1,100,69
1658842772.440511,2352634,53072,1,HR,1,100,70
1658842773.119197,2353296,53159,1,HR,1,100,72
1658842775.134752,2355262,53497,1,HR,1,100,67
1658842777.080593,2357160,53802,1,HR,1,100,63
1658842778.036085,2358092,53957,1,HR,1,100,63
1658842778.924939,2358959,54094,1,HR,1,100,63
1658842779.774834,2359788,54229,1,HR,1,100,64
1658842780.573470,2360567,54367,1,HR,1,100,66
1658842782.189194,2362143,54641,1,HR,1,100,62
1658842782.963225,2362898,54759,1,HR,1,100,64
1658842783.719827,2363636,54887,1,HR,1,100,66
1658842784.534866,2364431,55004,1,HR,1,100,67
1658842785.168443,2365049,55126,1,HR,1,100,70
1658842786.059347,2365918,55259,1,HR,1,100,70
1658842786.829277,2366669,55381,1,HR,1,100,71
1658842787.543845,2367366,55499,1,HR,1,100,72
1658842788.278918,2368083,55618,1,HR,1,100,74
1658842789.841332,2369607,55860,1,HR,1,100,70
1658842790.524119,2370273,55982,1,HR,1,100,72
1658842791.246889,2370978,56103,1,HR,1,100,73
1658842791.946079,2371660,56224,1,HR,1,100,75
1658842792.736513,2372431,56361,1,HR,1,100,75
1658842793.549502,2373224,56483,1,HR,1,100,75
1658842794.315331,2373971,56594,1,HR,1,100,75
1658842795.090386,2374727,56731,1,HR,1,100,76
1658842796.728665,2376325,57004,1,HR,1,100,71
1658842797.452461,2377031,57122,1,HR,1,100,73
1658842798.226491,2377786,57243,1,HR,1,100,73
1658842798.942085,2378484,57353,1,HR,1,100,75
1658842799.829913,2379350,57488,1,HR,1,100,74
1658842800.563961,2380066,57605,1,HR,1,100,75
1658842801.200613,2380687,57709,1,HR,1,100,77
1658842802.694339,2382144,57968,1,HR,1,100,73
1658842803.455041,2382886,58085,1,HR,1,100,74
1658842804.230097,2383642,58212,1,HR,1,100,74
1658842804.864700,2384261,58318,1,HR,1,100,76
1658842806.441466,2385799,58568,1,HR,1,100,72
1658842807.159111,2386499,58688,1,HR,1,100,73
1658842807.891108,2387213,58808,1,HR,1,100,75
1658842808.729726,2388031,58941,1,HR,1,100,74
1658842810.385434,2389646,59184,1,HR,1,100,70
1658842811.116405,2390359,59302,1,HR,1,100,71
1658842811.833025,2391058,59421,1,HR,1,100,73
1658842813.414917,2392601,59676,1,HR,1,100,69
1658842814.048495,2393219,59795,1,HR,1,100,72
1658842814.739483,2393893,59888,1,HR,1,100,74
1658842816.278317,2395394,60141,1,HR,1,100,70
1658842817.035945,2396133,60262,1,HR,1,100,71
1658842817.808950,2396887,60382,1,HR,1,100,72
1658842819.340608,2398381,60634,1,HR,1,100,68
1658842820.174100,2399194,60763,1,HR,1,100,68
1658842820.871240,2399874,60867,1,HR,1,100,71
1658842823.209735,2402155,61253,1,HR,1,100,65
1658842823.923278,2402851,61370,1,HR,1,100,67
1658842824.649124,2403559,61492,1,HR,1,100,69
1658842826.063908,2404939,61703,1,HR,1,100,66
1658842826.910728,2405765,61839,1,HR,1,100,67
1658842827.625297,2406462,61974,1,HR,1,100,69
1658842828.357294,2407176,62077,1,HR,1,100,71
1658842830.003775,2408782,62346,1,HR,1,100,66
1658842830.654780,2409417,62457,1,HR,1,100,70
1658842831.386777,2410131,62572,1,HR,1,100,71
1658842832.948166,2411654,62823,1,HR,1,100,67
1658842833.683239,2412371,62945,1,HR,1,100,69
1658842834.361925,2413033,63046,1,HR,1,100,72
1658842835.926389,2414559,63290,1,HR,1,100,68
1658842836.649160,2415264,63410,1,HR,1,100,69
1658842837.342199,2415940,63528,1,HR,1,100,72
1658842839.801668,2418339,63913,1,HR,1,100,66
1658842840.520337,2419040,64034,1,HR,1,100,68
1658842841.201074,2419704,64143,1,HR,1,100,71
1658842841.898214,2420384,64245,1,HR,1,100,73
1658842842.781942,2421246,64395,1,HR,1,100,72
1658842843.539569,2421985,64516,1,HR,1,100,73
1658842846.450128,2424824,64977,1,HR,1,100,67
1658842847.123689,2425481,65081,1,HR,1,100,69
1658842847.897719,2426236,65217,1,HR,1,100,70
1658842850.394096,2428671,88,1,HR,1,100,65
1658842851.841686,2430083,331,1,HR,1,100,62
1658842853.446134,2431648,600,1,HR,1,100,59
1658842854.221189,2432404,719,1,HR,1,100,62
1658842854.994195,2433158,836,1,HR,1,100,64
1658842856.554558,2434680,1092,1,HR,1,100,61
1658842857.324488,2435431,1215,1,HR,1,100,63
1658842858.054435,2436143,1333,1,HR,1,100,65
1658842858.766953,2436838,1455,1,HR,1,100,67
1658842859.502025,2437555,1571,1,HR,1,100,69
1658842860.377551,2438409,1723,1,HR,1,100,69
1658842861.100321,2439114,1841,1,HR,1,100,71
1658842861.865125,2439860,1965,1,HR,1,100,72
1658842862.597122,2440574,2085,1,HR,1,100,73
1658842863.410110,2441367,2201,1,HR,1,100,73
1658842864.216948,2442154,2341,1,HR,1,100,74
1658842865.018659,2442936,2476,1,HR,1,100,74
1658842865.788588,2443687,2593,1,HR,1,100,74
1658842867.437119,2445295,2852,1,HR,1,100,70
1658842868.152713,2445993,2969,1,HR,1,100,71
1658842868.882660,2446705,3088,1,HR,1,100,73
1658842869.641312,2447445,3224,1,HR,1,100,74
1658842870.490183,2448273,3360,1,HR,1,100,73
1658842871.264213,2449028,3482,1,HR,1,100,74
1658842872.021840,2449767,3617,1,HR,1,100,75
1658842872.785619,2450512,3724,1,HR,1,100,75
1658842873.474557,2451184,3826,1,HR,1,100,77
1658842874.482335,2452167,3997,1,HR,1,100,75
1658842875.255340,2452921,4115,1,HR,1,100,75
1658842875.974009,2453622,4235,1,HR,1,100,76
1658842876.621939,2454254,4354,1,HR,1,100,78
1658842877.627666,2455235,4517,1,HR,1,100,76
1658842878.383243,2455972,4618,1,HR,1,100,76
1658842879.077308,2456649,4740,1,HR,1,100,78
1658842879.807254,2457361,4858,1,HR,1,100,78
1658842880.523873,2458060,4974,1,HR,1,100,79
1658842881.412727,2458927,5111,1,HR,1,100,78
1658842882.102690,2459600,5230,1,HR,1,100,79
1658842882.828536,2460308,5359,1,HR,1,100,80
1658842884.472967,2461912,5628,1,HR,1,100,74
1658842885.232644,2462653,5750,1,HR,1,100,75
1658842885.964641,2463367,5868,1,HR,1,100,76
1658842886.695613,2464080,5989,1,HR,1,100,77
1658842888.218044,2465565,6247,1,HR,1,100,72
1658842890.105448,2467406,6553,1,HR,1,100,68
1658842891.372603,2468642,6754,1,HR,1,100,65
1658842892.895033,2470127,7006,1,HR,1,100,62
1658842893.542964,2470759,7097,1,HR,1,100,66
1658842894.949546,2472131,7333,1,HR,1,100,63
